algorithm,gid,dataset,q_clean,noise_sigma,observed_runs,valid_runs,median_noise_id_nmse,median_noise_ood_nmse,q_noise,retention,rob_component
drsr,g0022,feynman-i.11.19,0.17651828071985742,0.1,5,5,0.3222987652126389,0.32870334077718244,0.17767633001041083,0.7107053200416433,0.33758502701978055
drsr,g0023,I.11.19_4_0,0.20724252804047305,0.01,5,5,0.0625201661852516,0.274753429681934,0.2058941697830698,0.8235766791322792,0.3911989225878326
drsr,g0023,I.11.19_4_0,0.20724252804047305,0.05,5,5,0.06082202613103712,0.26991345650309473,0.20659694927641442,0.8263877971056577,0.39253420362518743
drsr,g0023,I.11.19_4_0,0.20724252804047305,0.1,5,5,0.04201753197733196,0.22182269782955474,0.21537726706487997,0.8615090682595199,0.40921680742327193
drsr,g0024,strogatz_predprey2,1.0,0.01,5,5,0.002652748497846367,0.38463232928980373,0.2496877906345124,0.2496877906345124,0.2496877906345124
drsr,g0024,strogatz_predprey2,1.0,0.05,5,5,8.270023794147187e-05,0.000659160080390187,0.40226794081706624,0.40226794081706624,0.4022679408170662
drsr,g0024,strogatz_predprey2,1.0,0.1,5,5,0.0003078551651942917,0.0009203976515722069,0.3767027876263607,0.3767027876263607,0.37670278762636067
drsr,g0025,strogatz_barmag2,1.0,0.01,5,5,5.75354123337381e-06,7.161592016130644e-05,0.4780376854924074,0.4780376854924074,0.4780376854924073
drsr,g0025,strogatz_barmag2,1.0,0.05,5,5,6.157636398011334e-05,6.660402594755488e-05,0.44239590992781064,0.44239590992781064,0.44239590992781064
drsr,g0025,strogatz_barmag2,1.0,0.1,5,5,0.0008794284594316528,0.0021423030907238684,0.34731852035024363,0.34731852035024363,0.3473185203502436
drsr,g0026,strogatz_barmag1,1.0,0.01,5,5,1.517650818449338e-06,5.885274232636359e-05,0.5017521941191738,0.5017521941191738,0.5017521941191738
drsr,g0026,strogatz_barmag1,1.0,0.05,5,5,2.016613021719833e-05,0.0002453203201747791,0.4394872824991139,0.4394872824991139,0.43948728249911384
drsr,g0026,strogatz_barmag1,1.0,0.1,5,5,0.0002557225944514371,0.0005992537800099351,0.38623643270953556,0.38623643270953556,0.38623643270953556
drsr,g0027,feynman_I_12_11,0.19616358562533648,0.01,5,5,0.10409397250997035,0.31353222278489595,0.19593900842454276,0.783756033698171,0.37228411600663125
drsr,g0027,feynman_I_12_11,0.19616358562533648,0.05,5,5,0.10748072145214331,0.32209306212575556,0.1950245734587665,0.780098293835066,0.3705466895716564
drsr,g0027,feynman_I_12_11,0.19616358562533648,0.1,5,5,0.10747678199564394,0.3220897014547568,0.19502530380647964,0.7801012152259186,0.3705480772323113
drsr,g0028,feynman-ii.4.23,0.14294394876874583,0.01,5,5,1.3143927850687823e-08,1.727889766927037e-09,0.7372771000308544,1.0,0.8160939700215981
drsr,g0028,feynman-ii.4.23,0.14294394876874583,0.05,5,5,1.7595970697349196e-06,7.597714024196853e-06,0.5312108509686455,1.0,0.6718475956780519
drsr,g0028,feynman-ii.4.23,0.14294394876874583,0.1,5,5,0.9999999714042254,0.9999999821621245,0.1428571435773528,0.5714285743094112,0.2714285727969703
drsr,g0029,strogatz_vdp1,1.0,0.01,5,5,2.237654599459993e-06,8.555751273108677e-06,0.5256410285362354,0.5256410285362354,0.5256410285362354
drsr,g0029,strogatz_vdp1,1.0,0.05,5,5,9.519645770397885e-05,0.00042438778230350916,0.40691486925239695,0.40691486925239695,0.40691486925239695
drsr,g0029,strogatz_vdp1,1.0,0.1,5,5,0.00025549629948651433,0.0011677603575329445,0.37590220205932784,0.37590220205932784,0.3759022020593278
drsr,g0030,feynman-iii.7.38,0.1428571428571429,0.01,5,5,1.0,1.0,0.1428571428571429,0.5714285714285716,0.2714285714285715
drsr,g0030,feynman-iii.7.38,0.1428571428571429,0.05,5,5,1.0,1.0,0.1428571428571429,0.5714285714285716,0.2714285714285715
drsr,g0030,feynman-iii.7.38,0.1428571428571429,0.1,5,5,1.0,1.0,0.1428571428571429,0.5714285714285716,0.2714285714285715
drsr,g0031,II.11.27_1_0,0.14295353797495958,0.01,5,5,0.36012360691668627,1.0015962000599319,0.15867341930370893,0.6346936772148357,0.30147949667704693
drsr,g0031,II.11.27_1_0,0.14295353797495958,0.05,5,5,0.9932747787900432,1.0016038595923242,0.14293695009280183,0.5717478003712073,0.2715802051763235
drsr,g0031,II.11.27_1_0,0.14295353797495958,0.1,5,5,0.9947251503380271,1.000881691834223,0.14292550557693157,0.5717020223077263,0.27155846059616995
drsr,g0032,feynman-i.13.12,0.1437459711492241,0.01,5,5,0.5505066018272828,1.1957303676486142,0.1493430074798085,0.597372029919234,0.28375171421163614
drsr,g0032,feynman-i.13.12,0.1437459711492241,0.05,5,5,0.7246898832960492,1.1932631311713187,0.14511112782806534,0.5804445113122614,0.27571114287332416
drsr,g0032,feynman-i.13.12,0.1437459711492241,0.1,5,5,0.5476301947236504,1.1880124620126578,0.14952470063650175,0.598098802546007,0.2840969312093533
drsr,g0033,feynman-iii.10.19,0.0,0.01,5,5,1.0,1.0,0.1428571428571429,0.5714285714285716,0.2714285714285715
drsr,g0033,feynman-iii.10.19,0.0,0.05,5,5,1171626390695.2725,12465568406.96572,0.0,0.0,0.0
drsr,g0033,feynman-iii.10.19,0.0,0.1,5,5,24905510764918.445,62315022884.343994,0.0,0.0,0.0
drsr,g0034,CRK11,0.7573431809867359,0.01,5,5,5.014473485190184e-07,0.007568631632298026,0.4435984747229997,0.5857298063277457,0.4862378742044235
drsr,g0034,CRK11,0.7573431809867359,0.05,5,5,7.028147209682594e-06,0.199004914014779,0.3519391196399935,0.46470230204153296,0.38576807436045535
drsr,g0034,CRK11,0.7573431809867359,0.1,5,5,3.485956143939083e-05,0.4081985219744668,0.3159573804674595,0.41719182056383125,0.346327712496371
drsr,g0035,feynman-i.32.5,0.21486652240397824,0.01,5,5,0.09918365143119498,0.14410820060730872,0.2087454004224178,0.8349816016896712,0.39661626080259377
drsr,g0035,feynman-i.32.5,0.21486652240397824,0.05,5,5,0.09567990415600519,0.14822029397588674,0.2088668427891393,0.8354673711565572,0.3968470012993647
drsr,g0035,feynman-i.32.5,0.21486652240397824,0.1,5,5,0.12712613235462358,0.1790409236052817,0.20152903057477983,0.8061161222991193,0.3829051580920817
drsr,g0036,CRK10,0.6291427114496169,0.01,5,5,2.696717752745762e-07,0.012198508156877954,0.4458163494610475,0.7086092572444105,0.5246542217960564
drsr,g0036,CRK10,0.6291427114496169,0.05,5,5,5.512108056275852e-06,0.10918033418374708,0.3650192092168824,0.5801850718032422,0.4295689679927903
drsr,g0036,CRK10,0.6291427114496169,0.1,5,5,1.8883607111516938e-05,0.5339643519494166,0.32130009928474323,0.5106950989616188,0.3781185991878059
drsr,g0037,CRK34,0.7065664562471063,0.01,5,5,2.7259596832784403e-07,0.00577535644115397,0.4572464920938654,0.6471386916985956,0.5142141519752844
drsr,g0037,CRK34,0.7065664562471063,0.05,5,5,5.520089018241242e-06,0.225856181609865,0.3537222120400809,0.500621291759107,0.3977919359557887
drsr,g0037,CRK34,0.7065664562471063,0.1,5,5,1.90752770771662e-05,2.5860087857875595,0.29667496960598977,0.4198826125737196,0.3336372624963087
drsr,g0038,PO19,0.17482186241174769,0.01,5,5,0.0027023978095375495,5961.1035356243365,0.16315181142127733,0.6526072456851093,0.3099884417004269
drsr,g0038,PO19,0.17482186241174769,0.05,5,5,0.004641887300767314,40570.06219064279,0.15476090742429716,0.6190436296971886,0.2940457241061646
drsr,g0038,PO19,0.17482186241174769,0.1,5,5,0.0045957734819909125,29165.03027061454,0.15491576375381594,0.6196630550152638,0.2943399511322503
drsr,g0039,CRK0,0.6111806801221855,0.01,5,5,2.2568547541338207e-07,0.0007270335833701482,0.4923193542071902,0.8055217879412797,0.5862800843274171
drsr,g0039,CRK0,0.6111806801221855,0.05,5,5,5.445912491666021e-06,0.017309402519089263,0.3937731165775732,0.6442826636778688,0.4689259807076619
drsr,g0039,CRK0,0.6111806801221855,0.1,5,5,1.831674269566692e-05,0.05484839383881559,0.3570709943186029,0.5842314816744834,0.425219140525367
drsr,g0040,feynman-i.29.16,0.21210944017977995,0.01,5,5,0.06151803315745303,0.18286700576231235,0.21245936443887442,0.8498374577554977,0.4036727924338614
drsr,g0040,feynman-i.29.16,0.21210944017977995,0.05,5,5,0.06021592490520077,0.2904463837552383,0.2056150951778235,0.822460380711294,0.39066868083786466
drsr,g0040,feynman-i.29.16,0.21210944017977995,0.1,5,5,0.06541213174307853,0.18526405829357362,0.2113053758570183,0.8452215034280732,0.4014802141283348
drsr,g0041,PO41,0.18015359696119537,0.01,5,5,0.0011252630540694501,310.83459546016195,0.17674092643397726,0.706963705735909,0.3358077602245568
drsr,g0041,PO41,0.18015359696119537,0.05,5,5,0.00118783663842547,290.51791036020734,0.17590154582799145,0.7036061833119658,0.3342129370731837
drsr,g0041,PO41,0.18015359696119537,0.1,5,5,0.0012827175424358689,873.4844216799248,0.1747096059218779,0.6988384236875116,0.331948251251568
drsr,g0042,feynman_test_15,0.29583054947446047,0.01,5,5,0.003335030668312083,0.05325773058337653,0.2768041968458461,0.9356849633602262,0.4744684268001601
drsr,g0042,feynman_test_15,0.29583054947446047,0.05,5,5,0.0006423827703041079,0.010389250121647197,0.32770078264167857,1.0,0.5293905478491749
drsr,g0042,feynman_test_15,0.29583054947446047,0.1,5,5,0.0039726895198932835,0.05530441421694851,0.2735055563806916,0.9245345244653435,0.4688142468060871
drsr,g0043,CRK33,0.7206308288428033,0.01,5,5,3.839198612226255e-07,0.009698763714320244,0.44389439432432676,0.6159803002560092,0.49552016610383154
drsr,g0043,CRK33,0.7206308288428033,0.05,5,5,9.142142606141222e-06,0.17788571273383075,0.3496003907260191,0.4851310500931679,0.3902595885361637
drsr,g0043,CRK33,0.7206308288428033,0.1,5,5,2.614124245472589e-05,1.5774878892023854,0.29945384789837626,0.41554404268166334,0.3342809063333624
drsr,g0044,feynman-i.15.3t,0.0,0.01,5,5,9158764095.703112,663133762.1507916,0.0,0.0,0.0
drsr,g0044,feynman-i.15.3t,0.0,0.05,5,5,424549.778078106,522023.8760514894,0.0,0.0,0.0
drsr,g0044,feynman-i.15.3t,0.0,0.1,5,5,1.0856815756557548e+30,9.907159408337065e+29,0.0,0.0,0.0
drsr,g0045,feynman-bonus.20,0.0,0.01,5,5,1.0000000037772077,1.0000000005709202,0.14285714278970113,0.5714285711588045,0.27142857130043213
drsr,g0045,feynman-bonus.20,0.0,0.05,5,5,0.9999843883894253,0.999999999999988,0.14285738500318773,0.5714295400127509,0.2714290315060567
drsr,g0045,feynman-bonus.20,0.0,0.1,5,5,1.000000186752276,1.0,0.14285713996051874,0.571428559842075,0.2714285659249856
drsr,g0046,II.6.15b_3_0,0.17967722809461262,0.01,5,5,0.20897900160228047,0.29613525464659357,0.1860145441837734,0.7440581767350936,0.35342763394916943
drsr,g0046,II.6.15b_3_0,0.17967722809461262,0.05,5,5,0.20060606454718088,0.2828106993574982,0.18736286093373472,0.7494514437349389,0.3559894357740959
drsr,g0046,II.6.15b_3_0,0.17967722809461262,0.1,5,5,0.19793334837973092,0.25286200683676385,0.18930705171628937,0.7572282068651575,0.35968339826094975
drsr,g0047,BPG5,0.8763893556490026,0.01,5,5,1.553797893381597e-07,0.0008798877462126481,0.49514922150618035,0.5649877172909088,0.5161007702415988
drsr,g0047,BPG5,0.8763893556490026,0.05,5,5,7.464829804553791e-06,0.21560748519673345,0.34976129483943336,0.39909349946453954,0.36456095622696516
drsr,g0047,BPG5,0.8763893556490026,0.1,5,5,2.225430931593062e-05,0.21750122161207133,0.33268300640633375,0.37960639784353406,0.3467600238374938
drsr,g0048,MatSci21,0.6279431788158678,0.01,5,5,1.0382416185339587e-05,6.98653088517368e-05,0.4692657136745183,0.7473060135145149,0.5526778036265172
drsr,g0048,MatSci21,0.6279431788158678,0.05,5,5,2.9533877213179432e-05,8.880323303302781e-05,0.44933038420466037,0.7155589858496063,0.5291989646981441
drsr,g0048,MatSci21,0.6279431788158678,0.1,5,5,3.6918857937963065e-05,0.00021089794754993577,0.4324528353159049,0.6886814761351414,0.5093214275616758
drsr,g0049,BPG3,0.4997523583587365,0.01,5,5,3.7383653931790206e-07,10333.609229013678,0.30097565186853215,0.6022495878898549,0.39135783267492896
drsr,g0049,BPG3,0.4997523583587365,0.05,5,5,8.600361570809586e-06,81368.57307816358,0.2523386889302275,0.504927459990277,0.3281153202482423
drsr,g0049,BPG3,0.4997523583587365,0.1,5,5,2.3466051372576605e-05,916722.4692935772,0.23676999938902882,0.4737746514426022,0.30787139500510086
drsr,g0050,BPG9,0.523416762817924,0.01,5,5,4.4864500479408557e-07,0.002807182537203413,0.4607080896334861,0.8801936093012523,0.5865537455338159
drsr,g0050,BPG9,0.523416762817924,0.05,5,5,0.000332718468768786,1.8831240296307048,0.25725157736123333,0.49148517135038905,0.32752165555798
drsr,g0050,BPG9,0.523416762817924,0.1,5,5,2.9058046108266736e-05,0.12156119482359135,0.3375692368336418,0.6449339433003004,0.42977864877363936
dso,g0001,II.34.2_1_0,1.0,0.01,5,5,2.561539371151211e-15,1.2796532212497775e-32,1.0,1.0,1.0
dso,g0001,II.34.2_1_0,1.0,0.05,5,5,2.561539371151211e-15,1.2796532212497775e-32,1.0,1.0,1.0
dso,g0001,II.34.2_1_0,1.0,0.1,5,5,2.561539371151211e-15,1.2796532212497775e-32,1.0,1.0,1.0
dso,g0002,first_principles_hubble,0.21687871434253192,0.01,5,5,0.06283202775467324,0.08433535655227314,0.22413604424489436,0.8965441769795774,0.42585848406529925
dso,g0002,first_principles_hubble,0.21687871434253192,0.05,5,5,0.0408838801431855,0.08234914634125573,0.23117102828893393,0.9246841131557357,0.43922495374897447
dso,g0002,first_principles_hubble,0.21687871434253192,0.1,5,5,0.0408838801431855,0.08433535655227314,0.2308013645786134,0.9232054583144536,0.43852259269936544
dso,g0003,feynman-ii.27.18,0.0715705817577102,0.01,5,5,0.9741841107015862,1.0,0.14326281993599987,0.5730512797439995,0.2721993578783998
dso,g0003,feynman-ii.27.18,0.0715705817577102,0.05,5,5,0.9952907371648683,2.1177845421837606e+57,0.07150178706228655,0.2860071482491462,0.13585339541834443
dso,g0003,feynman-ii.27.18,0.0715705817577102,0.1,5,5,0.9908545541637841,3.4728199922028125e+59,0.07157107464916346,0.28628429859665383,0.13598504183341056
dso,g0004,Korns-4,0.34204342110185576,0.01,5,5,0.021158888048031555,0.009437716311492837,0.2749871514482612,0.8039539265582712,0.4336771839812642
dso,g0004,Korns-4,0.34204342110185576,0.05,5,5,0.03200885195758022,0.008712958956813437,0.26980586549652646,0.7888058908643123,0.42550587310686216
dso,g0004,Korns-4,0.34204342110185576,0.1,5,5,0.015956823023229403,0.008712958956813437,0.2806031394081547,0.820372859399611,0.44253405540559154
dso,g0005,Keijzer-11,0.0,0.01,5,5,0.057089400942668976,0.02157748136129057,0.24676584871511542,0.9870633948604617,0.46885511255871926
dso,g0005,Keijzer-11,0.0,0.05,5,4,0.05060586033107971,0.01623632308211688,0.25304683938677,1.0,0.47713278757073896
dso,g0005,Keijzer-11,0.0,0.1,5,3,0.08348672508773017,0.03245762041551556,0.2345380677713474,0.9381522710853896,0.44562232876556007
dso,g0006,Keijzer-2,0.14002161336177904,0.01,5,5,0.5293105721758208,2.033157513310138,0.1417185144939846,0.5668740579759384,0.2692651775385707
dso,g0006,Keijzer-2,0.14002161336177904,0.05,5,5,0.5293105721758208,0.5930201964117529,0.16082928382934675,0.643317135317387,0.3055756392757588
dso,g0006,Keijzer-2,0.14002161336177904,0.1,5,5,0.5214752637710739,2.033157513310138,0.1419498307797173,0.5677993231188692,0.26970467848146285
dso,g0007,Korns-2,0.26767679320607496,0.01,5,5,0.013355243114790017,0.026035915234090382,0.2663848340314,0.9951734359964469,0.4850214146209141
dso,g0007,Korns-2,0.26767679320607496,0.05,5,5,0.014577072166524896,0.02502134175453231,0.2656435393354066,0.9924040711698789,0.48367169888574824
dso,g0007,Korns-2,0.26767679320607496,0.1,5,5,0.011342451625046235,0.02373390120482112,0.27035442621679884,1.0,0.4892480983517592
dso,g0008,Nguyen-12,0.24257350410672057,0.01,5,4,0.0076703217149743045,0.34061139000025686,0.23510454476824416,0.9404181790729766,0.4466986350596639
dso,g0008,Nguyen-12,0.24257350410672057,0.05,5,5,0.02500328509740677,0.10581976737119791,0.23490843302228226,0.939633732089129,0.4463260227423363
dso,g0008,Nguyen-12,0.24257350410672057,0.1,5,4,0.021898757125385946,0.10581976737119791,0.23696477609245992,0.9478591043698397,0.4502330745756738
dso,g0009,Nguyen-6,1.0,0.01,5,5,1.2300930501264842e-31,5.9729956614313955e-33,1.0,1.0,1.0
dso,g0009,Nguyen-6,1.0,0.05,5,5,0.0001077917211614403,0.03554192459620632,0.33630977329537215,0.33630977329537215,0.33630977329537215
dso,g0009,Nguyen-6,1.0,0.1,5,5,9.196780122709247e-05,0.01603296987171148,0.35111965071671863,0.35111965071671863,0.35111965071671863
dso,g0010,Nguyen-9,1.0,0.01,5,5,2.1773833746559294e-31,7.81328683255247e-33,1.0,1.0,1.0
dso,g0010,Nguyen-9,1.0,0.05,5,5,2.1773833746559294e-31,7.81328683255247e-33,1.0,1.0,1.0
dso,g0010,Nguyen-9,1.0,0.1,5,5,2.1773833746559294e-31,7.81328683255247e-33,1.0,1.0,1.0
dso,g0011,Vladislavleva-4,0.20519193790128548,0.01,5,5,0.13330466951703818,0.13605306616429783,0.20505165370501832,0.8202066148200733,0.3895981420395348
