x0,x1,x2,x3,x4,y
-2.153971851765966834e-31,-8.393226669234366000e-10,-8.993450350058943852e-27,8.754780000000000000e+06,1.846521130444145342e-10,-6.333445500000000000e+06
-6.806618694227378913e-31,1.547590874895199420e-11,-2.114617875122471269e-28,2.731479375000000000e+05,1.747348273017923503e-11,3.850301562500000000e+04
-1.661825398467933161e-31,9.476382872852795458e-11,-1.490030657103675646e-27,2.354875500000000000e+06,5.989422291463597503e-10,5.929877734375000000e+04
-1.760401884530149862e-31,5.293863264421716508e-11,-3.005485130217218315e-27,-4.160125750000000000e+06,2.305884476416775186e-11,-1.520063625000000000e+06
1.375415612142907398e-31,-7.033971183290077533e-10,-5.019071272314311505e-27,2.899431250000000000e+05,5.020647786402321344e-10,-6.465078515625000000e+04
1.080733166774534705e-31,1.332372129292380691e-10,-1.496220668167309137e-28,-9.712330000000000000e+06,3.466850070910076909e-11,-5.940651000000000000e+06
-2.328915974021444594e-31,-3.794912301069430782e-11,-2.706606610309574100e-27,-4.997818125000000000e+05,9.609185669390285511e-10,3.141345703125000000e+03
1.872559679673462027e-30,-3.639723245019155229e-10,-1.611907668808004668e-28,3.903634000000000000e+06,2.658364917085265233e-10,-8.506345000000000000e+05
3.525372915601945956e-31,2.897086737174703330e-10,1.049447315602371243e-27,-5.233922500000000000e+06,6.056675300181169064e-11,-3.984507250000000000e+06
1.701987573556997600e-31,-2.515645469713945204e-10,-2.338091471030742843e-28,3.679787187500000000e+05,5.834606409127474080e-11,-2.525112187500000000e+05
-2.542376344175965428e-31,1.966648233153733827e-10,-4.161721794561961889e-28,-4.793965937500000000e+05,2.916111796480436169e-10,-5.145618750000000000e+04
-7.027600347436201070e-31,8.617183633319314140e-10,3.120198621419274709e-28,-9.681930625000000000e+05,7.324994083512947896e-11,-1.812759500000000000e+06
1.492905684760419623e-31,-3.018674754606820443e-10,2.595498363666913392e-27,-1.024859437500000000e+06,3.058964193058955061e-11,1.609631125000000000e+06
3.927265688470115937e-30,1.341303196983334445e-11,-1.873305641993804582e-27,3.886305750000000000e+06,1.025023382145162643e-11,8.093759375000000000e+05
4.634087996591307705e-30,1.207014349580148860e-11,6.934979062456945060e-28,5.680020000000000000e+05,1.570803209727245076e-11,6.946413281250000000e+04
1.325975612791107890e-31,-7.635788529247733436e-11,-1.531421106427993390e-27,-8.992932000000000000e+06,4.712667756034960576e-11,2.319041250000000000e+06
3.657500596524202552e-31,-1.352563894219116492e-10,3.860558351368296657e-28,-5.347382500000000000e+06,2.479801919363922025e-10,4.641968437500000000e+05
4.655670919228337496e-31,1.228866747943202498e-11,6.184017377053563036e-27,1.766683906250000000e+05,1.224168075936171718e-11,2.822557031250000000e+04
1.021313596542446239e-30,3.717423591176327591e-10,1.692802865373966308e-27,2.994427750000000000e+06,1.170579050358000472e-10,1.513475125000000000e+06
9.897257123471497292e-31,-7.477535257649492451e-10,-3.275401323028172839e-27,1.918471250000000000e+05,3.306988849427483501e-10,-6.904005468750000000e+04
9.371195189614103898e-31,-4.453894891787157917e-11,-1.404970829625971047e-28,-8.183876250000000000e+05,2.210395755319893851e-10,2.624515429687500000e+04
-5.167804655621707770e-31,4.538916464902342796e-11,-3.217130771816781509e-27,-4.609411000000000000e+06,1.025992051734148092e-11,-3.245441250000000000e+06
-1.201967306448850998e-31,2.580669185292538970e-11,-1.339031971673883193e-27,-4.846412000000000000e+06,1.918678237122772856e-11,-1.037458312500000000e+06
1.237974226557193734e-30,9.089987096366769492e-11,1.553110159089704685e-27,-1.914647656250000000e+05,2.566984402818661692e-10,-1.079068554687500000e+04
4.533150553635351455e-31,7.036826676909413436e-11,-3.931291017470834474e-27,-7.901403750000000000e+05,2.944784971425917774e-10,-3.005022070312500000e+04
3.420685034409804181e-31,4.240595374849220889e-11,2.138252742955245599e-27,-1.617962625000000000e+06,3.285549887710459416e-10,-3.323589843750000000e+04
-2.092657831328206153e-31,-2.376452090668834671e-10,4.443126640973672372e-28,3.410765937500000000e+05,1.335989929795999842e-10,-9.656015625000000000e+04
-2.288066275796471216e-30,-2.396561421535992054e-11,-3.110942361365306605e-28,-6.182991250000000000e+05,1.617125530706253755e-11,1.458356093750000000e+05
-2.575464676380425538e-30,1.142874822557260472e-10,-1.023363194511071056e-27,-1.350604218750000000e+05,1.910526459258932164e-10,-1.285860449218750000e+04
-1.024566283450719574e-31,-5.357526922100674938e-11,-8.417172051355439630e-27,-1.014169765625000000e+05,1.089321896574624304e-10,7.938508789062500000e+03
-4.373564594211785111e-30,5.641635492104057903e-10,-1.322043343634443386e-27,-3.785703125000000000e+05,7.407709168294474011e-11,-4.588680312500000000e+05
1.265242216032992370e-30,-2.022406374313501232e-11,1.783167690957609853e-27,5.485233125000000000e+05,2.813110334953794478e-11,-6.276201562500000000e+04
-5.872558375804096510e-30,7.021923320582601491e-11,-8.264868740981319264e-27,-4.109541875000000000e+05,1.121074934273824653e-11,-4.096707812500000000e+05
-1.486742450329623288e-31,-1.339697710406317910e-11,2.941869304889926041e-28,-2.160143281250000000e+05,5.593611684950872132e-10,8.234119873046875000e+02
-5.648581751068475295e-30,4.330727096379938246e-11,-4.507439123310098119e-27,7.101285000000000000e+06,1.407542485343249439e-11,3.477414000000000000e+06
8.865601903788708831e-31,-1.088406188093360427e-11,3.122195329289118175e-27,1.156760875000000000e+06,1.734982574275178990e-10,-1.154940527343750000e+04
5.142952918293911362e-30,-1.356848054051562613e-11,5.911413934191205002e-27,-7.873337000000000000e+06,1.955972189771060243e-11,8.692555625000000000e+05
-4.694956880828299002e-31,-1.477331104671186779e-11,-2.975873957322264564e-27,-2.987004687500000000e+05,9.881035989423025967e-10,7.107737426757812500e+02
-1.109542440933244508e-30,-2.026277617916960594e-10,2.927169307551650195e-27,6.111927000000000000e+06,2.302876986326474196e-11,-8.559068000000000000e+06
-2.282884790737594638e-31,3.915899549067347607e-11,-5.096965412618556039e-28,6.423783750000000000e+05,1.848219320643718078e-11,2.166152656250000000e+05
9.357180287686764125e-30,-1.497558327345771545e-11,1.837280159419069142e-27,-9.444259375000000000e+05,6.083218373476029228e-10,3.700312255859375000e+03
2.180331372187675973e-30,-2.884459060492616800e-10,-1.266589994597453094e-28,-1.201040781250000000e+05,2.384976383051906623e-10,2.311842187500000000e+04
3.340568746731770847e-30,8.104631965544228933e-10,-9.193155996375283938e-28,-6.013079500000000000e+06,7.661039025386173762e-10,-1.012424562500000000e+06
-2.786954400785453856e-31,1.992835202413445472e-10,1.028432747681308662e-28,-3.650748125000000000e+05,9.028375269615196430e-10,-1.282518945312500000e+04
-4.770914504591993247e-31,-2.159352974206996123e-10,8.265059022859824723e-27,7.315863750000000000e+05,6.573680488841660008e-10,-3.824730078125000000e+04
1.344089110871459732e-30,-1.759086799835163362e-11,-8.332865623597855013e-27,-1.184079843750000000e+05,6.203779850944002305e-11,5.343575683593750000e+03
-2.325254544217503333e-31,-1.027267021447286766e-10,1.897509959162885607e-28,-6.699008125000000000e+05,2.065527471284411831e-10,5.302528515625000000e+04
2.631338650021902771e-30,-6.511374217588183910e-10,-2.509300624555691900e-28,7.703044375000000000e+05,1.446833625129428924e-10,-5.517426875000000000e+05
1.014448239335903751e-30,-8.084653779771855397e-11,-1.278213511442564769e-27,-5.266801250000000000e+05,3.092122113912409986e-10,2.191653125000000000e+04
-8.867430032603107652e-31,-8.025724529403532870e-11,-7.496667671459738215e-27,-1.157358125000000000e+05,1.859815426663580240e-11,7.948813281250000000e+04
-3.962576034136048401e-30,-2.129741868972523378e-11,9.808180538885959448e-28,1.737721000000000000e+06,5.362406629849658657e-10,-1.098417382812500000e+04
2.564797582364227641e-30,-1.753026196427143191e-11,9.152539096813129327e-27,-1.881300312500000000e+05,2.992972883419930952e-11,1.753734570312500000e+04
1.697465681888254424e-31,5.005049152906337895e-11,-4.546747353475041603e-27,1.022558375000000000e+06,3.833974249189964212e-10,2.124552148437500000e+04
6.486368894080316220e-31,9.712226856084527071e-11,-4.306485281796800665e-27,1.561673250000000000e+06,2.726623440918451990e-11,8.853275000000000000e+05
-1.488200392463061154e-30,1.781649827670150898e-11,-3.569939567213145980e-27,4.217737500000000000e+06,2.779495245075480625e-10,4.302848828125000000e+04
-3.784565893475207884e-31,7.116649491933912941e-10,-3.244312769272879639e-28,6.468433000000000000e+06,1.293269571295274645e-11,5.665076400000000000e+07
9.252715139164216158e-30,4.630439087716098356e-11,1.976988850921869179e-27,-3.952956875000000000e+05,2.835849333138185102e-10,-1.027262011718750000e+04
3.614688763128836610e-30,3.032666479052537056e-11,-1.604961802463572102e-28,-4.156130312500000000e+05,5.435797367780992317e-10,-3.690376220703125000e+03
1.605038794522364520e-30,-3.083422961402959572e-10,4.993058121741461987e-27,-1.292244531250000000e+05,2.205127920540395081e-11,2.875836250000000000e+05
-7.726821062729043335e-31,1.166182601874954372e-11,-8.596063980169792420e-27,7.938183000000000000e+06,2.514017813370905685e-11,5.860564375000000000e+05
6.810435853522917110e-30,3.361213737895774045e-11,2.312236631899321956e-27,-4.266672500000000000e+06,1.794202980631709465e-10,-1.272137265625000000e+05
6.326734786408140195e-30,-4.616020066183779136e-10,-3.824834854608841135e-27,4.694195000000000000e+05,1.671165636429883250e-11,-2.063618750000000000e+06
-1.834774589260630417e-31,-5.149113774249869380e-11,-2.867207789849086872e-27,-1.228498203125000000e+05,4.400140807270247478e-10,2.288023925781250000e+03
4.108762392395269391e-30,2.335044137213859727e-11,-1.311931441054432643e-28,3.189792000000000000e+06,3.962080663555411775e-10,2.991949609375000000e+04
1.514855925872194362e-31,-2.937268137048754113e-11,4.641385239826297108e-28,-2.214794375000000000e+05,1.404381611003202579e-10,7.372453125000000000e+03
1.385104741878995185e-31,1.578817770964136002e-10,5.549089022643125979e-28,1.055151000000000000e+06,9.528373645650844992e-10,2.782582226562500000e+04
-2.911732796986821444e-30,3.717154084537099834e-10,3.152046761944634234e-28,3.396522000000000000e+06,1.161961239032338611e-11,1.729312600000000000e+07
1.928458550285289676e-31,-3.439526996551478533e-10,1.773001356782545866e-28,-7.874276875000000000e+05,1.074169572734540168e-11,4.012885000000000000e+06
-1.562440172292350725e-31,6.476986308401322390e-11,5.481038695470633484e-27,-5.474668125000000000e+05,2.318566866277294025e-10,-2.434060156250000000e+04
-4.740044612346178991e-30,2.506540461300055256e-11,2.132010226226503251e-28,-3.014675625000000000e+05,2.335842283485156656e-11,-5.148632812500000000e+04
-1.903399197145251035e-30,8.798489714578749954e-11,-5.835705628077342761e-27,-9.408829000000000000e+06,1.511608199722402901e-10,-8.716148750000000000e+05
3.212662924300153546e-30,1.450289541238269919e-11,8.391307582574296808e-27,-1.587225500000000000e+06,1.636124152826212708e-10,-2.239222265625000000e+04
8.278876185948655612e-30,3.093803269127448630e-10,5.587037642563829294e-27,-1.385386250000000000e+06,1.225263120130382077e-11,-5.567424500000000000e+06
7.780513977132230863e-30,-2.796991457887365584e-11,7.094994951886358551e-27,2.630620250000000000e+06,1.635380719733348087e-10,-7.160618750000000000e+04
1.227302994800880942e-30,1.804745658473549952e-10,-6.704036469483096737e-28,1.607400125000000000e+06,7.603927903998553006e-11,6.071865625000000000e+05
4.077765452720018262e-31,-1.016456918634389694e-10,9.561397075823028891e-27,-1.031245812500000000e+06,2.310775737424108911e-10,7.219606250000000000e+04
3.030001493552431336e-31,-1.837868572607259665e-11,-8.729407473206392642e-28,-5.223580000000000000e+05,5.208132258793796154e-10,2.933734619140625000e+03
-4.898450469481067824e-30,-1.336892315600968217e-11,2.200537895135712122e-27,9.815559375000000000e+05,3.258119607441045673e-10,-6.410096679687500000e+03
-9.778793435902972999e-30,3.572783735528162197e-11,3.800636315229593272e-27,7.041659375000000000e+05,1.861338166930792681e-10,2.151179101562500000e+04
3.337538040176706793e-30,-1.263398066719823021e-11,6.855730511919310201e-27,1.808487968750000000e+05,2.748970773236436571e-10,-1.322835571289062500e+03
-4.744115020144658342e-30,1.395711324292392419e-11,-1.207236083718219639e-28,-1.281642578125000000e+05,5.222660845460858070e-11,-5.451184082031250000e+03
-1.048093990961523791e-30,2.226421547124601830e-10,5.617954018182094275e-28,7.159251000000000000e+06,2.900626683288720642e-10,8.745875000000000000e+05
8.344206212306339589e-31,-3.023112038480491037e-10,3.224624565230392243e-27,2.135438593750000000e+05,1.031412021762490028e-11,-9.961603125000000000e+05
-1.629654704173498960e-31,-9.670150097340624029e-11,1.714329947327354637e-27,1.852372031250000000e+05,3.621027436229162788e-11,-7.873171875000000000e+04
-1.112003832064318312e-30,-6.574533140124572128e-10,-4.557117619557091894e-28,1.897196625000000000e+06,4.203062620167230534e-10,-4.723147500000000000e+05
1.098819769544139733e-30,-1.007471536751403107e-11,-1.455135767628668428e-28,-4.819028125000000000e+05,7.260590462188076799e-10,1.064242187500000000e+03
4.711799646005524935e-30,-2.339751656310617989e-11,2.340183416136336258e-27,-9.003380625000000000e+05,1.150141613892596837e-11,2.915037812500000000e+05
1.538783419011713238e-30,7.965001436183172245e-10,-2.736464783719895514e-28,3.138790750000000000e+06,6.992172396635965015e-10,5.690576250000000000e+05
1.581357050231828551e-31,-1.357190141521025240e-11,2.047477694293447572e-27,2.984000500000000000e+06,4.022103830547685277e-11,-1.602531093750000000e+05
1.342465682643313104e-31,-8.520956162882953322e-10,-1.818374340342364755e-28,-6.293202500000000000e+05,7.288775832892113726e-11,1.170915625000000000e+06
2.011029904934789390e-30,-8.101791459935725470e-11,1.852737263892607914e-28,-9.483631000000000000e+06,2.690060396659532671e-10,4.545836562500000000e+05
-1.578518889651429188e-30,1.486684039764263332e-11,1.797295542657656861e-27,8.252930500000000000e+06,1.936429662452443523e-11,1.008428812500000000e+06
5.873995112019445542e-31,-5.324388499539089992e-11,2.433559433188029246e-27,6.738160000000000000e+06,1.441451402683924243e-10,-3.961240312500000000e+05
-1.563723577024578499e-31,7.709008431611152901e-11,-4.755544737279850513e-27,4.824730000000000000e+05,2.381142782947875958e-10,2.486029101562500000e+04
-1.498838404749019708e-31,-8.769739101577300744e-11,2.189423353426653384e-27,-1.193893000000000000e+06,1.065884394635396859e-10,1.563371250000000000e+05
3.008716535223447979e-30,1.043113651011395859e-10,3.549497746783419858e-27,7.798824375000000000e+05,4.971835790290590751e-11,2.604138593750000000e+05
1.320617780069720953e-30,4.277500922911237069e-11,-3.395421473450745213e-28,5.403891875000000000e+05,1.479744972388008506e-11,2.486165468750000000e+05
7.730996512702712166e-30,6.260728047102759319e-11,2.269795587790340975e-28,3.007304687500000000e+05,2.105099948523925235e-11,1.423474531250000000e+05
2.323432292874858623e-31,-1.270993813667908867e-11,-2.039597559332992758e-27,4.461336000000000000e+06,6.008511049815368210e-11,-1.501971406250000000e+05
-2.148283258444145521e-30,1.111036262990694468e-11,-5.858905380187431404e-27,-6.315473000000000000e+06,3.999354666883725429e-11,-2.792314375000000000e+05
4.445252446335100545e-30,-1.084150547114859364e-10,1.047833290012477520e-27,6.507644500000000000e+06,1.726057768935973513e-10,-6.505463125000000000e+05
1.030152749823341447e-30,-5.003094050159972994e-10,-1.006231951359249374e-28,-1.889919062500000000e+05,3.230598774606185941e-11,4.658208750000000000e+05
-1.407621853386510464e-30,-8.024696879216364209e-11,-2.084730090539254901e-28,-1.617739531250000000e+05,1.325469942137225132e-11,1.558789531250000000e+05
-1.813351792464069638e-31,1.340050292952810196e-11,-1.035721405481717852e-27,1.848825781250000000e+05,7.259068901532828022e-10,5.431957397460937500e+02
1.573387245553027475e-30,1.875307548138138714e-10,-1.358167602341201587e-28,9.862875000000000000e+06,4.965711522531002231e-11,5.928088500000000000e+06
-8.797626168785742115e-30,-1.179274126267282341e-11,4.888248628981919735e-27,1.146291015625000000e+05,9.127992112167859773e-11,-2.356972412109375000e+03
-4.173623255447653177e-31,5.130463762159642727e-11,6.016420738473549727e-28,-2.268722500000000000e+05,3.465620013187731274e-10,-5.345362792968750000e+03
1.397945277930089459e-30,-1.255402309885411682e-10,-1.189509511546463557e-27,6.848880000000000000e+06,1.458669816878366277e-11,-9.381356000000000000e+06
3.694766823730581204e-30,1.800451454592177924e-11,9.223048162449123787e-27,2.585205156250000000e+05,1.037766053646471676e-11,7.138337500000000000e+04
-6.205222618809967414e-31,7.029792303825388444e-10,7.916782325808592295e-27,-6.661326250000000000e+05,9.658709249071861791e-11,-7.716213750000000000e+05
5.084385463916733973e-30,3.681903740226921684e-11,4.428995996675206003e-27,3.852686000000000000e+06,5.603502731266196690e-11,4.028993437500000000e+05
-1.795540161333008960e-30,7.715710015343546502e-11,1.870160429875750092e-28,-8.831462000000000000e+06,1.244886554951918356e-10,-8.711618125000000000e+05
5.476938981187394912e-31,-4.527908326057428212e-10,-2.708722003612240430e-28,1.148910000000000000e+05,9.990480664967549274e-10,-8.287381835937500000e+03
3.531339960025590051e-31,8.227245551495343534e-10,-1.325830155239346179e-28,-1.150792875000000000e+06,2.249960079359070164e-10,-6.697256875000000000e+05
-1.034469705806962264e-31,-1.178125479117664298e-11,-1.268674813762252277e-28,1.579052500000000000e+05,4.659440056009600539e-10,-6.354399414062500000e+02
-1.027951566121765664e-30,6.197779789385293725e-11,-1.428505187989772668e-27,-1.172153625000000000e+06,1.169800974837320595e-11,-9.883911875000000000e+05
5.198511483291175959e-30,-2.663556354642881985e-11,6.427354773667001512e-27,-1.728574000000000000e+06,4.078181889410892325e-11,1.796815000000000000e+05
-4.000189408334111891e-31,-1.209017001096990285e-11,-8.296923533789711540e-28,2.390232000000000000e+06,1.565757939969714130e-10,-2.937433203125000000e+04
4.600252943355431244e-31,3.130953135643821383e-11,2.738950485202618900e-27,-3.868620000000000000e+05,3.844191909241345684e-10,-5.014731933593750000e+03
3.762631403987734164e-30,1.078887396088745732e-10,-1.203480159214799956e-28,-7.430615625000000000e+05,1.529388976573287096e-10,-8.342631250000000000e+04
7.621500530477289006e-31,-1.260284151344270853e-11,6.495467886155681031e-28,-4.264345937500000000e+05,2.083652174411643188e-11,4.105025000000000000e+04
9.303121089243860373e-30,3.095430162192158718e-11,-2.421380718888199341e-28,-2.936146562500000000e+05,6.998708557137689468e-11,-2.066812109375000000e+04
4.526921844169214318e-31,-3.089911659870381300e-10,-3.039109507782037579e-28,-5.752948000000000000e+06,8.502953202649266018e-11,3.327260750000000000e+06
4.832223305834836277e-30,4.175455814436901392e-11,-1.221449807819662012e-28,-1.388355000000000000e+05,6.158530907462989035e-10,-1.498122924804687500e+03
1.698684787079492219e-31,5.968272404066610193e-11,1.860280288890422048e-28,-6.040692500000000000e+06,2.228657952629831129e-10,-2.574613750000000000e+05
-2.204776764628280133e-30,5.376862149963912429e-11,-1.730978648731610097e-28,4.551205625000000000e+05,3.213930788170671349e-10,1.211822363281250000e+04
8.099690221798574577e-30,1.401938200945584967e-11,-5.443125320067912456e-28,-9.176957500000000000e+05,2.872263538122865612e-11,-7.128915625000000000e+04
-2.863597525834773626e-30,3.563293757280483476e-11,1.014303042273690182e-28,1.111430000000000000e+06,4.787341009726553409e-11,1.316617187500000000e+05
-3.818937113194381407e-31,1.029312312467167700e-11,7.325550914423871135e-28,-1.957513125000000000e+06,1.704115668021977115e-11,-1.881797500000000000e+05
5.236041162291460902e-30,8.353688574214146456e-11,-5.074391587740393248e-28,-6.467030500000000000e+06,2.649356602157926233e-11,-3.245360000000000000e+06
7.962192177385151279e-31,1.283943090735206738e-10,1.804518116986849263e-28,5.102368750000000000e+05,1.009298408738423802e-10,1.033042421875000000e+05
3.723793070636565785e-31,1.320400472987204310e-11,-1.690335508373963211e-28,4.700206250000000000e+05,1.147602082807175350e-10,8.606991210937500000e+03
-9.035599075618186077e-31,-7.260562706612461170e-10,-6.377294269215538529e-28,1.143005500000000000e+06,1.358760465253183725e-10,-9.720660625000000000e+05
3.494110126124312858e-30,-1.685308559373766002e-10,3.825485818930044021e-27,1.085009000000000000e+06,3.120505936982098660e-11,-9.326267500000000000e+05
2.629769412083329050e-31,-1.004054756004180149e-10,5.964649719341979221e-27,1.077705875000000000e+06,1.740976807163008289e-10,-9.892015625000000000e+04
4.250454412573330480e-30,-1.536295049509028843e-11,2.256306133718609727e-28,8.147108000000000000e+06,1.242128188500002395e-11,-1.603732000000000000e+06
4.104746151376475931e-30,-1.793033638231023019e-10,-1.180046743654208532e-27,5.069390312500000000e+05,4.186230251335132380e-10,-3.455741015625000000e+04
6.678573505185528121e-31,-1.242563274495012138e-10,1.243001325009219754e-28,1.541614375000000000e+05,4.652414564709772549e-10,-6.552937500000000000e+03
-1.826053361573009702e-30,1.332649685048536981e-10,7.594694327844640281e-28,5.545513750000000000e+05,1.430381230127508729e-10,8.222921093750000000e+04
-1.255413037899947615e-31,-7.068933216558548338e-10,-1.267738859957528690e-27,-4.637370625000000000e+05,4.838572320586820297e-10,1.078272578125000000e+05
-3.632615381117294725e-31,5.265248792518661958e-10,5.672275064856530701e-27,8.690638750000000000e+05,7.180072647550161946e-10,1.014289375000000000e+05
-4.349482194426714874e-30,-2.712967073215111213e-10,9.087673005914189469e-27,-4.398945312500000000e+05,1.152880221844121422e-11,1.647513750000000000e+06
1.135554814363268810e-30,-1.952109481007102687e-11,-5.683994733754115908e-27,-2.798361875000000000e+05,6.041878664042599212e-10,1.438984619140625000e+03
5.026030538918185253e-30,-6.332633861738656833e-10,3.731227100036589753e-28,1.171718593750000000e+05,2.794548759066373123e-10,-4.225870312500000000e+04
-1.791236747044309615e-31,1.167560631509800828e-10,-1.733865810311241003e-27,1.101344125000000000e+06,1.784928108095051869e-11,1.146573500000000000e+06
4.067151020850737203e-30,-9.218024121793177983e-10,2.094076147076880060e-27,2.316799687500000000e+05,1.323701825234335772e-11,-2.567771000000000000e+06
-1.583938953043748657e-30,-1.313946434294832599e-11,1.601169718625446549e-27,-4.982493500000000000e+06,1.088215073608012062e-10,9.574802343750000000e+04
-1.372493450736198274e-31,1.686353556795694431e-10,6.130133709069496952e-27,-2.192287500000000000e+05,4.355185934112881796e-10,-1.351012988281250000e+04
-3.231549827133685404e-30,2.081916410101580794e-11,-5.926804810748781159e-28,4.760202500000000000e+05,8.776910309649110786e-10,1.797078979492187500e+03
-1.094975150700566327e-30,-5.002829400746477972e-11,5.261880193751010123e-27,1.868448437500000000e+05,4.008951504097524321e-11,-3.710958984375000000e+04
-1.458156543607456736e-30,-4.269642139842488859e-10,-6.660868001634120697e-27,6.050455500000000000e+06,1.961480561307737958e-10,-2.096117750000000000e+06
-7.652888580632945727e-31,-4.251231311425129888e-10,-6.378285930543903517e-27,-1.067881125000000000e+06,1.978925634471551120e-10,3.651138437500000000e+05
-8.155612907925949886e-30,9.762912006605617421e-11,-4.733435061518285045e-27,1.347524000000000000e+06,6.302459942819638172e-11,3.322201250000000000e+05
-3.153372211758802219e-31,-1.155427836740940961e-11,-2.467718111867670139e-27,-5.299954375000000000e+05,9.844436377193233056e-11,9.900205078125000000e+03
-4.645182688432560718e-31,-1.489531969989243976e-10,-2.736342246427183876e-28,-3.378240000000000000e+06,1.924657655472117312e-11,4.161088500000000000e+06
7.307279135558983332e-31,9.412179924339625359e-10,1.250078178663994957e-27,-9.657580000000000000e+06,8.646003357704046266e-11,-1.673259400000000000e+07
2.758167343469974594e-30,-3.515405674892058130e-11,1.169855709427607778e-28,-7.082534375000000000e+05,3.568209894222462708e-10,1.110539160156250000e+04
8.197457497549685216e-31,3.424349692693340330e-10,7.451369799167750428e-27,-3.979023250000000000e+06,5.031846814218532415e-11,-4.309702500000000000e+06
-1.076855516539703192e-30,1.986248145124935860e-11,5.188492633220134501e-27,-4.490497000000000000e+06,2.087419959106995293e-10,-6.800458593750000000e+04
-1.551738589271899702e-31,-3.384321295429870702e-11,2.987327655294529894e-27,-5.431975500000000000e+06,2.618056327285955831e-10,1.117559218750000000e+05
7.751265702853262968e-31,-1.377719379552777568e-11,3.926388562797396766e-28,3.871644687500000000e+05,1.738324588440587348e-11,-4.883660937500000000e+04
7.011225334971054342e-30,-1.354134443465326854e-10,-5.455525420014849674e-28,5.476903125000000000e+05,4.008984810788263076e-10,-2.944303320312500000e+04
-1.298657711825173339e-31,7.010984848232482136e-11,-3.997682396737480414e-28,7.721378125000000000e+05,1.755775039247176039e-11,4.907102500000000000e+05
8.751772673227962456e-31,-3.729730413404297451e-10,-3.640613107266391109e-27,1.067589140625000000e+05,3.705794560104891389e-10,-1.710095703125000000e+04
1.872780860690512748e-30,-1.851130915220267070e-10,-6.049697437535158485e-28,3.677013125000000000e+05,5.785651957523896272e-10,-1.872406640625000000e+04
1.524491100417579406e-31,1.182721455494917251e-11,-2.463395602848736037e-28,1.699451875000000000e+05,2.106382568367592967e-10,1.518707885742187500e+03
-1.790541959353312593e-30,5.145642800741256906e-10,-1.874916634244035895e-28,-5.081327187500000000e+05,1.326916354571494594e-10,-3.136125312500000000e+05
-2.346149896698850152e-31,9.826254254718946868e-10,-2.332860260115798233e-27,1.006742062500000000e+06,1.767351889836454859e-11,8.908474000000000000e+06
