algorithm,algorithm_slug,dataset_id,condition,pair_520_521,pair_520_522,pair_521_522,pair_520_521_underlying,pair_520_522_underlying,pair_521_522_underlying,pair_520_521_audit_source,pair_520_522_audit_source,pair_521_522_audit_source,pair_520_521_evaluation_key,pair_520_522_evaluation_key,pair_521_522_evaluation_key,numerical_consistency,validity,structural_consistency,m_stab,structure_plan_artifact_sha256,structure_index_artifact_sha256,assembly_complete,unresolved_structure
drsr,drsr,Nguyen-12,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,1ef0eded4a9e20f5514e099aeee573361b27c23339bb769ca52880223d3ba973,8e677908b6a4538667931354d68437a14adbb4916ae4bec93b0956051cb1422b,5fb48068d0e58f18254600a45a1390be66bf344b6f7b36598ff375871ce2f856,0.9376406705240935,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,Nguyen-6,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,a026473aabc51715d93dcd5ec2e3b8234d08a509896df1e52758164736f8f332,0e02f8124a25f95d4fa3665abb5f57fd8b03ca51725d344c554466d3c9204c55,bc5e5eae77a7610be0854ec872a496b516d8b64c9dee97a3730c670518ab7f6d,0.879794743206329,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,Nguyen-9,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,4912ab32261a5cc33917515783e070433c6f60141fcdf7b756fbb023d68b769a,d408bdf54a53a014b6fb7ee29e35f98af86b5be170012493f5797c97c01e4d97,0900633530657327517c8b354f78f796bc97d1c80188344335b4e9a1a7999873,0.9583351637335389,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,PO19,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,98898fa8de759520b2250153024f8a4e1ca7a2aa19e3bf975a0465b4ef8427fd,87d4967fb00ba808a2c70e9d9c63dcc19fdaa0eb34de960b1523e4d79fcd6c6b,f178d56674c7a9b45a459f90d9bd48cbed38a977983350adb68ab31421e534f3,0.9901058386970218,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,PO41,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,2e662fa6d9ddc650723ebde5d7c6d83decb3707ccf23f33321d925c4496de115,096e54e7e6eb0ec0a7c91c9519d493e459dbcecd30e40d4c51323e9c42a7c866,8436b73ec7a821e61d397bade06b6886ce122c2d581b537263b67847480b31e7,0.9518315671372717,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,Vladislavleva-4,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,6456e965ffb491931ab8e1fd5f9202bee43e497d36c5ba79f578225efde16dff,c5392375462b45ece96a00400144b620d34920fc141fe9de88cd59881b913f8a,8d14f29de1b571b39ff53c2a101f0a6ddd4e2695598c0bdbd0f3572608fe9be1,0.9956388101205843,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman-bonus.20,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,221302ddc3bdaa6823e778bcad7fdf44c0862b7e0f95f91e9614cb40f872dedb,101066bce11a2a6f73e7da571426c65e2fa3e26f0883bb0a4827e2e0e3cc7a32,2a5d9dec5ddab4762b3b8154daf36e0617605d1edbca3e9ec21fa68627e22ff1,0.997562998869133,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman-i.11.19,noise005,same_canonical_structure,different_structure,different_structure,same_canonical_structure,different_structure,different_structure,,,,ff967cf78d5edb42bda874c77c8edd9ba8722bd0972d8e87fd02f06f61cb83ac,5db8b66b98993e65d5a5e19079c406353dce3429902346240018b81300e20736,db3b6352bd61f78bc55d609f7135aea205725cda73b1184aae97b8c39ac43129,0.9519986714362214,1.0,0.3333333333333333,0.6820847858278513,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman-i.13.12,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,b2f404470edafad957db733b0dd7f584066ac5bc64855f854f2941188049ddc4,61759aa387d0c9db6625e968b0c5db8cd3f04e0a31bebb381e939bc8e653c895,449003434123c3a7cf855091230f76d5e764e7b9e7396839c4154f69f0238ab5,0.975013189711453,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman-i.15.3t,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,9a020e6638de31e30f8a65a9092beb4024c5c0dd75dd041c752695398247da59,55484746f34516cd0845e2c2daffd197b307f3675beca2c4d7fe84ac269ff8ac,791c0596ac9c455a9c182f18296fc9bebafea03707375281b3a2e06ccd0a5392,0.9532370279750713,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman-i.18.16,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,a04c6405f9de289e52c9ddd4c06fa81d12c61dc9a9dff720165652e97f186787,242da98eb7b6727790f8a8f5230e4c9af8f94b5dd34b0ed80e3d3dde1cc8ce30,8f69893d94855e10fb2a04dedfee074fc8d9875735701669d987cc702676158a,0.9627336217810742,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman-i.29.16,noise005,same_canonical_structure,different_structure,different_structure,same_canonical_structure,different_structure,different_structure,,,,9e3847f58f5dfe54779b7a63279095928485e4dec1822297ed913a9d9f0622b2,a7eacc9485c2fb55000e258213fe45f9a0c0de6e624d08717a9f4d148af09d3c,4ee783bd50c4b02b26fd8aa66223ebbe4e57d1cb94cf6a0a594287afc8fb28d9,0.9918984479832729,1.0,0.3333333333333333,0.6914837607838025,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman-i.32.5,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,7e7c34c987f93b85f6787b860a7b9de76f25d495b312252675ff26eab8b80875,8ff82bd13c141e1bce9934a22d2234bb7a6ea0a54847a413cce33567a2280015,47775105d17b3d116b5482f5f2abe03c69f7a138e37c407758e9405a9af90d03,0.9979609833328074,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman-i.39.22,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,cf15df66748d3799b321e109969edb34b1f440d353c3e3e5df5a3d7b52d7b16e,beff0cdd11e9894353ff6cedd8ba86c449332e1d42b65a4922336618f774bd62,8e7e9729d5370ae1abb0d4a51b590543497ba521a89884e20a3f096ce0b2efd6,0.9896369208894592,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman-i.43.31,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,4d4f88846a627e31f8f32a061a576eba346be0d5ce7ec81885d500bb132db39a,1b0458d543f7e5191942e8a4f075385eb46f231e01927e54a364974c2eb3a19f,591f0b562afc4d4c9c86848ecffdfb894ca0a0ca8b501195025d24150f4b8625,0.8141621356831863,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman-ii.27.18,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,9b78a381387b7e510a637ac95f2efe78d210a62607e16ae38b5f72c3a9573b93,f8b2545735b077e813383a64ce28e95e900e6e9c1763d736bf33b1532bbbf9a1,e51df13bea21aa4d3325fa7ce8b2d042be7516429e184d80ec02f8c4ac8ead1d,0.5730688975020442,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman-ii.34.11,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,950b822dab98964709e3c278e004310402a85f36210d54fc9e389ab707f0ccc2,589c9d3edd51cda38e1a96008baffec702f60d447d668111ccdc432bf00c17de,5af71de8bf0e24f8f95b0a21d167d34a1840e0f359637c4bf601b4409cb8aeb6,0.9998822182994658,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman-ii.34.2a,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,a092e303889b5389612d3ab8a10c123193bd3ec381d977998afba705ded69142,6b2f4c5dfa8a07f0337e78d4d249b7a529369a856a00b22dde6a3a7be564024d,715bac079e35d2d59a56509f51d49c00c23836a0e53420c7683ab18e1cbab25b,0.6668515916114706,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman-ii.4.23,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,94b624c4fa0ba4c2c33c3821ab6f66a8760e36dae0513d260f29a8ab8ff954fe,eaa9a71b806447992422b2fe22927a2983522a8b36ffc7b48c0158b09c3e7d1a,98b19e2064d6a8843ddb6c9ed5a3aa1416e5132049094aaa028ff0d33c5c8209,0.623029553181137,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman-iii.10.19,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,89efa8a92605d77c180cd90551955ef68ecc26cd78dded6b89550b06de0b785b,29dcd7b257bb0f4d70bdd946501a17ee32e80eb19bb9dece96af2836dfeb57d8,be84efb27b6fd50eb099c60f7e33bc5484d5f119779101692a24db2cabb5c2e3,0.7855765539158964,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman-iii.7.38,noise005,same_canonical_structure,different_structure,different_structure,same_canonical_structure,different_structure,different_structure,,,,210a5793d62ed769cf28f34e103e76fbffc933124687e8cc19d52cf0c4364074,7ed558c671b3f7fc3d0a1702b092228fe8a9ccb9cbe886097b650418431b9c43,3b9ba2fe2fb0b5bf5ebb386c78d7d254b01c0bddfbd566732c5ac65900e087a4,0.9999973315822699,1.0,0.3333333333333333,0.6933606576242468,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman_II_15_4,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,da1d69324b080d9735d71532e0ea3ae3e7d5bdb4f40a8040f2c41035d9b3416c,49607be36eeed31ad099911ea2d1ab1ab7d5d5f38dc23da5bfa4f36807a4175d,02ab0cec9be504307795e91b603483114d619ca542767784c291dd976575009b,0.979282675601701,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman_I_12_11,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,87453a28d8ce5fc2f81bc186bd7d9edde0dac69e41a3ed9423231ce3428a6eee,d41f55ad245fd4ec1f80dce470e18430f628bd87e58ec08aea53566d49a506b5,a3b9f8cbfe9aeede243c5aacb4d70606d6b2d8837c9f7d79c9b5be7e98a59d90,0.6549811959482139,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman_I_27_6,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,7f7eef0cb7c61803fcefe77d4958205940ceb450570ea354201f9e33b9ad6f79,7e5ea1dcf6d093b524df083ba0e74e969383aa35c26a2697abf13484607499c8,86a5fbc3e92cfa601a55b2e131a8f7224da959794f0c26367ebc051af17f86bb,0.7152216470012673,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,feynman_test_15,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,b648b2b3d1fe6539d93d4ba6f4168e746099616190b91addf75f37285a38f86a,931d07b8e2ed5171187b0178788766b37852a859ca66902a3eb4498136ce29a7,a14e6f5041ede21c9ca49051e4a55ed36876b437752fb7cdb2111f9b11cfe917,0.9220181082009165,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,first_principles_hubble,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,178950ed353f5f326dd8e46eaef97ea2e376a75e58cf897fa992d9e1e1a71162,dafe9309acbe4bc21ebe0ddae2fad6272625ea374c7acc325e4319a13e0b8a90,4379adf7e87db006a955bcebbae2479258c8b0594874e3a7a18816777793e82e,0.9620926842230243,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
drsr,drsr,first_principles_leavitt,noise005,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,a34589feb1a5bd71611a819ddf49fee45b4e0a7dd58c4e39b3552153648a7d73,265f385397ca908db3e259bb6761b0698c3b6d0fc1a78f52f06af45da5415561,08f73201d101c8b7afdb2e57318b8325b24a4b95abbc00666cfeef0f38aab2ae,0.9736647653230917,1.0,0.0,0.0,aaacc14641d405f3ee0c878a9b6df0f36e5f5f03d542b2d3a2cfd15355c36fc5,e064f3d0b592a607c13bfa40419fec90bece84001bd4efa57c0de50ef24c9fc5,true,false
