tool,machine,global_index,slice_index,family,subgroup,dataset_name,dataset_dir,train_csv,valid_csv,id_test_csv,ood_test_csv,metadata_yaml,has_formula_py
llmsr,anon-node-06,193,27,llm-srbench,matsci,MatSci6,sim-datasets-data/llm-srbench/matsci/MatSci6,sim-datasets-data/llm-srbench/matsci/MatSci6/train.csv,sim-datasets-data/llm-srbench/matsci/MatSci6/valid.csv,sim-datasets-data/llm-srbench/matsci/MatSci6/id_test.csv,sim-datasets-data/llm-srbench/matsci/MatSci6/ood_test.csv,sim-datasets-data/llm-srbench/matsci/MatSci6/metadata.yaml,yes
llmsr,anon-node-06,194,28,llm-srbench,matsci,MatSci7,sim-datasets-data/llm-srbench/matsci/MatSci7,sim-datasets-data/llm-srbench/matsci/MatSci7/train.csv,sim-datasets-data/llm-srbench/matsci/MatSci7/valid.csv,sim-datasets-data/llm-srbench/matsci/MatSci7/id_test.csv,sim-datasets-data/llm-srbench/matsci/MatSci7/ood_test.csv,sim-datasets-data/llm-srbench/matsci/MatSci7/metadata.yaml,yes
llmsr,anon-node-06,195,29,llm-srbench,matsci,MatSci8,sim-datasets-data/llm-srbench/matsci/MatSci8,sim-datasets-data/llm-srbench/matsci/MatSci8/train.csv,sim-datasets-data/llm-srbench/matsci/MatSci8/valid.csv,sim-datasets-data/llm-srbench/matsci/MatSci8/id_test.csv,sim-datasets-data/llm-srbench/matsci/MatSci8/ood_test.csv,sim-datasets-data/llm-srbench/matsci/MatSci8/metadata.yaml,yes
llmsr,anon-node-06,196,30,llm-srbench,matsci,MatSci9,sim-datasets-data/llm-srbench/matsci/MatSci9,sim-datasets-data/llm-srbench/matsci/MatSci9/train.csv,sim-datasets-data/llm-srbench/matsci/MatSci9/valid.csv,sim-datasets-data/llm-srbench/matsci/MatSci9/id_test.csv,sim-datasets-data/llm-srbench/matsci/MatSci9/ood_test.csv,sim-datasets-data/llm-srbench/matsci/MatSci9/metadata.yaml,yes
llmsr,anon-node-06,197,31,llm-srbench,phys_osc,PO0,sim-datasets-data/llm-srbench/phys_osc/PO0,sim-datasets-data/llm-srbench/phys_osc/PO0/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO0/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO0/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO0/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO0/metadata.yaml,yes
llmsr,anon-node-06,198,32,llm-srbench,phys_osc,PO1,sim-datasets-data/llm-srbench/phys_osc/PO1,sim-datasets-data/llm-srbench/phys_osc/PO1/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO1/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO1/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO1/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO1/metadata.yaml,yes
llmsr,anon-node-06,199,33,llm-srbench,phys_osc,PO10,sim-datasets-data/llm-srbench/phys_osc/PO10,sim-datasets-data/llm-srbench/phys_osc/PO10/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO10/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO10/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO10/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO10/metadata.yaml,yes
llmsr,anon-node-06,200,34,llm-srbench,phys_osc,PO11,sim-datasets-data/llm-srbench/phys_osc/PO11,sim-datasets-data/llm-srbench/phys_osc/PO11/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO11/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO11/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO11/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO11/metadata.yaml,yes
llmsr,anon-node-06,201,35,llm-srbench,phys_osc,PO12,sim-datasets-data/llm-srbench/phys_osc/PO12,sim-datasets-data/llm-srbench/phys_osc/PO12/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO12/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO12/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO12/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO12/metadata.yaml,yes
llmsr,anon-node-06,202,36,llm-srbench,phys_osc,PO13,sim-datasets-data/llm-srbench/phys_osc/PO13,sim-datasets-data/llm-srbench/phys_osc/PO13/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO13/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO13/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO13/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO13/metadata.yaml,yes
llmsr,anon-node-06,203,37,llm-srbench,phys_osc,PO14,sim-datasets-data/llm-srbench/phys_osc/PO14,sim-datasets-data/llm-srbench/phys_osc/PO14/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO14/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO14/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO14/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO14/metadata.yaml,yes
llmsr,anon-node-06,204,38,llm-srbench,phys_osc,PO15,sim-datasets-data/llm-srbench/phys_osc/PO15,sim-datasets-data/llm-srbench/phys_osc/PO15/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO15/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO15/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO15/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO15/metadata.yaml,yes
llmsr,anon-node-06,205,39,llm-srbench,phys_osc,PO16,sim-datasets-data/llm-srbench/phys_osc/PO16,sim-datasets-data/llm-srbench/phys_osc/PO16/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO16/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO16/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO16/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO16/metadata.yaml,yes
llmsr,anon-node-06,206,40,llm-srbench,phys_osc,PO17,sim-datasets-data/llm-srbench/phys_osc/PO17,sim-datasets-data/llm-srbench/phys_osc/PO17/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO17/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO17/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO17/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO17/metadata.yaml,yes
llmsr,anon-node-06,207,41,llm-srbench,phys_osc,PO18,sim-datasets-data/llm-srbench/phys_osc/PO18,sim-datasets-data/llm-srbench/phys_osc/PO18/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO18/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO18/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO18/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO18/metadata.yaml,yes
llmsr,anon-node-06,208,42,llm-srbench,phys_osc,PO19,sim-datasets-data/llm-srbench/phys_osc/PO19,sim-datasets-data/llm-srbench/phys_osc/PO19/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO19/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO19/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO19/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO19/metadata.yaml,yes
llmsr,anon-node-06,209,43,llm-srbench,phys_osc,PO2,sim-datasets-data/llm-srbench/phys_osc/PO2,sim-datasets-data/llm-srbench/phys_osc/PO2/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO2/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO2/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO2/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO2/metadata.yaml,yes
llmsr,anon-node-06,210,44,llm-srbench,phys_osc,PO20,sim-datasets-data/llm-srbench/phys_osc/PO20,sim-datasets-data/llm-srbench/phys_osc/PO20/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO20/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO20/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO20/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO20/metadata.yaml,yes
llmsr,anon-node-06,211,45,llm-srbench,phys_osc,PO21,sim-datasets-data/llm-srbench/phys_osc/PO21,sim-datasets-data/llm-srbench/phys_osc/PO21/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO21/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO21/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO21/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO21/metadata.yaml,yes
llmsr,anon-node-06,212,46,llm-srbench,phys_osc,PO22,sim-datasets-data/llm-srbench/phys_osc/PO22,sim-datasets-data/llm-srbench/phys_osc/PO22/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO22/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO22/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO22/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO22/metadata.yaml,yes
llmsr,anon-node-06,213,47,llm-srbench,phys_osc,PO23,sim-datasets-data/llm-srbench/phys_osc/PO23,sim-datasets-data/llm-srbench/phys_osc/PO23/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO23/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO23/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO23/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO23/metadata.yaml,yes
llmsr,anon-node-06,214,48,llm-srbench,phys_osc,PO24,sim-datasets-data/llm-srbench/phys_osc/PO24,sim-datasets-data/llm-srbench/phys_osc/PO24/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO24/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO24/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO24/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO24/metadata.yaml,yes
llmsr,anon-node-06,215,49,llm-srbench,phys_osc,PO25,sim-datasets-data/llm-srbench/phys_osc/PO25,sim-datasets-data/llm-srbench/phys_osc/PO25/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO25/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO25/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO25/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO25/metadata.yaml,yes
llmsr,anon-node-06,216,50,llm-srbench,phys_osc,PO26,sim-datasets-data/llm-srbench/phys_osc/PO26,sim-datasets-data/llm-srbench/phys_osc/PO26/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO26/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO26/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO26/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO26/metadata.yaml,yes
llmsr,anon-node-06,217,51,llm-srbench,phys_osc,PO27,sim-datasets-data/llm-srbench/phys_osc/PO27,sim-datasets-data/llm-srbench/phys_osc/PO27/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO27/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO27/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO27/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO27/metadata.yaml,yes
llmsr,anon-node-06,218,52,llm-srbench,phys_osc,PO28,sim-datasets-data/llm-srbench/phys_osc/PO28,sim-datasets-data/llm-srbench/phys_osc/PO28/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO28/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO28/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO28/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO28/metadata.yaml,yes
llmsr,anon-node-06,219,53,llm-srbench,phys_osc,PO29,sim-datasets-data/llm-srbench/phys_osc/PO29,sim-datasets-data/llm-srbench/phys_osc/PO29/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO29/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO29/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO29/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO29/metadata.yaml,yes
llmsr,anon-node-06,220,54,llm-srbench,phys_osc,PO3,sim-datasets-data/llm-srbench/phys_osc/PO3,sim-datasets-data/llm-srbench/phys_osc/PO3/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO3/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO3/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO3/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO3/metadata.yaml,yes
llmsr,anon-node-06,221,55,llm-srbench,phys_osc,PO30,sim-datasets-data/llm-srbench/phys_osc/PO30,sim-datasets-data/llm-srbench/phys_osc/PO30/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO30/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO30/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO30/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO30/metadata.yaml,yes
llmsr,anon-node-06,222,56,llm-srbench,phys_osc,PO31,sim-datasets-data/llm-srbench/phys_osc/PO31,sim-datasets-data/llm-srbench/phys_osc/PO31/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO31/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO31/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO31/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO31/metadata.yaml,yes
llmsr,anon-node-06,223,57,llm-srbench,phys_osc,PO32,sim-datasets-data/llm-srbench/phys_osc/PO32,sim-datasets-data/llm-srbench/phys_osc/PO32/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO32/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO32/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO32/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO32/metadata.yaml,yes
llmsr,anon-node-06,224,58,llm-srbench,phys_osc,PO33,sim-datasets-data/llm-srbench/phys_osc/PO33,sim-datasets-data/llm-srbench/phys_osc/PO33/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO33/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO33/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO33/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO33/metadata.yaml,yes
llmsr,anon-node-06,225,59,llm-srbench,phys_osc,PO34,sim-datasets-data/llm-srbench/phys_osc/PO34,sim-datasets-data/llm-srbench/phys_osc/PO34/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO34/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO34/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO34/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO34/metadata.yaml,yes
llmsr,anon-node-06,226,60,llm-srbench,phys_osc,PO35,sim-datasets-data/llm-srbench/phys_osc/PO35,sim-datasets-data/llm-srbench/phys_osc/PO35/train.csv,sim-datasets-data/llm-srbench/phys_osc/PO35/valid.csv,sim-datasets-data/llm-srbench/phys_osc/PO35/id_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO35/ood_test.csv,sim-datasets-data/llm-srbench/phys_osc/PO35/metadata.yaml,yes
