algorithm,algorithm_slug,dataset_id,condition,pair_520_521,pair_520_522,pair_521_522,pair_520_521_underlying,pair_520_522_underlying,pair_521_522_underlying,pair_520_521_audit_source,pair_520_522_audit_source,pair_521_522_audit_source,pair_520_521_evaluation_key,pair_520_522_evaluation_key,pair_521_522_evaluation_key,numerical_consistency,validity,structural_consistency,m_stab,structure_plan_artifact_sha256,structure_index_artifact_sha256,assembly_complete,unresolved_structure
drsr,drsr,Nguyen-12,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,72c85f141b257abb6e31e4128a9751739f3c6d23f841e995611984c0ac6c8b4a,01e5f6a3766003933e51ee8b6c3bd2e6b1a2b7846891f978dc3e147c9c1325bd,459be3133b12c4cb6dd2bd53735a169578a7e51bb1485b136efbbd147b9f0214,1.0,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,Nguyen-6,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,f0f525a3f328af67a864d087c3781ccf1dfe79a8f38bceffb72e7edb06305840,e22fc526d07200dbbbccabb74e3ff700a9cfd1921e54bd17a3493082282f8a26,40ef51cb3626586b1a44e5ae96aa53da390b2a2f896b2bd5be4c8c3a29fc9902,0.8683553332746294,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,Nguyen-9,clean,different_structure,same_canonical_structure,different_structure,different_structure,same_canonical_structure,different_structure,,,,0a2ba3b37d45b758399e20a55e1a881c3f217b0a312dad59630169b22e20ebb8,56d271a74d7d80cdfc5ee98e40a8016bf676a1289f7343159fde6ceacf4d5224,9a9740416c7c9f5b0499586994d05384230a2e724587d116af3b22093af71b9c,0.9770944086753307,1.0,0.3333333333333333,0.6880263816509525,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,PO19,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,6e4732916f2c01d8a92344a4dd635cffc223d367ca6c4243a9bf4da7e1c1d796,db2d7b6d63cfe693cd96581bbc0465b2d20d2464c45de72723049267370d9fd1,0d558b4a96d3917557ea26a28cd5979773474a1175f9758f6a7c5445ddf6ba8e,0.9835095084865091,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,PO41,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,35fdba42d20c44d88203bc89484802c466bb5339429baa37cd3ca8c818f065cd,feb1159e626024a7169c6750c4a895fec3350caca0c76120ffe02120b38ca6dd,3d9b7d3789d05134f8aaf20738be3c5e27b9553fa06f94b7844c0af15131055e,0.9244999719480828,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,Vladislavleva-4,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,22cd9a63a4db703039330bbff0333f33042879ff4d95b82a3ac28545e642fc7b,a03b505d8021c617b889c8c3e519f87b1d8020046bbd869f4456e15d482a1f2b,63664a5b923a4ea4b1b43ce337cae82653aee87fbe2c1dfdf20d13638a83cafa,0.9951388100321152,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman-bonus.20,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,9e74e65b041b440cae3961084bff13ce486729d514f24f3a461d5916450cbb3f,184e279f7a4f7c069efb37173b8aa2c6d531eec70429f0d6efb28da84811af22,e968377d12a4fb2a48552117a8cc19c673e4ae070fc794788d05647e4f234595,0.9999824047153839,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman-i.11.19,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,d9f21625aef75565080ea308dcc3bc5f2b7103a08084050716b377b11a07a9f9,94a98b5352dcd0ee5eef7662417f1ccdcdb3736f591a92c091ea049b416f1b83,addf23fa170e14e349dc42de4d8a4f8e40396545659720c116d7308d6b973158,0.9790855908770537,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman-i.13.12,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,afc8e6b64beed76d9fa3134e22a2651ad630b791572be76310da627a7c15bac5,03862164d45d75f3e21d91b3898ca6ff7f29e0cfbc2ac1992bbc32eef4ebf742,5d47c4b8a7943017157a51be11f310fb4eae16db21e973578862cf93a8a07616,0.974327108704623,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman-i.15.3t,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,083bd6b9b21f2996947d71284090be3c01d4b86444cd2d24f37813b5652a4eb1,bcf45c2abc391579f381d4e1a3b4bcb5946cbe197333823eb2adbabed5f4f50e,f85edb5a5aff843d35496aa8bc264bf89d6d23ca6b17a75418a54bbd29548cb2,0.9999973251919935,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman-i.18.16,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,7a8364d4a69fa59f89e52b00eb363d015872deee9ac249b9b82e25865f56f682,2536f1874b677b248aa1e68acf0d7a77ab4b84b7a2707c84bc36373736078ebb,9dc468e19fe744dfb3e25265dc28aadef90f3b3ff9375d68542c986a86361a1e,0.39577599128614716,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman-i.29.16,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,2961d64316e8c91a83dd60e9a150f799b4f6303bcec7c9a9d6bfcc1e4723d94e,eb8a45b659c56ba62bd3195e0b5c997e95f588dccc41e3dcf792b5dc23402257,d8a9e157422a2b7025877fb46e16230c056fe468734dd1c689a8a2b292951ac4,0.9934467705105618,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman-i.32.5,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,1df21421b3f3945a97bf8a92903880cd886fffeefb833dec1d35cee864761653,0e17c7012e7adf696106df617fea63b79b7630a26a2660f52f41e1796a9f63cf,b8026239c4ebeebf044c9cd5fc42c078b071cb08b9ec8c421cd5706b5f9db995,0.993388119868444,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman-i.39.22,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,9749e3200faf9344ae08e9e4b272b384eb9293b993cd5dd4fae9b540a49a7d92,aa06479c9ac8fa5ba20fdc4f9085a66d160270d8ecdd28be746969ff8065afec,4b2e50ef33bd0003154efbc546474f444b9bedec35019bbe9ee945027bf0eea7,0.9933761612315991,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman-i.43.31,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,7c864b97336cc50702f1dc8dec541476e9a98bd98182839a910d99aca75ebc9c,e081988bbaf546d3b20916ea894c841a7f0ed06ce09cd624183747944d809981,b7d07c221ec932925462c60586ac96e94de1584c10522169ea11245fab859198,0.9887192081168875,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman-ii.27.18,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,8b82407a85f2bb9fbfb763654ebd3ee852e6e2e36f76bb1444536f6a99c6894b,6d2e8848d47e090ecddd7d052671af0f79192a6c6abb9ef4c2d1fcbfd32a41e0,979bd136588c73645cb11c6a6a5a3a66a2340e7998e5ab0eb855f2589e387e92,0.7148677356114977,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman-ii.34.11,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,fdac8bd43aac694a03f195110180fc60abc32d6127f23930b72f1efe602fe477,b17505be5593058e118e309635197f6663e08eef62e13cce09e9cb3b03d3f42f,9fce936d19b9b3d141098113aa8ff30886b3d55fc89f6594ebdb23410697d22e,0.9989147268965753,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman-ii.34.2a,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,1f49613cc2523bec9068d636ed3e0ddf84604fe069ceb655b30ef7a9404d049b,c83abfdc59c5e14d46223be7b9d70af3bc04411aa7f09fa1c3c7def641baa698,f0d06e98987dca9a19c083e1aa25717f4ba878165e1cf05b05fa934d8c4ed3c3,0.9996247650430173,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman-ii.4.23,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,87633a5357dc4f3f074ad7628915839673d6d4839a5be921bf2a61fd564b8fd7,985c70f22edc5bf6cf9ae68b9c8efda39f9b7616c6235adf9bf48559f0632b2a,ea11552d5718a6a495716677df87b1afd6c0b5e5bd9a3b24fff37878e9692290,0.42039373579533945,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman-iii.10.19,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,f78a7ff55789f1b7cf659f2582342b8be19befb6a9f6fd91650c239d54d42c52,13738771940086c0605472d382e1ba80e138dfe3ab2cfc27c3c7ba7d1872aa0c,f8a1b84166206e4a7406205f52a7beae64f1bba9e84255597fdaa5eab61ff35d,0.9520787528105676,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman-iii.7.38,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,96103069b948f2098ea6a288363532a16fec57d6c6d56154106a00b9eaaec559,8602a9157e04b435d8254e58cd0466a5d2a49626c00b6d23bf336833da974edb,15f35c8e03429162bdd2b7a6a14245dbe6f4a510e86682352a2ac728ce791b0b,0.9999998577938106,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman_II_15_4,clean,same_canonical_structure,same_canonical_structure,same_canonical_structure,same_canonical_structure,same_canonical_structure,same_canonical_structure,,,,6f56c32953da820671fc17341ff06b47edd734d56bc9c3e8e51dceaec27108fa,5eb8a2ddbeeb55f3cb70d821f8168f30f372227366947f6cf88079d0491ae597,2ffd8c76cd58c7b3efc688d641da0a91c6fec487cf6fc5deb56f096cbe39dcd0,1.0,1.0,1.0,1.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman_I_12_11,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,4cce1a0d6f96d9ad37e58167dad0b875f3e7217197cbc083704251acb0230962,18e2f3eee8481443691bd078d34434c026c3a9acee2b45f49c0b5ff83293b4e3,bd6be25124053a614dfb97bb70738bad0c47c58a3b528d7ba8d53c34afa71700,0.4639476505691401,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman_I_27_6,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,f55ba4c3bcaa0174072139291d8581bd7c8b5d627dbb787bb4a14bfb0db5f3a0,6acf05c52f300cd25ab1d00affb4280d2852cbc41007efd4bf90b42044e56a34,e84df28201734249bc8c5a702c25ca926eaddd1dc057fd2354ae3301d7dbc22f,0.5159538933060366,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,feynman_test_15,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,f4d12645ff804bfb286440cd7a82ec902b20da77df37151f4aac48588869dc2f,7e3c61432db4b732d39d2f513ae142c5dab09318abd6df653cb8bb7119cb7116,8fc407c29a5962b08916033808e5f584df7dcbdf5ec61be295055844f2794f59,0.9849516386076093,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,first_principles_hubble,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,25e6691a7cfcf2717b4dfdd5eeb7a64442987f5e7a5a57f50a69e616d436aacd,1d878dd47e976f9271c7b0de1584dd296918f1f56d607ff3db31f6daf20c3f22,ce61acb70928dce9a4660b4897c45d17f0ff2579bab520e2417afb623a47bf2c,0.9942008174205035,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,first_principles_leavitt,clean,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,7e4b9bcddafa4c4e8284c17d7a55bbe2f9657793530f91a203b584463223fd96,989ba9c40c430de800dd7610b391d36357988de0249a3367d5e7cd38a6d1d969,f634955976b928d87db79d1855a72a5650768b63fbe75c099c5f12f3fc71a3e4,0.9882163647596018,1.0,0.0,0.0,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
drsr,drsr,strogatz_barmag1,clean,same_canonical_structure,different_structure,different_structure,same_canonical_structure,different_structure,different_structure,,,,8137b3b911ea7c09b6af9435f2b4a39c8907cb6d2060c70c364dbe6ba1ad5177,e4bbeaaa55362d8139ef82a96acd97ba6660f39983bbda8da05b90d534009403,e66dfadcf96fd88683634fbba42916caffc8c477f79451edb162a4a22ae1fe54,1.0,1.0,0.3333333333333333,0.6933612743506347,632f4eb0e724160f20dc5d05e2ee21acedf4c260128381ddf087e4eeb129777c,045bed814c9d023b182e56b951540ca7d56168c6ff1fff6ded5b58589fc7853f,true,false
