condition,algorithm,minute,expected_run_count,available_run_count,coverage_rate,mean_id_quality,mean_ood_quality,mean_quality,mean_relative_progress,cumulative_eff_score,diagnostic_available_mean_id_quality,diagnostic_available_mean_ood_quality,diagnostic_available_mean_quality,diagnostic_available_mean_relative_progress,diagnostic_available_cumulative_eff_score,native_eff_schema_version,formal_ready
clean,drsr,15,150,150,1.0,0.38279472496357986,0.2987378188011291,0.34076627188235475,0.7692524846728555,69.54588793019634,0.38279472496357986,0.2987378188011291,0.34076627188235475,0.7692524846728555,69.54588793019634,algorithm_native_internal_best_so_far.v1,true
clean,drsr,16,150,150,1.0,0.38471347534440836,0.3002027771496296,0.3424581262470193,0.7713534095293458,70.02022874411747,0.38471347534440836,0.3002027771496296,0.3424581262470193,0.7713534095293458,70.02022874411747,algorithm_native_internal_best_so_far.v1,true
clean,drsr,17,150,150,1.0,0.3861090456474674,0.3022000105960774,0.3441545281217727,0.7750172618978575,70.4603168291568,0.3861090456474674,0.3022000105960774,0.3441545281217727,0.7750172618978575,70.4603168291568,algorithm_native_internal_best_so_far.v1,true
clean,drsr,18,150,150,1.0,0.39323091368057644,0.3095066605639895,0.3513687871222834,0.7845507072342404,70.90446982328275,0.39323091368057644,0.3095066605639895,0.3513687871222834,0.7845507072342404,70.90446982328275,algorithm_native_internal_best_so_far.v1,true
clean,drsr,19,150,150,1.0,0.39548008842687904,0.31132425327688557,0.3534021708518827,0.7870795708401633,71.31517967911083,0.39548008842687904,0.31132425327688557,0.3534021708518827,0.7870795708401633,71.31517967911083,algorithm_native_internal_best_so_far.v1,true
clean,drsr,20,150,150,1.0,0.3958235274431613,0.3114760267205876,0.35364977708187484,0.7877410170637793,71.68812578047418,0.3958235274431613,0.3114760267205876,0.35364977708187484,0.7877410170637793,71.68812578047418,algorithm_native_internal_best_so_far.v1,true
clean,drsr,21,150,150,1.0,0.39671280697128536,0.3121447166873249,0.3544287618293055,0.7893898853169127,72.03340495910358,0.39671280697128536,0.3121447166873249,0.3544287618293055,0.7893898853169127,72.03340495910358,algorithm_native_internal_best_so_far.v1,true
clean,drsr,22,150,150,1.0,0.39856504536434395,0.3134302378399167,0.35599764160213054,0.7915625243390729,72.35717075341283,0.39856504536434395,0.3134302378399167,0.35599764160213054,0.7915625243390729,72.35717075341283,algorithm_native_internal_best_so_far.v1,true
clean,drsr,23,150,150,1.0,0.39869397852022853,0.31114464536752473,0.35491931194387677,0.786676022529418,72.63153734034886,0.39869397852022853,0.31114464536752473,0.35491931194387677,0.786676022529418,72.63153734034886,algorithm_native_internal_best_so_far.v1,true
clean,drsr,24,150,150,1.0,0.40524456441845924,0.31839850606359776,0.3618215352410287,0.7944921330262176,72.91560717211024,0.40524456441845924,0.31839850606359776,0.3618215352410287,0.7944921330262176,72.91560717211024,algorithm_native_internal_best_so_far.v1,true
clean,drsr,25,150,150,1.0,0.40568259676493695,0.31889915784953016,0.3622908773072338,0.7955152727927116,73.18104397639668,0.40568259676493695,0.31889915784953016,0.3622908773072338,0.7955152727927116,73.18104397639668,algorithm_native_internal_best_so_far.v1,true
clean,drsr,26,150,150,1.0,0.40773545759040175,0.32035730086411074,0.36404637922725647,0.799060745504742,73.43969899847659,0.40773545759040175,0.32035730086411074,0.36404637922725647,0.799060745504742,73.43969899847659,algorithm_native_internal_best_so_far.v1,true
clean,drsr,27,150,150,1.0,0.4130539824356363,0.3245169724599961,0.3687854774478164,0.8040265565254892,73.69758628196075,0.4130539824356363,0.3245169724599961,0.3687854774478164,0.8040265565254892,73.69758628196075,algorithm_native_internal_best_so_far.v1,true
clean,drsr,28,150,150,1.0,0.4194005953982171,0.3276679377062663,0.37353426655224187,0.8110385340581023,73.96209582209823,0.4194005953982171,0.3276679377062663,0.37353426655224187,0.8110385340581023,73.96209582209823,algorithm_native_internal_best_so_far.v1,true
clean,drsr,29,150,150,1.0,0.4199191790895043,0.32854240720941696,0.3742307931494607,0.8117798537049491,74.21091959962915,0.4199191790895043,0.32854240720941696,0.3742307931494607,0.8117798537049491,74.21091959962915,algorithm_native_internal_best_so_far.v1,true
clean,drsr,30,150,150,1.0,0.42022932137697405,0.328284876945209,0.3742570991610916,0.8109607637872002,74.44042482559885,0.42022932137697405,0.328284876945209,0.3742570991610916,0.8109607637872002,74.44042482559885,algorithm_native_internal_best_so_far.v1,true
clean,drsr,31,150,150,1.0,0.42059863023751887,0.33149146503322774,0.37604504763537344,0.8148325046510242,74.66761274945381,0.42059863023751887,0.33149146503322774,0.37604504763537344,0.8148325046510242,74.66761274945381,algorithm_native_internal_best_so_far.v1,true
clean,drsr,32,150,150,1.0,0.4249178956449723,0.3357215266832851,0.3803197111641288,0.8278041529403469,74.92113782897195,0.4249178956449723,0.3357215266832851,0.3803197111641288,0.8278041529403469,74.92113782897195,algorithm_native_internal_best_so_far.v1,true
clean,drsr,33,150,150,1.0,0.4264077151791269,0.3388946286301996,0.3826511719046634,0.832369634705356,75.17313254538297,0.4264077151791269,0.3388946286301996,0.3826511719046634,0.832369634705356,75.17313254538297,algorithm_native_internal_best_so_far.v1,true
clean,drsr,34,150,150,1.0,0.4290000407537043,0.3414965043418452,0.3852482725477749,0.8350641895456269,75.41822920447648,0.4290000407537043,0.3414965043418452,0.3852482725477749,0.8350641895456269,75.41822920447648,algorithm_native_internal_best_so_far.v1,true
clean,drsr,35,150,150,1.0,0.43052383376959236,0.3421255049650125,0.3863246693673027,0.8367507124857662,75.65413897716506,0.43052383376959236,0.3421255049650125,0.3863246693673027,0.8367507124857662,75.65413897716506,algorithm_native_internal_best_so_far.v1,true
clean,drsr,36,150,150,1.0,0.4305969306052659,0.3421695034110853,0.3863832170081759,0.8368163960254142,75.87712510564774,0.4305969306052659,0.3421695034110853,0.3863832170081759,0.8368163960254142,75.87712510564774,algorithm_native_internal_best_so_far.v1,true
clean,drsr,37,150,150,1.0,0.4315307241654259,0.3437583081207515,0.3876445161430889,0.8405589301060051,76.09817288686268,0.4315307241654259,0.3437583081207515,0.3876445161430889,0.8405589301060051,76.09817288686268,algorithm_native_internal_best_so_far.v1,true
clean,drsr,38,150,150,1.0,0.43252888956686264,0.3441023335286542,0.3883156115477587,0.841452405480469,76.3099378253149,0.43252888956686264,0.3441023335286542,0.3883156115477587,0.841452405480469,76.3099378253149,algorithm_native_internal_best_so_far.v1,true
clean,drsr,39,150,150,1.0,0.4340483042336924,0.343773085812256,0.38891069502297443,0.843848430444784,76.51698667708833,0.4340483042336924,0.343773085812256,0.38891069502297443,0.843848430444784,76.51698667708833,algorithm_native_internal_best_so_far.v1,true
clean,drsr,40,150,150,1.0,0.43425292729744625,0.34401592423392185,0.38913442576568436,0.8443874982485039,76.71503075578238,0.43425292729744625,0.34401592423392185,0.38913442576568436,0.8443874982485039,76.71503075578238,algorithm_native_internal_best_so_far.v1,true
clean,drsr,41,150,150,1.0,0.43424224131927663,0.34397621363752295,0.3891092274784,0.8443413352616227,76.90330155505993,0.43424224131927663,0.34397621363752295,0.3891092274784,0.8443413352616227,76.90330155505993,algorithm_native_internal_best_so_far.v1,true
clean,drsr,42,150,150,1.0,0.4342759183226375,0.3432970270190813,0.38878647267085964,0.8436965539410239,77.08107188456094,0.4342759183226375,0.3432970270190813,0.38878647267085964,0.8436965539410239,77.08107188456094,algorithm_native_internal_best_so_far.v1,true
clean,drsr,43,150,150,1.0,0.4281305743276032,0.34184094432285916,0.38498575932523144,0.8377879326089127,77.23683284680118,0.4281305743276032,0.34184094432285916,0.38498575932523144,0.8377879326089127,77.23683284680118,algorithm_native_internal_best_so_far.v1,true
clean,drsr,44,150,150,1.0,0.4316260788507637,0.3452513983272004,0.3884387385889822,0.8415131597885299,77.39398019071143,0.4316260788507637,0.3452513983272004,0.3884387385889822,0.8415131597885299,77.39398019071143,algorithm_native_internal_best_so_far.v1,true
clean,drsr,45,150,150,1.0,0.4322900589726933,0.34404310308038427,0.38816658102653906,0.8413483720547823,77.5437770132618,0.4322900589726933,0.34404310308038427,0.38816658102653906,0.8413483720547823,77.5437770132618,algorithm_native_internal_best_so_far.v1,true
clean,drsr,46,150,150,1.0,0.4322904924527317,0.344052359285834,0.38817142586928305,0.8413542084240727,77.68707361824322,0.4322904924527317,0.344052359285834,0.38817142586928305,0.8413542084240727,77.68707361824322,algorithm_native_internal_best_so_far.v1,true
clean,drsr,47,150,150,1.0,0.43638647658926627,0.34896433288787876,0.39267540473857276,0.8460803584148686,77.83432813363137,0.43638647658926627,0.34896433288787876,0.39267540473857276,0.8460803584148686,77.83432813363137,algorithm_native_internal_best_so_far.v1,true
clean,drsr,48,150,150,1.0,0.4407047228586458,0.3527448348818417,0.3967247788702438,0.8497944013834504,77.98318463372958,0.4407047228586458,0.3527448348818417,0.3967247788702438,0.8497944013834504,77.98318463372958,algorithm_native_internal_best_so_far.v1,true
clean,drsr,49,150,150,1.0,0.4451339137034652,0.3594391072736489,0.40228651048855707,0.8553561330017635,78.137315831004,0.4451339137034652,0.3594391072736489,0.40228651048855707,0.8553561330017635,78.137315831004,algorithm_native_internal_best_so_far.v1,true
clean,drsr,50,150,150,1.0,0.44636560548439397,0.36074704457787415,0.4035563250311341,0.8592609637292712,78.29309144184246,0.44636560548439397,0.36074704457787415,0.4035563250311341,0.8592609637292712,78.29309144184246,algorithm_native_internal_best_so_far.v1,true
clean,drsr,51,150,150,1.0,0.4474949191725144,0.3624316484243585,0.4049632837984365,0.8670129760251172,78.45795822930657,0.4474949191725144,0.3624316484243585,0.4049632837984365,0.8670129760251172,78.45795822930657,algorithm_native_internal_best_so_far.v1,true
clean,drsr,52,150,150,1.0,0.44837175574213556,0.3634741093293807,0.4059229325357582,0.8688181746009682,78.61995552220638,0.44837175574213556,0.3634741093293807,0.4059229325357582,0.8688181746009682,78.61995552220638,algorithm_native_internal_best_so_far.v1,true
clean,drsr,53,150,150,1.0,0.44897546798926974,0.3641283976644844,0.40655193282687707,0.8712265717586826,78.78038385529435,0.44897546798926974,0.3641283976644844,0.40655193282687707,0.8712265717586826,78.78038385529435,algorithm_native_internal_best_so_far.v1,true
clean,drsr,54,150,150,1.0,0.4495444397107318,0.3647403365639916,0.40714238813736175,0.8720082831039935,78.93631801187036,0.4495444397107318,0.3647403365639916,0.40714238813736175,0.8720082831039935,78.93631801187036,algorithm_native_internal_best_so_far.v1,true
clean,drsr,55,150,150,1.0,0.449937465653842,0.3648430586052087,0.40739026212952545,0.872256157096157,79.08703251546572,0.449937465653842,0.3648430586052087,0.40739026212952545,0.872256157096157,79.08703251546572,algorithm_native_internal_best_so_far.v1,true
clean,drsr,56,150,150,1.0,0.4499290735717428,0.364843056119285,0.40738606484551393,0.872227091114588,79.2323124546799,0.4499290735717428,0.364843056119285,0.40738606484551393,0.872227091114588,79.2323124546799,algorithm_native_internal_best_so_far.v1,true
clean,drsr,57,150,150,1.0,0.4500850843917137,0.364964518330038,0.4075248013608758,0.8723655741347985,79.37273780483427,0.4500850843917137,0.364964518330038,0.4075248013608758,0.8723655741347985,79.37273780483427,algorithm_native_internal_best_so_far.v1,true
clean,drsr,58,150,150,1.0,0.45077434731984,0.36473595160468064,0.40775514946226027,0.8732034587067475,79.50976553010739,0.45077434731984,0.36473595160468064,0.40775514946226027,0.8732034587067475,79.50976553010739,algorithm_native_internal_best_so_far.v1,true
clean,drsr,59,150,150,1.0,0.45532153877714215,0.36886237785627624,0.4120919583167091,0.8767960605922275,79.64823740348223,0.45532153877714215,0.36886237785627624,0.4120919583167091,0.8767960605922275,79.64823740348223,algorithm_native_internal_best_so_far.v1,true
clean,drsr,60,150,150,1.0,0.4557867142995833,0.36945343190013935,0.4126200730998613,0.8773982843462047,79.78309725400119,0.4557867142995833,0.36945343190013935,0.4126200730998613,0.8773982843462047,79.78309725400119,algorithm_native_internal_best_so_far.v1,true
clean,drsr,61,150,150,1.0,0.4593427754588658,0.3740638952379773,0.4167033353484216,0.8871600178648055,79.92953831191069,0.4593427754588658,0.3740638952379773,0.4167033353484216,0.8871600178648055,79.92953831191069,algorithm_native_internal_best_so_far.v1,true
clean,drsr,62,150,150,1.0,0.4593427754588658,0.3740638952379773,0.4167033353484216,0.8871600178648055,80.07125546472633,0.4593427754588658,0.3740638952379773,0.4167033353484216,0.8871600178648055,80.07125546472633,algorithm_native_internal_best_so_far.v1,true
clean,drsr,63,150,150,1.0,0.4592588936489984,0.37504011070800486,0.4171495021785016,0.8885490321888869,80.21067844495114,0.4592588936489984,0.37504011070800486,0.4171495021785016,0.8885490321888869,80.21067844495114,algorithm_native_internal_best_so_far.v1,true
clean,drsr,64,150,150,1.0,0.459259258691552,0.3750738704281312,0.41716656455984163,0.8885936461123551,80.34581416629933,0.459259258691552,0.3750738704281312,0.41716656455984163,0.8885936461123551,80.34581416629933,algorithm_native_internal_best_so_far.v1,true
clean,drsr,65,150,150,1.0,0.4592613393044158,0.3750716277117079,0.4171664835080618,0.8885934319015488,80.4767915358971,0.4592613393044158,0.3750716277117079,0.4171664835080618,0.8885934319015488,80.4767915358971,algorithm_native_internal_best_so_far.v1,true
clean,drsr,66,150,150,1.0,0.4592613393044158,0.3750716277117079,0.4171664835080618,0.8885934319015488,80.60379989429497,0.4592613393044158,0.3750716277117079,0.4171664835080618,0.8885934319015488,80.60379989429497,algorithm_native_internal_best_so_far.v1,true
clean,drsr,67,150,150,1.0,0.45928052765749083,0.37549914354675856,0.4173898356021247,0.8894185262581142,80.72824844252654,0.45928052765749083,0.37549914354675856,0.4173898356021247,0.8894185262581142,80.72824844252654,algorithm_native_internal_best_so_far.v1,true
clean,drsr,68,150,150,1.0,0.4594302989399812,0.375634799641952,0.4175325492909667,0.8895767083143366,80.84926936001047,0.4594302989399812,0.375634799641952,0.4175325492909667,0.8895767083143366,80.84926936001047,algorithm_native_internal_best_so_far.v1,true
clean,drsr,69,150,150,1.0,0.4594259277419633,0.3756298877909819,0.4175279077664727,0.8895438037885415,80.96673473709515,0.4594259277419633,0.3756298877909819,0.4175279077664727,0.8895438037885415,80.96673473709515,algorithm_native_internal_best_so_far.v1,true
clean,drsr,70,150,150,1.0,0.4623876426342047,0.37857900141307166,0.4204833220236383,0.8924955661928173,81.08506076398355,0.4623876426342047,0.37857900141307166,0.4204833220236383,0.8924955661928173,81.08506076398355,algorithm_native_internal_best_so_far.v1,true
clean,drsr,71,150,150,1.0,0.4627411446037301,0.37875354226650404,0.4207473434351172,0.8927594874507552,81.20042538343554,0.4627411446037301,0.37875354226650404,0.4207473434351172,0.8927594874507552,81.20042538343554,algorithm_native_internal_best_so_far.v1,true
clean,drsr,72,150,150,1.0,0.4687164522801017,0.3811020777589528,0.42490926501952736,0.8983040834213957,81.32028625786198,0.4687164522801017,0.3811020777589528,0.42490926501952736,0.8983040834213957,81.32028625786198,algorithm_native_internal_best_so_far.v1,true
clean,drsr,73,150,150,1.0,0.4687164522801017,0.3811348235151472,0.42492563789762455,0.8983227381406271,81.43688882712502,0.4687164522801017,0.3811348235151472,0.42492563789762455,0.8983227381406271,81.43688882712502,algorithm_native_internal_best_so_far.v1,true
clean,drsr,74,150,150,1.0,0.4687139662618974,0.38111819314239503,0.42491607970214634,0.8983087532269125,81.55032107706509,0.4687139662618974,0.38111819314239503,0.42491607970214634,0.8983087532269125,81.55032107706509,algorithm_native_internal_best_so_far.v1,true
clean,drsr,75,150,150,1.0,0.46880461975540216,0.38138605117014845,0.4250953354627754,0.8991674438308761,81.66187338781207,0.46880461975540216,0.38138605117014845,0.4250953354627754,0.8991674438308761,81.66187338781207,algorithm_native_internal_best_so_far.v1,true
clean,drsr,76,150,150,1.0,0.4688496550060785,0.3813221964829926,0.4250859257445356,0.8989777982329652,81.77024057775265,0.4688496550060785,0.3813221964829926,0.4250859257445356,0.8989777982329652,81.77024057775265,algorithm_native_internal_best_so_far.v1,true
clean,drsr,77,150,150,1.0,0.4709144287296657,0.3837926286290182,0.427353528679342,0.9012084423311986,81.8786899758743,0.4709144287296657,0.3837926286290182,0.427353528679342,0.9012084423311986,81.8786899758743,algorithm_native_internal_best_so_far.v1,true
clean,drsr,78,150,150,1.0,0.46948221409321783,0.38390443803111995,0.42669332606216887,0.8999067437288011,81.98268977583591,0.46948221409321783,0.38390443803111995,0.42669332606216887,0.8999067437288011,81.98268977583591,algorithm_native_internal_best_so_far.v1,true
clean,drsr,79,150,150,1.0,0.4695325041634727,0.38399327713583425,0.42676289064965345,0.9002283352263892,82.08446374731443,0.4695325041634727,0.38399327713583425,0.42676289064965345,0.9002283352263892,82.08446374731443,algorithm_native_internal_best_so_far.v1,true
clean,drsr,80,150,150,1.0,0.47005665604204144,0.3826653457731675,0.4263610009076045,0.9000785792713473,82.18350617456218,0.47005665604204144,0.3826653457731675,0.4263610009076045,0.9000785792713473,82.18350617456218,algorithm_native_internal_best_so_far.v1,true
clean,drsr,81,150,150,1.0,0.47008158457030824,0.38298340325270663,0.42653249391150744,0.9005081238581389,82.28063341173814,0.47008158457030824,0.38298340325270663,0.42653249391150744,0.9005081238581389,82.28063341173814,algorithm_native_internal_best_so_far.v1,true
clean,drsr,82,150,150,1.0,0.46963871697548104,0.38172890348629684,0.4256838102308889,0.8966387548796175,82.37067294925306,0.46963871697548104,0.38172890348629684,0.4256838102308889,0.8966387548796175,82.37067294925306,algorithm_native_internal_best_so_far.v1,true
clean,drsr,83,150,150,1.0,0.4698742359115967,0.3823680061905349,0.42612112105106575,0.8973037419159292,82.45934404855836,0.4698742359115967,0.3823680061905349,0.42612112105106575,0.8973037419159292,82.45934404855836,algorithm_native_internal_best_so_far.v1,true
clean,drsr,84,150,150,1.0,0.47742680318258096,0.38676223420966666,0.43209451869612375,0.8947602828708504,82.54287600377891,0.47742680318258096,0.38676223420966666,0.43209451869612375,0.8947602828708504,82.54287600377891,algorithm_native_internal_best_so_far.v1,true
clean,drsr,85,150,150,1.0,0.4775663231343248,0.38653118777239087,0.43204875545335786,0.8944413978012553,82.62406734232418,0.4775663231343248,0.38653118777239087,0.43204875545335786,0.8944413978012553,82.62406734232418,algorithm_native_internal_best_so_far.v1,true
clean,drsr,86,150,150,1.0,0.4777179704158999,0.3866095239300579,0.43216374717297884,0.894905490048605,82.70391015235367,0.4777179704158999,0.3866095239300579,0.43216374717297884,0.894905490048605,82.70391015235367,algorithm_native_internal_best_so_far.v1,true
clean,drsr,87,150,150,1.0,0.4777179704158999,0.3866095239300579,0.43216374717297884,0.894905490048605,82.78191749548593,0.4777179704158999,0.3866095239300579,0.43216374717297884,0.894905490048605,82.78191749548593,algorithm_native_internal_best_so_far.v1,true
clean,drsr,88,150,150,1.0,0.47855074444230544,0.3865515442939738,0.4325511443681396,0.8958192903174644,82.85919035385251,0.47855074444230544,0.3865515442939738,0.4325511443681396,0.8958192903174644,82.85919035385251,algorithm_native_internal_best_so_far.v1,true
clean,drsr,89,150,150,1.0,0.47855074444230544,0.3865515442939738,0.4325511443681396,0.8958192903174644,82.93472674349178,0.47855074444230544,0.3865515442939738,0.4325511443681396,0.8958192903174644,82.93472674349178,algorithm_native_internal_best_so_far.v1,true
clean,drsr,90,150,150,1.0,0.47891731279036376,0.3874112904249064,0.433164301607635,0.8967312876674292,83.00959787708346,0.47891731279036376,0.3874112904249064,0.433164301607635,0.8967312876674292,83.00959787708346,algorithm_native_internal_best_so_far.v1,true
clean,drsr,91,150,150,1.0,0.4789173127643344,0.38740211119120543,0.43315971197776987,0.8967260593658992,83.08281774586925,0.4789173127643344,0.38740211119120543,0.43315971197776987,0.8967260593658992,83.08281774586925,algorithm_native_internal_best_so_far.v1,true
clean,drsr,92,150,150,1.0,0.4798852407167772,0.3880780417006102,0.43398164120869365,0.9031384852116651,83.16141590647031,0.4798852407167772,0.3880780417006102,0.43398164120869365,0.9031384852116651,83.16141590647031,algorithm_native_internal_best_so_far.v1,true
clean,drsr,93,150,150,1.0,0.4798853412014586,0.38807791167192784,0.4339816264366932,0.9031383818890689,83.23832367294811,0.4798853412014586,0.38807791167192784,0.4339816264366932,0.9031383818890689,83.23832367294811,algorithm_native_internal_best_so_far.v1,true
clean,drsr,94,150,150,1.0,0.4844160592841526,0.39278446099810677,0.4386002601411297,0.9074727910942786,83.31820617759152,0.4844160592841526,0.39278446099810677,0.4386002601411297,0.9074727910942786,83.31820617759152,algorithm_native_internal_best_so_far.v1,true
clean,drsr,95,150,150,1.0,0.4848829064142844,0.39350768168678113,0.4391952940505327,0.9087903669264918,83.39779386722371,0.4848829064142844,0.39350768168678113,0.4391952940505327,0.9087903669264918,83.39779386722371,algorithm_native_internal_best_so_far.v1,true
clean,drsr,96,150,150,1.0,0.48488209683790917,0.3935115652200191,0.4391968310289641,0.9087929252513766,83.47572614491031,0.48488209683790917,0.3935115652200191,0.4391968310289641,0.9087929252513766,83.47572614491031,algorithm_native_internal_best_so_far.v1,true
clean,drsr,97,150,150,1.0,0.48535931832410084,0.39333497637592324,0.439347147350012,0.9092236650057115,83.55249563311301,0.48535931832410084,0.39333497637592324,0.439347147350012,0.9092236650057115,83.55249563311301,algorithm_native_internal_best_so_far.v1,true
clean,drsr,98,150,150,1.0,0.48535931832409934,0.3933349763759232,0.4393471473500113,0.9092236650057058,83.62769839706665,0.48535931832409934,0.3933349763759232,0.4393471473500113,0.9092236650057058,83.62769839706665,algorithm_native_internal_best_so_far.v1,true
clean,drsr,99,150,150,1.0,0.48536591622829217,0.3933393439664487,0.4393526300973705,0.9092607920212293,83.70141941529955,0.48536591622829217,0.3933393439664487,0.4393526300973705,0.9092607920212293,83.70141941529955,algorithm_native_internal_best_so_far.v1,true
clean,drsr,100,150,150,1.0,0.48549811445011887,0.3940633438414198,0.43978072914576927,0.9097542213693195,83.77415944251588,0.48549811445011887,0.3940633438414198,0.43978072914576927,0.9097542213693195,83.77415944251588,algorithm_native_internal_best_so_far.v1,true
clean,drsr,101,150,150,1.0,0.48551027136860353,0.39432149924036863,0.4399158853044861,0.9100902755866714,83.84579180010154,0.48551027136860353,0.39432149924036863,0.4399158853044861,0.9100902755866714,83.84579180010154,algorithm_native_internal_best_so_far.v1,true
clean,drsr,102,150,150,1.0,0.48579353331709135,0.3943308550483402,0.4400621941827157,0.9106942649258227,83.91661174806703,0.48579353331709135,0.3943308550483402,0.4400621941827157,0.9106942649258227,83.91661174806703,algorithm_native_internal_best_so_far.v1,true
clean,drsr,103,150,150,1.0,0.4867058865096298,0.3959053103275713,0.4413055984186005,0.9119378219592799,83.98726388833754,0.4867058865096298,0.3959053103275713,0.4413055984186005,0.9119378219592799,83.98726388833754,algorithm_native_internal_best_so_far.v1,true
clean,drsr,104,150,150,1.0,0.4867275367546402,0.3959632525114954,0.44134539463306777,0.9120716461976722,84.05668601075513,0.4867275367546402,0.3959632525114954,0.44134539463306777,0.9120716461976722,84.05668601075513,algorithm_native_internal_best_so_far.v1,true
clean,drsr,105,150,150,1.0,0.48634728816861583,0.3960023093534226,0.4411747987610192,0.911299438267788,84.12405037090772,0.48634728816861583,0.3960023093534226,0.4411747987610192,0.911299438267788,84.12405037090772,algorithm_native_internal_best_so_far.v1,true
clean,drsr,106,150,150,1.0,0.48661219167637737,0.39628196341679295,0.4414470775465852,0.9116846886883475,84.19050714919007,0.48661219167637737,0.39628196341679295,0.4414470775465852,0.9116846886883475,84.19050714919007,algorithm_native_internal_best_so_far.v1,true
clean,drsr,107,150,150,1.0,0.4866121836235872,0.3962819587616457,0.44144707119261645,0.9116846655397853,84.2557217230666,0.4866121836235872,0.3962819587616457,0.44144707119261645,0.9116846655397853,84.2557217230666,algorithm_native_internal_best_so_far.v1,true
clean,drsr,108,150,150,1.0,0.48671449897491614,0.39639082055493824,0.4415526597649271,0.911790354256674,84.31982647957217,0.48671449897491614,0.39639082055493824,0.4415526597649271,0.911790354256674,84.31982647957217,algorithm_native_internal_best_so_far.v1,true
