Int,I2,delta,I1
5.2638297080993652,3.8406991958618164,4.1470456123352051,4.6007585525512695
12.745908737182617,3.5042853355407715,1.0235322713851929,26.227294921875
1.8735390901565552,3.6825990676879883,3.236217737197876,1.2626821994781494
4.6425528526306152,4.8876752853393555,4.0498881340026855,4.0541458129882812
1.5464000701904297,3.6478848457336426,1.9753768444061279,2.7161729335784912
12.58216667175293,1.3658008575439453,4.0116238594055176,9.3415775299072266
11.937963485717773,3.3589241504669189,1.1141786575317383,23.057390213012695
3.5117313861846924,1.8463239669799805,1.3159075975418091,7.1961698532104492
8.9810810089111328,4.180302619934082,4.074101448059082,6.8054614067077637
11.120135307312012,2.40122389793396,4.9269313812255859,16.175020217895508
7.5556192398071289,3.0097458362579346,3.0374984741210938,3.8202972412109375
7.208035945892334,3.8141565322875977,2.1679794788360596,5.7537298202514648
3.2928535938262939,1.6865106821060181,2.2089545726776123,2.522122859954834
1.2692781686782837,3.4042377471923828,1.8343924283981323,3.006413459777832
12.20836067199707,1.6401383876800537,1.2116703987121582,17.628080368041992
12.251924514770508,4.3063135147094727,4.879178524017334,19.60942268371582
8.6153726577758789,2.3308064937591553,1.2939674854278564,14.077242851257324
4.6148476600646973,3.18678879737854,3.0437929630279541,2.3521308898925781
4.7533326148986816,4.3228425979614258,2.6298685073852539,2.9009535312652588
9.8785533905029297,4.8762683868408203,3.2985358238220215,5.0003547668457031
12.206925392150879,2.3101398944854736,3.555938720703125,7.101710319519043
12.070561408996582,1.3534952402114868,1.5710214376449585,13.422138214111328
10.61207389831543,4.8539566993713379,2.9460048675537109,5.4113249778747559
8.7368583679199219,4.9572138786315918,1.5197371244430542,14.561301231384277
1.1473489999771118,4.6763081550598145,2.1260378360748291,2.3377604484558105
2.2014989852905273,4.4019427299499512,1.7053194046020508,5.3069744110107422
12.226568222045898,2.9747710227966309,4.4007019996643066,11.598665237426758
8.2525234222412109,2.8744661808013916,1.6533266305923462,10.232807159423828
0.12783221900463104,3.2358112335205078,4.2333817481994629,1.4009883403778076
1.3831262588500977,1.427608847618103,3.4702551364898682,0.79460334777832031
9.028935432434082,4.5949482917785645,2.6096546649932861,5.199152946472168
0.071573682129383087,3.4605889320373535,3.7036426067352295,0.76987272500991821
2.1903347969055176,4.9681830406188965,1.0892302989959717,15.211407661437988
7.4676423072814941,3.7703056335449219,2.4390487670898438,4.7668952941894531
9.4151973724365234,2.4189393520355225,2.3934130668640137,6.1707777976989746
8.8719396591186523,1.693853497505188,2.0431442260742188,7.3541650772094727
3.0536561012268066,1.1846722364425659,1.7483173608779907,3.5173783302307129
9.6911392211914062,2.3071587085723877,3.7234604358673096,5.8564419746398926
3.2302320003509521,2.4231777191162109,4.5146217346191406,4.3740706443786621
4.4294252395629883,2.9175488948822021,4.2350339889526367,4.1497631072998047
10.157919883728027,3.6359124183654785,1.7204264402389526,11.837827682495117
8.8402652740478516,1.343768835067749,3.0941996574401855,5.003760814666748
11.555476188659668,2.1857824325561523,3.5662662982940674,6.7443690299987793
8.9488239288330078,1.813692569732666,4.6697988510131836,10.392810821533203
7.7339363098144531,3.6086390018463135,3.5075833797454834,4.1315412521362305
1.2770595550537109,3.3086254596710205,4.7310552597045898,4.7334184646606445
5.0050897598266602,3.7272086143493652,1.6626553535461426,7.7465052604675293
3.6105058193206787,1.8677198886871338,3.2199199199676514,1.8111097812652588
3.321929931640625,1.0890790224075317,2.9288899898529053,1.7286601066589355
13.239465713500977,1.1558966636657715,2.6344320774078369,8.8148746490478516
5.3503832817077637,2.8268551826477051,3.9704489707946777,3.7671036720275879
12.138038635253906,4.5104403495788574,2.4058012962341309,7.8349285125732422
8.5886707305908203,3.1566288471221924,3.1583263874053955,4.3419947624206543
10.815258979797363,3.1019730567932129,3.0125107765197754,5.6292800903320312
6.8405470848083496,3.1769051551818848,4.947422981262207,13.011981964111328
7.8508658409118652,3.0656759738922119,1.5049291849136353,11.705103874206543
6.7028837203979492,4.5454092025756836,3.8778173923492432,4.526179313659668
2.6587846279144287,2.640777587890625,2.2182824611663818,2.3160862922668457
9.8308906555175781,4.2780871391296387,3.8996033668518066,6.4685516357421875
3.8223187923431396,4.3288679122924805,2.5604674816131592,2.5725686550140381
0.33350861072540283,3.3767240047454834,4.2654752731323242,1.6623415946960449
8.7836647033691406,1.7936667203903198,2.7934601306915283,4.9662356376647949
2.4121143817901611,4.1012172698974609,2.2336020469665527,2.5407330989837646
12.796631813049316,1.0217251777648926,2.6884183883666992,8.5147390365600586
12.979876518249512,1.2109854221343994,3.3398211002349854,8.0635147094726562
12.448451042175293,3.3245997428894043,3.4138433933258057,6.6889643669128418
5.0383224487304688,2.0078938007354736,1.6025642156600952,6.8112902641296387
0.21298679709434509,2.0566878318786621,2.3876533508300781,0.62140554189682007
12.63148021697998,1.1760530471801758,1.6556069850921631,13.141500473022461
5.8276958465576172,4.5872836112976074,3.9456865787506104,4.2723603248596191
13.153002738952637,3.2297940254211426,1.7910254001617432,13.498028755187988
13.111717224121094,1.0944087505340576,4.3430595397949219,11.630331039428711
11.60698127746582,3.2906174659729004,2.7083244323730469,6.5015978813171387
4.0083732604980469,3.8120431900024414,3.4033987522125244,2.2114064693450928
5.2415518760681152,3.8590223789215088,2.5374197959899902,3.2613687515258789
11.581504821777344,2.7841286659240723,3.3752784729003906,6.2497220039367676
4.3140954971313477,2.7002766132354736,4.6710052490234375,6.6633896827697754
2.3084807395935059,2.1067719459533691,1.5554208755493164,4.510037899017334
7.5773916244506836,4.7776780128479004,4.0866422653198242,6.0547389984130859
12.738082885742188,4.1578316688537598,3.660844087600708,7.3179483413696289
9.4714441299438477,4.967592716217041,2.6232864856719971,5.4223570823669434
7.7577781677246094,4.6316308975219727,4.8843965530395508,15.268087387084961
1.3246967792510986,2.6297142505645752,4.1691527366638184,1.7418237924575806
8.3692207336425781,2.7470574378967285,1.6152640581130981,10.635716438293457
13.471321105957031,3.4942615032196045,2.8342199325561523,7.3228425979614258
1.9084068536758423,2.2971515655517578,3.8474752902984619,1.4386024475097656
7.0540270805358887,1.1303445100784302,4.6920924186706543,8.0618410110473633
11.938422203063965,1.6576685905456543,4.3721318244934082,10.775198936462402
10.08006763458252,3.2252063751220703,4.8260693550109863,14.876767158508301
9.4848566055297852,3.1481795310974121,2.1500258445739746,7.3624467849731445
9.5592479705810547,4.8872389793395996,4.3641877174377441,9.7385740280151367
4.8932023048400879,3.1264302730560303,2.0903182029724121,4.3555536270141602
3.9967138767242432,3.6698839664459229,2.252955436706543,3.2870817184448242
11.01319408416748,2.0850582122802734,3.682659387588501,6.6937479972839355
11.02342700958252,2.5718932151794434,1.8612558841705322,10.604059219360352
11.798291206359863,1.2809151411056519,2.537531852722168,7.8571510314941406
12.426360130310059,2.7753946781158447,4.9879169464111328,19.170629501342773
6.9589729309082031,1.7952497005462646,4.4071588516235352,6.6738390922546387
6.8252997398376465,1.2503829002380371,3.7545762062072754,4.2878532409667969
10.862653732299805,4.1732578277587891,1.6182132959365845,14.303491592407227
8.8447685241699219,1.561922550201416,4.1023869514465332,6.7002267837524414
9.5522117614746094,4.5726413726806641,2.9572794437408447,4.8580970764160156
10.828609466552734,1.7301418781280518,3.5095729827880859,6.3657302856445312
12.110270500183105,4.2436094284057617,3.3248145580291748,6.2368955612182617
4.6007723808288574,4.5073213577270508,2.296741247177124,3.6920080184936523
5.1121134757995605,1.0354636907577515,1.8709887266159058,4.8255834579467773
1.281238317489624,3.4698042869567871,1.4948371648788452,5.4085254669189453
7.8695883750915527,4.2392544746398926,4.542788028717041,9.9197254180908203
0.4916718602180481,4.7118520736694336,1.8615896701812744,3.0350465774536133
6.3366708755493164,3.3322820663452148,2.5342721939086914,3.8139524459838867
7.3848061561584473,4.1340055465698242,1.7468420267105103,9.3420257568359375
3.9007983207702637,3.0187160968780518,4.3144159317016602,4.1696114540100098
8.0403594970703125,3.314784049987793,2.997084379196167,4.0782675743103027
0.41763904690742493,1.9426145553588867,2.1333992481231689,0.927959144115448
0.51079779863357544,2.7126123905181885,1.7563662528991699,2.3014066219329834
11.193302154541016,3.6003961563110352,3.5878593921661377,6.2413883209228516
4.9027180671691895,2.1297633647918701,4.1609048843383789,3.9811396598815918
1.7312363386154175,2.7540132999420166,4.3683981895446777,2.6597514152526855
7.1072673797607422,4.7796101570129395,4.5565223693847656,9.7657241821289062
10.477640151977539,1.4275611639022827,1.3104221820831299,14.225481986999512
2.9387264251708984,2.6025011539459229,3.3629610538482666,1.5820441246032715
8.4764633178710938,4.1793117523193359,1.5305112600326538,13.255293846130371
1.1637756824493408,1.4112005233764648,1.1491917371749878,4.677828311920166
0.70578992366790771,3.214357852935791,2.936556339263916,0.79331076145172119
7.2312178611755371,2.4035975933074951,4.5239839553833008,7.9929618835449219
7.3574686050415039,3.1140964031219482,4.2550573348999023,6.4987654685974121
8.6742563247680664,2.3136026859283447,4.8902883529663086,12.923118591308594
9.8803987503051758,1.3064360618591309,4.8202071189880371,12.040413856506348
13.278121948242188,4.5788965225219727,4.6762270927429199,17.215036392211914
7.0264205932617188,4.934300422668457,4.4672842025756836,8.7684555053710938
4.3961877822875977,2.7039792537689209,4.3509106636047363,4.6044135093688965
10.820359230041504,3.8208813667297363,1.5184684991836548,15.44483757019043
3.6870944499969482,2.685652494430542,1.5861949920654297,6.246610164642334
5.9744448661804199,4.0531973838806152,4.6692686080932617,9.4928598403930664
1.0700299739837646,4.1902327537536621,3.1808202266693115,1.056139349937439
0.34758561849594116,2.2319169044494629,2.5040695667266846,0.64748871326446533
13.09850025177002,1.1736946105957031,2.9344058036804199,8.2002048492431641
11.37531566619873,4.9814252853393555,2.6556112766265869,6.3840312957763672
9.4706878662109375,3.8151297569274902,1.0975533723831177,21.5513916015625
5.5660762786865234,3.8895425796508789,1.2662811279296875,13.858217239379883
2.3601970672607422,3.6049847602844238,3.2468128204345703,1.4374951124191284
2.1308720111846924,1.2619669437408447,3.417236328125,1.1125192642211914
3.4069986343383789,1.2081034183502197,1.8956170082092285,3.334097146987915
7.4743475914001465,2.9594569206237793,2.2143480777740479,5.5640110969543457
9.7240161895751953,4.2237725257873535,3.3446676731109619,4.9713926315307617
8.983983039855957,4.916471004486084,4.5726475715637207,11.7803955078125
3.8109123706817627,3.3282179832458496,4.9680967330932617,10.067276954650879
12.992619514465332,1.3735581636428833,1.4531530141830444,15.447480201721191
10.041000366210938,2.399700403213501,2.3877956867218018,6.6260819435119629
7.5440998077392578,4.771641731262207,1.4715973138809204,13.930637359619141
8.3245115280151367,3.6230549812316895,4.1069011688232422,6.4463281631469727
5.7109184265136719,2.7337882518768311,3.4838674068450928,3.0260052680969238
3.3728268146514893,4.8457012176513672,2.353909969329834,2.9152987003326416
4.8453373908996582,4.0193004608154297,1.1794838905334473,14.734971046447754
10.312387466430664,1.6565487384796143,2.0609290599822998,8.4470958709716797
0.19852408766746521,1.5743160247802734,1.0300682783126831,4.5187854766845703
1.5817582607269287,3.6220531463623047,4.5567898750305176,4.0209722518920898
0.62853223085403442,4.9189615249633789,1.6729795932769775,4.5792441368103027
0.55678737163543701,4.2420554161071777,4.2479243278503418,2.1152257919311523
11.640326499938965,3.8640420436859131,2.1955451965332031,8.715764045715332
9.5752153396606445,4.0789628028869629,2.3002750873565674,6.6906757354736328
6.4533352851867676,1.6516635417938232,2.2318320274353027,4.6882190704345703
1.3336436748504639,2.9549920558929443,2.8949339389801025,0.98304998874664307
6.690615177154541,3.4446299076080322,2.6712336540222168,3.737973690032959
6.4437847137451172,1.7574260234832764,3.7837531566619873,3.970475435256958
2.3589391708374023,1.2158806324005127,1.1161371469497681,5.9340476989746094
5.9047956466674805,2.0462102890014648,2.6917078495025635,3.2830531597137451
5.4239397048950195,4.5504708290100098,1.0563926696777344,19.163557052612305
8.3806867599487305,1.1650468111038208,4.8946027755737305,10.833260536193848
8.6424741744995117,2.1527304649353027,4.5749049186706543,9.5522356033325195
0.61902809143066406,1.3758374452590942,3.3527579307556152,0.45226371288299561
5.0989131927490234,3.7233676910400391,3.0764007568359375,2.6057975292205811
8.5168590545654297,2.0080878734588623,2.707512378692627,4.8577413558959961
6.8473377227783203,2.9794199466705322,4.4764680862426758,7.6019654273986816
11.654328346252441,2.1832761764526367,2.8228926658630371,6.6180543899536133
8.963526725769043,4.5262393951416016,1.9852050542831421,8.4959621429443359
2.2192618846893311,3.8858985900878906,3.2606518268585205,1.4277052879333496
0.96272736787796021,1.7900891304016113,3.6673436164855957,0.74931597709655762
8.742131233215332,3.4784486293792725,2.3153469562530518,6.0191645622253418
0.36337387561798096,1.5403742790222168,2.463817834854126,0.51548498868942261
7.9715557098388672,2.1913256645202637,4.5700211524963379,8.9090385437011719
12.793525695800781,2.4558000564575195,4.4310455322265625,12.208757400512695
7.831416130065918,2.6376392841339111,4.8643388748168945,12.185317039489746
5.2833456993103027,4.7409133911132812,1.8851072788238525,6.5726833343505859
8.7539520263671875,1.2018108367919922,4.1932535171508789,7.0645198822021484
6.236748218536377,4.2359485626220703,2.5771937370300293,3.7435684204101562
7.425239086151123,3.5014452934265137,4.4790506362915039,8.4162406921386719
12.810320854187012,4.275916576385498,4.9440479278564453,21.487699508666992
5.2552223205566406,2.0489182472229004,2.077378511428833,4.3928847312927246
13.078667640686035,1.0715903043746948,3.3510642051696777,8.3118476867675781
12.319026947021484,1.3180406093597412,1.3331968784332275,15.78419017791748
2.6662416458129883,1.3214502334594727,4.6600542068481445,3.7546515464782715
0.94630134105682373,1.6772363185882568,2.181485652923584,1.0799919366836548
1.3736913204193115,1.6954003572463989,2.5759983062744141,0.93881130218505859
0.25060445070266724,3.7742366790771484,1.1472542285919189,8.7479991912841797
1.2875100374221802,3.6798818111419678,3.1174392700195312,1.0455420017242432
9.2942800521850586,1.1269798278808594,3.3119254112243652,5.5096864700317383
0.9711604118347168,3.2553884983062744,3.9861388206481934,1.3956190347671509
4.3420324325561523,4.7205648422241211,1.3269070386886597,12.819613456726074
11.496325492858887,3.2932019233703613,3.662677526473999,6.6638340950012207
0.31930568814277649,2.7208867073059082,2.4953138828277588,0.75370550155639648
11.082674026489258,1.5993001461029053,4.485313892364502,10.809844017028809
3.8370437622070312,3.5480520725250244,2.7644567489624023,2.1954352855682373
1.610220193862915,2.5482072830200195,3.8585741519927979,1.3560167551040649
9.4810676574707031,2.2030203342437744,3.9903104305267334,6.6315231323242188
8.5587997436523438,1.464290976524353,3.9937164783477783,6.090691089630127
11.939767837524414,2.2072939872741699,3.8509552478790283,7.8358016014099121
10.002557754516602,1.6788612604141235,3.1456127166748047,5.5670971870422363
10.933199882507324,2.3840649127960205,3.6800189018249512,6.5382299423217773
3.8394896984100342,1.7570160627365112,2.3084232807159424,2.678537130355835
2.416588306427002,3.6585729122161865,3.1743316650390625,1.4581778049468994
10.21401309967041,4.2982287406921387,1.8621774911880493,10.628810882568359
10.978824615478516,4.0306038856506348,2.4330015182495117,6.9640364646911621
13.477460861206055,2.6778802871704102,4.8781776428222656,18.47703742980957
5.6159305572509766,1.974657416343689,4.02099609375,4.0045866966247559
5.0636177062988281,3.2764408588409424,1.7024606466293335,7.0758118629455566
10.564970016479492,4.592623233795166,1.2993696928024292,20.340150833129883
4.6389775276184082,3.9654684066772461,4.576014518737793,7.1560139656066895
12.664656639099121,3.7717981338500977,3.6775100231170654,7.370023250579834
11.680487632751465,2.4988303184509277,1.1125113964080811,20.514419555664062
