algorithm,algorithm_slug,dataset_id,condition,pair_520_521,pair_520_522,pair_521_522,pair_520_521_underlying,pair_520_522_underlying,pair_521_522_underlying,pair_520_521_audit_source,pair_520_522_audit_source,pair_521_522_audit_source,pair_520_521_evaluation_key,pair_520_522_evaluation_key,pair_521_522_evaluation_key,numerical_consistency,validity,structural_consistency,m_stab,structure_plan_artifact_sha256,structure_index_artifact_sha256,assembly_complete,unresolved_structure
drsr,drsr,II.34.2_1_0,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,203c4f99d88251475f54783390a48f0ee14710c019b325d6e82d0d12aa499598,460b40c40d8a2035d6aae46583306b4245825e23d967455bb1f439776430874e,96aa582ae6f31384f23c92be0117a8eb374595e74a9c329d25745ba6ce0aa996,0.6488554236292083,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,II.6.15b_3_0,noise001,different_structure,different_structure,same_canonical_structure,different_structure,different_structure,same_canonical_structure,,,,83aa678f14e7b61f5aadb79979b748d255f31a5d284f4f6e2adac8f7d7a68e29,fb2fd1a08e3b91710fc895a580b34adac9e0238d6ea3efab20ce77e7ac519e26,229228d227c0323eb506319721bc4da20fa57720db40164d848fcae6a252c278,0.9851596698022037,1.0,0.3333333333333333,0.6899142626794276,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,III.21.20_3_0,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,e3ec18144e7c575acbe9a3a2281389b0a665fa53b1465d8e3d7d78ddca1864be,e5a77cd34a650a8b2fd59e945337dd4a74c314cb9f8a26b06e6919148c9f31e5,5eb191a26d9156c42e5abbd125240cabf7c9f83e516c143fec4d019ba4f981e0,0.9645319564317943,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,Keijzer-11,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,518687afe34a80bf6e04734c617b194c95494659914cda9a2de18ce2cbd0a09f,165ca68041fcfa273da3e8c749cc1f99b9b364d7f9b766c476e960c6a8e8257d,c5923c6c28a40a839182988a250715fe509142a56dcded4ae65d51f10b5f59d7,0.9038795645173581,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,Keijzer-2,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,28a50ecb492cda7622e69a793aa7adc76cfd87e0e4eb50c1a7e903d1ca5ca021,4721c5d0b6dfa5f6712d57e1df1bcfe2d8cdf37321d40839a8f383964fca0ff3,42460a1ae0ffe670e098107a3fbb81f9c462f0fc086a01d55b796d3bfbd850d4,0.9369460231697065,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,Korns-2,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,a351ea0ea9b248fe5a3cdbe54bfe41afea4db3f994a466b036d225c5d3070f8e,efc27699da1dcd6f926be4704cbdfffa41ca5b043cdb83f86fb056f6a16613ac,61440cd684125ceecb36b11f8b29154b468b189dc82f2cc61ec8be478f548d9c,0.9954018800207879,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,Korns-4,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,1177cde40ddd2fe96334498e2ac97ac0ed2619b48358b3d0df2cfc6a10325f82,8fa5e39adf35fcd8b14e35cb97931c3a2069b04a724d96269703117f32eb78e2,f7ee987f9edf5d10e10918a377713ff7d38ec4e0b10bbac3b4c3a667d1ac97a7,0.9986829415070086,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,MatSci21,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,d3cb1c7f4dae06057fab895c08b45ecccb557816f0584770e98b89d40eb5697d,d5ffbe5b11d2f510b03e0ed3593c799a5f5c174b1a2e23966c68926b34410b4d,be2e721657757b839f2cf9854262a892d40f86a54e4724e29f68c45b39630fba,0.8797941658038513,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,Nguyen-12,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,9ebbd1fc020c4aedbe1f0c4ddb50c40625a42483b2c7199410014e97715657af,1d281d890f5935c18694f5348664cca00594c668257a31608a235992c4fb264f,37722c256558996f3018874b106c374fb7d7d8f7103870f29f5758e281b1da01,0.9564405773764703,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,Nguyen-6,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,15d93bdf0cdc0e22f78578e244cb77e72ed1c04ff529eddafa966159f7ac91c5,daae92d0c8dcae81463e14ff07c8c054a19814815f9b70d97f7b3be5c8784f5e,d9df2d61d2dff59c906a65b7472d80daa7579517b2b514d4ff62b1672d7a3108,0.9671762507615203,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,Nguyen-9,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,da17e3395f6ecd1e0ccca99896cb06b2383bca9714564af156009931ec88a361,14a3e40353ce645a6a2baff41df336c26be1500e03ab3a9e514fd8a4445a26a4,f9f0be9d218751e1ad5c644af7e09a284942256823358fc66c9c0e5d93a0a3ed,0.9460682240236787,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,PO19,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,b19354d56e9bed959b5a955852e476eb87bc281d1293018a49651c7dffb2fcc4,9d5cb63c182ebbb5da73f1d5a03f66a087a30e9a3f13f5e26e107ff866ab0e9d,4572a796ca0127b03f7ac48bc8201185e54a2533c8c9fe477909534cae71dc34,0.9869591479982898,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,PO41,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,81a0ba4fde459ce3ff517a7851ca23831a031b41f43e24b5513203d0497a2c99,9689bb4e5cb42833e14ba7682d11ff92a3b3c37665d5c7f05aa00353c17978bd,b85c84c7c337ad1acbd4d7c93d600be7d349d4cdd5f49799091ea548e6d35395,0.9753295289315809,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,Vladislavleva-4,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,201f12d1c0979afbd96c02eee8d81c6a87350aa28e3eac78b52e3c9ef1e77e99,fcc552ffd1923c6316b0bc995e5fd7143edea7ea05ef9305cbac2420414a4389,9b38a898e6c7fed187c103e2dac36c361e6aeb48581a04c8d753d27ce8b76ea8,0.9797701240005965,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman-bonus.20,noise001,same_canonical_structure,different_structure,different_structure,same_canonical_structure,different_structure,different_structure,,,,afcd611197dc7fe9fd2d08012705cb7866a38156007866f7c7b431da4defd8cd,ef12cceb7db8819a516466faf9f6155a639deb17789f901cef328b249edb7007,57c53d0d2c060debfe95df1b2a1ad55269799cbf0f560fcc3260c9970328e3df,0.9994802437124821,1.0,0.3333333333333333,0.6932411272385358,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman-i.11.19,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,ab86d563991127d36f896c9fc5db7f1549a0bd5cc390e4054469073d771e7225,865361593d53d853f2cce2440fd2251c8ec60d74e9bc00f9a9c83fbbc173205a,bd199b5affc62f6938afead91905f551f54cf53d9dc6ca7e1b95e93ab3295ac4,0.9558252118500796,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman-i.13.12,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,87d757be70e70e96aeec9992c98e68415ab2533f884f05051dd2abfc23a26245,dc6f0a56ce2645cf04ccc4f0731aa8a13bd1bf4ceca5dca20cd502e0fc740698,000b0ec952715e9ac0326349b82c5dc6a6b4a537f43ec6d896f2c5d48ea04e6d,0.9746959344655947,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman-i.15.3t,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,05ad12051a164db137bb1e827dea5d3091e7031dbb9abc0c9a4e99809570105e,d461dc2f6ab4fae4d29ee82ec57fff61f5accd72bd48dd56712a4242eba819e4,d2383055156ace4ab0462ca7e5a3e9ac68c42185783dd5fcdaa91d12b2135c40,0.9884321590217193,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman-i.18.16,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,e89a7598954ab21b29910591c21980105efcadc971568deceaedd23e4be11706,e5cca0268a5fb9d63b6e15f1b473854b88e893b3e0cdd05bbd9632e1e99ef65a,60fe27e8d194e8dbcc138bf6e3c750b29662c3d121d865995ad0209124cf466f,0.5939426567384463,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman-i.29.16,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,d5198adcaec773a7b81de252656f8f9debf6dae552bec0897aec5eb31f4075fa,39c5c8c7ca3d254fa16785606835e5243ada6fd503c74812c31b1b755dd2d03b,529bea929fc1532734b0eb5e79acf00c06591beaaf0fced55f9211c89574df6b,0.9795220359151594,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman-i.32.5,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,acc2c4ed39a1974bb929f52c98381916544c6157de063860ee5df4289e27006b,5206f2f13a2f2650ea8892f2dcc46d665128453871d0eed1ea8dcd31d50ce03f,ad1d2e9dc58127312a01ce05000c374948658f549c4fa0ae3aa41c9890181cce,0.9878770874029653,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman-i.39.22,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,33afdf61b8300a8fe4aaf6e93c86502712fa72d2acb00de8fb1f217ae41073dc,7ea1465b3a855aeff6225afe1f22a9ebc41869591b79e40606399d2d56234245,638409b5c37b981c40ece2c8e0496f7d4f455e3be38e69f93301b4397ee383b5,0.9707440802942189,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman-i.43.31,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,9a8c2b02ae3223b707c94a88dc8ab11b9ac05ec6b6adde582035be05959bf76f,e4342e4d520e575ca6b235145db41731979e7f32003b86be5a6e219529571efe,6624f01cea55ff5936f4fca8f6b6c05513007bc19ee7cfa0bbd3089b27e45af0,0.9970960789523334,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman-ii.27.18,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,91a749f6154f5cfdf64dac2556e7fbed4b7404a8a29cfe82d612ffeae3d8fdad,99be3a6deb75dc35cd89fe899d22721f55292c885290594dc05adfdb3e9527ef,d6da145522b2ac62bc4cdc45d52aae087a23429f8e3238c78b377c1eae4fec10,0.9018048823413021,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman-ii.34.11,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,9975cc3277de09094533b28001579e88cb7cc76c303fb56b4a8d118b37f9cee8,680b77f7cc805efea47328fb7bc7c0efc4af03c97317ee1b213adb83a9551339,166c9457e9d6355891970998f08aa5837fbd5c895649aaa6e05ea89f4ad7df77,0.9738994614877252,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman-ii.34.2a,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,0ada552bfe34a13632d1cc9a76cc2d3638f6dad237854ad4d67457ff0f6f221c,00710209465b43f7a91bcc74d4b0aa49fc1d0f507d1faeaa517b4807b415b566,39734ac431929e88434efee3ee49b54d17ca6d970cdebf0feacac5fafa243322,0.6128935348530251,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman-ii.4.23,noise001,different_structure,same_canonical_structure,different_structure,different_structure,same_canonical_structure,different_structure,,,,a01aa4708636daa8e93c45718b8be991b512bf4fff71c827342233f725a4c996,1286862b37ebca3baa180f1372625a793af6bc2f42fa600527a3c2dd5f58f80a,53bbba5b89c5a5e558ca1a04b28cb5f1eb8a8c0e9abf4a7df2d9994abba31b85,0.9073323388628994,1.0,0.3333333333333333,0.6712460016739529,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman-iii.10.19,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,4e72e9947a9c7392bbda0ba3030cd9b78577a3a33b59358dca5cdb8b8ee4e801,4a25cf887947fe000a313a72d10af55cabf0f07cbb45238a648eda42cbd5332c,71eaed2723c8f2af27bf9f7cd82475ef27a38c250024f49cb0a30c2ca6d52f18,0.9047619047619048,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman-iii.7.38,noise001,different_structure,same_canonical_structure,different_structure,different_structure,same_canonical_structure,different_structure,,,,54bac4e28f4d026e7264c951e2b8e12979b1e8c86014da9194927cf7b26775fa,552d07cbb2670bedc7f5103200ffdf11d3b3793e1c867e5462c57e993906a8f5,e6a015505a3d32811cc5d5fd81b0a2ceb7123475d4f0cd21dc3bead032ac5408,0.9999970908898582,1.0,0.3333333333333333,0.693360601995211,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman_II_15_4,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,0f2116cad92e25ab3164dd5fe2aa3984f363200fd5b91bf33e7cd67a8a90ca15,29ee2ad0a64eff3d747ab0ee9a0f77b798cf2cfc503cda77285c4f4aac010e31,a7991e9d4b2f65189ceec31845b421e01c881b9744c383978a8363081f76135a,0.9770721359273887,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman_I_12_11,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,68a9edbd6ca40a1f39c48fa9ebc3be2eda1ca8d6a5506f0b4ff01610c8ba0be8,429dde68dcd14fe34bc56a8d83fb123b40b89d3788d4980544b45b6f5dc0d80b,3d62cce805ce30e4353b55d87300c9faf2a0253b9c7e13e93e2a3b9d53002af6,0.6481269904480467,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman_I_27_6,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,213f6428230acbfd2d89b29c1ee9ee15fa648d0fc83a78bd3a46cdb3efec9f3a,a051c8e273160c1ca318601ce986f4d56ac67b9fa9d43296516c34d9a3d2cece,d9f6cda3435579b28ca5f56c149b24613c3ea9a532558d81e5612ccd54b19996,0.5247891535370586,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,feynman_test_15,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,da1e01fc96ef32c61bf55b3afc38124852b7e9ad19cc377e1d51e936ea90342a,ddb8bd44a61a69db269e0305e5076b9b4b68dff8d10366d59605f02e2687c9b2,0fdd5cf7b4462d9851478dc10cb182778fa55f76958b219e2df6c227c27dc24b,0.9685895549859244,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,first_principles_hubble,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,fe4d63bfa32729176134e5eafbf3bf36665e724e929af1d0a8ca441c48661787,d74daafc098724a5a49c929f38ed2b5475183d9933843684c0ddee20f803c3d1,d9039e971dfbd5a47c93bcd3c7d700409ae0f59a211dbbb45233f4db549ca1a0,0.9841961533488323,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,first_principles_leavitt,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,1be3112321cdd0547aa510ec109f96760e78e1bf1e7cabceaa46e1b43b2cec2f,733185419eb2cb336a85617fff7e3cc005f156089ba03bbfb92a1b3d4e89c2ce,a7b3c2255f5286d60dce019809b7da49ed9e169c50a59214b744bbce08371fb8,0.9668847983011284,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
drsr,drsr,strogatz_barmag1,noise001,different_structure,different_structure,different_structure,different_structure,different_structure,different_structure,,,,36321460834ce4a9a13deb169ea06346f6eea23d55f56c6293f344de9d2e67a4,cfee03bf8843dc6c663bec77ce5dea345bc3819f0f88d9c77cfd874c1d13052e,fa2ea93067a9baf76e71481077f014f8a6f21ea06a378ef2a5488f3ac27cc4a6,0.9695866570644321,1.0,0.0,0.0,164ad0604e76cc826a35673b46c5f090dd829754b9af8dcad8c3238d046c7c3f,5d99ec560fcdd8c60d597144a4baabfebb973e7a174a08df632195e252e3fee5,true,false
