epsilon,T,sigma
0.3520303964614868,449.0151977539063,-13.014148712158203
0.1211042180657386,333.5521240234375,-13.953621864318848
0.4799759984016418,512.9879760742188,49.89311981201172
0.1058611720800399,325.9305725097656,-12.044126510620115
0.1683936715126037,357.19683837890625,-19.17149353027344
0.0640928149223327,305.04641723632807,-6.47792387008667
0.4893378615379333,517.6689453125,57.685302734375
0.2620123922824859,404.0061950683594,-23.532966613769528
0.0243648737668991,285.18243408203125,-0.9291201829910278
0.0110422084107995,278.5211181640625,0.9603186249732972
0.4085617065429687,477.2808532714844,5.958986282348633
0.0585717149078845,302.2858581542969,-5.717144489288329
0.4884977042675018,517.2488403320312,56.96449661254882
0.4763752818107605,511.18765258789057,47.034027099609375
0.1753550767898559,360.6775207519531,-19.81838798522949
0.3534706830978393,449.7353515625,-12.670293807983398
0.4343668818473815,490.1834411621094,18.91900062561035
0.0933786779642105,319.6893310546875,-10.423970222473145
0.2218043655157089,383.9021911621094,-22.98093032836914
0.3033006489276886,424.65032958984375,-21.119148254394528
0.0176435280591249,281.82177734375,0.0227491147816181
0.4847769439220428,515.3884887695312,53.82366561889648
0.1434286832809448,344.71435546875,-16.573291778564453
0.2722144424915313,409.1072082519531,-23.253087997436523
0.0135627128183841,279.7813415527344,0.6020336151123046
0.2560111880302429,401.005615234375,-23.61112594604492
0.0939787924289703,319.9894104003906,-10.502861976623535
0.3750750124454498,460.5375061035156,-6.689413547515869
0.5191038250923156,532.5518798828125,86.1087417602539
0.0784956961870193,312.24786376953125,-8.439929008483887
0.0382876582443714,292.1438293457031,-2.8907995223999023
0.2532506585121154,399.6253356933594,-23.62657356262207
0.5383076667785645,542.15380859375,107.62796783447266
0.3003000617027282,423.1500244140625,-21.416976928710938
0.0148829761892557,280.4414978027344,0.4145091772079467
0.4478095471858978,496.90478515625,26.913497924804688
0.2317663580179214,388.8831787109375,-23.33845329284668
0.1879575848579406,366.9787902832031,-20.887954711914062
0.1736747324466705,359.8373718261719,-19.66570854187012
0.0280856173485517,287.0428161621094,-1.4547662734985352
0.5263052582740783,536.1526489257812,93.87197875976561
0.010082016699016,278.041015625,1.096904993057251
0.2203640788793563,383.1820373535156,-22.91855239868164
0.1346669346094131,340.3334655761719,-15.573777198791504
0.0807761549949646,313.3880920410156,-8.747101783752441
0.4154030680656433,480.7015380859375,9.104366302490234
0.4631726443767547,504.5863037109375,37.1826400756836
0.2966993451118469,421.34967041015625,-21.747026443481445
0.5270254015922546,536.5126953125,94.66824340820312
0.3911582231521606,468.5791015625,-1.1611731052398682
0.4533306658267974,499.6653442382813,30.460981369018555
0.5127425193786621,529.3712768554688,79.54730987548828
0.1887977570295333,367.39886474609375,-20.95426368713379
0.3739947974681854,459.9974060058594,-7.026605606079102
0.5311062335968016,538.5531005859375,99.24992370605469
0.0002400480152573,273.1200256347656,2.499945163726806
0.2375275045633316,391.7637634277344,-23.483287811279297
0.3252650499343872,435.6325378417969,-18.26776885986328
0.1425885111093521,344.29425048828125,-16.479211807250977
0.0057611521333456,275.8805847167969,1.7121965885162354
0.0138027602806687,279.9013671875,0.5679306387901306
0.2500100135803222,398.0050048828125,-23.628725051879883
0.1821964383125305,364.0982055664063,-20.41604995727539
0.3112222552299499,428.6111145019531,-20.230138778686523
0.3665533065795898,456.2766418457031,-9.237793922424316
0.1795559078454971,362.7779541015625,-20.19002914428711
0.099739946424961,322.8699645996094,-11.25526523590088
0.1580716073513031,352.0357971191406,-18.146507263183597
0.2216843366622924,383.8421630859375,-22.975831985473636
0.2909381985664367,418.4690856933594,-22.21473503112793
0.1680335998535156,357.0168151855469,-19.137025833129883
0.3576715290546417,451.8357543945313,-11.629459381103516
0.1614322811365127,353.7161560058594,-18.4884033203125
0.0849769935011863,315.4884948730469,-9.310102462768553
0.4883776903152465,517.1888427734375,56.86187362670898
0.1118623688817024,328.93118286132807,-12.805855751037598
0.0094818966463208,277.7409362792969,1.1822984218597412
0.0126025201752781,279.30126953125,0.738479495048523
0.3645128905773162,455.2564392089844,-9.810650825500488
0.1001000180840492,323.0500183105469,-11.301980018615724
0.3019804060459137,423.9902038574218,-21.25277328491211
0.1871174275875091,366.5587158203125,-20.82099723815918
0.4418083727359771,493.9041748046875,23.23384666442871
0.3671534359455108,456.5767211914063,-9.066600799560547
0.3973994851112365,471.69973754882807,1.2510420083999634
0.4144428968429565,480.221435546875,8.650662422180176
0.505661129951477,525.83056640625,72.56117248535155
0.2858971655368804,415.9485778808594,-22.564966201782227
0.5084216594696044,527.2108154296875,75.24527740478516
0.3445889055728912,445.29446411132807,-14.687540054321287
0.5057811737060546,525.8905639648438,72.67684173583984
0.1398279666900634,342.9139709472656,-16.16739845275879
0.5035006999969482,524.7503662109375,70.49517822265625
0.4870574176311492,516.5286865234375,55.73878860473633
0.4400080144405365,493.0039978027344,22.165058135986328
0.0391278266906738,292.5639038085937,-3.008685111999512
0.3240648210048675,435.0324096679688,-18.455656051635746
0.1106621325016021,328.3310546875,-12.654489517211914
0.440848171710968,493.424072265625,22.66183090209961
0.5125024914741516,529.251220703125,79.30504608154298
0.3816763460636138,463.8381652832031,-4.537056922912598
0.2539708018302917,399.98538208007807,-23.623764038085938
0.434606909751892,490.303466796875,19.053991317749023
0.4353270530700683,490.66354370117193,19.460620880126957
0.5062612295150756,526.130615234375,73.14043426513672
0.3786757290363311,462.3378601074218,-5.535109043121338
0.1341868340969085,340.0934143066406,-15.51787567138672
0.0534106828272342,299.7053527832031,-5.00233268737793
0.3924784958362579,469.2392578125,-0.6637156009674072
0.1256651282310485,335.83258056640625,-14.50755500793457
0.304980993270874,425.4905090332031,-20.94314956665039
0.4341268241405487,490.06341552734375,18.78428840637207
0.2626125216484069,404.3062744140625,-23.521713256835938
0.0166833363473415,281.3416748046875,0.1589613258838653
0.2738947868347168,409.9473876953125,-23.18843460083008
0.5356671214103698,540.8335571289064,104.5121612548828
0.1224244832992553,334.2122497558594,-14.114864349365234
0.4744548797607421,510.2274475097656,45.53985977172852
0.5273854732513427,536.6927490234375,95.0677490234375
0.0368473678827285,291.4236755371094,-2.6885693073272705
0.0592918582260608,302.6459350585937,-5.816614627838135
0.4985797107219696,522.2898559570312,65.90129089355469
0.4337667524814605,489.8833618164063,18.58273696899414
0.2730545997619628,409.5273132324218,-23.221433639526367
0.002520504174754,274.26025390625,2.174360990524292
0.2544508874416351,400.2254333496094,-23.621414184570312
0.4340068101882934,490.00338745117193,18.717035293579105
0.4319663941860199,488.9831848144531,17.58427619934082
0.4725345075130462,509.2672424316406,44.06681442260742
0.5041007995605468,525.0504150390625,71.0660400390625
0.2947789430618286,420.3894653320313,-21.911083221435547
0.373514711856842,459.75735473632807,-7.175133228302002
0.146669328212738,346.33465576171875,-16.932479858398438
0.2855370938777923,415.7685546875,-22.587926864624023
0.3058211505413055,425.91058349609375,-20.852640151977536
0.2803760766983032,413.1880493164063,-22.88766860961914
0.3978795707225799,471.9397888183594,1.4430220127105713
0.1831566244363784,364.5783081054688,-20.496749877929688
0.4300460219383239,488.0230102539063,16.536212921142578
0.095299057662487,320.6495361328125,-10.6760892868042
0.1869973987340927,366.4986877441406,-20.811380386352536
0.0805361047387123,313.26806640625,-8.714817047119139
0.1003400683403015,323.1700439453125,-11.33310317993164
0.0765753164887428,311.28765869140625,-8.18045902252197
0.0928985774517059,319.44927978515625,-10.36078929901123
0.4602920711040496,503.14602661132807,35.161590576171875
0.15423084795475,350.11541748046875,-17.74662208557129
0.3695539236068725,457.7769470214844,-8.36942386627197
0.5051810145378112,525.5905151367188,72.09944915771484
0.0015603121137246,273.7801513671875,2.311413049697876
0.3077415525913238,426.8707885742188,-20.6394157409668
0.2875775098800659,416.7887573242188,-22.45421600341797
0.0505301058292388,298.2650451660156,-4.601975917816161
0.103340670466423,324.6703491210937,-11.72068977355957
0.2851770222187042,415.5885314941406,-22.610618591308597
0.0063612721860408,276.1806335449219,1.6266758441925049
0.4432486593723297,494.6243286132813,24.1004638671875
0.3331866264343261,439.5933227539063,-16.928857803344727
0.469893991947174,507.9469909667969,42.07555389404297
0.0885777175426483,317.2888488769531,-9.78955078125
0.4781756401062011,512.0878295898438,48.45414352416992
0.0964993014931678,321.2496643066406,-10.833163261413574
0.0518503710627555,298.9251708984375,-4.785590648651123
0.5234246850013732,534.7123413085938,90.72338104248048
0.1255451142787933,335.7725524902344,-14.493090629577637
0.1047809571027755,325.3904724121094,-11.905755996704102
0.4113222658634185,478.6611328125,7.203865051269531
0.3658331632614135,455.9165954589844,-9.441597938537598
0.4864572882652282,516.2286376953125,55.2317771911621
0.1089817956089973,327.49090576171875,-12.441740036010742
0.4065212905406951,476.2606506347656,5.059695243835449
0.5320664048194885,539.033203125,100.34526824951172
0.3801160156726837,463.0580139160156,-5.060179710388184
0.0278455689549446,286.9227905273437,-1.4208825826644895
0.2941788434982299,420.0894165039063,-21.96066665649414
0.3679935932159423,456.9967956542969,-8.82485294342041
0.5153830647468566,530.6915283203125,82.2376708984375
0.4896979331970214,517.8489990234375,57.99553680419922
0.5223444700241088,534.1722412109375,89.55760192871094
0.3205841183662414,433.29205322265625,-18.978803634643555
0.014402880333364,280.2014465332031,0.4826879501342773
0.1085017025470733,327.2508544921875,-12.380778312683104
0.5307461619377136,538.373046875,98.84088134765624
0.2033206671476364,374.6603393554688,-21.99186134338379
0.2144829034805297,380.241455078125,-22.63720321655273
0.4446889460086822,495.344482421875,24.977453231811523
0.0213642735034227,283.68212890625,-0.5045350193977356
0.2965793013572692,421.2896728515625,-21.75752258300781
0.5386677384376525,542.3338623046875,108.05682373046876
0.4199639856815338,482.9819946289063,11.315083503723145
0.5138227939605712,529.911376953125,80.64225006103516
0.2615323066711425,403.76614379882807,-23.5415153503418
0.2561312317848205,401.0656127929688,-23.610164642333984
0.0397279448807239,292.8639831542969,-3.092851400375366
0.2089617997407913,377.48089599609375,-22.335601806640625
0.2743748724460601,410.18743896484375,-23.168968200683597
0.0824564918875694,314.2282409667969,-8.972755432128906
0.0456091202795505,295.8045654296875,-3.915927410125733
0.5145429372787474,530.271484375,81.37656402587889
0.0664932951331138,306.24664306640625,-6.807319164276123
0.0547309443354606,300.365478515625,-5.185505390167236
0.1893978863954544,367.6989440917969,-21.001224517822266
0.1183436661958694,332.1718444824219,-13.614205360412598
0.2080015987157821,377.0007934570313,-22.27958106994629
0.3996799290180206,472.8399658203125,2.171238899230957
0.14570914208889,345.8545837402344,-16.82667350769043
0.3097819685935974,427.8909912109375,-20.403091430664062
0.4900580048561096,518.0289916992188,58.30656051635742
0.0188437681645154,282.421875,-0.1474368125200271
0.1963592767715454,371.17962646484375,-21.520832061767575
0.0182436481118202,282.121826171875,-0.0623549334704875
0.2504900991916656,398.24505615234375,-23.62948036193848
0.2419683933258056,393.9841918945313,-23.562168121337887
0.4635327160358429,504.766357421875,37.43844604492188
0.4218843877315521,483.9421997070313,12.273731231689451
0.431726336479187,488.8631591796875,17.452314376831055
0.2928585708141326,419.4292907714844,-22.066951751708984
0.4127625524997711,479.38128662109375,7.86636781692505
0.4667733609676361,506.3866882324218,39.77272033691406
0.2290057986974716,387.5028991699218,-23.25264549255371
0.1865172982215881,366.2586364746094,-20.77277565002441
0.01224244851619,279.1212158203125,0.7896605730056762
0.4869373738765716,516.4686889648438,55.63721466064453
0.347949594259262,446.9747924804688,-13.953004837036133
0.0104420883581042,278.2210388183594,1.0456788539886477
0.0973394662141799,321.66973876953125,-10.942879676818848
0.1807561516761779,363.37808227539057,-20.29350471496582
0.0405681133270263,293.2840576171875,-3.2106304168701167
0.2434086799621582,394.704345703125,-23.58142852783203
0.0376875363290309,291.84378051757807,-2.80655837059021
0.2665733098983764,406.28665161132807,-23.431329727172848
0.4055611193180084,475.7805480957031,4.642570495605469
0.3085817098617553,427.2908630371094,-20.543333053588867
0.2772554457187652,411.6277160644531,-23.04279136657715
0.3493898808956146,447.6949462890625,-13.62757396697998
0.2474894970655441,396.7447509765625,-23.618724822998047
0.2513302564620971,398.6651306152344,-23.629907608032227
0.3817963600158691,463.898193359375,-4.496443748474121
0.0556911379098892,300.8455810546875,-5.318589210510254
0.0578515715897083,301.92578125,-5.617605686187744
0.5109421610832214,528.4710693359375,77.73973846435547
0.0937387496232986,319.869384765625,-10.471316337585447
0.2452090382575988,395.60452270507807,-23.601058959960938
0.3054610788822174,425.7305603027344,-20.89163589477539
0.2278055548667907,386.90277099609375,-23.21211051940918
0.5303860902786254,538.1930541992188,98.43276214599608
0.2974194884300231,421.7097473144531,-21.683372497558597
0.0494498908519744,297.7249450683594,-4.451601028442383
0.482616513967514,514.3082885742188,52.038028717041016
0.168753758072853,357.3768615722656,-19.20586585998535
0.5061412453651428,526.0706176757812,73.02439880371094
0.216163232922554,381.0816040039063,-22.72188377380371
0.3105021119117736,428.25103759765625,-20.31725311279297
0.5036207437515258,524.8103637695312,70.60916900634766
0.1640728116035461,355.0364074707031,-18.751588821411133
0.2194038778543472,382.7019348144531,-22.87552070617676
0.4608921706676483,503.4460754394531,35.57893371582031
0.3952390551567077,470.6195373535156,0.3985684216022491
0.0450090020895004,295.5044860839844,-3.832091808319092
0.499659925699234,522.8299560546875,66.896484375
0.390558123588562,468.279052734375,-1.3850424289703367
0.3444688916206359,445.23443603515625,-14.713136672973633
0.4335266947746276,489.7633666992188,18.448715209960938
0.3168633580207824,431.43167114257807,-19.502914428710938
0.1161832362413406,331.09161376953125,-13.346497535705566
0.1281856298446655,337.09280395507807,-14.809840202331545
0.4901780486106872,518.0889892578125,58.4104118347168
0.4990598261356353,522.5299072265625,66.34268188476562
0.101780354976654,323.89016723632807,-11.519481658935549
0.4062812626361846,476.140625,4.955050945281982
0.193118616938591,369.559326171875,-21.284788131713867
0.313502699136734,429.7513427734375,-19.945789337158203
0.3694338798522949,457.71694946289057,-8.404757499694824
0.0790958181023597,312.54791259765625,-8.520865440368652
0.0679335892200469,306.966796875,-7.004529476165772
0.4420484006404876,494.0242004394531,23.377565383911133
0.5150229930877686,530.511474609375,81.8680419921875
0.1221844404935836,334.0922241210937,-14.085600852966309
0.0121224243193864,279.06121826171875,0.806722581386566
0.3153030574321746,430.65151977539057,-19.71209716796875
0.4648529589176178,505.4264831542969,38.382469177246094
0.1165433079004287,331.27166748046875,-13.391239166259766
0.4204441010951995,483.2220458984375,11.553187370300291
0.3508301675319671,448.41506958007807,-13.295688629150392
0.369793951511383,457.89697265625,-8.298608779907225
0.1231446266174316,334.57232666015625,-14.202511787414553
0.4176835417747497,481.8417663574218,10.1981782913208
0.3621124327182769,454.0562133789063,-10.466569900512695
0.0367273464798927,291.3636779785156,-2.671708822250366
0.290458083152771,418.22903442382807,-22.250429153442383
0.2732946574687957,409.6473388671875,-23.212142944335938
0.2104020863771438,378.2010498046875,-22.417675018310547
0.0969793945550918,321.4896850585937,-10.895882606506348
0.3988397717475891,472.4198913574218,1.8297710418701167
0.1502700597047805,348.1350402832031,-17.32447052001953
0.4358071684837341,490.9035949707031,19.733097076416016
0.0358871780335903,290.943603515625,-2.553652286529541
0.2039207816123962,374.96038818359375,-22.03008270263672
0.2586517333984375,402.3258666992188,-23.584362030029297
0.1910782158374786,368.53909301757807,-21.130916595458984
0.1044208854436874,325.21044921875,-11.859549522399902
0.4325665235519409,489.28326416015625,17.915380477905273
0.5327865481376647,539.3932495117188,101.17113494873048
0.1136627346277236,329.83135986328125,-13.031949996948242
0.0086417282000184,277.32086181640625,1.3018839359283447
0.3491498231887817,447.5749206542969,-13.682258605957031
0.4498499631881713,497.9249877929688,28.20619773864746
0.2776155173778533,411.80776977539057,-23.02587890625
0.3005401194095611,423.27005004882807,-21.393918991088867
0.0183636732399463,282.18182373046875,-0.0793730914592742
0.2242048382759094,385.1024169921875,-23.079025268554688
0.0685337036848068,307.266845703125,-7.0866026878356925
0.1703140586614608,358.15704345703125,-19.353683471679688
0.3357071280479431,440.85357666015625,-16.46598243713379
0.3720744252204895,459.0372009277344,-7.615808963775635
0.4673734605312347,506.6867370605469,40.21135711669922
0.4874174892902374,516.708740234375,56.04404067993164
0.3899579942226409,467.97900390625,-1.6075130701065063
0.1500300019979476,348.0150146484375,-17.29857635498047
0.1635927259922027,354.7963562011719,-18.704099655151367
0.401360273361206,473.68014526367193,2.8627986907958984
0.52438485622406,535.1924438476562,91.7664566040039
0.2668133676052093,406.40667724609375,-23.42494201660156
0.3292258381843566,437.6129150390625,-17.6200008392334
0.2671734392642974,406.5867309570313,-23.41516494750977
0.1385077089071273,342.2538452148437,-16.016841888427734
0.5155031085014343,530.7515258789064,82.36107635498048
0.1859171837568283,365.9585876464844,-20.72422790527344
0.16275255382061,354.37628173828125,-18.62060546875
0.4592118561267852,502.60592651367193,34.415260314941406
0.217723548412323,381.86178588867193,-22.797462463378903
0.5237847566604614,534.8923950195312,91.11377716064452
0.4610122144222259,503.506103515625,35.662635803222656
0.130226045846939,338.113037109375,-15.052459716796877
0.443128615617752,494.5643005371094,24.027851104736328
0.347349464893341,446.67474365234375,-14.086708068847656
0.3997999727725982,472.8999938964844,2.2202539443969727
0.4010002017021179,473.5000915527344,2.7136356830596924
0.4112022519111633,478.6011352539063,7.149060726165772
0.0788557678461074,312.4278869628906,-8.488499641418457
0.2159231901168823,380.9615783691406,-22.70999336242676
0.0255651138722896,285.7825622558594,-1.0987871885299685
0.4794959127902984,512.7479248046875,49.50754165649414
0.1958791762590408,370.9395751953125,-21.48651885986328
0.0022804560139775,274.1402282714844,2.2086191177368164
0.0543708726763725,300.1854248046875,-5.135570049285889
0.2604520916938781,403.22604370117193,-23.55927085876465
0.1205041036009788,333.2520446777344,-13.880094528198242
0.3796359300613403,462.8179626464844,-5.219334602355957
0.3279055953025817,436.9527893066406,-17.84069061279297
0.3443488776683807,445.1744384765625,-14.738690376281738
0.2166433334350585,381.3216552734375,-22.74545288085937
0.3887577652931213,467.3788757324218,-2.0482752323150635
0.274014800786972,410.0074157714844,-23.183609008789062
0.0619323849678039,303.9661865234375,-6.180737018585205
0.2633326649665832,404.6663208007813,-23.50736618041992
0.3840768039226532,465.0384216308594,-3.714590787887573
0.4544108808040618,500.2054443359375,31.17357635498047
0.123744748532772,334.87237548828125,-14.275385856628418
0.3154230713844299,430.7115478515625,-19.69622611999512
0.4215243160724639,483.76214599609375,12.092717170715332
0.138747751712799,342.3738708496094,-16.044282913208008
0.270894169807434,408.4470825195313,-23.300125122070312
0.1194238811731338,332.71194458007807,-13.747381210327148
0.1895179003477096,367.75894165039057,-21.010576248168945
0.5177835822105407,531.8917846679688,84.72434234619139
0.2796559333801269,412.8279724121094,-22.925189971923828
0.4049609899520874,475.48049926757807,4.383829116821289
0.1111422255635261,328.57110595703125,-12.715096473693848
0.3757951557636261,460.8975830078125,-6.4622979164123535
0.4167233407497406,481.3616638183594,9.73482608795166
0.3046209216117858,425.3104553222656,-20.981426239013672
0.0522104427218437,299.105224609375,-4.8356332778930655
0.1610722094774246,353.5361022949219,-18.45213890075684
0.0607321448624134,303.3660583496094,-6.015346050262451
0.2676535248756408,406.8267517089844,-23.401758193969727
0.0572514496743679,301.625732421875,-5.534605026245117
0.386237233877182,466.11862182617193,-2.955871105194092
0.3669133782386779,456.4566955566406,-9.135226249694824
0.35959193110466,452.79595947265625,-11.134570121765137
0.2188037633895874,382.40188598632807,-22.84804344177246
0.0096019208431243,277.80096435546875,1.1652181148529053
0.0602520518004894,303.12603759765625,-5.949133396148682
0.5206641554832458,533.3320922851562,87.76026153564453
0.1848369687795639,365.41848754882807,-20.636022567749023
0.192158430814743,369.0792236328125,-21.212875366210938
0.5359072089195251,540.95361328125,104.79330444335938
0.2280456125736236,387.0227966308594,-23.220371246337887
0.415283054113388,480.64154052734375,9.047431945800781
0.4589717984199523,502.4859008789063,34.25025939941406
0.0445289053022861,295.26446533203125,-3.764997720718384
0.4702540636062622,508.12701416015625,42.344776153564446
0.17763552069664,361.8177490234375,-20.021944046020508
0.291658341884613,418.82916259765625,-22.160255432128903
0.2411282211542129,393.5641174316406,-23.549489974975582
0.085817165672779,315.9085693359375,-9.422239303588867
0.536027193069458,541.0136108398438,104.9340362548828
0.4318463802337646,488.9231872558594,17.518260955810547
0.4817763566970825,513.88818359375,51.3510971069336
0.2315263003110885,388.76315307617193,-23.33140754699707
0.1181036233901977,332.05181884765625,-13.584548950195312
0.4480496048927307,497.0248107910156,27.06447410583496
0.3617523610591888,453.8761901855469,-10.5632905960083
0.4966593384742736,521.3296508789064,64.1502685546875
0.5353070497512817,540.6535034179688,104.09123229980467
0.3571914434432983,451.59573364257807,-11.751297950744627
