x0,x1,x2,x3,x4,y
4.323813376000000000e+09,1.772032305780157913e-06,9.241259321900587525e-18,-7.346438125000000000e+05,-1.790771484375000000e+01,1.771891220414545387e-06
2.859588352000000000e+09,7.645443110959604383e-05,1.068901729977049826e-17,-1.543705250000000000e+06,4.190871238708496094e+00,7.645551522728055716e-05
4.209847552000000000e+09,4.055136741953901947e-06,-2.588083362300403032e-17,8.748869000000000000e+06,-3.173210144042968750e+00,4.057173555338522419e-06
8.808615936000000000e+09,1.316533143835840747e-06,-2.065705239711120185e-17,-2.052114375000000000e+05,8.012376403808593750e+01,1.316716407018247992e-06
1.363403264000000000e+10,5.702920680050738156e-05,-1.672030526773224005e-18,-2.796385750000000000e+06,1.195271205902099609e+01,5.703205897589214146e-05
2.815859200000000000e+09,1.084494556380377617e-06,9.900369903436518314e-17,-1.973089000000000000e+06,-4.724988937377929688e+01,1.083480697161576245e-06
6.726400000000000000e+10,3.017958078999072313e-06,1.092952585313457893e-17,1.595954843750000000e+05,1.616002917289733887e+00,3.017955577888642438e-06
4.446543360000000000e+09,3.727676130438339897e-06,-7.446995219996090988e-17,-1.984175750000000000e+06,-9.604777336120605469e+00,3.727545617948635481e-06
2.420036864000000000e+09,4.760537649417528883e-06,2.940126012969959388e-18,-8.517237000000000000e+06,-9.173487091064453125e+01,4.753763278131373227e-06
7.156853760000000000e+09,5.618676368612796068e-06,-1.889282173432340315e-17,-3.562707000000000000e+06,-1.753020286560058594e+00,5.619003786705434322e-06
3.516889497600000000e+10,2.466189835104160011e-05,-1.251967118613176449e-18,-4.872869375000000000e+05,3.894997596740722656e+00,2.466195292072370648e-05
1.662160896000000000e+10,5.989544661133550107e-05,3.552402414044719675e-18,2.180161562500000000e+05,9.680178642272949219e+00,5.989543933537788689e-05
2.910701312000000000e+09,2.209326112279086374e-06,-2.553968944913613575e-17,-1.205831328125000000e+05,1.029722690582275391e+01,2.209340209446963854e-06
8.483988992000000000e+09,1.146620320469082799e-06,4.599578741541431761e-18,7.851028750000000000e+05,3.552810192108154297e+00,1.146593263001705054e-06
1.241522073600000000e+10,1.964632474482641555e-06,4.841464302471229454e-17,7.838451875000000000e+05,-3.990466308593750000e+01,1.964987177416332997e-06
5.127475200000000000e+09,6.607959949178621173e-05,2.382793016132502581e-18,1.866209062500000000e+05,1.515866661071777344e+01,6.607957766391336918e-05
4.063484672000000000e+09,4.350978997536003590e-06,-1.849110767369161941e-18,2.924132187500000000e+05,-2.024371862411499023e+00,4.350988092483021319e-06
5.200870400000000000e+09,1.239974835698376410e-06,8.081459293436514275e-17,4.210751000000000000e+06,6.117475032806396484e+00,1.239810558217868675e-06
7.047123456000000000e+09,4.028961484436877072e-05,2.802206260331083457e-18,8.673316000000000000e+06,6.842038154602050781e+00,4.030582567793317139e-05
2.098941132800000000e+10,7.409843237837776542e-05,-7.681803837195191252e-18,2.484893750000000000e+06,-5.477841854095458984e+00,7.410112448269501328e-05
5.528796364800000000e+10,1.529953078716062009e-05,2.224839983033358011e-18,3.558739750000000000e+06,5.118526077270507812e+01,1.529858309368137270e-05
2.080452864000000000e+09,1.073857129085808992e-05,-3.402763621436529352e-17,3.594504750000000000e+06,-6.919517993927001953e+00,1.073961993824923411e-05
1.715331174400000000e+10,6.804579697927692905e-06,8.012713305343967208e-17,1.753345750000000000e+06,2.640721130371093750e+01,6.804180884500965476e-06
5.673068032000000000e+09,2.402239078946877271e-05,3.671335269698206547e-17,9.563039375000000000e+05,-4.303431510925292969e+00,2.402255813649389893e-05
2.146722560000000000e+09,2.010867547141970135e-06,3.961284573710704190e-17,-3.891404750000000000e+06,1.321677207946777344e+00,2.011094238696387038e-06
2.881108480000000000e+09,1.713795541036233772e-06,2.511449586681703431e-18,-9.353456000000000000e+06,9.933956146240234375e+01,1.724973799355211668e-06
1.295687270400000000e+10,1.186954523291205987e-05,-7.214488646441725799e-17,3.825965500000000000e+06,-7.519549846649169922e+00,1.187083216791506857e-05
4.819238400000000000e+09,3.042637945327442139e-05,-1.223708664334410210e-18,-6.352866875000000000e+05,-2.159289360046386719e+01,3.042629396077245474e-05
3.247014912000000000e+09,7.387487130472436547e-06,-5.877129501845592351e-17,4.381121875000000000e+05,-4.258782386779785156e+00,7.387515779555542395e-06
1.460774809600000000e+10,1.825745130190625787e-05,9.046576574471944590e-18,-6.017175625000000000e+05,3.331476593017578125e+01,1.825771141739096493e-05
6.634931200000000000e+09,4.677320248447358608e-06,-1.102965523910351037e-18,-9.557036250000000000e+05,4.440089416503906250e+01,4.677816377807175741e-06
5.708047155200000000e+10,8.674645869177766144e-06,-1.681272553718733042e-17,-1.189923906250000000e+05,6.302865982055664062e+00,8.674654964124783874e-06
1.023067136000000000e+10,1.587707083672285080e-05,1.123058320015692867e-17,-1.784201406250000000e+05,-1.572870254516601562e+00,1.587707083672285080e-05
3.487492915200000000e+10,4.388196248328313231e-05,-4.304455009207108654e-17,-4.514085000000000000e+06,-1.311172723770141602e+00,4.388687011669389904e-05
8.606539776000000000e+09,6.781318370485678315e-05,-7.174976213813537794e-18,8.775185000000000000e+05,5.740055465698242188e+01,6.781291449442505836e-05
7.138011545600000000e+10,7.354676199611276388e-05,-7.937744272067061204e-17,5.377480000000000000e+06,-1.266808128356933594e+01,7.355935667874291539e-05
4.849464934400000000e+10,1.209520405609509908e-06,2.756237434867735305e-17,-6.767692000000000000e+06,4.402814865112304688e+01,1.213144855682912748e-06
4.219538944000000000e+09,1.141450525210530031e-06,-9.566848364349422407e-18,-2.959884687500000000e+05,3.314673662185668945e+00,1.141461893894302193e-06
1.695567360000000000e+10,2.229243546025827527e-05,2.050103786177757530e-17,-2.590448281250000000e+05,4.447591400146484375e+01,2.229257188446354121e-05
3.890068275200000000e+10,5.371189763536676764e-05,-6.408077215580924564e-18,8.064374000000000000e+06,1.547670841217041016e+00,5.373120438889600337e-05
6.942957056000000000e+09,7.935248504509218037e-06,1.009823849563537861e-18,-8.322560000000000000e+05,1.402423858642578125e+00,7.935292160254903138e-06
3.214092697600000000e+10,9.423826122656464577e-05,-2.050370800079489648e-17,-1.267986250000000000e+06,3.282560729980468750e+01,9.423956362297758460e-05
8.262033408000000000e+10,1.807507942430675030e-06,1.887449761580382221e-18,1.566388437500000000e+05,3.465102005004882812e+01,1.807447802093520295e-06
8.569595392000000000e+09,1.038470941239211243e-06,1.029657365905874943e-18,2.195951500000000000e+06,-4.246694564819335938e+00,1.038602590597292874e-06
1.407294848000000000e+09,5.024990059609990567e-06,9.077332473135646244e-17,5.643208125000000000e+05,-3.131641149520874023e+00,5.025018708693096414e-06
6.792605286400000000e+10,1.110414996219333261e-05,-1.696557362513610397e-18,-4.438078000000000000e+06,-4.947118759155273438e+00,1.110512312152422965e-05
2.243838976000000000e+10,5.306195816956460476e-06,6.856719134878250439e-17,-6.874741875000000000e+05,4.334579849243164062e+01,5.306541424943134189e-06
1.733012352000000000e+09,1.201833356390125118e-06,-5.468913884317203066e-17,2.847935500000000000e+06,1.110516548156738281e+01,1.201535610562132206e-06
2.293278515200000000e+10,1.331805947302200366e-06,2.741970554534665705e-17,2.235897187500000000e+05,-1.201155662536621094e+00,1.331809244220494293e-06
2.050452992000000000e+09,5.490680450748186558e-06,1.880875330071810757e-18,1.840672250000000000e+06,-1.744670486450195312e+01,5.491141109814634547e-06
1.715191040000000000e+09,1.428114501322852448e-06,9.579916163666535138e-18,-1.818790000000000000e+06,-1.178202342987060547e+01,1.427902361683663912e-06
6.048429056000000000e+09,3.064792508666869253e-06,3.607718463147978295e-17,6.604035000000000000e+05,-1.165545654296875000e+01,3.064885731873800978e-06
9.536125337600000000e+10,4.312390956329181790e-06,-1.981124657229562393e-18,5.191352500000000000e+06,5.233223915100097656e+00,4.312735200073802844e-06
5.399227904000000000e+09,8.603528840467333794e-05,-1.525869801166150711e-17,-1.199854609375000000e+05,-3.566053152084350586e+00,8.603528840467333794e-05
1.390504832000000000e+09,3.988587195635773242e-05,1.847066597280390272e-18,-3.840883125000000000e+05,6.302256011962890625e+01,3.988617390859872103e-05
8.618953728000000000e+09,1.172824886452872306e-05,2.976993576948539714e-17,-7.204405000000000000e+05,8.227066802978515625e+01,1.172894189949147403e-05
1.173930112000000000e+09,2.495532953616930172e-06,2.013177078785379662e-18,1.381127968750000000e+05,-1.714489936828613281e+00,2.495535909474710934e-06
3.106299392000000000e+09,4.313657427701400593e-06,-2.690613060970840854e-17,-1.857089375000000000e+05,-4.391833877563476562e+01,4.313567387725925073e-06
4.639564800000000000e+09,5.190490628592669964e-05,2.553971633250604372e-18,2.388536250000000000e+06,-4.341174697875976562e+01,5.190770752960816026e-05
2.396818841600000000e+10,2.844923074007965624e-05,3.460491067461502558e-18,7.273662000000000000e+06,4.970069885253906250e+00,2.845720518962480128e-05
4.538886963200000000e+10,1.322620732935320120e-06,-4.263480452128171917e-17,-6.641701000000000000e+06,4.362402725219726562e+01,1.326170036008988973e-06
8.235581952000000000e+09,3.127648369627422653e-06,3.262069132791874917e-17,-6.963044500000000000e+06,-8.547983169555664062e+00,3.127829813820426352e-06
2.583590092800000000e+10,2.362648046982940286e-06,-3.786197238685074949e-17,-5.433466500000000000e+06,-1.787639999389648438e+01,2.361955239393864758e-06
6.559719424000000000e+10,1.026532117975875735e-05,8.406975709427567001e-18,2.478392812500000000e+05,-2.986384010314941406e+01,1.026540667226072401e-05
1.708260761600000000e+10,1.713158553684479557e-06,-2.548221694017595139e-17,-1.402717343750000000e+05,-9.032056808471679688e+00,1.713144683890277520e-06
5.968930816000000000e+09,2.244408960905275308e-06,-5.648129016035594426e-18,-1.542990781250000000e+05,-3.650260543823242188e+01,2.244346660518203862e-06
2.612695040000000000e+10,4.722062840301077813e-06,-6.202449710595347499e-17,2.118885250000000000e+06,6.057744216918945312e+01,4.720752258435823023e-06
5.898241024000000000e+09,4.778874426847323775e-06,5.838284438535612129e-17,1.516772031250000000e+05,3.811427688598632812e+01,4.778810762218199670e-06
2.453640192000000000e+09,7.055664354993496090e-06,1.783983942610718137e-18,-1.072583359375000000e+05,-5.001461505889892578e+00,7.055658898025285453e-06
3.024853811200000000e+10,1.636973365748417564e-06,2.676633046874204644e-17,8.676007000000000000e+06,2.525074243545532227e+00,1.637415493860316928e-06
2.143719424000000000e+10,2.810857495205709711e-06,1.204889271423063140e-18,-4.098425312500000000e+05,-1.140807747840881348e+00,2.810854766721604392e-06
4.639311872000000000e+09,6.342051619867561385e-06,9.806057416971182268e-18,-7.350742500000000000e+06,-5.959160232543945312e+01,6.339083483908325434e-06
4.819409715200000000e+10,3.884056241076905280e-06,-1.698960012000347236e-18,-1.263368906250000000e+05,9.788142395019531250e+01,3.884194484271574765e-06
5.876302233600000000e+10,2.100164783769287169e-05,1.384699104642849498e-18,-7.307743750000000000e+05,1.733540534973144531e+00,2.100172423524782062e-05
1.445105254400000000e+10,3.862734047288540751e-06,-2.736707204296990790e-17,6.571733500000000000e+06,1.219604396820068359e+01,3.862770427076611668e-06
5.834960896000000000e+09,2.656661536093452014e-06,-1.146433348112129796e-18,1.124260625000000000e+06,-1.982553482055664062e+01,2.656928245414746925e-06
1.093659340800000000e+10,5.521556886378675699e-06,3.527622233562223604e-17,2.381701500000000000e+06,-1.480815219879150391e+01,5.522123501577880234e-06
8.548492083200000000e+10,8.326188253704458475e-05,-8.929726559600866242e-18,-9.572051000000000000e+06,-2.568296194076538086e+00,8.330408309120684862e-05
7.471177216000000000e+09,1.660162979533197358e-06,9.753969026618105562e-18,-8.067683750000000000e+05,-2.600279331207275391e+00,1.660145699133863673e-06
1.699141222400000000e+10,4.956401971867308021e-05,-1.233347551858306876e-17,-6.472026000000000000e+06,-1.403942584991455078e+01,4.957456258125603199e-05
8.922107904000000000e+10,3.637947429524501786e-06,5.440115839445353174e-18,-2.682015250000000000e+06,1.226770401000976562e+01,3.638459020294249058e-06
1.091421900800000000e+10,4.641914711100980639e-05,6.658613348638740565e-17,1.093200390625000000e+05,9.080892181396484375e+01,4.641904160962440073e-05
4.201590374400000000e+10,1.179091032099677250e-05,1.272348435316176775e-18,1.356386500000000000e+06,-3.082619857788085938e+01,1.179149603558471426e-05
1.270659584000000000e+10,6.559135363204404712e-05,-1.681064786628375035e-18,7.519181000000000000e+06,-6.018360614776611328e+00,6.561250484082847834e-05
3.731612928000000000e+09,1.314027576881926507e-05,-3.205212707951920050e-17,-2.611471250000000000e+05,-8.097169876098632812e+00,1.314025757892522961e-05
6.194479616000000000e+09,9.914056863635778427e-05,9.640863492943932259e-17,-8.053748500000000000e+06,2.289340734481811523e+00,9.917657007463276386e-05
6.488404480000000000e+09,1.843008931246004067e-06,1.695262307867082064e-18,-2.733192500000000000e+06,5.019649982452392578e+00,1.843238123910850845e-06
2.436588339200000000e+10,1.649100681788695510e-06,1.276335135675952661e-17,3.896029750000000000e+06,2.244237709045410156e+01,1.648267016207682900e-06
5.824837222400000000e+10,8.243267802754417062e-05,4.657582714045181444e-18,2.453266406250000000e+05,1.422249221801757812e+01,8.243266347562894225e-05
1.794984755200000000e+10,5.111833525006659329e-05,5.205047652970033769e-18,-1.430154500000000000e+06,5.169533157348632812e+01,5.111973950988613069e-05
7.408990720000000000e+09,2.460022005834616721e-05,-2.228566514410970656e-17,7.451895000000000000e+06,-6.835632324218750000e+01,2.461349322402384132e-05
2.860539084800000000e+10,1.181182506115874276e-05,7.629598318067377038e-17,-1.551928593750000000e+05,2.605147361755371094e+01,1.181187235488323495e-05
3.230619443200000000e+10,1.080768242900376208e-06,-2.650155822646994781e-17,-1.124312875000000000e+06,1.233849716186523438e+01,1.080930246644129511e-06
3.017267404800000000e+10,4.189716037217294797e-06,1.428260172779178297e-17,2.328689218750000000e+05,-1.551107168197631836e+00,4.189721039438154548e-06
7.182654976000000000e+09,5.626756319543346763e-06,-2.394817906133308455e-17,-4.575642000000000000e+06,-2.076345920562744141e+00,5.627306109090568498e-06
