x0,x1,x2,x3,x4,x5,y
2.883991956710815430e+00,-4.175299968870069043e+19,1.206966912000000000e+09,2.678215270400000000e+10,7.489228792722339139e-33,4.766394138336181641e+00,1.075993738121228357e-30
1.567603302001953125e+01,-5.350889884804448256e+19,1.796167270400000000e+10,4.084827136000000000e+09,-1.371981170298109921e-32,3.709476709365844727e+00,2.091077666746463573e-27
2.510285568237304688e+01,1.940780684658343936e+18,2.649640704000000000e+09,1.163007872000000000e+09,5.416834088932569422e-33,1.509145379066467285e+00,2.228393631034605518e-28
6.513564586639404297e+00,-1.351828105873850368e+18,1.130722304000000000e+10,2.307848192000000000e+09,-5.338759958202860877e-33,2.427075386047363281e+00,2.799047010594283769e-27
3.786292266845703125e+01,4.054924666203013120e+18,7.594691584000000000e+09,2.319676416000000000e+10,-1.180239582744267072e-33,3.849207162857055664e+00,7.913087170413449106e-30
8.939394378662109375e+01,-2.820860302977925120e+18,1.906796339200000000e+10,3.521413120000000000e+09,-3.137953076034913651e-32,3.151866674423217773e+00,4.095651034482807814e-27
4.901752471923828125e+00,6.532948997303173120e+18,1.153242496000000000e+09,1.598602752000000000e+09,-1.578071043936181158e-33,6.392896175384521484e-01,2.274079849044285762e-29
3.283840942382812500e+01,-1.629587970233204736e+18,1.650896179200000000e+10,1.801445120000000000e+09,2.579933307869500894e-33,3.251755237579345703e+00,1.940325423312354911e-26
7.569659423828125000e+01,5.118371323027495322e+19,8.466808832000000000e+10,5.888241152000000000e+09,1.766400667301266160e-33,2.171116828918457031e+00,7.101312926550321990e-26
3.852079153060913086e+00,1.209406165704769536e+18,1.657209651200000000e+10,5.823408128000000000e+10,-9.504564633381210388e-33,5.006849765777587891e+00,5.823953847307200434e-30
7.676809692382812500e+01,-4.101981454897407590e+19,2.350057728000000000e+09,1.697912729600000000e+10,-7.881215310292880948e-32,2.417383670806884766e+00,3.309135463553494485e-30
3.437827587127685547e+00,-2.442748699546222592e+18,1.141772697600000000e+10,1.399938560000000000e+09,-3.511826107280047127e-33,5.400110244750976562e+00,1.274640757321330896e-26
1.563408660888671875e+01,3.496337025164902400e+19,4.649649152000000000e+09,2.288067993600000000e+10,3.328974654931778617e-33,5.076582908630371094e+00,4.379268657039263245e-30
5.198570728302001953e+00,-1.554198718524162048e+19,7.621805568000000000e+09,4.647995392000000000e+09,-4.664011139809497937e-33,5.646576285362243652e-01,1.316950053377641207e-28
1.823610782623291016e+00,6.850683558523463270e+19,1.814961280000000000e+09,7.390116249600000000e+10,-1.942971820675075819e-32,2.973852872848510742e+00,6.126112789395108122e-31
4.034332752227783203e+00,-1.231834553643958272e+19,8.488631500800000000e+10,3.263109888000000000e+09,-2.446497176838504318e-32,2.348788976669311523e+00,4.312425481450312660e-25
1.512644529342651367e+00,5.401840154123960320e+18,5.865746432000000000e+09,1.834339712000000000e+09,-1.447039864144371592e-32,3.002688586711883545e-01,8.731634811187076481e-28
1.128328561782836914e+00,-2.018973608554843341e+19,9.821190144000000000e+09,8.728619008000000000e+09,-4.025042238871654563e-32,1.517207860946655273e+00,3.211251353067866917e-29
5.504562759399414062e+01,2.564013177266660966e+19,2.686345011200000000e+10,1.446863769600000000e+10,1.537385072237810154e-33,1.034018158912658691e+00,1.424734000491543716e-28
7.584836578369140625e+01,3.264462337397175091e+19,2.655734528000000000e+09,2.685914521600000000e+10,7.594748512491840305e-33,4.675605297088623047e+00,2.247145906851126401e-30
1.889528870582580566e+00,6.598026341772165120e+19,1.279716352000000000e+09,7.944239513600000000e+10,2.877312256463423296e-33,5.310431122779846191e-01,4.002956051838207227e-31
3.511909484863281250e+00,2.770380899513008128e+18,8.322210816000000000e+09,1.616433536000000000e+09,2.535247073793983951e-33,3.699632167816162109e+00,3.347472317849065347e-27
1.196062684059143066e+00,-1.401187271916807782e+19,8.886835609600000000e+10,9.697029120000000000e+09,4.254860127196646012e-33,1.829730629920959473e+00,1.747205956664033631e-26
1.039594745635986328e+01,-1.909004111420850176e+18,5.469207347200000000e+10,1.116616576000000000e+09,4.087642308903932368e-32,2.252418756484985352e+00,2.896465121650194067e-24
9.894750976562500000e+01,2.028003705139232768e+18,1.352531456000000000e+10,6.555142963200000000e+10,-7.324228471054054813e-32,2.695903778076171875e+00,5.168954853334100362e-30
4.263515472412109375e+00,9.305404400379887616e+19,6.323418316800000000e+10,2.493923123200000000e+10,1.598470719837144989e-32,1.444487214088439941e+00,3.120606677826241754e-28
1.916405320167541504e+00,-4.039108741193269248e+19,2.290269440000000000e+09,6.628267212800000000e+10,-2.326671947958885155e-33,5.445085525512695312e+00,8.465379931571023616e-31
5.898157119750976562e+00,7.748719686065324032e+18,2.711338393600000000e+10,1.965657856000000000e+09,1.676442729495125847e-32,5.073204636573791504e-01,6.469217788421773552e-26
1.504565334320068359e+01,3.199875979845566464e+18,1.692765952000000000e+09,6.719584768000000000e+09,5.848696827897658764e-32,6.110156536102294922e+00,6.636212168245171313e-30
6.670564651489257812e+00,3.117276543198429184e+18,6.654803456000000000e+09,1.574516940800000000e+10,-8.209181172908176218e-32,4.793715000152587891e+00,8.000240014295278686e-30
8.357829284667968750e+01,-1.029742117435473920e+19,2.076523929600000000e+10,2.005102387200000000e+10,-1.877763328678323358e-32,1.718562602996826172e+00,2.736773835290658903e-29
2.038922309875488281e+01,1.004254613269905408e+18,7.433534464000000000e+09,2.204905676800000000e+10,-8.952805217520490966e-33,6.164065361022949219e+00,9.326138961344825946e-30
1.569175529479980469e+01,-3.018994607277578650e+19,9.909136384000000000e+09,1.337776947200000000e+10,-2.246300644128280618e-32,4.863699913024902344e+00,1.524022670620754128e-29
1.285220026969909668e+00,2.917057564852512358e+19,6.599155302400000000e+10,5.445237248000000000e+09,-3.233046601723002685e-33,5.222480893135070801e-01,4.379429416217280570e-26
1.057870578765869141e+01,3.306405407461946163e+19,1.621440921600000000e+10,8.422205849600000000e+10,1.122667175518853117e-33,2.176825046539306641e+00,4.356026970813901108e-30
1.390792846679687500e+00,-2.739814751138742272e+18,5.393210163200000000e+10,4.958463180800000000e+10,-1.351071329848889218e-32,7.744892239570617676e-01,4.479913768656102201e-29
1.767303109169006348e+00,-3.353975558135349248e+18,1.749668608000000000e+09,7.819687526400000000e+10,2.873862364214752198e-33,6.290318369865417480e-01,5.541314224013566994e-31
4.446061134338378906e+00,1.884622083733638349e+19,5.365086208000000000e+10,4.130094336000000000e+09,-1.603351335647560663e-33,1.098548769950866699e+00,5.166881773314165327e-26
2.861851501464843750e+01,1.422970686335143117e+19,3.006103808000000000e+09,7.433984409600000000e+10,-5.898206298965591869e-32,1.199209570884704590e+00,9.749929125098757697e-31
5.346772670745849609e+00,-2.186230217860500685e+19,4.408312832000000000e+09,2.208158924800000000e+10,2.078737157028028295e-32,4.151869773864746094e+00,4.465444241937593208e-30
3.372354507446289062e+01,-1.378367842667200512e+18,2.036623744000000000e+09,9.352400896000000000e+09,1.181684981618297696e-33,2.326632499694824219e+00,5.063571502664238090e-30
8.884761047363281250e+01,-1.893489205207000678e+19,1.660137984000000000e+09,3.605630720000000000e+09,-7.331694182612921014e-33,1.154312968254089355e+00,9.497955234192087699e-30
1.041492700576782227e+00,1.453678616733810688e+19,2.469020928000000000e+09,1.973180800000000000e+09,1.350009803348798997e-33,2.027358770370483398e+00,4.862159705102820732e-29
2.242369651794433594e+00,3.452259583128292557e+19,9.749453209600000000e+10,2.525609728000000000e+09,8.382336339698496310e-33,1.743652939796447754e+00,1.399870949992457142e-24
8.720967864990234375e+01,1.036092346841694208e+19,1.179308032000000000e+09,1.910226329600000000e+10,2.111510527276129082e-32,3.239043474197387695e+00,1.545061875398777175e-30
5.458035945892333984e+00,-3.252336703263735808e+19,2.168032870400000000e+10,9.651267174400000000e+10,3.176921595385435599e-32,7.510711550712585449e-01,5.300383773394454157e-30
4.502536392211914062e+01,2.459056216204745114e+19,6.372003840000000000e+09,2.080063692800000000e+10,-1.664511204694890386e-33,4.773981273174285889e-01,7.864862937848931057e-30
1.401643633842468262e+00,-8.674486486420160512e+18,3.214607564800000000e+10,3.618800025600000000e+10,-2.961408812094379051e-32,5.724542617797851562e+00,3.411584479397150517e-29
1.746565818786621094e+01,1.472213853901370163e+19,1.970475008000000000e+09,6.592436736000000000e+09,-8.736174098291420865e-33,4.818370342254638672e+00,5.918787841475043170e-30
8.555498123168945312e+00,-3.268780999168753664e+18,2.841693593600000000e+10,3.099178496000000000e+09,-8.505392231130358214e-32,2.424154043197631836e+00,1.855291918482165224e-26
1.685356020927429199e+00,-1.033269900493193216e+19,1.344372224000000000e+10,5.984022118400000000e+10,6.246381260460223906e-32,5.241889476776123047e+00,4.949426299221990683e-30
1.813220024108886719e+01,4.422604763017353626e+19,1.248095948800000000e+10,1.278434611200000000e+10,1.547342005300954182e-32,1.670455574989318848e+00,2.402531853171069131e-29
7.638117790222167969e+00,-3.597748501031891763e+19,5.116280320000000000e+09,2.479718809600000000e+10,-1.579749796805949238e-33,5.808972358703613281e+00,5.144694154565897400e-30
1.682976484298706055e+00,7.956866583052156928e+19,1.607781785600000000e+10,1.768001792000000000e+09,3.436148074847695962e-32,7.075730562210083008e-01,1.811547732394913508e-26
1.163981819152832031e+01,1.296138061829321523e+19,9.484631040000000000e+09,2.176276992000000000e+09,1.567172301125738467e-32,4.342608451843261719e+00,1.761800846375594543e-27
4.349046707153320312e+01,-3.544473094473121792e+18,1.284208256000000000e+09,3.109741568000000000e+09,5.816003685139001598e-33,2.061568021774291992e+00,8.749436542774912274e-30
7.005609989166259766e+00,1.187267636518453248e+18,3.537171251200000000e+10,2.007620608000000000e+09,-6.089720116121863668e-33,4.478347778320312500e+00,1.295477609093810172e-25
1.538908576965332031e+01,-1.122384988070949683e+19,3.438646272000000000e+09,1.064193664000000000e+09,-3.602059625043058339e-33,2.412101507186889648e+00,8.065069012987195861e-28
1.052703189849853516e+01,-6.714897280979173376e+18,2.185576448000000000e+10,7.129840640000000000e+09,8.187059544720051590e-33,3.131721019744873047e+00,7.950067402665459137e-28
7.051336765289306641e+00,4.561009527503192064e+19,1.592535040000000000e+10,2.524996096000000000e+09,-1.254054842339648774e-32,3.160560131072998047e+00,6.415753742053990558e-27
1.322222113609313965e+00,1.825225173675016192e+18,4.811478220800000000e+10,1.193954918400000000e+10,3.069895700010546450e-33,3.203578948974609375e+00,1.731561242539787236e-27
4.051484680175781250e+01,-8.233196724954123469e+19,7.325144064000000000e+09,3.426159206400000000e+10,-1.618263032500718328e-33,5.832458496093750000e+00,5.360915525851629622e-30
1.023368716239929199e+00,9.208397568093768909e+19,4.526947328000000000e+09,5.916979200000000000e+09,2.454933993667943581e-32,1.364555478096008301e+00,1.626775547052120319e-29
1.957736396789550781e+01,-3.613170910830054605e+19,1.355753984000000000e+10,2.211824896000000000e+09,6.947410238712936096e-32,3.017708301544189453e+00,5.883661283692584934e-27
3.628209304809570312e+01,1.688736060810461184e+18,1.226399846400000000e+10,9.256482406400000000e+10,-6.684157691099109398e-32,5.714345455169677734e+00,3.236105479000184196e-30
1.011379909515380859e+01,-3.670973831394099200e+18,5.500241920000000000e+10,2.563148544000000000e+09,1.258351421128698088e-32,5.326819419860839844e+00,2.393721995992967038e-25
3.848568677902221680e+00,4.768841414408667136e+19,6.411839488000000000e+10,1.018174848000000000e+09,2.812577966234632239e-33,1.611548423767089844e+00,6.132764027091000420e-24
2.918898344039916992e+00,-5.425519236539744256e+18,2.152123187200000000e+10,1.618974412800000000e+10,-2.448422195774769666e-32,3.454633951187133789e+00,8.757917254914399943e-29
1.635604143142700195e+00,8.577971905489797120e+19,4.004487168000000000e+10,5.166423654400000000e+10,-6.648659524945802549e-32,5.857415676116943359e+00,2.839564026614697596e-29
7.731127166748046875e+01,8.303658597766660096e+18,2.757408512000000000e+09,4.041593600000000000e+09,-3.596405864557587768e-32,5.704103469848632812e+00,2.146438541053467896e-29
3.469774723052978516e+00,-1.571058080068665344e+18,1.152476672000000000e+10,1.281291776000000000e+10,1.378604640154611952e-32,4.486835479736328125e+00,2.141864908825378926e-29
2.521730184555053711e+00,-7.574228290248900608e+18,1.882431616000000000e+09,2.024320614400000000e+10,-6.578118108952957075e-32,4.776440620422363281e+00,2.124992859732885309e-30
2.975914239883422852e+00,-5.141238306155003904e+18,1.094072832000000000e+10,4.884897792000000000e+09,1.466201597557125701e-32,3.352385520935058594e+00,3.306636343755736688e-28
4.299316406250000000e+00,1.070118823235315302e+19,5.706218291200000000e+10,4.497037312000000000e+09,-3.725067762016918088e-33,1.279183387756347656e+00,4.759678245163692174e-26
1.094781756401062012e+00,-1.181491984401118003e+19,1.360165990400000000e+10,6.698449715200000000e+10,1.447550028692628465e-32,1.046096324920654297e+00,4.503900022407229982e-30
4.614739227294921875e+01,2.737369217376242893e+19,2.690315264000000000e+10,3.920459776000000000e+10,-1.873530961268187712e-32,3.159406900405883789e+00,2.517621815529004620e-29
1.178427100181579590e+00,3.530059596544606208e+18,6.301203968000000000e+09,1.624064204800000000e+10,-1.061812108483271767e-33,8.411672711372375488e-01,9.049241392856089217e-30
7.818355560302734375e+00,9.141747042387755008e+18,3.540836352000000000e+10,1.158994022400000000e+10,-1.291764260303646199e-32,4.082091331481933594e+00,6.355989632170726926e-28
1.212325692176818848e+00,-8.528295970146877440e+19,2.083851878400000000e+10,6.675078144000000000e+09,2.315861991706128009e-33,3.467610359191894531e+00,8.119292126123960197e-28
1.750268173217773438e+01,-1.021285663555085926e+19,3.241617408000000000e+10,1.968168755200000000e+10,-1.954280480406169320e-33,3.964774608612060547e+00,1.161527145753726701e-28
1.128895854949951172e+01,9.194558235137277952e+18,6.455182950400000000e+10,2.465410662400000000e+10,-1.576691454378697351e-32,3.154572963714599609e+00,5.130651371793347085e-28
2.098126411437988281e+00,-5.214995085462496870e+19,2.646427136000000000e+09,1.337754240000000000e+09,-2.630988223400979139e-32,3.828613281250000000e+00,2.032113202976109521e-28
5.886360645294189453e+00,-1.444143514458783744e+18,1.712246144000000000e+09,2.016564838400000000e+10,1.774697453366163718e-32,3.155138969421386719e+00,2.133395669510755283e-30
4.324658870697021484e+00,-3.170563604580453581e+19,3.512042291200000000e+10,1.536407168000000000e+09,5.802831536254068603e-33,1.891783356666564941e+00,2.867972846260195257e-25
3.503525257110595703e+00,-8.015334213370773504e+19,1.784173440000000000e+09,1.678918912000000000e+09,1.276174339944262537e-33,3.814188003540039062e+00,4.551332065818841875e-29
4.890636920928955078e+00,-2.736356127362410086e+19,3.493107968000000000e+09,3.480029696000000000e+09,1.176716497605158055e-32,1.732873797416687012e+00,2.578888505862223792e-29
2.481745910644531250e+01,1.055236424829239296e+18,5.433093734400000000e+10,3.945525760000000000e+09,-4.449462114949321813e-33,4.847172737121582031e+00,6.083614566081174330e-26
1.468073487281799316e+00,-8.936262282954093363e+19,2.274900736000000000e+09,6.682743603200000000e+10,3.437825211412731661e-32,4.632744312286376953e+00,8.214627238235535876e-31
2.122255086898803711e+00,-8.189982289594155008e+18,2.357280358400000000e+10,5.833037824000000000e+10,1.620082844692585082e-33,2.908786833286285400e-01,1.139276410670062559e-29
4.216173553466796875e+01,-9.645733155892835123e+19,6.844159488000000000e+09,1.729060224000000000e+09,-4.142319032732889470e-33,1.845100283622741699e+00,1.283718011816617928e-27
4.534629821777343750e+01,1.059074998592444826e+19,1.540975744000000000e+09,1.886354432000000000e+10,2.043037650732944666e-33,4.021409034729003906e+00,1.952608211857113964e-30
3.165767431259155273e+00,-3.656829988692295680e+18,4.419917312000000000e+09,2.835612262400000000e+10,2.117468483659073383e-33,6.258036613464355469e+00,3.982495491207342556e-30
4.612277030944824219e+00,-2.171724360955251917e+19,2.605656832000000000e+09,2.951042048000000000e+10,8.298426614200924372e-33,2.416699647903442383e+00,2.134321018663722588e-30
2.297517204284667969e+01,1.969011195457306624e+18,5.133125632000000000e+10,2.094930688000000000e+09,6.936235107793256315e-33,3.412899017333984375e+00,3.665144154598677540e-25
9.501196289062500000e+01,5.976600511695028224e+18,4.205188864000000000e+09,1.918675968000000000e+09,-1.322465968695216557e-32,1.812190294265747070e+00,2.043282633688583295e-28
1.389544677734375000e+01,-3.606204844961116979e+19,5.026043904000000000e+10,2.404474880000000000e+10,1.899979069882910696e-33,5.458616733551025391e+00,2.212168634218115249e-28
