x0,x1,y
-6.185759188717223050e-10,-7.887356047049909336e-02,9.253006928963311889e+23
9.112902482892765911e-10,-5.876908752146624629e-03,-1.015696844188698437e+23
6.730043780231268419e-11,6.450634435105970579e-03,8.233391230374294585e+21
6.673225646670108737e-11,-2.858327212163585228e-03,-3.617480399225046434e+21
-1.314346515058928496e-11,-3.628608377127544998e-02,9.044996628224900334e+21
1.706037491813877224e-11,1.205747172251049213e-03,3.901245273658903101e+20
-5.256005829749145654e-10,2.084006219256929245e-03,-2.077367253793640337e+22
-2.098602216678171375e-11,1.270677100039103655e-02,-5.057358761533660725e+21
2.833406398778310928e-10,-7.866319212194610930e-03,-4.227064442202357760e+22
8.733589758579451709e-10,-3.866372783075932955e-03,-6.404053412651463397e+22
1.045151431365457659e-10,3.506372988163751481e-02,6.950175387843824923e+22
-2.894594593744972134e-10,-1.742468749171961762e-02,9.565577109527059445e+22
-6.025203043234963256e-11,7.690611964708021775e-03,-8.788019633672049132e+21
1.821297067710749553e-11,-4.748479581412531729e-03,-1.640188625226568827e+21
-2.314187817512454854e-11,-7.304462988156505687e-02,3.205865724981524876e+22
1.887853440061884505e-11,-8.356886182968341001e-03,-2.992066181292663243e+21
-7.147999306810279842e-11,1.088249398234681243e-03,-1.475269520558800765e+21
-7.158830280316861653e-11,6.413855427197795792e-03,-8.708024961553551852e+21
1.851260562886461056e-11,2.752531658929485009e-02,9.664030786905966641e+21
2.736059760110374872e-10,9.963714729262582864e-03,5.170175628360776522e+22
2.761201317870206611e-10,-2.616678452169060587e-02,-1.370272249494335610e+23
9.306799894046179282e-10,2.006730337768435155e-03,3.541994031938749334e+22
-5.607512100883964135e-10,-3.264846513024428909e-02,3.472093573470804624e+23
9.802722547995998653e-11,2.497644326132553074e-03,4.643396145058154021e+21
2.041390114292705325e-10,-5.138307361850148747e-03,-1.989319404922921078e+22
4.820761812190226823e-10,6.151437481031133553e-02,5.624070045914404456e+23
1.149530818465459117e-11,-6.924435810078524711e-02,-1.509605415692078468e+22
6.500997400395849750e-10,1.226738085594458565e-02,1.512482204467186788e+23
7.360762652471496910e-10,1.575658359181479964e-02,2.199597940834897997e+23
-5.931302092879310852e-10,1.901169607893650210e-03,-2.138598902380974886e+22
-1.949388606590059362e-11,-3.333666440815861564e-03,1.232477498541481394e+21
1.090797780469201893e-11,4.000655042274015548e-03,8.276253487029960049e+20
1.579535973590522497e-11,-1.240274916465295557e-03,-3.715402887945062318e+20
-2.622886231008180523e-11,-8.103464669089248743e-03,4.030961300333818020e+21
-1.399093570377167106e-11,7.057072637293329391e-03,-1.872534296651054973e+21
3.119395095997688665e-10,9.003732975576005798e-03,5.326616427747828826e+22
-2.766386844866520972e-10,-1.439618786092736018e-02,7.552988935091100267e+22
-4.463868810409069491e-11,1.505862340707906722e-03,-1.274838373079634412e+21
3.695690583057052318e-10,-2.698121091394521665e-03,-1.891104258771460607e+22
-2.224208322018213693e-11,6.947354835275104494e-03,-2.930578605933159514e+21
-3.296007137546528437e-11,1.046277706745041584e-03,-6.540237926981562532e+20
-2.357742879857678380e-10,3.318426860218758045e-02,-1.483840171789835064e+23
1.451922345366218502e-11,1.377271521416503948e-03,3.792463320210313052e+20
4.739526604916721491e-11,-4.939370477208647470e-02,-4.439816282410334133e+22
1.114660216786253054e-11,1.088072176346396728e-03,2.300163133527109468e+20
-8.405655546021779000e-10,8.439132266649971431e-03,-1.345326866575116867e+23
2.716281409707035790e-11,-4.904273634410796258e-03,-2.526433593799149093e+21
2.760848361123652077e-11,-1.322631190100994085e-03,-6.925318412793996902e+20
-6.633422143256710162e-11,-4.000290199463354263e-02,5.032543839925051589e+22
1.430677444978401702e-10,2.750003804509931760e-02,7.461625665242568380e+22
-7.747856983475373030e-11,2.511386771471916732e-02,-3.690231658378623451e+22
1.772868029546932228e-11,-8.244776040448613397e-02,-2.772130709090494893e+22
4.597899594781621495e-10,4.994947584450081662e-02,4.355608643420622254e+23
-4.822558143441918927e-10,5.276828516663230328e-03,-4.826239678856068648e+22
-8.007508090944539924e-10,8.837896863124007629e-03,-1.342161409910001065e+23
-1.359702993009849313e-11,1.531657561932952280e-03,-3.949700504084270285e+20
3.214815694642950096e-10,1.455547158497029264e-03,8.874436641348056515e+21
5.396425398091814814e-10,-1.098729631415578875e-02,-1.124489610370110728e+23
-4.258498584499603428e-10,-8.789385825782183859e-02,7.098612487357596277e+23
1.200176194169304664e-11,-4.020462376706646079e-02,-9.151229416125664068e+21
2.550577293085120701e-11,-1.093842955069719309e-03,-5.291172196987612037e+20
7.527661729600229908e-10,-9.953697327665430444e-03,-1.421029055721560426e+23
-9.253234493999402338e-11,-3.977368806981292776e-03,6.979878518692987798e+21
6.343175538108307054e-11,4.946724461280580659e-02,5.950903157531721544e+22
-1.567772763910479010e-11,-7.953029909262053498e-02,2.364689721297763461e+22
3.250237783990159291e-10,-3.941891419628844144e-03,-2.429843062493325086e+22
-1.541641251976614027e-11,7.139920916982395172e-02,-2.087541686847625442e+22
2.418554701046880441e-10,1.952015861914304859e-02,8.953600015793839617e+22
1.047522581571571026e-11,-6.781720864642302830e-03,-1.347292017374431019e+21
3.802352032104489135e-11,-1.331705432538568198e-03,-9.603265290666252698e+20
-1.960149039257679756e-10,1.076718739907811008e-02,-4.002670112379654006e+22
-3.913647807043273857e-11,-5.418589874814052493e-03,4.021855418552758043e+21
3.456363045955144976e-11,-6.581499406980789550e-03,-4.314223420744483734e+21
-9.122097119114763051e-11,1.041910810419842620e-03,-1.802534842491267449e+21
-1.485677267828408394e-10,-4.583606087556867104e-02,1.291487473966126706e+23
-9.493066714575216362e-11,-6.971261989259260050e-02,1.255094336492525280e+23
-1.578006925932441377e-10,1.647188983140321708e-02,-4.929589619147724869e+22
-3.124750904551961848e-10,-2.069320628167971993e-03,1.226313818314655348e+22
-2.134502657356701785e-11,-1.031915580736753827e-03,4.177334974782280172e+20
1.037141334944052101e-11,6.708008075179012868e-03,1.319440931272619459e+21
1.316405610542223915e-10,-3.608866487344043056e-02,-9.009879286605289829e+22
-1.183740570842194394e-11,-1.249522948164541805e-02,2.805170103465348170e+21
-3.319743188345914948e-10,1.058479037779724201e-03,-6.664156425566463984e+21
5.322084744538739645e-11,5.545894730240642084e-02,5.597728619347136899e+22
-4.794568143355080242e-11,-1.929357478517575207e-03,1.754367731807548342e+21
-5.802794638645311698e-11,-8.911375371826853187e-03,9.807094753074824086e+21
-1.448230668648615552e-10,3.588685293794574571e-02,-9.856700206245682243e+22
9.838276720969260810e-10,1.251572314686210090e-03,2.335250179117105440e+22
-3.147535961110386124e-10,8.723169972792461924e-02,-5.207190522050674552e+23
6.671089670104236281e-11,2.232860722316047999e-02,2.824989545756668146e+22
-2.409711861834885596e-10,4.180973808564382270e-03,-1.910737358264960706e+22
-9.598076747249805416e-10,4.500105857233528857e-03,-8.191536687547900599e+22
2.101922686511530536e-10,1.796848393478647212e-03,7.162862357877814723e+21
-7.013932653489401041e-10,1.340154139207853446e-03,-1.782685680830257299e+22
-7.139409563955757098e-11,-8.374697227549332199e-03,1.133939395816697574e+22
-3.008769899422144483e-11,1.384134132003466550e-02,-7.898153798126793654e+21
2.581027669050702394e-10,-3.161045230516853783e-03,-1.547325927710355200e+22
4.402730753794786895e-11,-8.954051298825673605e-03,-7.476530992310534537e+21
1.084919281758218370e-11,7.239440643058342451e-02,1.489569845223982786e+22
-9.531867256116569295e-10,-2.422598598953117771e-03,4.379432931806116682e+22
-5.995609697975889296e-10,5.680828594694759329e-03,-6.459567957586534937e+22
1.745139590757162338e-11,-4.572958366260516938e-03,-1.513511938776767660e+21
1.584101402750445352e-10,1.189092513300944384e-02,3.572375117717675232e+22
2.959489016115346933e-11,2.823372685651216393e-02,1.584686557078301652e+22
3.680383139130762413e-10,-3.726185061232680732e-03,-2.600853470984246657e+22
5.938361225340348202e-11,2.032583324940656112e-03,2.289145526262613934e+21
2.232640543120901535e-11,1.857728222748316477e-02,7.866099188692829602e+21
2.844538395709724654e-10,-3.495512362964661029e-02,-1.885736795040514090e+23
-3.466409562209638399e-11,1.447315625744527391e-03,-9.514841485298676531e+20
1.038786441274919810e-11,-1.576898507911109627e-03,-3.106622240718594376e+20
1.080433019282963937e-10,3.071411017080400915e-02,6.293528721051514569e+22
5.786690999684364948e-11,6.204876990069134457e-02,6.809604688535755109e+22
-6.350716493037100629e-11,-1.598637736549497063e-02,1.925445447204667497e+22
-1.194908782251383666e-11,8.848265937114178914e-02,-2.005170711918531523e+22
8.011691544749188732e-10,-4.869696125003934901e-03,-7.399195705227278392e+22
5.583668118493156240e-11,7.578184070634896331e-03,8.024965595641266831e+21
-3.191146787242641283e-11,-6.271989310516918117e-03,3.795862946778021102e+21
1.364174759125583458e-10,2.174369206098200787e-03,5.625507797482210329e+21
8.539416079848623857e-10,-8.630174324439247174e-03,-1.397674931137826972e+23
-1.062150075695946304e-11,4.153586197488676884e-02,-8.366957143389749903e+21
-8.277674394757792470e-11,-5.250675825722074704e-03,8.242936945755021115e+21
9.830188643384230068e-11,-3.095262873533848654e-03,-5.770558168134205833e+21
-7.802457150145362601e-11,5.221645893764612252e-03,-7.726756773307198996e+21
2.508892597648709237e-10,-4.171358276102030832e-02,-1.984805686046874780e+23
-4.479045473600019210e-10,8.569699378898997313e-03,-7.279633107235077777e+22
1.770747203966036610e-10,-4.595931119248972824e-03,-1.543435582665296498e+22
-1.220771184872383293e-11,6.027579946113098379e-03,-1.395518767423532040e+21
1.020316222706376392e-11,3.182659586786541067e-02,6.158620082661822038e+21
3.789063958372002576e-10,2.668712961262468056e-02,1.917751068882481374e+23
1.458659499357254662e-10,1.005389181545621831e-03,2.781291860534066414e+21
-1.509854577446622845e-10,-3.684952096096351815e-03,1.055177200954847422e+22
1.577606683222717034e-11,-6.284951263129138696e-03,-1.880438282790530187e+21
-4.646441584321396703e-11,-7.808916951085823066e-02,6.881287738042050046e+22
8.226318248179586860e-11,4.180166407337849305e-02,6.521650338777501427e+22
2.438767354358621486e-11,6.665565053977822244e-03,3.082944998351197700e+21
6.006145947396067006e-10,1.793449243732323081e-03,2.042882574313176485e+22
-3.518798323012369719e-11,-1.981590736692614117e-03,1.322411971624010252e+21
-1.838251576459234614e-10,8.868560539480518923e-02,-3.091836462393465734e+23
3.724054959932341224e-10,-6.707252927835659351e-02,-4.737172482986348978e+23
1.269468903019606150e-10,1.508557573793179851e-03,3.631971139886437630e+21
-2.205313568371502206e-11,-3.203586942997548037e-02,1.339878125215811633e+22
6.398305522144914332e-11,-2.892278071219348424e-03,-3.509647112908962791e+21
7.834851494553503756e-11,2.903890058328057779e-03,4.314886450649276875e+21
-4.051064164216980945e-11,2.665586786562305476e-03,-2.047954866831428682e+21
8.476196027761211113e-10,-1.229282797887517719e-03,-1.976110513801172248e+22
3.188745320283425281e-11,-3.732734180337863271e-03,-2.257383416758189949e+21
-3.340429649225133293e-10,-1.123329066461080730e-02,7.116521385523567342e+22
-7.587463379497306666e-11,-9.168603839340926098e-02,1.319344613873811833e+23
-9.074224818809662579e-10,-2.090632705133340166e-02,3.597871991010305644e+23
-3.477423324053265859e-11,-9.405716772133018710e-03,6.203087284183289037e+21
-6.700949213718840926e-11,-5.517611840705308711e-03,7.012064526200935023e+21
-1.428758639698418436e-11,-7.992194376228846375e-02,2.165625416327310921e+22
-1.117018263302232380e-11,-3.507354927208276591e-03,7.430164398227922616e+20
-4.003254170573060384e-11,-3.344677272949555386e-02,2.539369016849597255e+22
2.922580485114229008e-11,3.408307438329317984e-02,1.889137960701332449e+22
1.813324742318698108e-11,2.134177049305898202e-02,7.339466036883058852e+21
5.996370384457228280e-11,-1.171436006189104963e-02,-1.332187798834199187e+22
7.508766265161964778e-11,-9.102857554760913211e-03,-1.296297743217649621e+22
3.068989840639077702e-11,-3.980295807862734188e-03,-2.316696979574452388e+21
6.531834541471079233e-10,1.688916175082122093e-02,2.092192796959082912e+23
-6.069680657927987339e-10,1.469382965093128223e-03,-1.691450432473678427e+22
-5.147167112946300781e-10,5.963559144822098979e-02,-5.821464212825369540e+23
3.895981790448953114e-11,-5.768990195469581722e-02,-4.262605605177277389e+22
1.799338596440618799e-10,-8.794689018715548534e-02,-3.001178424616286369e+23
1.876653253822865017e-10,1.118772542329985950e-02,3.981844242005464449e+22
6.021905853297649461e-11,-9.489011506405074792e-02,-1.083710714482546054e+23
1.001032958406543582e-11,2.336390507898422272e-02,4.435598645982573101e+21
-7.355959239511989264e-11,-4.782588003665894788e-03,6.672071884476811051e+21
-2.837517159242341117e-11,-2.155188775179496877e-02,1.159797706088361283e+22
-3.280273962234202165e-10,-2.249213682985160348e-02,1.399262727908463959e+23
1.495949516629248952e-10,-1.028808068314526064e-02,-2.918836253235539975e+22
3.603019185536741392e-10,-2.640280701069876168e-02,-1.804160243368495268e+23
1.623852595375819959e-10,-1.485219992303618390e-02,-4.573996445842113194e+22
-3.128295600916840772e-10,7.268008673257134178e-02,-4.312028804957094449e+23
1.967112753748386049e-11,8.431543276893783967e-02,3.145536725218391333e+22
-2.288359548880800133e-10,6.060573221722968633e-03,-2.630246172209955262e+22
7.611715657205620064e-10,9.807079743687703230e-03,1.415730849227244474e+23
6.855203483950254222e-10,-8.068423235925532497e-03,-1.048980595348193851e+23
-7.494515281826131846e-10,1.214246636646803754e-02,-1.725873224835039054e+23
-9.836052751382374120e-10,-4.839852343581835248e-03,9.028412510602650033e+22
-7.418639989894521281e-11,-4.109564008697739329e-02,5.782005200239469160e+22
-5.593597906373290421e-11,-7.170186162010748834e-03,7.606416604453052350e+21
1.059841825880530784e-10,-9.038277287684881589e-02,-1.816708081570818294e+23
-1.626964221395549921e-10,-7.179400329398702429e-02,2.215259489264636831e+23
7.258286615416733678e-10,-3.256444326869761558e-03,-4.482664170328568313e+22
5.611748962856732949e-11,-1.713473834080356251e-02,-1.823619150704105908e+22
-1.007581216469999801e-11,1.103809513220298374e-03,-2.109272195951657943e+20
-1.508242000502128588e-11,6.119691767566439247e-03,-1.750487490378731094e+21
-1.633356989246150567e-10,1.091788658690999100e-02,-3.382035222920913171e+22
-1.610819693610523371e-10,1.480417298245570749e-03,-4.522613909701700616e+21
3.477593303860022147e-11,3.080559259312983314e-02,2.031733731501820766e+22
1.386797441191862254e-11,-5.985045679895208831e-02,-1.574123974995384205e+22
4.904105903858369564e-10,-2.132477796863069264e-02,-1.983365665012726817e+23
-2.291762145967952789e-10,6.732049520246811275e-03,-2.926006429779593947e+22
-2.479326647670907783e-10,2.423759801972624316e-03,-1.139676935206276904e+22
1.719780996944687098e-11,-5.289379946522357323e-03,-1.725187658462737203e+21
-1.839270067392456156e-11,-2.639901219095626764e-02,9.208557667459304260e+21
4.120096280664796521e-10,3.846063430038873521e-02,3.005261307507269341e+23
-4.937716487737719509e-11,-2.892886050749282623e-02,2.709043071213726650e+22
7.511145788580085461e-11,-1.124441703933456646e-02,-1.601775212371603410e+22
-6.699773967408645923e-11,2.502959626807415346e-03,-3.180331771836288205e+21
-1.227804218128191728e-10,1.208018921178676680e-03,-2.812945320660777828e+21
-2.442485800472496011e-11,-8.392071650246973880e-02,3.887403874852686476e+22
-1.679931248007048877e-10,-7.742604280585554943e-02,2.466817406055913525e+23
-7.696574523602434743e-10,5.308395677162797144e-02,-7.748527847432332111e+23
5.646890916467665780e-11,-3.903401028873185186e-02,-4.180334199289052083e+22
2.009542073883155120e-10,-3.101233604191950058e-03,-1.181925267412006365e+22
3.503502337117373049e-11,3.761164428065746478e-03,2.499097292780277858e+21
3.404865253717392542e-11,4.086474332620147060e-02,2.638804022647488669e+22
-2.026842280729023252e-10,2.199649021691641240e-03,-8.455353663262268850e+21
1.773341984648753716e-11,9.575042047265032788e-03,3.220265049727637127e+21
1.158897205962508299e-10,-7.512670728494692807e-02,-1.651192483316053500e+23
7.887508890707143324e-11,8.093093115838280449e-02,1.210633901944380074e+23
1.644690433166766094e-10,-2.890790060818124261e-03,-9.016939412873617080e+21
3.178433066927934058e-11,-2.112238404501581845e-02,-1.273252206304024330e+22
-1.034403707943110470e-11,8.850873661337587545e-03,-1.736339490462339695e+21
-1.486382236350400028e-11,1.171430642674213714e-02,-3.302216318340454416e+21
4.150086867514844367e-11,1.208983254301119288e-03,9.515594030167625564e+20
3.079755515547762103e-11,3.200515646412849594e-03,1.869367245455184364e+21
-6.242165564001905164e-11,2.036076597793238900e-03,-2.410392837840144695e+21
1.875894093538233178e-11,-5.688298766395126667e-03,-2.023714051637600584e+21
-6.227353924368301674e-11,-3.969727386208116854e-03,4.688378491756429705e+21
2.730785309005708424e-11,-4.383664575291755863e-03,-2.270300297776288760e+21
-8.259236359820485342e-11,1.265825861573528386e-03,-1.982769782296039653e+21
-8.608314599286210383e-10,6.747093205243460956e-02,-1.101522245880118759e+24
-1.946354971919364734e-11,-3.451419706475515950e-03,1.274025896421295915e+21
5.763401320125212871e-10,6.181475156352191254e-03,6.756618877740552657e+22
-8.316334755686879356e-10,9.727528258799853986e-03,-1.534238568849605027e+23
-7.439303916156446381e-10,-7.796653258163396653e-03,1.100015877804413378e+23
-2.384899154416315784e-10,-8.433556476867945517e-02,3.814513969316251755e+23
2.858209246110146842e-10,1.026699806786040073e-02,5.565394219082020658e+22
-2.133984673080646733e-11,2.334041503592096042e-02,-9.446225366318321762e+21
-3.507176967222147076e-11,-5.376671677331100463e-02,3.576264487910579896e+22
-1.141251053089556513e-10,-2.830223554257705471e-02,6.125765460356836308e+22
-5.815362433038248592e-10,-1.896592954501519906e-02,2.091747949776333701e+23
-6.227630431673469700e-10,-2.093998933564841011e-03,2.473191361040504744e+22
1.510773806298746393e-10,3.462968216333124887e-03,9.922163620955499266e+21
2.316919180216786709e-11,4.009286445883069108e-03,1.761718046215326925e+21
9.222461840714294390e-10,-1.074291331550812851e-03,-1.879002555905963406e+22
-1.328793192701211398e-10,3.898613523853902956e-03,-9.824851888967744750e+21
-4.855943292688077317e-10,7.643558998627701315e-03,-7.039270609734135185e+22
4.413137762831667820e-10,1.388013090194396447e-03,1.161714684999950244e+22
-1.975557769127045725e-11,1.296699436013908037e-03,-4.858335341698948137e+20
-9.719173798011925447e-11,-2.627781954625647669e-03,4.843698548661205074e+21
-3.441357338870105078e-11,-5.730224061723976359e-02,3.739898425652873160e+22
-1.105077293295958689e-10,4.777050895795307422e-03,-1.001177212370060050e+22
6.006800202746308383e-11,-7.728342675911005141e-03,-8.804161282465970782e+21
7.335047190858027120e-10,-2.812245827610388750e-03,-3.912142141955245290e+22
4.536674393200313941e-10,-2.194081492161991873e-02,-1.887768767867359047e+23
-1.894266475331401501e-11,-3.393127387386367030e-03,1.218988673361847779e+21
-6.148052729985302286e-10,5.595878526501694983e-02,-6.524756287092332345e+23
-2.349968541475229990e-11,4.411298668884956059e-02,-1.966015528866844089e+22
2.864045965276420771e-10,-5.232736299891450199e-03,-2.842282659696094269e+22
1.029241811641351790e-11,7.384653763160530134e-03,1.441471269849537708e+21
5.026254621442310159e-11,-2.398069742524730572e-03,-2.285939474880337281e+21
2.237942429693597667e-10,4.509131646445839123e-03,1.913816337571018441e+22
1.000897764694470732e-11,9.009739841796585158e-02,1.710253164311456252e+22
-2.237322836391520409e-11,-5.934403484654467154e-02,2.518048895476706365e+22
-8.390542548718305298e-11,-3.761338326523268848e-03,5.985368253826950234e+21
-1.367820731973760599e-11,2.691224966375803905e-03,-6.981321165733620613e+20
-5.625859771591535212e-11,1.254900919507528478e-03,-1.338926610014534631e+21
-7.352440712696480745e-10,-6.504229705980923981e-02,9.069551981150769743e+23
1.205856798614395616e-11,-5.121836214816542082e-02,-1.171331587971560872e+22
-8.153847120375090338e-10,8.173380064369472481e-03,-1.263929036544661426e+23
2.220936112806499509e-10,5.441726662240594856e-03,2.292087653118590425e+22
3.599701066539334964e-11,5.765324477990039533e-03,3.935941401713704436e+21
-1.376351962673761535e-11,-2.001289050296347141e-02,5.223934924194112864e+21
-1.660746680168600683e-10,-6.370658817139349117e-02,2.006532379467490221e+23
-5.327445496559391387e-11,-4.722624418039756550e-02,4.771565128662421550e+22
-2.373584586889520857e-10,3.285487236342537337e-02,-1.478982141607643238e+23
4.750237568910862101e-10,1.137641943102615750e-03,1.024894961346411076e+22
-1.005184050471149370e-10,-8.748520972852627531e-03,1.667779605225493076e+22
-3.864182234232819262e-10,1.210505950413088248e-02,-8.871212054113344605e+22
8.659267178834208942e-10,-1.168097936442231109e-02,-1.918310169192200510e+23
-1.030894698097899706e-11,-1.137454642204879622e-02,2.223856838810271220e+21
-2.243813785827589510e-11,1.378643627724800667e-02,-5.866745680386581332e+21
-2.628247794777918417e-11,-7.779250408537023362e-03,3.877595408953674564e+21
-1.263930962286769234e-11,6.899664658321928885e-03,-1.653901985977730597e+21
-6.513129335004762504e-11,-5.319178037108410889e-02,6.570412885299519554e+22
-7.107673907623410237e-11,-3.848290144562944385e-03,5.187447753442857058e+21
1.465212871819240308e-11,3.891575838612182370e-02,1.081395744202981114e+22
-3.335020729569989510e-11,-6.508457354429786346e-02,4.116565535477119477e+22
3.741052521234195094e-11,-2.343728988476983209e-03,-1.662875097244744548e+21
2.615129992658211036e-11,5.476251857973871325e-03,2.716033533280414335e+21
3.125530790748451076e-10,-1.484188575884174549e-02,-8.797743553826004350e+22
1.229685709388358861e-10,2.375733389702379059e-02,5.540516594328672194e+22
-3.138211780640213011e-10,5.383959200059949303e-03,-3.204368405215970329e+22
-9.426748392356754617e-10,4.538353896931705822e-02,-8.113695534364412084e+23
-4.305132693550518603e-10,5.643035511390988822e-03,-4.607419517033690379e+22
-1.360384606124846623e-10,2.787313749553419970e-02,-7.191276683438795103e+22
1.556614268509742734e-10,4.675080214158153745e-03,1.380157044090023287e+22
-1.590109404901875947e-10,1.367704267153786214e-02,-4.124560142253703981e+22
-2.397924885320553669e-11,3.106339883951122691e-02,-1.412677343748098621e+22
-1.074275286999863992e-10,-6.745409477941704396e-03,1.374302498909893480e+22
1.827781554277073348e-11,5.189064534241651962e-03,1.798754090306022932e+21
-1.608747532374755985e-11,-1.313327024394736866e-03,4.006998751246928445e+20
6.991761891129695555e-11,-6.260647473662743490e-02,-8.301647951431180537e+22
-3.006537294386253194e-11,3.569710033436591413e-03,-2.035438419949445972e+21
1.255237070133310213e-10,-1.213972209691633122e-02,-2.889967334713779972e+22
9.681799915742417698e-10,3.765662387257237044e-03,6.914422547906078074e+22
2.552364290791151297e-11,1.204648356103146106e-03,5.831246289237513339e+20
-2.467813281206641873e-10,1.026126523039055244e-02,-4.802547211914061021e+22
