tool,machine,global_index,slice_index,family,subgroup,dataset_name,dataset_dir,train_csv,valid_csv,id_test_csv,ood_test_csv,metadata_yaml,has_formula_py
pysr,anon-node-01,11,11,llm-srbench,bio_pop_growth,BPG18,sim-datasets-data/llm-srbench/bio_pop_growth/BPG18,sim-datasets-data/llm-srbench/bio_pop_growth/BPG18/train.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG18/valid.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG18/id_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG18/ood_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG18/metadata.yaml,yes
pysr,anon-node-01,12,12,llm-srbench,bio_pop_growth,BPG19,sim-datasets-data/llm-srbench/bio_pop_growth/BPG19,sim-datasets-data/llm-srbench/bio_pop_growth/BPG19/train.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG19/valid.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG19/id_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG19/ood_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG19/metadata.yaml,yes
pysr,anon-node-01,13,13,llm-srbench,bio_pop_growth,BPG2,sim-datasets-data/llm-srbench/bio_pop_growth/BPG2,sim-datasets-data/llm-srbench/bio_pop_growth/BPG2/train.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG2/valid.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG2/id_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG2/ood_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG2/metadata.yaml,yes
pysr,anon-node-01,14,14,llm-srbench,bio_pop_growth,BPG20,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20/train.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20/valid.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20/id_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20/ood_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20/metadata.yaml,yes
pysr,anon-node-01,15,15,llm-srbench,bio_pop_growth,BPG21,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21/train.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21/valid.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21/id_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21/ood_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21/metadata.yaml,yes
pysr,anon-node-01,16,16,llm-srbench,bio_pop_growth,BPG22,sim-datasets-data/llm-srbench/bio_pop_growth/BPG22,sim-datasets-data/llm-srbench/bio_pop_growth/BPG22/train.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG22/valid.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG22/id_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG22/ood_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG22/metadata.yaml,yes
pysr,anon-node-01,17,17,llm-srbench,bio_pop_growth,BPG23,sim-datasets-data/llm-srbench/bio_pop_growth/BPG23,sim-datasets-data/llm-srbench/bio_pop_growth/BPG23/train.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG23/valid.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG23/id_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG23/ood_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG23/metadata.yaml,yes
pysr,anon-node-01,18,18,llm-srbench,bio_pop_growth,BPG3,sim-datasets-data/llm-srbench/bio_pop_growth/BPG3,sim-datasets-data/llm-srbench/bio_pop_growth/BPG3/train.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG3/valid.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG3/id_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG3/ood_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG3/metadata.yaml,yes
pysr,anon-node-01,19,19,llm-srbench,bio_pop_growth,BPG4,sim-datasets-data/llm-srbench/bio_pop_growth/BPG4,sim-datasets-data/llm-srbench/bio_pop_growth/BPG4/train.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG4/valid.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG4/id_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG4/ood_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG4/metadata.yaml,yes
pysr,anon-node-01,20,20,llm-srbench,bio_pop_growth,BPG5,sim-datasets-data/llm-srbench/bio_pop_growth/BPG5,sim-datasets-data/llm-srbench/bio_pop_growth/BPG5/train.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG5/valid.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG5/id_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG5/ood_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG5/metadata.yaml,yes
pysr,anon-node-01,21,21,llm-srbench,bio_pop_growth,BPG6,sim-datasets-data/llm-srbench/bio_pop_growth/BPG6,sim-datasets-data/llm-srbench/bio_pop_growth/BPG6/train.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG6/valid.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG6/id_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG6/ood_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG6/metadata.yaml,yes
pysr,anon-node-01,22,22,llm-srbench,bio_pop_growth,BPG7,sim-datasets-data/llm-srbench/bio_pop_growth/BPG7,sim-datasets-data/llm-srbench/bio_pop_growth/BPG7/train.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG7/valid.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG7/id_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG7/ood_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG7/metadata.yaml,yes
pysr,anon-node-01,23,23,llm-srbench,bio_pop_growth,BPG8,sim-datasets-data/llm-srbench/bio_pop_growth/BPG8,sim-datasets-data/llm-srbench/bio_pop_growth/BPG8/train.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG8/valid.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG8/id_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG8/ood_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG8/metadata.yaml,yes
pysr,anon-node-01,24,24,llm-srbench,bio_pop_growth,BPG9,sim-datasets-data/llm-srbench/bio_pop_growth/BPG9,sim-datasets-data/llm-srbench/bio_pop_growth/BPG9/train.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG9/valid.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG9/id_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG9/ood_test.csv,sim-datasets-data/llm-srbench/bio_pop_growth/BPG9/metadata.yaml,yes
pysr,anon-node-01,25,25,llm-srbench,chem_react,CRK0,sim-datasets-data/llm-srbench/chem_react/CRK0,sim-datasets-data/llm-srbench/chem_react/CRK0/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK0/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK0/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK0/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK0/metadata.yaml,yes
pysr,anon-node-01,26,26,llm-srbench,chem_react,CRK1,sim-datasets-data/llm-srbench/chem_react/CRK1,sim-datasets-data/llm-srbench/chem_react/CRK1/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK1/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK1/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK1/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK1/metadata.yaml,yes
pysr,anon-node-01,27,27,llm-srbench,chem_react,CRK10,sim-datasets-data/llm-srbench/chem_react/CRK10,sim-datasets-data/llm-srbench/chem_react/CRK10/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK10/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK10/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK10/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK10/metadata.yaml,yes
pysr,anon-node-01,28,28,llm-srbench,chem_react,CRK11,sim-datasets-data/llm-srbench/chem_react/CRK11,sim-datasets-data/llm-srbench/chem_react/CRK11/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK11/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK11/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK11/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK11/metadata.yaml,yes
pysr,anon-node-01,29,29,llm-srbench,chem_react,CRK12,sim-datasets-data/llm-srbench/chem_react/CRK12,sim-datasets-data/llm-srbench/chem_react/CRK12/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK12/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK12/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK12/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK12/metadata.yaml,yes
pysr,anon-node-01,30,30,llm-srbench,chem_react,CRK13,sim-datasets-data/llm-srbench/chem_react/CRK13,sim-datasets-data/llm-srbench/chem_react/CRK13/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK13/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK13/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK13/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK13/metadata.yaml,yes
pysr,anon-node-01,31,31,llm-srbench,chem_react,CRK14,sim-datasets-data/llm-srbench/chem_react/CRK14,sim-datasets-data/llm-srbench/chem_react/CRK14/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK14/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK14/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK14/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK14/metadata.yaml,yes
pysr,anon-node-01,32,32,llm-srbench,chem_react,CRK15,sim-datasets-data/llm-srbench/chem_react/CRK15,sim-datasets-data/llm-srbench/chem_react/CRK15/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK15/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK15/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK15/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK15/metadata.yaml,yes
pysr,anon-node-01,33,33,llm-srbench,chem_react,CRK16,sim-datasets-data/llm-srbench/chem_react/CRK16,sim-datasets-data/llm-srbench/chem_react/CRK16/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK16/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK16/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK16/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK16/metadata.yaml,yes
pysr,anon-node-01,34,34,llm-srbench,chem_react,CRK17,sim-datasets-data/llm-srbench/chem_react/CRK17,sim-datasets-data/llm-srbench/chem_react/CRK17/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK17/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK17/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK17/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK17/metadata.yaml,yes
pysr,anon-node-01,35,35,llm-srbench,chem_react,CRK18,sim-datasets-data/llm-srbench/chem_react/CRK18,sim-datasets-data/llm-srbench/chem_react/CRK18/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK18/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK18/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK18/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK18/metadata.yaml,yes
pysr,anon-node-01,36,36,llm-srbench,chem_react,CRK19,sim-datasets-data/llm-srbench/chem_react/CRK19,sim-datasets-data/llm-srbench/chem_react/CRK19/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK19/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK19/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK19/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK19/metadata.yaml,yes
pysr,anon-node-01,37,37,llm-srbench,chem_react,CRK2,sim-datasets-data/llm-srbench/chem_react/CRK2,sim-datasets-data/llm-srbench/chem_react/CRK2/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK2/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK2/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK2/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK2/metadata.yaml,yes
pysr,anon-node-01,38,38,llm-srbench,chem_react,CRK20,sim-datasets-data/llm-srbench/chem_react/CRK20,sim-datasets-data/llm-srbench/chem_react/CRK20/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK20/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK20/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK20/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK20/metadata.yaml,yes
pysr,anon-node-01,39,39,llm-srbench,chem_react,CRK21,sim-datasets-data/llm-srbench/chem_react/CRK21,sim-datasets-data/llm-srbench/chem_react/CRK21/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK21/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK21/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK21/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK21/metadata.yaml,yes
pysr,anon-node-01,40,40,llm-srbench,chem_react,CRK22,sim-datasets-data/llm-srbench/chem_react/CRK22,sim-datasets-data/llm-srbench/chem_react/CRK22/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK22/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK22/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK22/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK22/metadata.yaml,yes
pysr,anon-node-01,41,41,llm-srbench,chem_react,CRK23,sim-datasets-data/llm-srbench/chem_react/CRK23,sim-datasets-data/llm-srbench/chem_react/CRK23/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK23/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK23/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK23/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK23/metadata.yaml,yes
pysr,anon-node-01,42,42,llm-srbench,chem_react,CRK24,sim-datasets-data/llm-srbench/chem_react/CRK24,sim-datasets-data/llm-srbench/chem_react/CRK24/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK24/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK24/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK24/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK24/metadata.yaml,yes
pysr,anon-node-01,43,43,llm-srbench,chem_react,CRK25,sim-datasets-data/llm-srbench/chem_react/CRK25,sim-datasets-data/llm-srbench/chem_react/CRK25/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK25/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK25/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK25/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK25/metadata.yaml,yes
pysr,anon-node-01,44,44,llm-srbench,chem_react,CRK26,sim-datasets-data/llm-srbench/chem_react/CRK26,sim-datasets-data/llm-srbench/chem_react/CRK26/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK26/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK26/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK26/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK26/metadata.yaml,yes
pysr,anon-node-01,45,45,llm-srbench,chem_react,CRK27,sim-datasets-data/llm-srbench/chem_react/CRK27,sim-datasets-data/llm-srbench/chem_react/CRK27/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK27/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK27/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK27/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK27/metadata.yaml,yes
pysr,anon-node-01,46,46,llm-srbench,chem_react,CRK28,sim-datasets-data/llm-srbench/chem_react/CRK28,sim-datasets-data/llm-srbench/chem_react/CRK28/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK28/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK28/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK28/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK28/metadata.yaml,yes
pysr,anon-node-01,47,47,llm-srbench,chem_react,CRK29,sim-datasets-data/llm-srbench/chem_react/CRK29,sim-datasets-data/llm-srbench/chem_react/CRK29/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK29/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK29/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK29/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK29/metadata.yaml,yes
pysr,anon-node-01,48,48,llm-srbench,chem_react,CRK3,sim-datasets-data/llm-srbench/chem_react/CRK3,sim-datasets-data/llm-srbench/chem_react/CRK3/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK3/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK3/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK3/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK3/metadata.yaml,yes
pysr,anon-node-01,49,49,llm-srbench,chem_react,CRK30,sim-datasets-data/llm-srbench/chem_react/CRK30,sim-datasets-data/llm-srbench/chem_react/CRK30/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK30/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK30/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK30/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK30/metadata.yaml,yes
pysr,anon-node-01,50,50,llm-srbench,chem_react,CRK31,sim-datasets-data/llm-srbench/chem_react/CRK31,sim-datasets-data/llm-srbench/chem_react/CRK31/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK31/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK31/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK31/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK31/metadata.yaml,yes
pysr,anon-node-01,51,51,llm-srbench,chem_react,CRK32,sim-datasets-data/llm-srbench/chem_react/CRK32,sim-datasets-data/llm-srbench/chem_react/CRK32/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK32/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK32/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK32/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK32/metadata.yaml,yes
pysr,anon-node-01,52,52,llm-srbench,chem_react,CRK33,sim-datasets-data/llm-srbench/chem_react/CRK33,sim-datasets-data/llm-srbench/chem_react/CRK33/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK33/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK33/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK33/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK33/metadata.yaml,yes
pysr,anon-node-01,53,53,llm-srbench,chem_react,CRK34,sim-datasets-data/llm-srbench/chem_react/CRK34,sim-datasets-data/llm-srbench/chem_react/CRK34/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK34/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK34/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK34/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK34/metadata.yaml,yes
pysr,anon-node-01,54,54,llm-srbench,chem_react,CRK35,sim-datasets-data/llm-srbench/chem_react/CRK35,sim-datasets-data/llm-srbench/chem_react/CRK35/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK35/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK35/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK35/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK35/metadata.yaml,yes
pysr,anon-node-01,55,55,llm-srbench,chem_react,CRK4,sim-datasets-data/llm-srbench/chem_react/CRK4,sim-datasets-data/llm-srbench/chem_react/CRK4/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK4/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK4/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK4/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK4/metadata.yaml,yes
pysr,anon-node-01,56,56,llm-srbench,chem_react,CRK5,sim-datasets-data/llm-srbench/chem_react/CRK5,sim-datasets-data/llm-srbench/chem_react/CRK5/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK5/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK5/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK5/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK5/metadata.yaml,yes
pysr,anon-node-01,57,57,llm-srbench,chem_react,CRK6,sim-datasets-data/llm-srbench/chem_react/CRK6,sim-datasets-data/llm-srbench/chem_react/CRK6/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK6/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK6/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK6/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK6/metadata.yaml,yes
pysr,anon-node-01,58,58,llm-srbench,chem_react,CRK7,sim-datasets-data/llm-srbench/chem_react/CRK7,sim-datasets-data/llm-srbench/chem_react/CRK7/train.csv,sim-datasets-data/llm-srbench/chem_react/CRK7/valid.csv,sim-datasets-data/llm-srbench/chem_react/CRK7/id_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK7/ood_test.csv,sim-datasets-data/llm-srbench/chem_react/CRK7/metadata.yaml,yes
