Ef,epsilon,p_d,theta,r
0.077754259109497,2.504079341888428,1.0050824880599976,1.0888431072235107,0.796941339969635
-0.1077253967523574,2.4309980869293213,1.5351083278656006,1.906530499458313,0.7578810453414917
-0.0623354278504848,2.883108377456665,2.3982553482055664,2.9800140857696533,0.7967761158943176
0.0349214226007461,2.553790807723999,1.837868809700012,1.4534319639205933,0.8301627039909362
-0.1134999394416809,1.4304569959640503,1.6381498575210571,1.946494698524475,0.9368204474449155
-0.0963253378868103,2.1045281887054443,1.6260504722595217,2.9347777366638184,0.7273758649826049
-0.1325408369302749,2.689795732498169,1.740879774093628,1.8151546716690063,0.6492373347282409
0.0497336760163307,2.657922506332397,2.354598999023437,1.1495133638381958,1.1664066314697266
0.0005043781711719,1.7883960008621216,2.01961350440979,1.1489059925079346,5.844957351684569
0.0484802909195423,1.8653961420059204,1.0007275342941284,1.3690427541732788,0.8034411668777465
0.0735256522893905,1.9693729877471924,2.584590435028076,1.4726202487945557,0.7463043332099915
-0.0259990077465772,1.2565206289291382,1.1282793283462524,1.8144296407699585,1.2451016902923584
0.0495420098304748,2.288741111755371,1.8600380420684812,1.140739679336548,1.1406474113464355
-0.1469586491584777,1.211234450340271,1.968249082565308,1.7614197731018066,0.7889644503593444
-0.1137431040406227,1.014618992805481,1.5175604820251465,2.47509765625,1.1511553525924685
-0.0576229207217693,1.6689779758453367,1.233851194381714,2.7485525608062744,1.0271323919296265
0.0645574703812599,2.401951313018799,1.7034599781036377,1.2270246744155884,0.940611183643341
-0.1760087311267852,1.8273711204528809,2.0269155502319336,2.06922459602356,0.8580354452133178
-0.0340561047196388,1.2415043115615845,1.7250646352767944,1.827140212059021,1.3368020057678225
-0.0603551492094993,1.1207270622253418,2.9613513946533203,2.929603815078736,1.2906347513198853
-0.144193559885025,2.8109018802642822,2.606787919998169,2.6195943355560303,0.8722484707832336
-0.0828389450907707,1.0320518016815186,2.3536410331726074,2.506932497024536,1.4640222787857056
-0.0868998318910598,2.4572081565856934,2.001835823059082,1.7556592226028442,0.7394853830337524
-0.031789768487215,1.5843950510025024,1.809831976890564,1.6347767114639282,0.8179997205734252
0.0201196130365133,2.045595169067383,2.4564993381500244,1.218990683555603,1.664238452911377
-0.0755089521408081,2.6297037601470947,1.7264201641082764,1.6180649995803833,0.4609915316104888
-0.1070237755775451,1.1551156044006348,2.871633768081665,2.50130033493042,1.3850042819976809
-0.0378596149384975,1.9738123416900637,2.7003793716430664,2.740514278411865,1.4582171440124512
-0.0931901633739471,1.9363877773284912,1.6298811435699463,2.8642385005950928,0.8280911445617675
-0.0977090820670127,1.3630695343017578,1.9708424806594849,2.204979419708252,1.1902447938919067
-0.1675740927457809,1.1402719020843506,1.8091940879821775,1.9567523002624512,0.9237756729125975
-0.0062127732671797,2.0168018341064453,2.973043918609619,1.8219685554504397,2.389119863510132
-0.0363294780254364,1.663703441619873,1.935150384902954,1.8439987897872925,1.2569422721862793
-0.0994543507695198,1.1893137693405151,1.8969377279281616,2.2572388648986816,1.2335333824157717
-0.1097645238041877,2.8488354682922363,1.9692078828811648,2.216200590133667,0.8972865939140319
-0.1110092923045158,1.9590100049972532,2.1591110229492188,2.457624912261963,1.0509629249572754
-0.0743386223912239,2.9045660495758057,1.919358849525452,2.6456539630889893,0.9612399935722352
-0.0270042270421981,2.8691198825836186,2.178959369659424,1.7101970911026,0.9739457368850708
-0.1254129260778427,1.638810157775879,2.9579806327819824,2.8737270832061768,0.9571763277053832
-0.1664785295724868,2.9253158569335938,1.3422220945358276,1.891709804534912,0.5818150639533995
-0.0114737460389733,2.9947452545166016,2.055053472518921,1.6147656440734863,0.8558939099311828
-0.0336769148707389,2.946877956390381,1.811140537261963,2.091725349426269,1.2343572378158567
-0.1141486689448356,2.997437000274658,2.518293619155884,2.021403312683105,0.8831664323806762
-0.1288369745016098,1.089491367340088,1.4053854942321775,1.6320748329162598,0.5266891121864318
0.0167155284434556,1.8941222429275515,2.965404272079468,1.250868320465088,1.882882595062256
-0.0689985230565071,2.420349597930908,2.5735228061676025,2.613041400909424,1.17010760307312
-0.1392188072204589,2.341299533843994,2.1181089878082275,2.1783485412597656,0.8992231488227844
-0.081866517663002,2.9438376426696777,2.5249440670013428,2.9711673259735107,0.7477302551269531
-0.145994558930397,2.3239424228668213,1.487688422203064,2.0691888332366943,0.7603092193603515
-0.1052882820367813,1.4231619834899902,1.157953858375549,2.8137991428375244,0.825404703617096
-0.021530594676733,2.004873037338257,2.018749237060547,2.5243115425109863,1.7401962280273438
-0.1098217219114303,1.3432554006576538,1.6044772863388062,2.861635684967041,0.8834562897682189
0.0748377740383148,1.3200691938400269,1.105835199356079,1.0758559703826904,1.0375603437423706
0.0757400691509246,2.6531567573547363,2.939589262008667,1.2086355686187744,1.049823522567749
-0.0824403539299964,2.0933942794799805,2.0218966007232666,2.774505376815796,0.9785189628601074
-0.1542597711086273,2.8381540775299072,1.5630189180374146,2.2718091011047363,0.7489406466484069
-0.1324260383844375,2.700971364974976,1.3526597023010254,2.3196256160736084,0.7664279341697692
-0.0070961886085569,1.937233090400696,1.326663374900818,2.781968355178833,1.9651719331741333
-0.1753761768341064,2.1179056167602535,2.6166908740997314,2.243403911590576,0.9358448982238768
-0.1493763178586959,1.2138043642044067,2.235127687454224,2.6872808933258057,1.0508660078048706
-0.1765414178371429,2.2302944660186768,2.3518211841583248,2.0880527496337886,0.8494282364845275
-0.1326572746038436,2.984091520309448,1.0446151494979858,2.732487678527832,0.6126191616058348
-0.0233527850359678,2.385152816772461,1.719524383544922,2.598561763763428,1.48283588886261
-0.0862808600068092,1.9587744474411009,2.6175169944763184,2.291703224182129,1.223910927772522
-0.0178372580558061,2.304319381713867,2.253791570663452,2.5952889919281006,1.7978413105010986
-0.1515731811523437,2.1543128490448,2.865527629852295,2.6481420993804927,0.9560841917991638
-0.0743575915694236,2.3636043071746826,1.3313276767730713,2.6020112037658687,0.9271995425224304
-0.1032424494624137,1.433859944343567,2.1099600791931152,1.6949976682662964,0.7478659152984619
-0.1092194840312004,1.044539451599121,1.9644449949264529,2.9949939250946045,0.8406311273574829
0.0961942076683044,1.0779483318328855,1.8172160387039185,1.1752939224243164,1.141517162322998
-0.0672058165073394,1.9134275913238523,2.485224485397339,1.8108283281326292,1.0213438272476196
-0.0001338598231086,2.078314304351806,2.079163074493408,1.7297492027282717,6.533144950866699
-0.0363412909209728,2.0884525775909424,2.9737114906311035,2.468029260635376,1.6583136320114136
-0.0154153946787118,2.0328378677368164,1.2524645328521729,2.6742165088653564,1.5656565427780151
-0.1229546591639518,1.8203887939453125,1.6091412305831907,2.8462927341461186,0.7818149328231812
0.0255952253937721,2.63904356956482,2.4498016834259038,1.0456182956695557,1.554445505142212
-0.0988553464412689,2.66443395614624,1.7802337408065796,2.4545426368713374,0.9249091744422911
-0.1711161732673645,2.188361883163452,2.632737636566162,2.1207680702209477,0.9077125787734984
-0.1280637383460998,2.5506086349487305,1.6168010234832764,1.7261731624603271,0.5653150677680969
0.0908175483345985,1.1054927110671997,2.169910430908203,1.5257446765899658,0.6145874261856079
-0.0736692696809768,1.5039469003677368,1.3012821674346924,2.341773271560669,1.1190541982650757
-0.1736124455928802,1.5283439159393313,1.6938266754150393,2.7004868984222408,0.837945818901062
-0.0573196373879909,2.793641805648804,2.472843170166016,1.7709379196166992,0.8955785632133483
-0.0950017571449279,2.4060215950012207,2.2016992568969727,1.8030276298522947,0.8015737533569335
-0.0694599524140357,2.429511070251465,1.7687098979949951,1.6640503406524658,0.6144508719444274
-0.0886695906519889,1.8501383066177368,2.8355026245117188,2.63679313659668,1.2043150663375854
-0.1505865156650543,1.814857125282288,2.5845763683319087,2.00089693069458,0.9493626356124876
0.1009964346885681,2.247130870819092,1.917109966278076,1.1110148429870603,0.9290698170661926
-0.1384966075420379,1.648575782775879,2.4237377643585205,2.5578229427337646,1.0523710250854492
-0.0319196544587612,1.0651721954345703,2.846046209335327,2.017975330352783,1.9824894666671755
0.069246768951416,1.3288342952728271,2.686065912246704,1.3903367519378662,1.0715750455856323
0.0199689026921987,2.9436194896698,2.682093858718872,1.5387520790100098,0.7039373517036438
-0.0766750276088714,2.0632150173187256,1.545159101486206,1.9135909080505369,0.9037524461746216
-0.0952432453632354,2.334941864013672,1.6264777183532717,2.2833089828491206,0.9523491263389589
0.050295241177082,1.7859466075897217,1.430627942085266,1.570793628692627,0.0216582603752613
-0.0366570949554443,1.1251914501190186,2.3772881031036377,2.068115234375,1.793513298034668
0.0469652637839317,2.5866289138793945,1.309106707572937,1.51095449924469,0.5355263948440551
0.019823171198368,2.786320686340332,1.9786397218704224,1.0425875186920166,1.5498415231704712
-0.0827318802475929,2.7536606788635254,1.648370623588562,2.6848700046539307,0.8809584379196167
-0.0721408948302268,1.017731785774231,1.435494303703308,1.9595595598220823,1.1786072254180908
-0.0467776618897914,2.1661410331726074,1.7671360969543457,2.133923292160034,1.2340718507766724
-0.1693736463785171,1.4713072776794434,1.5666996240615845,2.9075303077697754,0.6970008015632629
-0.1674441248178482,1.8563061952590945,1.378183126449585,2.7260587215423584,0.7311999201774597
-0.1421661972999572,1.8770066499710083,2.684199094772339,2.6003475189208984,1.019731879234314
-0.0308169294148683,2.8898050785064697,2.778261184692383,2.2401251792907715,1.5360171794891355
-0.1171564608812332,1.8012505769729614,2.181480407714844,2.190845251083374,1.052849531173706
-0.0024579125456511,2.589655876159668,1.2652556896209717,2.461463451385498,2.8522307872772217
-0.1539195477962493,1.2056002616882324,1.074595928192139,2.5229363441467285,0.8676400780677795
-0.163405418395996,2.1071789264678955,1.968278169631958,1.659560203552246,0.4939247667789459
-0.0282496493309736,1.7017987966537476,2.7619919776916504,2.31246018409729,1.8974617719650269
-0.0256347190588712,2.057048082351685,2.627528667449951,1.9647468328475952,1.6155052185058594
0.0266206357628107,1.1532180309295654,2.9101035594940186,1.177612543106079,2.000730276107788
-0.1558612138032913,2.595116376876831,2.0904102325439453,2.209097146987915,0.8389101028442382
-0.0627383515238761,2.4447712898254395,1.1331405639648438,1.889026761054993,0.8062679767608641
-0.1291390657424926,2.302492380142212,2.1234064102172847,1.6168646812438965,0.428047776222229
-0.1338888853788375,1.1309834718704224,2.2086181640625,2.0671942234039307,1.1339794397354126
-0.0232139099389314,1.9797284603118896,1.607174038887024,2.898666381835937,1.24917733669281
0.0233816131949424,2.6118862628936768,2.1723339557647705,1.0561956167221067,1.538040280342102
-0.0990915969014167,2.164108991622925,2.984048366546631,2.0223691463470455,1.092609405517578
0.0910814777016639,1.1867790222167969,1.226576566696167,1.439355969429016,0.7060581445693969
-0.0217691827565431,2.8858208656311035,1.2357985973358154,2.976648092269897,0.9128367900848388
-0.0597383454442024,1.8668941259384155,2.241933822631836,1.5987300872802734,0.5117074847221375
-0.1081653013825416,2.922850608825684,1.676954984664917,1.6538572311401367,0.4713155627250671
-0.0776664167642593,2.509650230407715,1.0897419452667236,2.1294548511505127,0.8433889150619506
-0.145262211561203,2.3110265731811523,2.778394937515259,2.6817655563354488,0.9227831959724426
-0.1650055944919586,2.959480762481689,1.3364897966384888,2.62439489364624,0.6548401117324829
-0.1664915829896926,2.621027708053589,2.623962163925171,2.8421363830566406,0.7396377921104431
0.0630725622177124,2.432020902633667,1.5977725982666016,1.2610996961593628,0.8970305323600769
0.0202996339648962,2.539481401443481,1.6501375436782837,1.4230648279190063,1.0362025499343872
-0.1504012048244476,1.977496027946472,1.9474669694900515,1.6801525354385376,0.5535157322883606
-0.0394467003643512,2.2223150730133057,1.8356168270111084,2.804773330688477,1.1595925092697144
-0.1652024537324905,1.1879186630249023,2.176378965377808,2.629570722579956,1.0418224334716797
-0.0724143013358116,2.3616838455200195,2.0382003784179688,1.7620671987533567,0.8097894787788391
-0.0016212237533181,1.5040439367294312,1.8537561893463133,2.047503471374512,4.198232650756836
0.063362568616867,1.5916380882263184,1.9114463329315183,1.0841877460479736,1.2320778369903564
-0.1320581287145614,2.4429492950439453,2.13032603263855,1.601235032081604,0.3633112013339996
-0.1580836921930313,1.3950445652008057,2.3336718082427974,1.8191418647766116,0.8443233370780944
-0.0129156475886702,1.5956628322601318,2.785010576248169,1.7264809608459473,1.7033169269561768
-0.0158182382583618,1.818819642066956,2.9321694374084477,2.5536870956420894,2.239280462265014
-0.0242310520261526,2.250722646713257,2.739525318145752,2.756326198577881,1.6103918552398682
-0.0691768005490303,1.5244591236114502,1.5386892557144165,2.391920804977417,1.2021228075027466
-0.1228002160787582,1.1607251167297363,2.8300271034240723,2.7926316261291504,1.1505377292633057
-0.1584239155054092,1.3386181592941284,1.590742826461792,2.2502732276916504,0.9565956592559814
-0.1495717316865921,1.3477002382278442,1.787999153137207,2.8437337875366206,0.8406518101692199
-0.1728332936763763,2.387118339538574,1.0736271142959597,1.7653368711471558,0.4902527332305908
-0.1446727067232132,1.7741036415100098,2.4292871952056885,2.3857767581939697,1.0409055948257446
-0.0007525568944402,1.2321454286575315,2.4968583583831787,1.808884859085083,5.2816314697265625
0.0692746415734291,1.603646993637085,2.4254775047302246,1.1869298219680786,1.2186824083328247
-0.1279710829257965,2.329286336898804,2.0871658325195312,2.837652921676636,0.7815300822257994
-0.0617057494819164,1.4873287677764893,2.510498046875,2.610140323638916,1.4183026552200315
-0.0731453523039817,2.1382205486297607,1.351230263710022,2.411570310592652,1.0082483291625977
-0.0570914410054683,1.352653741836548,2.658277750015259,2.874354362487793,1.2791606187820437
0.0763415992259979,2.685344219207764,2.2244815826416016,1.5683735609054563,0.184458240866661
-0.035604391247034,2.556207656860352,1.0648821592330933,1.8709369897842407,0.9240137338638305
-0.0877883359789848,2.82566237449646,2.2774953842163086,1.5782197713851929,0.2533966898918151
0.0743608698248863,2.831536769866944,2.5546133518218994,1.4180730581283567,0.7579960823059082
-0.1749139130115509,1.3211276531219482,1.9969069957733157,1.823713541030884,0.7935954332351683
0.0771387368440628,1.657522439956665,1.0654265880584717,1.2102822065353394,0.8691741228103637
-0.1522460728883743,1.9778678417205808,1.0080920457839966,1.7980916500091553,0.5598419308662415
0.0898816809058189,2.6959800720214844,1.63847017288208,1.5374531745910645,0.3774700760841369
-0.01639199629426,1.5825321674346924,2.5129785537719727,2.770653009414673,1.9843019247055051
6.297838262980804e-05,1.6346448659896853,1.2478163242340088,1.2143200635910034,9.817790985107422
-0.0516106635332107,2.5536792278289795,1.6425422430038452,2.837838888168335,0.9469588994979858
-0.0853609293699264,2.6277256011962886,2.899283170700073,2.5476274490356445,1.1269315481185913
0.0115255918353796,1.2346162796020508,1.0982290506362915,1.0295192003250122,2.0112805366516118
0.0340263620018959,2.5442485809326167,1.91606080532074,1.536624550819397,0.565056562423706
-0.0386565066874027,1.6151398420333862,2.196319103240967,1.9775600433349607,1.4504498243331907
-0.0231287535279989,2.4320874214172363,2.4019534587860107,2.1720669269561768,1.681610345840454
0.0721577256917953,1.6393928527832031,2.111628770828247,1.258028864860535,1.0765337944030762
-0.0790914967656135,2.8637619018554688,2.3236920833587646,2.0746889114379883,1.0117229223251345
-0.1449820399284362,2.97165322303772,2.539689779281616,1.9519344568252563,0.7861747145652771
-0.137677326798439,2.136309862136841,2.2855117321014404,1.659807205200195,0.5476523637771606
-0.0037744420114904,2.919728279113769,2.2564046382904053,2.224963665008545,2.868511438369751
-0.1494746208190918,2.6122384071350098,2.6420822143554688,2.540424108505249,0.9099655151367188
-0.1542691141366958,2.1285545825958248,2.5588977336883545,2.4492204189300537,0.9705175161361694
-0.1574654281139373,2.6713924407958984,2.256587505340576,2.254870891571045,0.8560068011283875
0.0536050572991371,1.5879433155059814,2.7715563774108887,1.5096741914749146,0.7796569466590881
0.021027822047472,1.2398613691329956,2.7844638824462886,1.3764220476150513,1.690609574317932
-0.1550462394952774,2.039698362350464,2.9634737968444824,1.65476655960083,0.5718151926994323
-0.0735330507159233,2.001544952392578,2.728625059127808,2.136360883712769,1.2604478597640991
-0.0719502419233322,1.1068909168243408,2.936100959777832,1.9492554664611816,1.4457420110702517
-0.1544398963451385,2.910839796066284,1.8108490705490112,1.9635043144226076,0.6979530453681945
-0.0584360361099243,2.9209468364715576,1.1920301914215088,1.974635481834412,0.8445738554000854
-0.1466358751058578,2.918712854385376,1.9837524890899656,1.8035637140274048,0.6285828351974487
-0.1747685223817825,2.170279264450073,2.12860107421875,2.7529962062835693,0.7773733139038085
-0.0459147170186042,2.097365617752075,2.338726282119751,2.84140944480896,1.1787279844284058
-0.1444886922836303,1.2377740144729614,2.95487117767334,2.4950668811798096,1.237821102142334
0.0322428755462169,1.4036388397216797,1.164636492729187,1.3336063623428345,1.1195205450057983
-0.0135938078165054,2.7798702716827397,2.209596872329712,1.8455615043640137,1.5390260219573977
-0.0974634960293769,2.0013651847839355,2.279186487197876,2.9134552478790283,0.8501876592636108
-0.1658065766096115,1.3446940183639526,1.8955402374267576,2.7904772758483887,0.8686732053756713
-0.0292790904641151,1.5952625274658203,1.584317684173584,1.576532244682312,0.3594621121883392
0.1018166467547416,2.9395382404327397,2.5867562294006348,1.2773451805114746,0.8297741413116455
-0.1571741998195648,2.1408140659332275,1.5616956949234009,1.7368769645690918,0.5653061270713806
-0.0219100005924701,1.7928062677383425,2.003185987472534,1.7572195529937744,1.304015040397644
0.0951494127511978,2.150530815124512,2.281135082244873,1.4941130876541138,0.5879886746406555
-0.0006241301889531,2.596069574356079,2.3835949897766118,1.7091729640960691,3.6337270736694336
0.0180710926651954,2.22351336479187,2.4243533611297607,1.2910583019256592,1.563551664352417
-0.001142737804912,2.897026777267456,2.026408195495605,1.6233974695205688,1.9723215103149412
-0.0133273843675851,2.6218798160552974,1.2506389617919922,1.6244347095489502,0.7705057859420776
-0.1651623398065567,2.9606525897979736,2.5487077236175537,2.850066900253296,0.6996908783912658
0.0728789344429969,1.7656620740890503,1.7724542617797852,1.0855427980422974,1.1070412397384644
-0.0495787784457206,1.1512163877487185,1.1709579229354858,2.1493349075317383,1.3088712692260742
-0.0032349901739507,1.9525597095489504,1.0753896236419678,2.2801709175109863,2.7183797359466557
-0.1249613538384437,2.152562379837036,2.1554999351501465,2.26267409324646,0.979532480239868
-0.0784047693014144,1.9613332748413088,1.299952507019043,2.169919729232788,0.979529321193695
-0.1560645848512649,1.5917260646820068,2.21183443069458,1.5727661848068235,0.1611805260181427
-0.0269135870039463,1.1158381700515747,2.472001075744629,2.1083004474639893,2.0521693229675293
-0.1321475952863693,1.976986289024353,2.238820075988769,2.594547986984253,0.9686497449874876
0.0787011906504631,1.3827950954437256,1.2851228713989258,1.4024454355239868,0.7751131653785704
0.0265158675611019,1.45905339717865,2.1604790687561035,1.0818266868591309,1.768195867538452
0.0660602152347564,2.6434919834136963,2.6881077289581294,1.212967872619629,1.0642973184585571
-0.1652264893054962,2.071777582168579,1.8851935863494875,2.499910831451416,0.8574469089508056
-0.1705382764339447,1.7201279401779177,1.4858909845352173,2.8330869674682617,0.7046196460723877
0.0504192002117633,2.185694932937622,2.830973625183105,1.4761289358139038,0.8325711488723754
0.1002137660980224,2.648504734039306,1.6616592407226562,1.268939733505249,0.7514017224311828
-0.1355851590633392,1.4352108240127563,1.0373764038085938,2.800060510635376,0.7378125786781311
-0.0105614503845572,1.2713011503219604,1.1700210571289062,2.6058948040008545,2.0901510715484615
-0.0459055565297603,2.28000807762146,1.9183465242385864,2.4933514595031734,1.2817970514297483
-0.1620828807353973,2.4784502983093266,2.4776468276977535,1.7980631589889526,0.6862836480140686
0.0510806962847709,1.4854129552841189,1.974974036216736,1.1524653434753418,1.32127845287323
0.1037193834781646,2.5087151527404785,2.903916597366333,1.2164607048034668,0.9535415172576904
-0.0214655362069606,1.8362876176834104,2.095042943954468,1.754825472831726,1.3166979551315308
0.0882357582449913,1.6432253122329712,1.4720813035964966,1.0199947357177734,1.02628493309021
0.0614345967769622,1.2446575164794922,1.4200708866119385,1.4504462480545044,0.8084772229194641
-0.1082731857895851,1.769679069519043,1.8892335891723635,2.311182737350464,1.0543782711029053
-0.0510193444788455,1.9435503482818604,1.1677687168121338,1.7737470865249634,0.8218240737915039
-0.1415748000144958,1.4297109842300415,1.0364662408828735,1.8650509119033811,0.6974774003028869
-0.1135437116026878,1.2593276500701904,2.603670597076416,2.562171936035156,1.2581740617752075
-0.0037997509352862,2.566513061523437,1.1638305187225342,2.2186427116394043,2.3933651447296143
-0.1459708660840988,1.5049190521240234,1.621309757232666,1.7052927017211914,0.6163387894630432
0.0112592484802007,1.5591752529144287,2.1837520599365234,1.0930099487304688,2.2974061965942383
-0.0313623063266277,2.2942569255828857,2.2376151084899902,2.7397806644439697,1.3876869678497314
-0.0314029343426227,2.9928555488586426,2.5552432537078857,1.9329887628555296,1.2907814979553225
-0.0224587265402078,2.153949022293091,2.390981435775757,2.6965136528015137,1.6613121032714844
0.0690440461039543,2.969423294067383,2.808387041091919,1.3438056707382202,0.8950598835945129
-0.1402065902948379,1.4781755208969116,2.62992787361145,1.8582470417022705,0.9373689293861388
-0.1698576062917709,2.355052947998047,2.925494432449341,2.731443405151367,0.8610729575157166
-0.1395426839590072,1.86676287651062,1.154107689857483,2.132478713989258,0.7812240123748779
-0.1738694012165069,2.1475918292999268,1.4077991247177124,1.756635665893555,0.5467511415481567
-0.0791837647557258,2.3973636627197266,1.4740625619888306,2.1591122150421143,0.9494224190711976
-0.0674463585019111,2.3000051975250244,1.7503957748413086,2.5294597148895264,1.082027792930603
-0.0547018088400363,1.3694572448730469,2.5236673355102535,1.609731912612915,0.6788391470909118
0.0767940580844879,2.685375452041626,1.7735576629638672,1.2831205129623413,0.8235669136047363
-0.0798408687114715,1.6400129795074463,2.906330347061157,1.9752192497253416,1.2422116994857788
0.0650176331400871,2.529998779296875,2.699204683303833,1.493419170379639,0.6708486676216125
-0.1365272104740142,1.0910470485687256,1.9932931661605835,1.65321946144104,0.6399804949760437
-0.1052029728889465,2.115690231323242,1.7831261157989502,2.485757350921631,0.9741194248199462
-0.048598513007164,2.8901107311248775,1.0164189338684082,1.8903607130050657,0.8016931414604187
-0.0853364020586013,1.554010272026062,2.9967577457427974,1.9894963502883911,1.2607415914535522
-0.156591847538948,2.3829386234283447,2.317199468612671,2.306459188461304,0.9035181999206544
-0.1418885737657547,2.3343288898468018,2.4574854373931885,2.5701234340667725,0.9305619597434996
-0.135166510939598,2.6789376735687256,1.819796085357666,2.4100027084350586,0.8417521715164183
-0.1388507485389709,1.989781379699707,1.1346298456192017,2.049102067947388,0.7371872663497924
0.0026094526983797,2.3736908435821533,1.1948624849319458,1.2037333250045776,2.4893553256988525
-0.1267198771238327,1.5685980319976809,1.3866316080093384,2.22807240486145,0.9304428696632384
0.0101278275251388,1.192649006843567,1.4018077850341797,1.3529070615768433,1.801597237586975
-0.1294136345386505,1.2026398181915283,1.146510362625122,2.739424467086792,0.8588156104087828
