x0,x1,y
-3.561106395024024856e-03,1.729711856758816002e-01,-1.850383747309392989e+08
-6.907570638349472270e-03,4.226215515742241802e-02,-1.469008514554925919e+09
9.165014567510730570e-02,2.486138271720912951e-01,3.313282744976920128e+09
-6.354538131362651512e-03,1.144541422984364336e-02,-4.990029271998019218e+09
-3.962510840673648393e-02,1.830759905359364281e-01,-1.945313896128840208e+09
7.689711604705197490e-03,3.909934068788822881e-01,1.767629481969973445e+08
6.559189564777309980e-03,3.086793760505801218e-02,1.909823298350149155e+09
2.381031575902639238e-02,1.205656376787186956e-01,1.774974939207532883e+09
1.073199781303723699e-03,8.012601217669499398e-01,1.203809219606792182e+07
-9.264775714815721638e-03,7.624012647831845957e-01,-1.092199366880279928e+08
2.589063632491141534e-02,1.021453927745735735e-01,2.278109315781590462e+09
1.532733898179719717e-03,8.897345848173390803e-02,1.548306398097487688e+08
-4.075138306384820143e-03,5.112260591240002094e-01,-7.164402683174334466e+07
1.427341312668480716e-02,6.284877103231978346e-02,2.041181693555671692e+09
-2.761600982740041940e-02,7.736607487661587013e-02,-3.208196666167528629e+09
9.979809986402983502e-02,9.444160248503740140e-01,9.497505270737379789e+08
5.401598609098431057e-03,1.915520762277308359e-02,2.534463630363084316e+09
-7.699304160370226691e-02,7.476410286508398118e-01,-9.255693587337343693e+08
-3.302045125425295130e-02,2.211730090411788072e-02,-1.341842353847593689e+10
-3.781852679273532865e-03,7.052182038592452740e-02,-4.819829895728317499e+08
3.040312012420336857e-02,4.860784366464405287e-02,5.621632073885111809e+09
-2.840925982941993212e-03,6.586191871092410277e-02,-3.876824653733639121e+08
-1.077916995632896167e-03,1.999726257964120485e-02,-4.844683259868644476e+08
-2.023306028635118298e-02,1.038791400874876231e-01,-1.750587600483194351e+09
-2.098366446985313726e-03,1.144570929413518678e-02,-1.647742108537053108e+09
-5.176022629377080575e-02,2.852741641366518532e-01,-1.630738569923752546e+09
2.754887275563346408e-02,1.798093173546947143e-01,1.377026376759555340e+09
9.816233851430106183e-02,6.099484378412674268e-02,1.446446553416285896e+10
3.419135242284317144e-02,2.314567789090398592e-02,1.327690943559556770e+10
6.039529011576712757e-03,1.392534177177780393e-02,3.898053785137301922e+09
4.132673293933814690e-03,3.521880085244102898e-01,1.054647013731447905e+08
-1.249412286881870955e-02,1.403172560190335538e-01,-8.002861623682886362e+08
-1.793864457222356379e-03,1.270164262612928641e-01,-1.269346980130659789e+08
1.956268752987567854e-03,2.843257610083030351e-01,6.183906667121592164e+07
6.582559785956339921e-03,5.869932022258564364e-02,1.007888195544564962e+09
-4.462361321251766266e-03,5.283195309187452282e-02,-7.591344228918919563e+08
5.858355671328799308e-02,5.358475845489275163e-02,9.826188155416252136e+09
7.457281554398857704e-02,2.183570244034739039e-01,3.069474228346878529e+09
1.839743237357242128e-02,5.606256567970414884e-02,2.949408070951627731e+09
2.043473496887759575e-02,9.010204361603695034e-02,2.038379234454273939e+09
7.737798001797498507e-03,5.282916374569006646e-01,1.316419389337948561e+08
-4.338621333410355718e-02,8.843040600554080699e-01,-4.409615746670890450e+08
-1.088754244602547355e-03,1.297055600420328192e-01,-7.544351009766286612e+07
4.692774193410229923e-03,3.945404753915126017e-01,1.069027093561320752e+08
-3.017750762644071192e-03,1.907562162930605612e-02,-1.421854926867414474e+09
-1.066708505371190274e-02,3.659930500090214367e-01,-2.619530972637680173e+08
4.836327875616318675e-03,3.514482825521837717e-02,1.236815527338592529e+09
2.595728188993292208e-03,2.058082842672925850e-02,1.133566439502402306e+09
1.074089523840266163e-03,2.237639962440342856e-01,4.314206108962040395e+07
8.932666588207236955e-03,6.217312409844326371e-02,1.291305652456988811e+09
1.369209991804417811e-03,2.188582283188685862e-01,5.622866841418687999e+07
-7.332161063100857412e-02,8.038921993237329033e-01,-8.197563703744583130e+08
-2.037663572221056017e-03,5.247779545474170332e-02,-3.489856081738103628e+08
-1.074663809375479319e-02,1.282620206710457234e-01,-7.530523435979583263e+08
4.072605562650526145e-02,3.307077989425424858e-01,1.106823908164940119e+09
1.275118568326934210e-02,8.149896225835268071e-02,1.406206527352954865e+09
3.789985775437105641e-03,5.800769708196631402e-01,5.872223464609413594e+07
1.085760753697862218e-03,2.789023126080947268e-02,3.498908959290258288e+08
1.233237806889064814e-02,1.136738772528007868e-02,9.750722013694019318e+09
1.000358047895105219e-02,1.149234985088347025e-02,7.823430888295408249e+09
-2.448276617668592586e-02,1.451344682310377540e-02,-1.516144298784049606e+10
-6.479594882134545077e-03,5.334640717966761259e-02,-1.091674828390847445e+09
-7.954779250315464900e-03,2.316350277449193487e-02,-3.086558529119375706e+09
1.289661867685105122e-02,4.693093200284357835e-01,2.469831346657732725e+08
3.894135614509287163e-02,7.544403859976146487e-01,4.639132338538025618e+08
-2.456902123936548915e-03,7.665448582832611046e-02,-2.880719014245602489e+08
2.577896264060850970e-03,6.549955488232090950e-01,3.537347344551908970e+07
1.316249555032284781e-02,4.370831806303129147e-02,2.706604259556887150e+09
2.688534132079070139e-03,4.552582277102538155e-01,5.307724461433744431e+07
-1.408950335275225250e-02,2.579687119055538158e-01,-4.908844420639308691e+08
2.600437373950426328e-03,7.781956280867449172e-01,3.003365798988993466e+07
8.328097793388656439e-03,6.498337964167033576e-01,1.151845262251603156e+08
-3.016956291215943178e-03,7.567593183394724088e-01,-3.583124176338633150e+07
4.313305807337298493e-03,9.733702939397678722e-02,3.982747562154939175e+08
2.838772234799503448e-03,1.952036584586312462e-01,1.307053048490751833e+08
-8.136701081444837336e-02,1.427213446669653996e-01,-5.124010972960889816e+09
-5.216052398131692386e-02,2.484935463240067754e-01,-1.886589659609575510e+09
1.392869498321216461e-03,1.380995035864042153e-01,9.065023389318986237e+07
7.818084234136941923e-03,6.989922531415063700e-01,1.005260460886597633e+08
2.649397108642595738e-03,2.667432055764173277e-02,8.926974832207518816e+08
7.394950509531375560e-02,1.115859364611847121e-01,5.956298134797414780e+09
-2.144092237549432081e-02,4.902845688157891207e-02,-3.930482421857442379e+09
1.099400449234775971e-02,6.655010611409466204e-02,1.484765186848887920e+09
8.680027250013587839e-03,2.520635953384182601e-02,3.095006606293169975e+09
1.120035623402636932e-02,5.422883559831208344e-02,1.856317140769992828e+09
1.425001394572149825e-02,4.107690578300414175e-01,3.117943103077573180e+08
-5.714687427292308719e-03,3.790159769024929459e-01,-1.355144422403238416e+08
3.638212130614668430e-03,7.739160265194039434e-02,4.225175916279999614e+08
1.876748601335497804e-03,1.135748525005226689e-01,1.485164424895947576e+08
1.752821107331343359e-02,2.849381718044560752e-01,5.528885285111892223e+08
1.032709629259741593e-02,9.525222358590267058e-02,9.744369014804346561e+08
-1.044447030974820795e-03,1.007148327996660320e-01,-9.320594239773507416e+07
2.061380149580620269e-03,2.703045034730430229e-01,6.854178755131219327e+07
1.576921401965438244e-02,1.443176903029969038e-01,9.820669507709223032e+08
1.266880118111870287e-03,3.192388666609387304e-02,3.566731181730132699e+08
1.524373801344532965e-02,1.123622649515243765e-01,1.219330983725938797e+09
-2.273463173885968691e-02,6.398109923496282381e-01,-3.193646513339741826e+08
-4.465522757990701697e-02,9.692297510383286741e-02,-4.140913788170340538e+09
-6.151320432050862846e-02,2.956715881563842102e-02,-1.869861221415900421e+10
3.860343971120025475e-02,1.621144001635098364e-02,2.140203294677893066e+10
1.497978627718055990e-02,6.973656829681570413e-01,1.930614943115245104e+08
3.766215762769782593e-02,3.290580943416310244e-01,1.028686965120602727e+09
5.661164588380297735e-02,9.113087649112282529e-01,5.583298567788722515e+08
1.125192548839588393e-02,7.364711798634451245e-01,1.373161788080942631e+08
1.274141489187140784e-03,4.707978221740107827e-01,2.432393480812692270e+07
-5.002677565592907223e-03,4.553404062143176501e-01,-9.874541517997433245e+07
1.216188798186026813e-02,1.055971542807544877e-01,1.035140742997713804e+09
2.145423420892770324e-03,2.571404251407389263e-01,7.498826027396525443e+07
6.615183699732467455e-03,1.230817785098917323e-02,4.830574272892483711e+09
-2.912466054756546793e-03,4.258770284235560144e-01,-6.146491360764755309e+07
1.170556006013440987e-02,3.828714461154740512e-02,2.747829852037585735e+09
1.297320525707457628e-03,1.649875552526576528e-01,7.067189235405243933e+07
-2.563333149316241247e-02,3.036447969669431868e-01,-7.587344936893388033e+08
4.143280099315245490e-02,1.907310447248797836e-01,1.952421245047062159e+09
-2.426114430136572242e-02,2.836940344900302710e-02,-7.686200262318299294e+09
1.869539115324294828e-02,2.975333323612487993e-02,5.647412984935046196e+09
9.113355797743424858e-02,8.798639036979822858e-01,9.309223200498522520e+08
-5.189680706246176112e-02,3.015861391143627099e-02,-1.546606672976108170e+10
5.168847225712626392e-03,5.297145241405869509e-01,8.770057351435860991e+07
1.192656591906282766e-02,5.442137536186868879e-02,1.969683822532194853e+09
-6.283960507190880507e-02,1.650723944643047170e-01,-3.421445403539862633e+09
1.336952968117932801e-03,6.443907584500856156e-02,1.864736384185532033e+08
2.649116484329422025e-03,1.587333035261407066e-01,1.499973611111839414e+08
-6.196567470152604395e-02,6.674876031409930632e-02,-8.343698393688941956e+09
-5.057536940035292292e-03,4.722378512080703805e-01,-9.625623882406707108e+07
7.801309424658134373e-03,2.439938216890045197e-01,2.873685870507315397e+08
-5.089454570687105411e-02,2.947504784171396663e-02,-1.551912895165556335e+10
5.718784633391297070e-03,4.104740715325765066e-02,1.252185385336005688e+09
-4.600826348333753035e-02,5.046822553900035674e-02,-8.193480507607458115e+09
3.512377494537564232e-02,4.791853885335391194e-02,6.587918793287759781e+09
-2.551055991068993528e-02,5.394128203814791966e-01,-4.250591258917384148e+08
1.166237319476164580e-03,1.818086623896349174e-01,5.765314210693585873e+07
2.895787789703216375e-03,1.843394296598116766e-01,1.411884308037317693e+08
2.676841774328151194e-02,9.908499697300741926e-02,2.428093571165254593e+09
9.218826860580760230e-02,2.571612618320105459e-01,3.221964335259522438e+09
-3.237160268327754498e-02,3.488338782158353912e-01,-8.340578292174009085e+08
-3.210507952025844474e-03,8.620279699758529035e-02,-3.347364537223730087e+08
-3.523334661995874712e-03,1.220981849772541546e-02,-2.593554070501085281e+09
3.169047577592131164e-03,2.348231856352047883e-02,1.212937441593860865e+09
1.870552152942090568e-02,2.273332797220564416e-01,7.395327682784805298e+08
1.930914080799052499e-03,5.065834725761700907e-01,3.425804308192706853e+07
-7.338944661887157085e-03,2.031269847850480578e-02,-3.247256609331877232e+09
1.148042784408237309e-02,1.050290430963500034e-02,9.824247227108800888e+09
-1.497738204062149317e-02,8.285840234266660387e-01,-1.624613175858203173e+08
-6.260228384603779006e-03,2.460815944022178570e-01,-2.286449763156065941e+08
1.346493592343598906e-03,1.833204814621351708e-02,6.601519647920751572e+08
3.764143752871981080e-03,4.082128297958003693e-01,8.287626473498895764e+07
-6.018802078664861263e-03,1.150045310866547182e-01,-4.703766221828905344e+08
1.088727469422141620e-03,2.057071480354533133e-01,4.756860504741641879e+07
1.354110960093753320e-02,2.699970269503224052e-01,4.507605390787827373e+08
3.277823836500366739e-02,8.205170534218912681e-02,3.590447788586779118e+09
4.402391337993592085e-02,3.991711285562382083e-01,9.912430190086296797e+08
7.017369535721694473e-02,1.306056120528366338e-01,4.829065840887173653e+09
1.037573899712229816e-03,9.850369316305487843e-02,9.467103893816411495e+07
-3.455804668987005803e-03,2.588032279514609901e-01,-1.200135041850315481e+08
-6.643165114214771676e-03,3.179274192329840237e-02,-1.878009048846345186e+09
-5.136406147183311156e-03,3.005512975408332621e-01,-1.536000539192847908e+08
9.748764648703334146e-02,1.032549395970257661e-01,8.485733088708727837e+09
2.731348689158619690e-03,4.771011696785499301e-01,5.145377979901880771e+07
-2.151552843202872781e-02,7.875683522512970658e-01,-2.455355492783746719e+08
-4.705001726193105971e-03,5.212820438566538594e-02,-8.112181147168402672e+08
-1.050104619763301281e-03,1.134192866502121283e-01,-8.321397651248982549e+07
2.211519134532646206e-03,2.119651940280358610e-02,9.377277467183145285e+08
-1.176524830457726213e-03,2.506751910545642614e-01,-4.218328149493700266e+07
-8.366974232191660976e-02,1.342964057273570433e-01,-5.599569770831484795e+09
-3.856423230599080598e-02,1.419116652952005786e-01,-2.442402367444502831e+09
-1.563439575899502800e-03,2.567397481036750792e-02,-5.473165853488316536e+08
-1.429218756010894840e-02,1.128818835637821066e-01,-1.137954972137732744e+09
-4.486447116125297056e-03,8.768493495466987697e-02,-4.598627023243481517e+08
3.250677402739611619e-03,4.166719624046059667e-01,7.011811180240131915e+07
3.371977513855906744e-02,4.732404714904689391e-02,6.404030768073289871e+09
-3.785232303268870873e-03,8.935143166640855394e-01,-3.807515153953992575e+07
1.958550606942766319e-03,8.728864931790998594e-02,2.016636589581789672e+08
1.678992378969370886e-03,1.484903739629988284e-01,1.016251131624334157e+08
-5.626271990887128649e-02,7.485531311016654921e-02,-6.755363305439548492e+09
3.517115398421429701e-02,1.410857016683134298e-02,2.240547904706182861e+10
-7.562637422609572169e-02,3.330524723093581524e-02,-2.040850705445912552e+10
-6.480120058064489652e-02,3.765526367103042005e-02,-1.546706738211803818e+10
-2.355825493470230583e-03,2.381257042780919250e-02,-8.891754390122317076e+08
1.004212009331448795e-03,7.741375013620820089e-02,1.165890927273939401e+08
8.523136948835247084e-03,2.528485254587408207e-02,3.029630468314990044e+09
2.881732095574391413e-03,1.826366218638261416e-02,1.418131018083433151e+09
-8.849173944790540702e-02,6.393693782237357126e-02,-1.243945971039326668e+10
7.417507159115765969e-03,1.215226110025824091e-01,5.485945646497794390e+08
6.496299142271844129e-02,1.605842303680609928e-01,3.635915142915295124e+09
-5.368125820593067088e-03,2.097998638883176725e-01,-2.299683677387323678e+08
-1.165372029093004720e-03,4.843437404196130891e-01,-2.162526893162569404e+07
-1.303032024604386212e-03,3.665610819993030123e-02,-3.194915336270427704e+08
-2.683152585016986957e-03,2.016506484776716540e-02,-1.195904131130290985e+09
5.240174063985729262e-03,1.027932406021512569e-02,4.581754066847084045e+09
1.108469726384283833e-03,2.032906150047467664e-01,4.900688800029746443e+07
-2.749027960891509397e-03,4.795629163072749890e-01,-5.152098802295572311e+07
2.085129783494347327e-03,3.656782352685483128e-01,5.124890583127684146e+07
1.831930051899331681e-03,2.142410225673499480e-01,7.685230061719660461e+07
2.037847212732532901e-02,2.293552925843130724e-02,7.985708840479097366e+09
1.540549650923896813e-02,2.830571001359469263e-02,4.891614967010769844e+09
3.991361269127675221e-02,6.511946928514543431e-02,5.508848192051294327e+09
-2.543003316969643865e-02,6.490297341076335380e-01,-3.521542639844989181e+08
-3.864131516720234558e-03,7.662892616754296560e-02,-4.532207425543231964e+08
-2.629669191650254798e-02,6.293116400540160749e-01,-3.755657433833022714e+08
-2.879185163813966983e-02,5.863604957834959164e-01,-4.413219319807596803e+08
2.349336824440753126e-03,3.681209050938115124e-01,5.735950875371679664e+07
-3.578694370015599729e-02,1.516899500195364181e-01,-2.120403049630922079e+09
4.999758577548949617e-02,6.445182410047490817e-01,6.972113353546062708e+08
-2.510280001739050026e-03,6.165832726098885441e-02,-3.659157019839879274e+08
-2.308000893366348501e-03,3.118856393292595425e-02,-6.651065313822988272e+08
-2.857423068803879255e-03,3.266281763121997028e-01,-7.862696619971890748e+07
6.761356153807332459e-02,5.170166390519399524e-01,1.175384369705401659e+09
-1.023737766040195250e-02,1.148508355168711553e-01,-8.011340382333666086e+08
-2.603223759874219098e-02,4.495032029127621342e-02,-5.205102991611294746e+09
-2.651077765164284311e-03,1.047298429298161061e-02,-2.275111226161355019e+09
2.360378944584615602e-03,1.731182254571371482e-01,1.225432963742430806e+08
-2.707209928200419308e-02,2.935742922285189058e-02,-8.288091363698184013e+09
6.685231185175467827e-02,1.368825616151670560e-02,4.389539129146907043e+10
4.483399908561575692e-03,1.066585277837221561e-02,3.778004859242126942e+09
-7.100415795217200621e-02,5.700034574173707957e-01,-1.119584583910818338e+09
2.644579936662493427e-03,8.409670245414055390e-02,2.826365675914015770e+08
-8.532021964889680010e-02,2.409351751063389807e-02,-3.182748880973546600e+10
3.682929153370314429e-02,6.742305274522612801e-02,4.909480852629313469e+09
1.779427012238241415e-02,7.618265264406827164e-01,2.099300971825830936e+08
-1.345085522802446287e-03,1.619765678787466953e-02,-7.463599454129054546e+08
-5.954149849120447813e-02,1.541166543571866228e-02,-3.472328510133243561e+10
-3.104320731520834875e-02,1.262306069330764412e-02,-2.210306664738496780e+10
-5.160714968573214961e-02,1.175018118546775937e-02,-3.947443550127696228e+10
-5.240472979812915710e-02,5.144747794221631726e-02,-9.154971881944517136e+09
-2.609827407698076321e-02,1.706643154689250347e-02,-1.374420685633241844e+10
-1.705235611994874957e-03,2.239526321915915469e-02,-6.843508971836314201e+08
2.542441714336264071e-03,1.052714634784646663e-01,2.170655801391621828e+08
3.004865638192003377e-03,2.986970591878965742e-01,9.041588320373113453e+07
-6.041213744950150316e-03,6.883498170670713234e-01,-7.887976695308052003e+07
1.320452028260182343e-03,3.079015740345567367e-02,3.854440422701343298e+08
1.471619564912517554e-03,3.628282922898704577e-01,3.645398635443527251e+07
7.768544785963098220e-02,4.277803962313490860e-02,1.632185118096253014e+10
2.167043944677003037e-02,1.121931315244234090e-01,1.736009376146075964e+09
-2.286507886106999097e-03,1.866287557660521734e-02,-1.101145634197962046e+09
8.808068704857608539e-03,7.507328078504571511e-01,1.054498379017610699e+08
-2.436203792413668343e-02,1.080159401642049460e-02,-2.027105645646197128e+10
-3.716584042425742813e-03,1.838683534129130492e-02,-1.816718293410991907e+09
4.635622532771757620e-02,3.214915685745476925e-01,1.295952536143296242e+09
4.027146100184853666e-02,1.639640140611825503e-02,2.207493645227796936e+10
1.675297317937136585e-02,2.257303372120302021e-02,6.670410803722920418e+09
3.168047408650762065e-02,6.690116534543442961e-02,4.256068484497960567e+09
-3.773505398919852621e-02,1.528759229219142299e-02,-2.218485027964333725e+10
3.167646930431892993e-02,6.757369253915297691e-02,4.213177299540052891e+09
-4.486303669889096096e-03,2.041220017882622029e-01,-1.975374605888426602e+08
5.270391149978911199e-02,6.527646373379105693e-01,7.256661205889122486e+08
-4.275951203005008000e-02,2.192467422913934108e-02,-1.752872023928973389e+10
1.216738492919368364e-02,3.672778130626836446e-01,2.977509612561002374e+08
6.371716083010081633e-02,2.101336237030811127e-01,2.725282229130571842e+09
3.206190968205634411e-03,6.074271124745660444e-01,4.744012579853834957e+07
-6.093483591114196019e-02,3.316581988490268640e-01,-1.651298272049414158e+09
-9.968826619937929193e-03,1.518645862048103867e-01,-5.899811688034266233e+08
-1.241406028791184083e-03,1.434832410488760535e-01,-7.776126024321046472e+07
1.539750835533172484e-02,2.062855545833566506e-01,6.708605435993940830e+08
-1.544476212465835385e-02,3.763939760666255158e-02,-3.687985271258793354e+09
-6.589984706071998731e-03,6.972201476525365926e-01,-8.495033513858488202e+07
-4.455592657105293328e-03,2.754030286849321052e-01,-1.454076935968166888e+08
1.837062959849123777e-03,5.113271985010579002e-01,3.229057396886751801e+07
3.591251359978932939e-02,2.394262928020611872e-02,1.348107673381128693e+10
-9.882538848979337265e-02,6.112700537962260094e-01,-1.453068300277778149e+09
-3.094560993098630780e-03,1.032256411416498099e-01,-2.694400040242850780e+08
-9.777456258738793926e-02,3.037263267496403615e-02,-2.893303965206704712e+10
1.011580578646441731e-03,3.430120962021967340e-02,2.650584570284630954e+08
-3.994623693020352140e-02,2.017299929031999076e-02,-1.779737775868564987e+10
-5.448154591051465774e-03,2.398371363747637264e-01,-2.041660894007655084e+08
1.137099719299628289e-02,1.981708359909033212e-02,5.157146031236850739e+09
8.892585273839716253e-03,3.505309130114754868e-01,2.280091800248778164e+08
6.127557900831880067e-02,4.664508034266138387e-02,1.180679972720879745e+10
-1.630003491830242859e-02,2.114165871537964855e-02,-6.929471218327052116e+09
9.641426060238477216e-03,1.790155449076925587e-01,4.840621757681069374e+08
-7.986405276467661504e-03,6.154596803080620848e-01,-1.166278733228353709e+08
1.281559704604323929e-03,4.586154186126288612e-02,2.511544112217675447e+08
-1.557911773826852787e-02,5.028619236848429486e-01,-2.784483991482442021e+08
1.654888494561408685e-02,6.210405930872203023e-02,2.394966080843464375e+09
4.994962299274664438e-03,7.805383879125532554e-02,5.751598554095932245e+08
-4.455969713847393252e-03,8.840663601092253465e-01,-4.530102027022995055e+07
3.623856822921577622e-03,7.005241540389974819e-01,4.649417378226798773e+07
-6.713814934298702880e-03,3.306388624398995946e-01,-1.825013519599921107e+08
3.929649391568316996e-02,4.707407491083986373e-01,7.502787185920932293e+08
2.610219738805135553e-02,1.433427003563076882e-02,1.636636024061137390e+10
-1.473428392446149600e-02,4.852232707710941173e-01,-2.729216772946645021e+08
-1.813471865586513757e-02,1.318647988087615422e-02,-1.236040110300203323e+10
-2.479767644403808868e-03,2.636916545301135062e-01,-8.452111589831510186e+07
1.027318531700821026e-02,4.114615396697895999e-02,2.244018814518896580e+09
6.519314386375933863e-03,7.781514208572801738e-01,7.529886472798041999e+07
-1.662225927522184522e-03,1.091665365042209512e-01,-1.368519968547121584e+08
5.575555252022131730e-02,3.133468068496915726e-01,1.599239355835699320e+09
-3.273482680444575986e-03,1.002212354758763059e-02,-2.935627271740523815e+09
1.636376368820642796e-03,6.040624015001667957e-02,2.434736758660237491e+08
3.006547752307314747e-02,5.555424654839470622e-02,4.864088436823803902e+09
1.406668026142535513e-02,7.366062694032852187e-01,1.716353829701194763e+08
-2.267161812102654397e-02,1.545565320072766688e-02,-1.318395681358969879e+10
-1.894065018473932785e-03,7.628053396454465007e-01,-2.231679258401573449e+07
-6.453421215813345824e-02,4.344385276290317621e-02,-1.335095394235083199e+10
-3.265099491392411957e-02,9.010612706208567801e-02,-3.256812185793002605e+09
-1.693945349691437568e-03,6.199558917678862913e-02,-2.455778662517288327e+08
7.513715241867625558e-03,3.224887163901076631e-02,2.094068223602631569e+09
-1.606315348506975101e-03,1.414913997391450684e-01,-1.020355205559097081e+08
-5.818722047479914228e-02,1.651294821631143217e-01,-3.167040457944024086e+09
-5.512921240654128190e-03,1.245373616612125561e-02,-3.978622602163718700e+09
1.041922558596057938e-02,1.721288635593870575e-01,5.440419115856273174e+08
8.915136947854943039e-02,1.725879621529343225e-02,4.642673433718987274e+10
5.237957580254089252e-02,2.357131560528633388e-02,1.997233180394636536e+10
1.607106856702983366e-03,4.450753304520740222e-02,3.245352305574846864e+08
3.115413633375771572e-03,3.606688471092868442e-02,7.763502600515426397e+08
1.734869314786408306e-03,4.171227105764174770e-01,3.738122660193244368e+07
2.213271560312916192e-02,1.388527039690575469e-02,1.432619903019654083e+10
-4.417765882347437015e-03,1.097322889839235510e-02,-3.618419179033771515e+09
3.088848697690774019e-03,5.991652861908733918e-01,4.633408704508302361e+07
-1.026165237457338404e-03,3.373831216218754481e-01,-2.733660418087013438e+07
8.403308776016412546e-03,1.414788681553451333e-02,5.338378507721197128e+09
3.893763774854985815e-02,8.250492338950350391e-01,4.241703947478321791e+08
-5.047526358838816396e-02,2.789431526746818935e-02,-1.626348108107454491e+10
-2.063235322155216114e-02,2.067363602772961106e-01,-8.969794979275940657e+08
-2.383439701250983714e-02,4.581481277263307200e-02,-4.675724040962455750e+09
-3.982484380614670361e-02,1.532302282165468738e-02,-2.335932295662433624e+10
2.595586392612872322e-03,1.885655442750261701e-01,1.237154012523437887e+08
-7.359251432405082907e-03,2.508157944574788689e-01,-2.637116875112347007e+08
-3.284461699440188731e-03,1.136930138775382737e-01,-2.596456439601657689e+08
-1.096415809516094889e-03,2.383159276679526484e-01,-4.134974526167250425e+07
-7.547545647749387410e-02,8.410923786648008549e-02,-8.065154083147953987e+09
4.164185717869126058e-02,1.338844199542314414e-02,2.795443167244636536e+10
-3.150953293873980446e-03,1.680692395649453080e-02,-1.685017241273739100e+09
-1.468516340104836443e-03,7.132021915128546885e-01,-1.850617789443722740e+07
-1.520901402022651824e-02,3.423707671675708247e-02,-3.992592646867058277e+09
6.321951130041621181e-02,6.433928465500284022e-02,8.831318030195798874e+09
1.313904534553244144e-02,3.272867690527570539e-01,3.608161606669101119e+08
-3.225164829216533528e-03,5.139496439591659804e-01,-5.640037140945954621e+07
6.232774153153355923e-02,7.924340850199456110e-01,7.069177086354444027e+08
-7.717120431161603178e-02,6.643878578503840948e-02,-1.043960842731662178e+10
6.697232862232459921e-03,5.640816048795209425e-02,1.067097446402852774e+09
3.943846677373482809e-03,1.187761625099875012e-01,2.984292252089548111e+08
4.546819671452540824e-03,2.859292029987337697e-02,1.429222468023828268e+09
2.539991790211435473e-03,1.160147094910739946e-01,1.967749788381911814e+08
-5.582207604928247219e-02,2.973749228503750897e-01,-1.687144420503744364e+09
-2.728507891759486374e-03,5.005076157677223331e-02,-4.899650954069257379e+08
-1.798552385890431204e-02,6.047548993476938722e-02,-2.672971417519452572e+09
1.558108513122403484e-02,3.567040538843826297e-02,3.925909406939339161e+09
-4.512098186045722208e-03,3.313473321119270176e-01,-1.223899286969181150e+08
6.166628393192932593e-03,1.370786900480759907e-01,4.043230037386918664e+08
8.180650361732735160e-03,7.941800192242619572e-01,9.258049390150506794e+07
-7.022582624619924663e-03,1.872567702601585782e-01,-3.370621195264960527e+08
-4.944855896643242377e-02,1.331426372592864060e-01,-3.338005924086271286e+09
1.041145079942751295e-02,3.649809742871721469e-02,2.563844276370815754e+09
-6.701343714743436542e-02,1.247071260557715000e-01,-4.829712078330565453e+09
1.969731522094076218e-02,2.645669279982370073e-02,6.691478684246590614e+09
8.334056047386555893e-03,4.229990298736965859e-01,1.770792458792026341e+08
-5.292032439903867139e-03,2.480737164437818790e-02,-1.917310113508662462e+09
-2.448990177850252775e-02,1.714679551631214660e-01,-1.283673846272999048e+09
3.477205493955711629e-02,5.739871942842943442e-01,5.444760387485646009e+08
1.215677040007397298e-02,1.454106212274096539e-02,7.514026163380984306e+09
-4.262266360748645164e-03,1.615233163247274395e-01,-2.371679403578815758e+08
