A,x1,x2,x3,y1,y3,y2
26.188251495361328,4.598694324493408,4.754809856414794,1.1576792001724243,3.6082854270935054,3.432578563690185,-2.853673219680786
14.149620056152344,1.7943195104599,3.9484784603118896,1.6398497819900513,1.363802433013916,3.100979804992676,-4.251679420471192
51.230422973632805,3.3777966499328613,3.979422092437744,1.2569286823272705,2.469006299972534,4.911872386932373,-12.329553604125977
39.3303108215332,4.861634254455566,1.4355423450469973,2.7782018184661865,3.288684844970703,3.4081594944000244,-22.855810165405277
11.553750038146973,1.0966744422912598,4.4670042991638175,3.2301414012908936,2.866333484649658,1.341503381729126,-2.85282039642334
23.831932067871094,2.92521333694458,1.0730204582214355,4.951662540435791,3.4971663951873775,2.953163385391236,-26.304292678833008
24.536643981933597,2.165690660476685,1.7316148281097412,4.0527825355529785,3.23067045211792,4.60125207901001,-20.898344039916992
44.60574722290039,1.2548822164535522,1.4507194757461548,4.763510704040527,2.32902193069458,4.6682233810424805,-44.06105422973633
40.03791809082031,3.278497695922852,4.413190841674805,3.9069936275482178,1.5488601922988892,1.867534041404724,-9.575028419494629
52.42682647705078,1.020333170890808,1.1938165426254272,2.010529041290283,4.616568088531494,2.602484941482544,-44.35250854492188
31.832948684692383,3.4451103210449214,2.997715473175049,4.6298155784606925,1.9150785207748413,3.1806886196136475,-13.33058261871338
14.334478378295898,4.480725765228272,3.0123593807220455,3.738890647888184,1.8495825529098513,3.5676887035369877,-6.4355549812316895
43.79383087158203,4.534405708312988,4.058908462524414,1.4209396839141846,1.7111351490020752,2.894521951675415,-9.89127731323242
46.15296936035156,4.817277908325195,2.389915704727173,3.416952848434448,3.6210434436798096,3.2542965412139893,-16.66551399230957
36.25257873535156,3.9594552516937256,4.725675582885742,3.94904375076294,1.2041573524475098,3.3571345806121826,-9.467904090881348
46.658248901367195,1.73885178565979,2.1968235969543457,1.9488862752914429,1.3659181594848633,2.2543532848358154,-22.157716751098636
32.90386962890625,2.738713264465332,3.2045178413391118,4.955943584442139,3.807422399520874,4.032074451446533,-13.249781608581545
34.33985137939453,4.543598175048828,1.2302210330963137,4.3631696701049805,3.9001398086547847,4.428666114807129,-29.21605491638184
29.616048812866207,2.020185232162476,3.3812272548675537,2.732400894165039,3.062744140625,2.9059915542602535,-9.277421951293944
13.753737449645996,3.467747926712036,3.964776039123535,3.6745438575744633,2.2420215606689453,3.6436574459075928,-4.884954452514648
9.959370613098145,1.4134100675582886,1.3956506252288818,3.0949978828430176,1.315117597579956,3.201997756958008,-12.904911041259766
39.980995178222656,2.9604387283325195,2.3791024684906006,2.191537857055664,3.859344482421875,4.199176788330078,-15.870817184448242
23.999347686767575,1.178817629814148,3.757016181945801,3.283942937850952,3.8939967155456543,2.259103298187256,-7.140720367431641
33.63706970214844,2.246509790420532,1.7286480665206907,3.29595160484314,1.09276282787323,1.1550122499465942,-20.240692138671875
53.436859130859375,4.008158683776856,1.0101649761199951,1.177686333656311,1.49176025390625,4.233342647552489,-51.91547775268555
20.770618438720703,3.8619964122772217,2.0702166557312007,2.813060998916626,2.795350313186645,4.1842193603515625,-10.503949165344238
28.76459312438965,4.766216754913329,3.796510696411133,4.960028171539307,2.2755699157714844,2.1196770668029785,-7.489085674285888
45.89324188232422,4.107581615447998,2.6757376194000244,1.906863808631897,2.9457049369812007,2.821758508682251,-14.64053440093994
12.219781875610352,4.619884490966797,1.8487786054611208,1.3154157400131226,2.6764886379241943,4.813725471496582,-3.3464057445526123
22.778369903564453,3.209056615829468,2.252100944519043,4.869555473327637,2.7203123569488525,2.3987269401550293,-11.424652099609377
16.40018081665039,4.379591464996338,2.481759548187256,2.6303093433380127,4.150346279144287,1.2377067804336548,-0.595912516117096
54.535099029541016,4.689958095550537,1.5283306837081907,1.1218934059143066,1.9594075679779053,1.013396978378296,-30.413890838623047
48.5019416809082,4.315845012664794,3.709197998046875,1.2990267276763916,1.8277910947799685,3.4465348720550537,-12.156434059143066
39.83179473876953,2.576792001724243,3.039226770401001,1.2978119850158691,1.3340651988983154,2.3815271854400635,-12.991777420043944
51.6451416015625,3.3927526473999023,4.429704189300537,2.4932031631469727,1.0525262355804443,2.915180206298828,-12.49345588684082
48.28120040893555,2.730792284011841,1.0014550685882568,1.7380856275558472,3.658534049987793,4.931633949279785,-46.79401397705078
17.658090591430664,3.7765884399414062,4.116580009460449,1.5155411958694458,2.345288038253784,1.779985427856445,-2.793227195739746
52.6921272277832,2.9387459754943848,4.169180870056152,1.9452403783798216,4.770817279815674,2.2970473766326904,-10.347409248352053
35.16407775878906,1.513041377067566,1.256558537483215,2.628859281539917,3.3803761005401607,4.907039165496825,-34.180137634277344
48.46818542480469,3.577481985092163,2.720076084136963,1.2814793586730957,2.407325267791748,3.8460075855255127,-16.464466094970703
52.86741638183594,1.818824887275696,2.3860974311828613,2.382136344909668,4.134886264801025,4.01872444152832,-23.01663398742676
24.180351257324215,3.979828596115112,4.366701126098633,1.590611457824707,4.391220569610596,1.3188484907150269,-2.0156681537628174
13.860949516296388,1.4224687814712524,2.9364981651306152,2.5228395462036133,1.504367113113403,1.0616226196289062,-4.903574466705321
19.710794448852536,1.029237985610962,2.035120964050293,3.950195074081421,4.390206813812256,1.6738966703414917,-10.714078903198242
29.59454917907715,2.3379559516906734,1.4677023887634275,4.497105121612549,1.7013037204742432,1.1542729139328003,-20.990537643432617
48.992942810058594,4.87702178955078,3.4645750522613525,4.717695713043213,4.9149580001831055,3.793033599853516,-12.38736629486084
51.112674713134766,3.8039028644561768,2.4069199562072754,1.4540494680404663,1.5751773118972778,3.2592761516571045,-20.715272903442383
8.744719505310057,2.6547422409057617,3.053831100463867,3.1384494304656982,1.4488742351531982,3.5711140632629395,-5.274061679840088
33.74508285522461,1.4830086231231687,2.450129270553589,2.654280424118042,3.2941126823425293,1.60536789894104,-13.518054962158203
29.11335563659668,1.2414541244506836,4.922702789306641,4.859207630157472,4.992059707641602,3.0595495700836186,-7.675240993499757
19.42161750793457,3.904846668243408,2.622743606567383,3.418459415435791,1.0050302743911743,4.6073832511901855,-11.913968086242676
14.347932815551758,4.6218037605285645,4.213575839996338,4.2391886711120605,1.3156857490539553,1.591872215270996,-3.5635616779327397
25.153562545776367,1.0641037225723269,3.7072820663452153,4.013864994049072,1.0107923746109009,4.199480056762695,-11.041544914245604
55.19073486328125,3.3365633487701416,2.0726242065429688,3.6212089061737056,1.2841085195541382,2.0301117897033687,-28.10817527770996
24.43836784362793,3.9144163131713863,3.003671884536743,2.5113184452056885,2.355182886123657,4.297710895538329,-8.66010856628418
43.286380767822266,3.0911905765533447,3.912998676300049,1.437981367111206,3.1090896129608154,2.972860097885132,-9.698575019836426
26.444503784179688,4.2594075202941895,2.4528403282165527,2.2361299991607666,2.206587791442871,2.967159509658813,-9.654399871826174
56.62350082397461,3.385308027267456,4.511199474334717,3.3545892238616943,3.8394505977630615,4.1846442222595215,-12.782307624816896
20.89418601989746,1.3102312088012695,4.743267536163329,4.00260066986084,1.6051480770111084,1.3904110193252563,-5.134926795959473
33.075218200683594,2.947624683380127,4.400758743286133,4.4810285568237305,4.994396686553955,2.155989408493042,-6.365870475769043
23.330530166625977,2.8727755546569824,2.2597622871398926,4.7284770011901855,4.507045745849609,1.6798851490020752,-8.109745979309082
22.53466796875,1.7261390686035156,2.9416849613189697,3.409958839416504,1.3075555562973022,3.110015869140625,-10.498292922973633
38.648784637451165,3.03360366821289,4.946087837219238,2.643937110900879,1.4649926424026487,4.458419322967528,-9.298734664916992
33.34469985961914,2.327406883239746,2.870300769805908,2.687997579574585,4.284724712371825,4.743612289428711,-12.585168838500977
10.954311370849608,1.857991337776184,2.3520946502685547,1.6068426370620728,1.4161134958267212,2.127916097640991,-4.992321014404297
22.227294921875,1.3786275386810305,2.7938754558563232,3.5144779682159424,1.516778826713562,4.316097259521484,-12.636587142944336
53.4715690612793,4.351722240447998,1.6934638023376465,2.676679849624634,1.259452223777771,4.133787155151367,-34.87267303466797
20.28775978088379,2.42044997215271,3.2923696041107178,1.4595811367034912,3.819455862045288,1.567680597305298,-4.049094676971436
15.589998245239258,4.307140350341797,3.87218713760376,1.8103299140930176,2.925494432449341,3.3548123836517334,-2.3404862880706787
32.688358306884766,1.1038490533828735,4.570102214813232,4.515582084655762,3.6723179817199703,3.1658620834350586,-9.393747329711914
57.31170654296875,1.008958339691162,4.1556410789489755,1.9346967935562132,2.26755952835083,1.971027493476868,-14.158387184143066
20.41149139404297,4.697670936584473,2.9384157657623287,3.4324014186859126,3.1049120426177974,2.173809289932251,-4.521831989288329
41.75382232666016,3.695733070373535,2.2485518455505367,2.560934543609619,1.3195368051528933,3.717496395111084,-20.634361267089844
46.194385528564446,4.9792585372924805,3.781527757644653,3.331837654113769,2.898109674453736,2.4074690341949463,-10.520944595336914
20.1922664642334,2.918020009994507,3.318222045898437,3.915250062942505,4.997700214385985,2.303824186325073,-4.408663749694824
26.650619506835938,4.809132099151611,2.8387176990509038,4.2913079261779785,3.0708982944488525,1.0879338979721067,-5.8304219245910645
39.77730941772461,1.664280652999878,3.461542844772339,2.301510095596313,3.741598129272461,2.4212565422058105,-11.3021240234375
39.83804321289063,2.4771411418914795,1.515599012374878,2.25286865234375,3.9361755847930904,2.001784086227417,-22.82750129699707
34.98704147338867,4.738239765167236,3.357918500900269,2.4203941822052,3.6059086322784415,4.00493049621582,-8.217856407165526
12.880271911621094,1.3265645503997805,3.2082443237304688,1.380479335784912,2.811161756515503,2.5986506938934326,-3.970541715621948
49.850830078125,2.8158483505249023,2.948481321334839,4.933341979980469,3.1968913078308105,2.4142265319824214,-17.893644332885742
24.31813621520996,4.5491623878479,3.1976852416992188,1.6550576686859133,4.354732513427734,3.1891715526580806,-3.06034255027771
17.655532836914062,2.277620315551758,4.915961265563965,4.7474541664123535,4.22360897064209,3.459558725357056,-4.97559928894043
10.423154830932615,4.850631713867188,1.6844441890716553,2.783419609069824,2.4737138748168945,3.7089898586273193,-5.193258762359619
37.72223281860352,4.989490509033203,3.110106945037842,2.2295312881469727,4.2984490394592285,4.7801008224487305,-8.659686088562012
42.02322006225586,2.9440619945526123,3.8252205848693848,3.1953718662261963,3.343949794769287,3.760962724685669,-11.553869247436523
9.222882270812988,2.2851662635803223,3.154060125350952,3.9858672618865967,1.0910853147506714,1.2359962463378906,-3.695582151412964
33.81186294555664,4.893755912780762,2.622281074523926,3.18345046043396,1.2692173719406128,4.333899974822998,-15.786782264709473
19.639366149902344,4.994874000549316,4.036587238311768,3.042806386947632,1.9935969114303589,4.086849212646484,-5.479156494140625
17.0524959564209,1.1789827346801758,1.8107709884643557,2.2641496658325195,4.686808109283447,4.779865741729736,-12.34234619140625
42.68686294555664,2.7882444858551025,4.930808544158936,1.5017366409301758,4.157711029052734,1.6934690475463867,-6.821861267089844
27.59110450744629,3.840699195861816,4.147045612335205,4.226082801818848,4.034411907196045,3.6336410045623775,-6.61970329284668
15.224074363708496,3.682599067687988,3.236217737197876,3.3566973209381104,2.2127556800842285,2.72295880317688,-5.010642528533936
25.3248233795166,4.887675285339356,4.0498881340026855,4.9423346519470215,1.1336617469787598,4.851491928100586,-10.805620193481444
14.030743598937988,3.6478848457336426,1.975376844406128,3.1383776664733887,3.449737071990967,4.5355377197265625,-7.938095569610595
54.28677749633789,1.365800857543945,4.011623859405518,2.412563800811768,3.4716496467590328,3.9130687713623047,-14.70370388031006
51.93686676025391,3.358924150466919,1.1141786575317385,1.1323506832122805,4.092654228210449,1.6334209442138672,-35.9363899230957
21.19983673095703,1.8463239669799805,1.3159075975418093,4.627598285675049,1.8375755548477173,4.43545389175415,-29.130142211914062
41.15081405639648,4.180302619934082,4.074101448059082,4.915741443634033,1.63249933719635,4.471003532409668,-13.820170402526855
35.951045989990234,3.0097458362579346,3.0374984741210938,4.048623085021973,3.4959657192230225,2.585848093032837,-11.818344116210938
34.68313980102539,3.8141565322875977,2.16797947883606,2.1088035106658936,1.3360912799835205,1.316542625427246,-14.927912712097168
20.40141868591309,1.686510682106018,2.2089545726776123,4.723271369934082,3.0870168209075928,4.299633502960205,-16.072519302368164
13.019864082336426,3.404237747192383,1.8343924283981323,1.2201751470565796,4.506649971008301,4.188888549804688,-1.5205758810043335
52.9232177734375,1.6401383876800537,1.2116703987121582,1.1517118215560913,1.029037356376648,4.275701522827148,-46.34909439086913
53.08212661743164,4.306313514709473,4.879178524017334,1.4172710180282593,2.376722812652588,2.964205741882324,-9.642667770385742
39.816791534423835,2.3308064937591557,1.2939674854278564,3.3561389446258545,3.244638204574585,4.08983325958252,-35.5342903137207
25.2237606048584,3.18678879737854,3.043792963027954,4.549010753631592,4.052260875701904,1.0301153659820557,-5.583845138549805
25.728923797607425,4.322842597961426,2.6298685073852535,1.6212797164916992,2.249969244003296,2.7727725505828857,-7.79434394836426
44.42459487915039,4.87626838684082,3.298535823822021,2.742048978805542,4.071502208709717,1.3413752317428589,-8.564095497131348
52.9179801940918,2.3101398944854736,3.555938720703125,4.963709354400635,2.029611110687256,3.789562463760376,-18.85284996032715
52.42055892944336,1.3534952402114868,1.5710214376449585,2.5242295265197754,1.4407693147659302,1.7612849473953247,-34.95583724975586
47.100318908691406,4.853956699371338,2.946004867553711,4.505855083465576,4.28671932220459,4.520452022552489,-15.838830947875977
40.25994491577149,4.957213878631592,1.5197371244430542,3.744592666625977,3.425921440124512,4.303873538970947,-25.921043395996094
12.575093269348145,4.676308155059815,2.1260378360748287,3.5436182022094727,3.3176724910736084,4.833340167999268,-6.673515796661377
16.420398712158203,4.401942729949951,1.7053194046020508,3.6392509937286377,1.1327672004699707,1.6876975297927856,-10.306561470031738
52.9896354675293,2.974771022796631,4.400701999664307,4.804214954376221,4.662732124328612,4.134875297546387,-13.403294563293455
38.49319839477539,2.874466180801392,1.6533266305923462,4.563936710357666,4.033651828765869,3.1578011512756348,-24.986354827880856
8.856121063232422,3.235811233520508,4.233381748199463,3.4868078231811523,3.43616795539856,4.889413356781006,-3.4926626682281494
13.43515682220459,1.427608847618103,3.470255136489868,4.374561786651611,2.214655637741089,3.3967409133911133,-7.242333889007568
41.32537841796875,4.5949482917785645,2.609654664993286,2.8850960731506348,3.655385732650757,1.4946459531784058,-11.051756858825684
8.65090274810791,3.460588932037353,3.7036426067352295,3.176105260848999,2.7047228813171387,3.673364162445069,-2.958698034286499
16.379674911499023,4.9681830406188965,1.0892302989959717,4.464975357055664,4.347463130950928,2.6069397926330566,-5.894625663757324
35.630126953125,3.7703056335449214,2.439048767089844,4.197123527526856,2.071084499359131,3.1940677165985107,-16.903066635131836
42.734375,2.4189393520355225,2.3934130668640137,2.6326892375946045,2.6823573112487797,2.953342914581299,-18.39262580871582
40.75269317626953,1.693853497505188,2.0431442260742188,2.216073036193848,3.2052998542785645,3.26260757446289,-20.82748794555664
20.17298889160156,2.423177719116211,4.514621734619141,1.7735179662704468,3.408404588699341,2.452155590057373,-3.6022427082061768
24.54738044738769,2.917548894882202,4.235033988952637,3.583406448364258,1.5879724025726318,4.966695785522461,-8.90478801727295
45.443660736083984,3.6359124183654794,1.7204264402389526,4.226334571838378,4.1319799423217765,2.910233497619629,-24.83091735839844
40.637149810791016,1.343768835067749,3.094199657440185,4.725107192993164,1.115791082382202,2.8976387977600098,-17.073699951171875
50.54164123535156,2.1857824325561523,3.5662662982940674,3.7196018695831294,4.299118995666504,2.472986459732056,-14.116507530212402
41.03314971923828,1.813692569732666,4.669798851013184,2.6142418384552,2.9045324325561523,3.0576126575469966,-9.37054443359375
36.60150909423828,3.6086390018463135,3.5075833797454834,4.190577983856201,3.8685245513916016,1.5535989999771118,-8.311100006103516
13.04824924468994,3.3086254596710205,4.73105525970459,4.296284198760985,3.665924072265625,1.9991332292556765,-2.009683132171631
26.64727783203125,3.727208614349365,1.6626553535461426,4.204022407531737,2.5836026668548584,2.7974836826324463,-17.308658599853516
21.56014442443848,1.8677198886871336,3.219919919967652,2.3899953365325928,3.908805131912232,4.676692485809326,-7.899843692779541
20.507482528686523,1.0890790224075315,2.9288899898529053,4.989987850189209,1.623313069343567,3.756256341934204,-12.797762870788574
56.68446350097656,1.1558966636657717,2.634432077407837,1.3505879640579224,2.883464336395264,2.126267671585083,-21.341670989990234
27.906831741333008,2.8268551826477046,3.9704489707946777,2.621656656265259,1.2483525276184082,4.6558194160461435,-9.214040756225586
39.71938705444336,3.1566288471221924,3.1583263874053955,2.459498405456543,3.784380435943604,4.906767845153809,-12.614811897277832
47.84149169921875,3.101973056793213,3.0125107765197754,4.819584369659424,1.3754401206970217,3.0765697956085205,-19.38671875
37.02804183959961,3.065675973892212,1.5049291849136353,4.348433017730713,4.7718377113342285,2.8117203712463374,-23.00819969177246
32.8404541015625,4.545409202575684,3.877817392349243,2.024921417236328,3.9388797283172607,1.8662939071655276,-4.826357364654541
18.088476181030277,2.640777587890625,2.2182824611663814,4.692585468292236,4.377854347229004,3.8743658065795894,-11.138495445251465
44.250736236572266,4.27808713912964,3.899603366851807,1.0912364721298218,3.129878520965576,1.0766040086746216,-8.215109825134277
22.33279228210449,4.3288679122924805,2.560467481613159,3.909085273742676,3.1237051486968994,4.900835037231444,-10.923187255859377
40.43068313598633,1.7936667203903198,2.7934601306915283,4.511011600494385,4.1760830879211435,1.4450552463531494,-14.125435829162598
17.188676834106445,4.101217269897461,2.2336020469665527,2.4523463249206543,1.2285760641098022,4.40090274810791,-10.271551132202148
55.06909942626953,1.0217251777648926,2.688418388366699,3.906965970993042,2.7927496433258057,4.8849873542785645,-26.5216007232666
55.7375373840332,1.2109854221343994,3.3398211002349854,2.051489353179932,4.07407283782959,1.8321117162704468,-16.336938858032227
53.79901123046875,3.3245997428894043,3.4138433933258057,4.905729293823241,4.422892093658447,4.154492378234863,-17.42185401916504
26.768505096435547,2.0078938007354736,1.6025642156600952,3.683546781539917,4.791370391845703,2.539451360702514,-16.53732681274414
9.166746139526367,2.056687831878662,2.387653350830078,4.4009737968444815,3.7888228893280025,1.4942679405212402,-3.329861640930176
56.36906433105469,3.2297940254211426,1.7910254001617432,3.0109932422637935,3.9187302589416495,2.780897855758667,-29.08146095275879
56.21846389770508,1.0944087505340576,4.343059539794922,3.9456591606140137,2.745617151260376,1.62977397441864,-13.733214378356934
50.72951889038086,3.2906174659729004,2.708324432373047,4.047389507293701,1.6558135747909546,1.141997456550598,-18.425775527954105
23.011476516723636,3.8120431900024414,3.4033987522125244,2.6060552597045894,1.300694704055786,3.4886369705200195,-7.975778102874757
27.50984001159668,3.859022378921509,2.5374197959899902,2.328100681304932,3.872084379196167,2.0656170845031734,-6.848037242889404
50.636585235595696,2.7841286659240723,3.37527847290039,4.084709644317627,2.5469188690185547,3.5685875415802,-17.219995498657227
36.030467987060554,4.7776780128479,4.086642265319824,2.0367348194122314,3.3089358806610107,4.839170932769776,-7.359964847564697
54.85552978515625,4.15783166885376,3.660844087600708,3.3783152103424072,4.5837836265563965,1.4048848152160645,-11.074787139892578
42.939552307128906,4.967592716217041,2.6232864856719966,3.5021767616271973,1.8865432739257808,4.407695770263672,-18.680576324462887
36.6884765625,4.631630897521973,4.884396553039551,1.9433722496032717,2.3253333568573,1.324276328086853,-5.833259582519531
13.222018241882324,2.629714250564575,4.1691527366638175,3.0017936229705806,2.9903421401977535,2.1353204250335693,-2.8226513862609863
38.91888427734375,2.7470574378967285,1.615264058113098,2.1407532691955566,2.3859755992889404,4.2463908195495605,-25.664501190185547
