batch_name,snapshot_time,task_id,state,attempts,assigned_host,started_at,ended_at,state_error,state_status_counts,method,seed,global_index,dataset_id,dataset_name,family,subgroup,metadata_class,dataset_rel,basename,formula_identity,metadata_feature_count,metadata_feature_names,metadata_target_name,metadata_train_samples,metadata_valid_samples,metadata_id_test_samples,metadata_ood_test_samples,formula_char_count,formula_operator_count,formula_call_count,formula_return_expr,result_task_id,result_host,result_dataset,result_task_label,result_dataset_dir,result_expected_dataset_rel,result_dataset_identity_status,result_dataset_identity_match,result_status,result_error,result_timeout_type,result_termination_reason,result_budget_exhausted,result_recovered_from_timeout,result_no_valid_output_reason,result_seconds,result_equation_count,result_has_expression,result_metric_complete,result_valid_output,result_feature_count,result_feature_names,result_target_name,result_train_rows,result_valid_rows,result_id_test_rows,result_ood_test_rows,result_equation,result_canonical_artifact_error,result_result_path,result_train_nmse,result_train_r2,result_train_rmse,result_train_acc_0_1,result_valid_nmse,result_valid_r2,result_valid_rmse,result_valid_acc_0_1,result_id_test_nmse,result_id_test_r2,result_id_test_rmse,result_id_test_acc_0_1,result_ood_test_nmse,result_ood_test_r2,result_ood_test_rmse,result_ood_test_acc_0_1,result_artifact_valid,result_complexity,result_tree_depth,result_variable_count,result_variables,result_operator_count,result_operator_set,result_normalized_expression,result_instantiated_expression,train_log10_nmse,train_log10_nmse_clip12,valid_log10_nmse,valid_log10_nmse_clip12,id_test_log10_nmse,id_test_log10_nmse_clip12,ood_test_log10_nmse,ood_test_log10_nmse_clip12
probe4_full664_load_queue_20260430-050117,20260501-021406,udsr_s521_g0014,done,1,anon-node-03,2026-05-01T04:24:58,2026-05-01T05:26:19,,"{""ok"": 1}",udsr,521,14,g0014,BPG20,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20,BPG20,llm-srbench/bio_pop_growth/BPG20,2,t;P,dP_dt,3500,500,500,500,229,21,1,0.13870625668024555 * (-1 + P / 8.038138014396704) * (1 - P / 70.01799944958296) * P + 0.13870625668024555 * (1 - P / 70.01799944958296) * P + 0.13870625668024555 * P / (1 + np.exp(-8.038138014396704 * (-0.5894251550796137 + P))),udsr_s521_g0014,anon-node-03,BPG20,g0014_BPG20,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG20,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20,match,1,ok,,budget_exhausted_with_output,budget_exhausted_with_output,1,1,,3601.4740000000002,1,1,1,1,2,t;P,dP_dt,3500,500,500,500,(-2.23808e-6*x1**2*x2 + 0.000173036*x1**2 + 1.88129e-6*x1*x2**2 - 2.51074e-5*x1*x2 - 0.0093019*x1 - 0.000246426*x2**3 + 0.017572*x2**2 + 0.115004*x2 - 0.0676452)*exp(x1**(1/8)/x2),,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/udsr/seed521/tasks/udsr_s521_g0014/anon-node-03/udsr/g0014_BPG20/result.json,1.4121642835383795e-09,0.99999999838650921,0.00015113149942414336,1,1.2843719890371228e-09,0.99999999850440324,0.00015602705575345777,1,1.5379462135488914e-09,0.99999999824344188,0.00015393279866469912,1,3.941793506729353e-06,0.99999572251121682,0.00012623315435150996,1,1,48,5,2,x0;x1,4,add;exp;mul;pow,(-2.23808e-6*x0**2*x1 + 0.000173036*x0**2 + 1.88129e-6*x0*x1**2 - 2.51074e-5*x0*x1 - 0.0093019*x0 - 0.000246426*x1**3 + 0.017572*x1**2 + 0.115004*x1 - 0.0676452)*exp(x0**(1/8)/x1),(-2.23808e-6*x0**2*x1 + 0.000173036*x0**2 + 1.88129e-6*x0*x1**2 - 2.51074e-5*x0*x1 - 0.0093019*x0 - 0.000246426*x1**3 + 0.017572*x1**2 + 0.115004*x1 - 0.0676452)*exp(x0**(1/8)/x1),-8.8501147768791597,-8.8501147768791597,-8.8913091745624513,-8.8913091745624513,-8.8130588528098688,-8.8130588528098688,-5.4043061302435094,-5.4043061302435094
probe4_full664_load_queue_20260430-050117,20260501-021406,udsr_s522_g0014,done,1,anon-node-05,2026-05-01T08:57:47,2026-05-01T09:58:14,,"{""ok"": 1}",udsr,522,14,g0014,BPG20,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20,BPG20,llm-srbench/bio_pop_growth/BPG20,2,t;P,dP_dt,3500,500,500,500,229,21,1,0.13870625668024555 * (-1 + P / 8.038138014396704) * (1 - P / 70.01799944958296) * P + 0.13870625668024555 * (1 - P / 70.01799944958296) * P + 0.13870625668024555 * P / (1 + np.exp(-8.038138014396704 * (-0.5894251550796137 + P))),udsr_s522_g0014,anon-node-05,BPG20,g0014_BPG20,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG20,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20,match,1,ok,,budget_exhausted_with_output,budget_exhausted_with_output,1,1,,3602.1039999999998,1,1,1,1,2,t;P,dP_dt,3500,500,500,500,1.0*(1.06698e-6*x1**2*x2 - 8.20445e-5*x1**2 - 4.27532e-6*x1*x2**2 + 0.000568112*x1*x2 - 0.0183856*x1 - 0.000455965*x2**3 + 0.0329877*x2**2 + 0.174863*x2 - 0.0249134)*cos(1.0 - 1.4142135623731/x2),,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/udsr/seed522/tasks/udsr_s522_g0014/anon-node-05/udsr/g0014_BPG20/result.json,2.0744477762313077e-09,0.99999999762980663,0.0001831739170470649,1,1.8385285703648372e-09,0.99999999785911142,0.00018667651828015738,1,2.275812153605024e-09,0.99999999740069179,0.00018725300589664322,1,4.6826114663213591e-05,0.99994918602917982,0.00043508144462622432,1,1,48,6,2,x0;x1,4,add;cos;mul;pow,(1.06698e-6*x0**2*x1 - 8.20445e-5*x0**2 - 4.27532e-6*x0*x1**2 + 0.000568112*x0*x1 - 0.0183856*x0 - 0.000455965*x1**3 + 0.0329877*x1**2 + 0.174863*x1 - 0.0249134)*cos(1.0 - 1.4142135623731/x1),(1.06698e-6*x0**2*x1 - 8.20445e-5*x0**2 - 4.27532e-6*x0*x1**2 + 0.000568112*x0*x1 - 0.0183856*x0 - 0.000455965*x1**3 + 0.0329877*x1**2 + 0.174863*x1 - 0.0249134)*cos(1.0 - 1.4142135623731/x1),-8.6830974939659082,-8.6830974939659082,-8.7355296168936309,-8.7355296168936309,-8.6428635876282573,-8.6428635876282573,-4.3295118757504598,-4.3295118757504598
probe4_full664_load_queue_20260430-050117,20260501-021406,dso_s520_g0015,done,1,anon-node-05,2026-04-30T10:48:07,2026-04-30T11:15:40,,"{""ok"": 1}",dso,520,15,g0015,BPG21,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,BPG21,llm-srbench/bio_pop_growth/BPG21,2,t;P,dP_dt,3500,500,500,500,135,12,0,0.1404201690960543 * (-1 + P / 4.5321236760653205) * (1 - P / 78.49071311458529) * P + 0.1404201690960543 * P / t ** 4.5321236760653205,dso_s520_g0015,anon-node-05,BPG21,g0015_BPG21,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,match,1,ok,,not_timeout,completed,0,0,,1399.588,1,1,1,1,2,t;P,dP_dt,3500,500,500,500,"        x₂       
─────────────────
     -8⋅x₁ - 8⋅x₂
x₂ + ────────────
          x₁     ",,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/dso/seed520/tasks/dso_s520_g0015/anon-node-05/dso/g0015_BPG21/result.json,0.016655370343348515,0.97527326317273921,0.004236730922255399,1,0.017580753911955651,0.97364611278935531,0.0045914667638933702,1,0.016204302774586204,0.97636446528242471,0.0040849562295528895,1,0.012019401587866472,0.77448498872967808,8.5292388109504315e-06,1,1,17,7,2,x0;x1,3,add;mul;pow,x1/(x1 + (-8*x0 - 8*x1)/x0),x1/(x1 + (-8*x0 - 8*x1)/x0),-1.7784457060358796,-1.7784457060358796,-1.7549625050994631,-1.7549625050994631,-1.7903696506955848,-1.7903696506955848,-1.9201171540934217,-1.9201171540934217
probe4_full664_load_queue_20260430-050117,20260501-021406,dso_s521_g0015,done,1,anon-node-03,2026-05-01T00:31:30,2026-05-01T00:54:09,,"{""ok"": 1}",dso,521,15,g0015,BPG21,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,BPG21,llm-srbench/bio_pop_growth/BPG21,2,t;P,dP_dt,3500,500,500,500,135,12,0,0.1404201690960543 * (-1 + P / 4.5321236760653205) * (1 - P / 78.49071311458529) * P + 0.1404201690960543 * P / t ** 4.5321236760653205,dso_s521_g0015,anon-node-03,BPG21,g0015_BPG21,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,match,1,ok,,not_timeout,completed,0,0,,1287.6659999999999,1,1,1,1,2,t;P,dP_dt,3500,500,500,500,"   ⎛⎛     3⋅x₂⎞        ⎞
   ⎜⎜x₂ + ────⎟⋅log(x₂)⎟
   ⎜⎝      x₁ ⎠        ⎟
sin⎜───────────────────⎟
   ⎝         x₁        ⎠",,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/dso/seed521/tasks/dso_s521_g0015/anon-node-03/dso/g0015_BPG21/result.json,0.024824983361734894,0.96314457032941991,0.0051724728361504085,1,0.01997843851321749,0.97005193759841635,0.0048945578756445706,1,0.017683627755980438,0.97420672746163084,0.0042673465667888676,1,5.7151885709955501e-05,0.99892768304180701,5.8814462672873529e-07,1,1,15,6,2,x0;x1,5,add;log;mul;pow;sin,sin((x1 + 3*x1/x0)*log(x1)/x0),sin((x1 + 3*x1/x0)*log(x1)/x0),-1.6051110339064643,-1.6051110339064643,-1.6994384586322564,-1.6994384586322564,-1.7524286356585597,-1.7524286356585597,-4.2429694356113519,-4.2429694356113519
probe4_full664_load_queue_20260430-050117,20260501-021406,dso_s522_g0015,done,1,anon-node-06,2026-05-01T07:38:16,2026-05-01T08:27:10,,"{""ok"": 1}",dso,522,15,g0015,BPG21,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,BPG21,llm-srbench/bio_pop_growth/BPG21,2,t;P,dP_dt,3500,500,500,500,135,12,0,0.1404201690960543 * (-1 + P / 4.5321236760653205) * (1 - P / 78.49071311458529) * P + 0.1404201690960543 * P / t ** 4.5321236760653205,dso_s522_g0015,anon-node-06,BPG21,g0015_BPG21,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,match,1,ok,,not_timeout,completed,0,0,,2720.8490000000002,1,1,1,1,2,t;P,dP_dt,3500,500,500,500,"   ⎛      x₂⎞
x₂⋅⎜-x₁ + ──⎟
   ⎝      x₁⎠
─────────────
  8⋅x₁ + x₂  ",,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/dso/seed522/tasks/dso_s522_g0015/anon-node-06/dso/g0015_BPG21/result.json,0.006915769700556052,0.98973277604650289,0.0027300713463655605,1,0.0065777303639719233,0.990139856061789,0.0028084760902858711,1,0.0051589269334010677,0.99247520869388661,0.0023048991154174373,1,0.012032219491239587,0.77424449176295984,8.5337855359329518e-06,1,1,18,5,2,x0;x1,3,add;mul;pow,x1*(-x0 + x1/x0)/(8*x0 + x1),x1*(-x0 + x1/x0)/(8*x0 + x1),-2.1601594774344077,-2.1601594774344077,-2.1819239332004621,-2.1819239332004621,-2.287440623056221,-2.287440623056221,-1.9196542542985826,-1.9196542542985826
probe4_full664_load_queue_20260430-050117,20260501-021406,imcts_s520_g0015,done,1,anon-node-03,2026-04-30T06:58:06,2026-04-30T07:58:57,,"{""ok"": 1}",imcts,520,15,g0015,BPG21,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,BPG21,llm-srbench/bio_pop_growth/BPG21,2,t;P,dP_dt,3500,500,500,500,135,12,0,0.1404201690960543 * (-1 + P / 4.5321236760653205) * (1 - P / 78.49071311458529) * P + 0.1404201690960543 * P / t ** 4.5321236760653205,imcts_s520_g0015,anon-node-03,BPG21,g0015_BPG21,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,match,1,ok,,budget_exhausted_with_output,budget_exhausted_with_output,1,1,,3601.3690000000001,1,1,1,1,2,t;P,dP_dt,3500,500,500,500,-0.17982883491288673*x1*sin(1) - 2.1570353209784342*x1/(-x0**3 - x0**2*x1 - 1.153089272930076*x0**2 - 1.153089272930076*x0*x1 + 1.0707169945250324*x0 + 1.0707169945250324*x1) + 1.2445060105286996*x1*sin(1)/(-x0**2 - 1.153089272930076*x0 + 1.0707169945250324) + 0.31168764582559738*x1/(x0 + x1),,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/imcts/seed520/tasks/imcts_s520_g0015/anon-node-03/iMCTS/g0015_BPG21/result.json,3.8144988732064953e-06,0.99999433695511886,6.4116894775930846e-05,1,3.8617974369608806e-06,0.99999421109159514,6.804989234513123e-05,1,3.6540538332831411e-06,0.99999467021090394,6.1342250252697359e-05,1,0.0016435578365991545,0.96916261085591393,3.1539975178292042e-06,1,1,63,7,2,x0;x1,4,add;mul;pow;sin,-0.17982883491288673*x1*sin(1) - 2.1570353209784342*x1/(-x0**3 - x0**2*x1 - 1.153089272930076*x0**2 - 1.153089272930076*x0*x1 + 1.0707169945250324*x0 + 1.0707169945250324*x1) + 1.2445060105286996*x1*sin(1)/(-x0**2 - 1.153089272930076*x0 + 1.0707169945250324) + 0.31168764582559738*x1/(x0 + x1),-0.17982883491288673*x1*sin(1) - 2.1570353209784342*x1/(-x0**3 - x0**2*x1 - 1.153089272930076*x0**2 - 1.153089272930076*x0*x1 + 1.0707169945250324*x0 + 1.0707169945250324*x1) + 1.2445060105286996*x1*sin(1)/(-x0**2 - 1.153089272930076*x0 + 1.0707169945250324) + 0.31168764582559738*x1/(x0 + x1),-5.4185625090581038,-5.4185625090581038,-5.4132105100276977,-5.4132105100276977,-5.4372250587006157,-5.4372250587006157,-2.7842150085437756,-2.7842150085437756
probe4_full664_load_queue_20260430-050117,20260501-021406,imcts_s521_g0015,done,1,anon-node-02,2026-04-30T20:45:02,2026-04-30T21:47:54,,"{""ok"": 1}",imcts,521,15,g0015,BPG21,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,BPG21,llm-srbench/bio_pop_growth/BPG21,2,t;P,dP_dt,3500,500,500,500,135,12,0,0.1404201690960543 * (-1 + P / 4.5321236760653205) * (1 - P / 78.49071311458529) * P + 0.1404201690960543 * P / t ** 4.5321236760653205,imcts_s521_g0015,anon-node-02,BPG21,g0015_BPG21,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,match,1,ok,,budget_exhausted_with_output,budget_exhausted_with_output,1,1,,3601.4160000000002,1,1,1,1,2,t;P,dP_dt,3500,500,500,500,cos(x1/(-1.7028787553848672*x0/x1 + 1.166803214096512))/(-2.046588329543354 - 7.048223107745274/x1),,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/imcts/seed521/tasks/imcts_s521_g0015/anon-node-02/iMCTS/g0015_BPG21/result.json,3.4080409175651136e-06,0.99999494038684655,6.0604676270728183e-05,1,3.0761193263741985e-06,0.99999538883814765,6.0734335840878909e-05,1,3.6749274727527453e-06,0.99999463976469238,6.1517208349727595e-05,1,0.00010732600141205318,0.9979862870675299,8.0597454577973563e-07,1,1,23,8,2,x0;x1,4,add;cos;mul;pow,cos(x1/(-1.7028787553848672*x0/x1 + 1.166803214096512))/(-2.046588329543354 - 7.048223107745274/x1),cos(x1/(-1.7028787553848672*x0/x1 + 1.166803214096512))/(-2.046588329543354 - 7.048223107745274/x1),-5.4674951996547314,-5.4674951996547314,-5.5119968217377346,-5.5119968217377346,-5.4347512275985856,-5.4347512275985856,-3.9692950506174514,-3.9692950506174514
probe4_full664_load_queue_20260430-050117,20260501-021406,imcts_s522_g0015,done,1,anon-node-04,2026-05-01T07:05:03,2026-05-01T08:17:17,,"{""ok"": 1}",imcts,522,15,g0015,BPG21,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,BPG21,llm-srbench/bio_pop_growth/BPG21,2,t;P,dP_dt,3500,500,500,500,135,12,0,0.1404201690960543 * (-1 + P / 4.5321236760653205) * (1 - P / 78.49071311458529) * P + 0.1404201690960543 * P / t ** 4.5321236760653205,imcts_s522_g0015,anon-node-04,BPG21,g0015_BPG21,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,match,1,ok,,budget_exhausted_with_output,budget_exhausted_with_output,1,1,,3614.1370000000002,1,1,1,1,2,t;P,dP_dt,3500,500,500,500,sin(4.982570152476107 - 0.7776403581575481/(x0 - 0.6401497286525921))/(log(x1) + 2.1873940413940947 + 7.22568516893101/x1),,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/imcts/seed522/tasks/imcts_s522_g0015/anon-node-04/iMCTS/g0015_BPG21/result.json,1.7948338502538105e-05,0.99997335370913465,0.00013908037768468659,1,1.6273584361819931e-05,0.99997560558500886,0.00013969289163523097,1,2.0051758444365429e-05,0.99997075258099943,0.00014369725262654379,1,0.0021200514437634465,0.96022236034474306,3.5821358418984672e-06,1,1,22,7,2,x0;x1,5,add;log;mul;pow;sin,sin(4.982570152476107 - 0.7776403581575481/(x0 - 0.6401497286525921))/(log(x1) + 2.1873940413940947 + 7.22568516893101/x1),sin(4.982570152476107 - 0.7776403581575481/(x0 - 0.6401497286525921))/(log(x1) + 2.1873940413940947 + 7.22568516893101/x1),-4.7459757483434366,-4.7459757483434366,-4.7885167803689921,-4.7885167803689921,-4.697847535802004,-4.697847535802004,-2.6736536006412837,-2.6736536006412837
probe4_full664_load_queue_20260430-050117,20260501-021406,pyoperon_s520_g0015,done,1,anon-node-05,2026-04-30T05:09:11,2026-04-30T05:10:36,,"{""ok"": 1}",pyoperon,520,15,g0015,BPG21,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,BPG21,llm-srbench/bio_pop_growth/BPG21,2,t;P,dP_dt,3500,500,500,500,135,12,0,0.1404201690960543 * (-1 + P / 4.5321236760653205) * (1 - P / 78.49071311458529) * P + 0.1404201690960543 * P / t ** 4.5321236760653205,pyoperon_s520_g0015,anon-node-05,BPG21,g0015_BPG21,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,match,1,ok,,not_timeout,completed,0,0,,6.1639999999999997,1,1,1,1,2,t;P,dP_dt,3500,500,500,500,(0.021 + ((-0.111) * sin(((cos((-0.023)) / ((0.611 * X1) - (-1.350))) / sqrt(0.044))))),,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/pyoperon/seed520/tasks/pyoperon_s520_g0015/anon-node-05/pyoperon/g0015_BPG21/result.json,0.019505343168435146,0.97104216374006247,0.0045849070254314495,1,0.020471166175153724,0.96931332938552273,0.0049545474194037818,1,0.0196782318639088,0.97129740545644738,0.0045015830770061159,1,6998.6660684527005,-131312.04797217363,0.0065084337368989977,1,1,14,8,1,x0,4,add;mul;pow;sin,0.021 - 0.111*sin(4.76605204753977/(0.611*x0 + 1.35)),0.021 - 0.111*sin(4.76605204753977/(0.611*x0 + 1.35)),-1.7098464044987316,-1.7098464044987316,-1.6888574163014347,-1.6888574163014347,-1.7060139265472118,-1.7060139265472118,3.845015272254936,3.845015272254936
probe4_full664_load_queue_20260430-050117,20260501-021406,pyoperon_s521_g0015,done,1,anon-node-06,2026-04-30T18:33:59,2026-04-30T18:38:12,,"{""ok"": 1}",pyoperon,521,15,g0015,BPG21,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,BPG21,llm-srbench/bio_pop_growth/BPG21,2,t;P,dP_dt,3500,500,500,500,135,12,0,0.1404201690960543 * (-1 + P / 4.5321236760653205) * (1 - P / 78.49071311458529) * P + 0.1404201690960543 * P / t ** 4.5321236760653205,pyoperon_s521_g0015,anon-node-06,BPG21,g0015_BPG21,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,match,1,ok,,not_timeout,completed,0,0,,6.2709999999999999,1,1,1,1,2,t;P,dP_dt,3500,500,500,500,(0.497 + ((-0.591) * sin(exp((tanh((0.734 * X1)) * (0.437 * X2)))))),,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/pyoperon/seed521/tasks/pyoperon_s521_g0015/anon-node-06/pyoperon/g0015_BPG21/result.json,0.020443778950214507,0.96964895217364366,0.0046939053039543209,0.99971428571428567,0.020288778835067973,0.96958673150543984,0.0049324268306600695,0.998,0.019972511267025046,0.97086817063247643,0.0045351177770547096,1,15.763472345493463,-294.76344692917326,0.00030888356143807754,1,1,13,8,2,x0;x1,5,add;exp;mul;sin;tanh,0.497 - 0.591*sin(exp(0.437*x1*tanh(0.734*x0))),0.497 - 0.591*sin(exp(0.437*x1*tanh(0.734*x0))),-1.6894388235307838,-1.6894388235307838,-1.6927440920081362,-1.6927440920081362,-1.6995673251722163,-1.6995673251722163,1.1976518891930694,1.1976518891930694
probe4_full664_load_queue_20260430-050117,20260501-021406,pyoperon_s522_g0015,done,1,anon-node-08,2026-05-01T06:33:03,2026-05-01T06:35:57,,"{""ok"": 1}",pyoperon,522,15,g0015,BPG21,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,BPG21,llm-srbench/bio_pop_growth/BPG21,2,t;P,dP_dt,3500,500,500,500,135,12,0,0.1404201690960543 * (-1 + P / 4.5321236760653205) * (1 - P / 78.49071311458529) * P + 0.1404201690960543 * P / t ** 4.5321236760653205,pyoperon_s522_g0015,anon-node-08,BPG21,g0015_BPG21,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,match,1,ok,,not_timeout,completed,0,0,,6.8049999999999997,1,1,1,1,2,t;P,dP_dt,3500,500,500,500,(0.000 + (0.152 * (tanh(((((1.081 * X2) - (0.274 * X2)) ^ 2) ^ 2)) - log(exp((0.910 * X2)))))),,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/pyoperon/seed522/tasks/pyoperon_s522_g0015/anon-node-08/pyoperon/g0015_BPG21/result.json,0.023690562435333299,0.96482874348920022,0.0050529083522812572,0.99971428571428567,0.024586639124253698,0.96314415652398333,0.0054297805926629174,0.998,0.023182984492308101,0.96618538653299446,0.0048860387294830049,1,0.00021959431807680734,0.99587984353846848,1.1528675119185808e-06,1,1,16,6,1,x0,6,add;exp;log;mul;pow;tanh,-0.152*log(exp(0.91*x0)) + 0.152*tanh(0.424125260001*x0**4),-0.152*log(exp(0.91*x0)) + 0.152*tanh(0.424125260001*x0**4),-1.6254246286118845,-1.6254246286118845,-1.6093008331786178,-1.6093008331786178,-1.6348306552962188,-1.6348306552962188,-3.6583789012884913,-3.6583789012884913
probe4_full664_load_queue_20260430-050117,20260501-021406,udsr_s520_g0015,done,1,anon-node-04,2026-04-30T14:37:23,2026-04-30T15:41:14,,"{""ok"": 1}",udsr,520,15,g0015,BPG21,llm-srbench,bio_pop_growth,bio_pop_growth,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,BPG21,llm-srbench/bio_pop_growth/BPG21,2,t;P,dP_dt,3500,500,500,500,135,12,0,0.1404201690960543 * (-1 + P / 4.5321236760653205) * (1 - P / 78.49071311458529) * P + 0.1404201690960543 * P / t ** 4.5321236760653205,udsr_s520_g0015,anon-node-04,BPG21,g0015_BPG21,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,match,1,ok,,budget_exhausted_with_output,budget_exhausted_with_output,1,1,,3602.578,1,1,1,1,2,t;P,dP_dt,3500,500,500,500,1.0*(4.18518e-6*x1**3 + 0.0111306*x1**2*x2 - 0.000744982*x1**2 - 0.0390436*x1*x2**2 - 0.370363*x1*x2 + 0.045896*x1 + 0.0208907*x2**3 - 2.75626*x2**2 + 4.09493*x2 - 0.984328)*exp(exp(-x1))/x1,,/home/anonymous/projects/scientific-intelligent-modelling/experiments/probe4_full664_load_queue_20260430-050117/udsr/seed520/tasks/udsr_s520_g0015/anon-node-04/udsr/g0015_BPG21/result.json,7.855531402559796e-07,0.99999883375960053,2.9096551518453401e-05,1,5.357787829325167e-07,0.9999991968573313,2.534693512029615e-05,1,7.7012340879713047e-07,0.9999988767009097,2.8161280280125501e-05,1,0.048078890623431701,0.097915858660281629,1.7058705457477043e-05,1,1,53,5,2,x0;x1,4,add;exp;mul;pow,(4.18518e-6*x0**3 + 0.0111306*x0**2*x1 - 0.000744982*x0**2 - 0.0390436*x0*x1**2 - 0.370363*x0*x1 + 0.045896*x0 + 0.0208907*x1**3 - 2.75626*x1**2 + 4.09493*x1 - 0.984328)*exp(exp(-x0))/x0,(4.18518e-6*x0**3 + 0.0111306*x0**2*x1 - 0.000744982*x0**2 - 0.0390436*x0*x1**2 - 0.370363*x0*x1 + 0.045896*x0 + 0.0208907*x1**3 - 2.75626*x1**2 + 4.09493*x1 - 0.984328)*exp(exp(-x0))/x0,-6.1048244309431352,-6.1048244309431352,-6.2710144886333268,-6.2710144886333268,-6.1134396755221365,-6.1134396755221365,-1.3180455618389364,-1.3180455618389364
