Ef,epsilon,p_d,theta,r
0.065226055681705475,2.1888983249664307,2.4897110462188721,1.1284643411636353,1.1721570491790771
-0.0023430499713867903,2.9308171272277832,1.2177711725234985,1.8891009092330933,2.325963020324707
-0.084731616079807281,2.9973964691162109,1.9872705936431885,2.6795449256896973,0.90670144557952881
-0.16005899012088776,1.0483372211456299,2.7335021495819092,2.1150708198547363,1.1987918615341187
-0.090343192219734192,1.96260666847229,1.0365102291107178,2.9758312702178955,0.61012428998947144
-0.086341828107833862,1.5828453302383423,1.3658074140548706,2.5263912677764893,1.0398797988891602
0.07201925665140152,1.0101665258407593,1.0969083309173584,1.5052645206451416,0.61728084087371826
-0.044913239777088165,2.2225551605224609,1.9988577365875244,2.8149077892303467,1.1326123476028442
-0.14426994323730469,2.7403628826141357,2.0061798095703125,2.3694453239440918,0.84600239992141724
0.023000909015536308,2.7672028541564941,2.529454231262207,1.2104698419570923,1.4628329277038574
-0.019818471744656563,2.4797277450561523,2.8628377914428711,2.4745218753814697,1.8907862901687622
0.039265148341655731,1.369425892829895,1.5984117984771729,1.4744431972503662,0.8791770339012146
-0.038832530379295349,1.869356632232666,2.1022589206695557,2.9779717922210693,1.0357534885406494
-0.030678985640406609,2.7717990875244141,1.1151105165481567,2.6815848350524902,1.0758849382400513
-0.057500850409269333,1.5100926160812378,2.1906135082244873,1.8662004470825195,1.1881828308105469
-0.17080534994602203,1.8866254091262817,2.286088228225708,2.4455103874206543,0.94103771448135376
-0.14756740629673004,2.2338738441467285,2.4823880195617676,2.3372719287872314,0.96485847234725952
-0.16911190748214722,1.2067049741744995,1.1978253126144409,2.0474989414215088,0.82976531982421875
-0.089392609894275665,1.0894087553024292,2.3785080909729004,2.1419713497161865,1.384150505065918
-0.034669402986764908,1.6232548952102661,1.3643239736557007,2.1479756832122803,1.3832123279571533
0.07775425910949707,2.5040793418884277,1.0050824880599976,1.0888431072235107,0.79694133996963501
-0.10772539675235748,2.4309980869293213,1.5351083278656006,1.906530499458313,0.7578810453414917
-0.062335427850484848,2.883108377456665,2.3982553482055664,2.9800140857696533,0.79677611589431763
0.034921422600746155,2.553790807723999,1.8378688097000122,1.4534319639205933,0.83016270399093628
-0.11349993944168091,1.4304569959640503,1.6381498575210571,1.9464946985244751,0.93682044744491577
-0.096325337886810303,2.1045281887054443,1.6260504722595215,2.9347777366638184,0.72737586498260498
-0.13254083693027496,2.6897957324981689,1.7408797740936279,1.8151546716690063,0.64923733472824097
0.083990082144737244,2.8449790477752686,1.2641654014587402,1.0609467029571533,0.81332516670227051
0.049733676016330719,2.6579225063323975,2.3545989990234375,1.1495133638381958,1.1664066314697266
0.00050437817117199302,1.7883960008621216,2.01961350440979,1.1489059925079346,5.8449573516845703
0.048480290919542313,1.8653961420059204,1.0007275342941284,1.3690427541732788,0.80344116687774658
0.073525652289390564,1.9693729877471924,2.5845904350280762,1.4726202487945557,0.74630433320999146
-0.025999007746577263,1.2565206289291382,1.1282793283462524,1.8144296407699585,1.2451016902923584
0.049542009830474854,2.2887411117553711,1.8600380420684814,1.1407396793365479,1.1406474113464355
-0.14695864915847778,1.211234450340271,1.9682490825653076,1.7614197731018066,0.78896445035934448
-0.11374310404062271,1.014618992805481,1.5175604820251465,2.47509765625,1.1511553525924683
-0.057622920721769333,1.6689779758453369,1.2338511943817139,2.7485525608062744,1.0271323919296265
0.064557470381259918,2.4019513130187988,1.7034599781036377,1.2270246744155884,0.94061118364334106
-0.17600873112678528,1.8273711204528809,2.0269155502319336,2.0692245960235596,0.85803544521331787
-0.034056104719638824,1.2415043115615845,1.7250646352767944,1.827140212059021,1.3368020057678223
-0.060355149209499359,1.1207270622253418,2.9613513946533203,2.9296038150787354,1.2906347513198853
-0.11538505554199219,2.4524233341217041,1.8113718032836914,2.2092297077178955,0.90095347166061401
-0.14419355988502502,2.8109018802642822,2.6067879199981689,2.6195943355560303,0.87224847078323364
-0.082838945090770721,1.0320518016815186,2.3536410331726074,2.5069324970245361,1.4640222787857056
-0.086899831891059875,2.4572081565856934,2.001835823059082,1.7556592226028442,0.73948538303375244
-0.031789768487215042,1.5843950510025024,1.809831976890564,1.6347767114639282,0.81799972057342529
0.020119613036513329,2.0455951690673828,2.4564993381500244,1.218990683555603,1.664238452911377
-0.075508952140808105,2.6297037601470947,1.7264201641082764,1.6180649995803833,0.46099153161048889
-0.10702377557754517,1.1551156044006348,2.871633768081665,2.5013003349304199,1.3850042819976807
-0.037859614938497543,1.9738123416900635,2.7003793716430664,2.7405142784118652,1.4582171440124512
-0.093190163373947144,1.9363877773284912,1.6298811435699463,2.8642385005950928,0.82809114456176758
-0.097709082067012787,1.3630695343017578,1.9708424806594849,2.204979419708252,1.1902447938919067
-0.16757409274578094,1.1402719020843506,1.8091940879821777,1.9567523002624512,0.92377567291259766
-0.0062127732671797276,2.0168018341064453,2.9730439186096191,1.8219685554504395,2.3891198635101318
-0.036329478025436401,1.663703441619873,1.9351503849029541,1.8439987897872925,1.2569422721862793
-0.099454350769519806,1.1893137693405151,1.8969377279281616,2.2572388648986816,1.2335333824157715
-0.040056195110082626,1.0519245862960815,2.7850511074066162,2.7577910423278809,1.7628930807113647
0.099755711853504181,1.0044791698455811,2.5778205394744873,1.4673484563827515,0.85763287544250488
-0.10976452380418777,2.8488354682922363,1.9692078828811646,2.216200590133667,0.89728659391403198
-0.11100929230451584,1.9590100049972534,2.1591110229492188,2.4576249122619629,1.0509629249572754
-0.074338622391223907,2.9045660495758057,1.9193588495254517,2.6456539630889893,0.96123999357223511
-0.027004227042198181,2.8691198825836182,2.1789593696594238,1.7101970911026001,0.9739457368850708
-0.12541292607784271,1.6388101577758789,2.9579806327819824,2.8737270832061768,0.9571763277053833
-0.16647852957248688,2.9253158569335938,1.3422220945358276,1.8917098045349121,0.58181506395339966
-0.011473746038973331,2.9947452545166016,2.0550534725189209,1.6147656440734863,0.85589390993118286
-0.17329370975494385,1.6425831317901611,2.0770299434661865,2.4929337501525879,0.94302302598953247
-0.033676914870738983,2.9468779563903809,1.8111405372619629,2.0917253494262695,1.2343572378158569
-0.11414866894483566,2.9974370002746582,2.5182936191558838,2.0214033126831055,0.88316643238067627
-0.1288369745016098,1.0894913673400879,1.4053854942321777,1.6320748329162598,0.52668911218643188
0.016715528443455696,1.8941222429275513,2.9654042720794678,1.2508683204650879,1.8828825950622559
-0.068998523056507111,2.4203495979309082,2.5735228061676025,2.6130414009094238,1.1701076030731201
-0.13921880722045898,2.3412995338439941,2.1181089878082275,2.1783485412597656,0.89922314882278442
-0.081866517663002014,2.9438376426696777,2.5249440670013428,2.9711673259735107,0.74773025512695312
-0.14599455893039703,2.3239424228668213,1.487688422203064,2.0691888332366943,0.76030921936035156
0.069237262010574341,2.1794619560241699,1.0570893287658691,1.0661753416061401,0.89117848873138428
-0.10528828203678131,1.4231619834899902,1.1579538583755493,2.8137991428375244,0.82540470361709595
-0.021530594676733017,2.0048730373382568,2.0187492370605469,2.5243115425109863,1.7401962280273438
-0.10982172191143036,1.3432554006576538,1.6044772863388062,2.861635684967041,0.88345628976821899
0.074837774038314819,1.3200691938400269,1.1058351993560791,1.0758559703826904,1.0375603437423706
0.075740069150924683,2.6531567573547363,2.939589262008667,1.2086355686187744,1.049823522567749
-0.08244035392999649,2.0933942794799805,2.0218966007232666,2.7745053768157959,0.97851896286010742
-0.15425977110862732,2.8381540775299072,1.5630189180374146,2.2718091011047363,0.74894064664840698
-0.13242603838443756,2.7009713649749756,1.3526597023010254,2.3196256160736084,0.76642793416976929
-0.0070961886085569859,1.9372330904006958,1.3266633749008179,2.781968355178833,1.9651719331741333
-0.17537617683410645,2.1179056167602539,2.6166908740997314,2.2434039115905762,0.93584489822387695
-0.14937631785869598,1.2138043642044067,2.2351276874542236,2.6872808933258057,1.0508660078048706
-0.17654141783714294,2.2302944660186768,2.3518211841583252,2.0880527496337891,0.84942823648452759
-0.13265727460384369,2.9840915203094482,1.0446151494979858,2.732487678527832,0.61261916160583496
-0.023352785035967827,2.3851528167724609,1.7195243835449219,2.5985617637634277,1.4828358888626099
-0.086280860006809235,1.9587744474411011,2.6175169944763184,2.2917032241821289,1.223910927772522
-0.01783725805580616,2.3043193817138672,2.2537915706634521,2.5952889919281006,1.7978413105010986
-0.15157318115234375,2.1543128490447998,2.8655276298522949,2.6481420993804932,0.95608419179916382
-0.074357591569423676,2.3636043071746826,1.3313276767730713,2.6020112037658691,0.92719954252243042
-0.10324244946241379,1.4338599443435669,2.1099600791931152,1.6949976682662964,0.74786591529846191
-0.10921948403120041,1.0445394515991211,1.9644449949264526,2.9949939250946045,0.84063112735748291
0.096194207668304443,1.0779483318328857,1.8172160387039185,1.1752939224243164,1.141517162322998
-0.067205816507339478,1.9134275913238525,2.4852244853973389,1.8108283281326294,1.0213438272476196
-0.00013385982310865074,2.0783143043518066,2.0791630744934082,1.7297492027282715,6.5331449508666992
-0.036341290920972824,2.0884525775909424,2.9737114906311035,2.468029260635376,1.6583136320114136
-0.015415394678711891,2.0328378677368164,1.2524645328521729,2.6742165088653564,1.5656565427780151
-0.12295465916395187,1.8203887939453125,1.6091412305831909,2.8462927341461182,0.78181493282318115
0.025595225393772125,2.6390435695648193,2.4498016834259033,1.0456182956695557,1.5544455051422119
-0.098855346441268921,2.6644339561462402,1.7802337408065796,2.4545426368713379,0.92490917444229126
-0.1711161732673645,2.1883618831634521,2.6327376365661621,2.1207680702209473,0.90771257877349854
-0.12806373834609985,2.5506086349487305,1.6168010234832764,1.7261731624603271,0.56531506776809692
0.090817548334598541,1.1054927110671997,2.1699104309082031,1.5257446765899658,0.61458742618560791
-0.073669269680976868,1.5039469003677368,1.3012821674346924,2.3417732715606689,1.1190541982650757
-0.17361244559288025,1.5283439159393311,1.6938266754150391,2.7004868984222412,0.83794581890106201
-0.057319637387990952,2.7936418056488037,2.4728431701660156,1.7709379196166992,0.89557856321334839
-0.095001757144927979,2.4060215950012207,2.2016992568969727,1.8030276298522949,0.80157375335693359
-0.069459952414035797,2.4295110702514648,1.7687098979949951,1.6640503406524658,0.61445087194442749
-0.088669590651988983,1.8501383066177368,2.8355026245117188,2.6367931365966797,1.2043150663375854
-0.15058651566505432,1.8148571252822876,2.5845763683319092,2.0008969306945801,0.94936263561248779
0.10099643468856812,2.2471308708190918,1.9171099662780762,1.1110148429870605,0.92906981706619263
-0.13849660754203796,1.6485757827758789,2.4237377643585205,2.5578229427337646,1.0523710250854492
-0.031919654458761215,1.0651721954345703,2.8460462093353271,2.0179753303527832,1.9824894666671753
0.069246768951416016,1.3288342952728271,2.6860659122467041,1.3903367519378662,1.0715750455856323
0.019968902692198753,2.9436194896697998,2.6820938587188721,1.5387520790100098,0.7039373517036438
-0.07667502760887146,2.0632150173187256,1.5451591014862061,1.9135909080505371,0.90375244617462158
-0.095243245363235474,2.3349418640136719,1.6264777183532715,2.2833089828491211,0.95234912633895874
0.050295241177082062,1.7859466075897217,1.4306279420852661,1.570793628692627,0.021658260375261307
-0.036657094955444336,1.1251914501190186,2.3772881031036377,2.068115234375,1.793513298034668
0.046965263783931732,2.5866289138793945,1.309106707572937,1.5109544992446899,0.53552639484405518
0.019823171198368073,2.786320686340332,1.9786397218704224,1.0425875186920166,1.5498415231704712
-0.082731880247592926,2.7536606788635254,1.648370623588562,2.6848700046539307,0.8809584379196167
-0.072140894830226898,1.017731785774231,1.4354943037033081,1.9595595598220825,1.1786072254180908
-0.015027611516416073,2.6196272373199463,2.7713940143585205,1.881782054901123,1.698047399520874
-0.16784027218818665,2.8559260368347168,1.4307948350906372,2.7257616519927979,0.64095896482467651
-0.046777661889791489,2.1661410331726074,1.7671360969543457,2.1339232921600342,1.2340718507766724
-0.025068504735827446,2.5670027732849121,1.3734209537506104,2.3679635524749756,1.3656413555145264
-0.16937364637851715,1.4713072776794434,1.5666996240615845,2.9075303077697754,0.69700080156326294
-0.16744412481784821,1.8563061952590942,1.378183126449585,2.7260587215423584,0.73119992017745972
-0.14216619729995728,1.8770066499710083,2.6841990947723389,2.6003475189208984,1.019731879234314
-0.030816929414868355,2.8898050785064697,2.7782611846923828,2.2401251792907715,1.5360171794891357
-0.11715646088123322,1.8012505769729614,2.1814804077148438,2.190845251083374,1.0528495311737061
-0.0024579125456511974,2.589655876159668,1.2652556896209717,2.461463451385498,2.8522307872772217
-0.15391954779624939,1.2056002616882324,1.0745959281921387,2.5229363441467285,0.86764007806777954
-0.16340541839599609,2.1071789264678955,1.968278169631958,1.6595602035522461,0.49392476677894592
-0.028249649330973625,1.7017987966537476,2.7619919776916504,2.31246018409729,1.8974617719650269
-0.025634719058871269,2.0570480823516846,2.6275286674499512,1.9647468328475952,1.6155052185058594
0.026620635762810707,1.1532180309295654,2.9101035594940186,1.1776125431060791,2.0007302761077881
-0.10165613889694214,1.842826247215271,1.2930974960327148,2.2365026473999023,0.928489089012146
-0.15586121380329132,2.5951163768768311,2.0904102325439453,2.209097146987915,0.83891010284423828
-0.06273835152387619,2.4447712898254395,1.1331405639648438,1.8890267610549927,0.80626797676086426
-0.12913906574249268,2.3024923801422119,2.1234064102172852,1.6168646812438965,0.428047776222229
-0.13388888537883759,1.1309834718704224,2.2086181640625,2.0671942234039307,1.1339794397354126
-0.023213909938931465,1.9797284603118896,1.6071740388870239,2.8986663818359375,1.2491773366928101
0.023381613194942474,2.6118862628936768,2.1723339557647705,1.0561956167221069,1.5380402803421021
-0.099091596901416779,2.1641089916229248,2.9840483665466309,2.0223691463470459,1.0926094055175781
0.091081477701663971,1.1867790222167969,1.226576566696167,1.4393559694290161,0.70605814456939697
-0.021769182756543159,2.8858208656311035,1.2357985973358154,2.9766480922698975,0.91283679008483887
-0.0056051686406135559,2.3115274906158447,2.5534505844116211,2.9302208423614502,2.129094123840332
-0.059738345444202423,1.8668941259384155,2.2419338226318359,1.5987300872802734,0.51170748472213745
-0.10816530138254166,2.9228506088256836,1.676954984664917,1.6538572311401367,0.47131556272506714
-0.077666416764259338,2.5096502304077148,1.0897419452667236,2.1294548511505127,0.84338891506195068
-0.145262211561203,2.3110265731811523,2.7783949375152588,2.6817655563354492,0.92278319597244263
-0.16500559449195862,2.9594807624816895,1.3364897966384888,2.6243948936462402,0.65484011173248291
-0.16649158298969269,2.6210277080535889,2.6239621639251709,2.8421363830566406,0.73963779211044312
0.063072562217712402,2.432020902633667,1.5977725982666016,1.2610996961593628,0.8970305323600769
0.020299633964896202,2.5394814014434814,1.6501375436782837,1.4230648279190063,1.0362025499343872
-0.15040120482444763,1.9774960279464722,1.9474669694900513,1.6801525354385376,0.5535157322883606
-0.039446700364351273,2.2223150730133057,1.8356168270111084,2.8047733306884766,1.1595925092697144
-0.065682306885719299,2.7752354145050049,1.0281963348388672,1.6247349977493286,0.41696447134017944
-0.16520245373249054,1.1879186630249023,2.1763789653778076,2.6295707225799561,1.0418224334716797
-0.072414301335811615,2.3616838455200195,2.0382003784179688,1.7620671987533569,0.80978947877883911
-0.0016212237533181906,1.5040439367294312,1.8537561893463135,2.0475034713745117,4.1982326507568359
0.063362568616867065,1.5916380882263184,1.9114463329315186,1.0841877460479736,1.2320778369903564
-0.13205812871456146,2.4429492950439453,2.1303260326385498,1.601235032081604,0.36331120133399963
-0.15808369219303131,1.3950445652008057,2.3336718082427979,1.8191418647766113,0.84432333707809448
-0.012915647588670254,1.5956628322601318,2.7850105762481689,1.7264809608459473,1.7033169269561768
-0.015818238258361816,1.8188196420669556,2.9321694374084473,2.5536870956420898,2.2392804622650146
-0.068594306707382202,2.8704566955566406,1.4425536394119263,2.1662547588348389,0.93300658464431763
-0.048847272992134094,2.6179742813110352,1.7885968685150146,1.6972484588623047,0.74754089117050171
-0.024231052026152611,2.2507226467132568,2.739525318145752,2.7563261985778809,1.6103918552398682
-0.069176800549030304,1.5244591236114502,1.5386892557144165,2.391920804977417,1.2021228075027466
-0.12280021607875824,1.1607251167297363,2.8300271034240723,2.7926316261291504,1.1505377292633057
-0.15842391550540924,1.3386181592941284,1.590742826461792,2.2502732276916504,0.95659565925598145
-0.1495717316865921,1.3477002382278442,1.787999153137207,2.8437337875366211,0.84065181016921997
-0.17283329367637634,2.3871183395385742,1.0736271142959595,1.7653368711471558,0.49025273323059082
-0.15790902078151703,2.1276943683624268,2.4930694103240967,2.145942211151123,0.93161880970001221
-0.17141035199165344,1.8604433536529541,1.7476569414138794,1.8761123418807983,0.7211797833442688
-0.098550356924533844,2.2740259170532227,1.8822283744812012,2.9632668495178223,0.70474600791931152
-0.1446727067232132,1.7741036415100098,2.4292871952056885,2.3857767581939697,1.0409055948257446
-0.00075255689444020391,1.2321454286575317,2.4968583583831787,1.808884859085083,5.2816314697265625
0.069274641573429108,1.603646993637085,2.4254775047302246,1.1869298219680786,1.2186824083328247
-0.12797108292579651,2.3292863368988037,2.0871658325195312,2.8376529216766357,0.78153008222579956
-0.061705749481916428,1.4873287677764893,2.510498046875,2.610140323638916,1.4183026552200317
-0.073145352303981781,2.1382205486297607,1.351230263710022,2.4115703105926514,1.0082483291625977
-0.057091441005468369,1.3526537418365479,2.6582777500152588,2.874354362487793,1.2791606187820435
-0.14891074597835541,1.3280631303787231,1.4613457918167114,2.5562794208526611,0.93307292461395264
0.076341599225997925,2.6853442192077637,2.2244815826416016,1.5683735609054565,0.18445824086666107
-0.035604391247034073,2.5562076568603516,1.0648821592330933,1.8709369897842407,0.92401373386383057
-0.087788335978984833,2.82566237449646,2.2774953842163086,1.5782197713851929,0.25339668989181519
0.074360869824886322,2.8315367698669434,2.5546133518218994,1.4180730581283569,0.7579960823059082
-0.1749139130115509,1.3211276531219482,1.9969069957733154,1.8237135410308838,0.79359543323516846
0.077138736844062805,1.657522439956665,1.0654265880584717,1.2102822065353394,0.86917412281036377
-0.15224607288837433,1.9778678417205811,1.0080920457839966,1.7980916500091553,0.55984193086624146
0.089881680905818939,2.6959800720214844,1.6384701728820801,1.5374531745910645,0.37747007608413696
-0.016391996294260025,1.5825321674346924,2.5129785537719727,2.7706530094146729,1.9843019247055054
6.2978382629808038e-05,1.6346448659896851,1.2478163242340088,1.2143200635910034,9.8177909851074219
-0.051610663533210754,2.5536792278289795,1.6425422430038452,2.837838888168335,0.94695889949798584
-0.085360929369926453,2.6277256011962891,2.8992831707000732,2.5476274490356445,1.1269315481185913
0.011525591835379601,1.2346162796020508,1.0982290506362915,1.0295192003250122,2.0112805366516113
0.034026362001895905,2.5442485809326172,1.9160608053207397,1.536624550819397,0.56505656242370605
-0.038656506687402725,1.6151398420333862,2.1963191032409668,1.9775600433349609,1.4504498243331909
-0.023128753527998924,2.4320874214172363,2.4019534587860107,2.1720669269561768,1.6816103458404541
-0.053559083491563797,2.7859053611755371,2.9396781921386719,1.8188852071762085,1.0383651256561279
0.072157725691795349,1.6393928527832031,2.1116287708282471,1.2580288648605347,1.0765337944030762
-0.079091496765613556,2.8637619018554688,2.3236920833587646,2.0746889114379883,1.0117229223251343
-0.14498203992843628,2.9716532230377197,2.5396897792816162,1.9519344568252563,0.7861747145652771
-0.13767732679843903,2.1363098621368408,2.2855117321014404,1.6598072052001953,0.54765236377716064
-0.0037744420114904642,2.9197282791137695,2.2564046382904053,2.2249636650085449,2.868511438369751
-0.1494746208190918,2.6122384071350098,2.6420822143554688,2.540424108505249,0.90996551513671875
-0.15426911413669586,2.1285545825958252,2.5588977336883545,2.4492204189300537,0.97051751613616943
-0.15746542811393738,2.6713924407958984,2.2565875053405762,2.2548708915710449,0.85600680112838745
0.053605057299137115,1.5879433155059814,2.7715563774108887,1.5096741914749146,0.77965694665908813
0.021027822047472,1.2398613691329956,2.7844638824462891,1.3764220476150513,1.6906095743179321
-0.1550462394952774,2.0396983623504639,2.9634737968444824,1.6547665596008301,0.57181519269943237
0.10003440827131271,1.3880490064620972,2.8637306690216064,1.2706778049468994,1.1161633729934692
-0.072510614991188049,1.8108934164047241,1.1250654458999634,2.4727544784545898,0.99835526943206787
-0.073533050715923309,2.0015449523925781,2.7286250591278076,2.1363608837127686,1.2604478597640991
-0.071950241923332214,1.1068909168243408,2.936100959777832,1.9492554664611816,1.4457420110702515
-0.15443989634513855,2.9108397960662842,1.8108490705490112,1.9635043144226074,0.69795304536819458
-0.058436036109924316,2.9209468364715576,1.1920301914215088,1.9746354818344116,0.84457385540008545
-0.14663587510585785,2.918712854385376,1.9837524890899658,1.8035637140274048,0.62858283519744873
-0.17476852238178253,2.1702792644500732,2.12860107421875,2.7529962062835693,0.77737331390380859
-0.045914717018604279,2.0973656177520752,2.338726282119751,2.84140944480896,1.1787279844284058
-0.14448869228363037,1.2377740144729614,2.9548711776733398,2.4950668811798096,1.237821102142334
0.032242875546216965,1.4036388397216797,1.164636492729187,1.3336063623428345,1.1195205450057983
-0.013593807816505432,2.7798702716827393,2.2095968723297119,1.8455615043640137,1.5390260219573975
-0.097463496029376984,2.0013651847839355,2.279186487197876,2.9134552478790283,0.85018765926361084
-0.1149657741189003,2.201580286026001,1.5706847906112671,1.8419531583786011,0.72578120231628418
-0.16580657660961151,1.3446940183639526,1.8955402374267578,2.7904772758483887,0.86867320537567139
-0.029279090464115143,1.5952625274658203,1.584317684173584,1.576532244682312,0.35946211218833923
0.10181664675474167,2.9395382404327393,2.5867562294006348,1.2773451805114746,0.82977414131164551
-0.15717419981956482,2.1408140659332275,1.5616956949234009,1.7368769645690918,0.56530612707138062
-0.021910000592470169,1.7928062677383423,2.0031859874725342,1.7572195529937744,1.304015040397644
0.095149412751197815,2.1505308151245117,2.281135082244873,1.4941130876541138,0.58798867464065552
-0.00062413018895313144,2.5960695743560791,2.3835949897766113,1.7091729640960693,3.6337270736694336
0.018071092665195465,2.2235133647918701,2.4243533611297607,1.2910583019256592,1.563551664352417
-0.0011427378049120307,2.8970267772674561,2.0264081954956055,1.6233974695205688,1.9723215103149414
-0.013327384367585182,2.6218798160552979,1.2506389617919922,1.6244347095489502,0.77050578594207764
-0.1651623398065567,2.9606525897979736,2.5487077236175537,2.8500669002532959,0.69969087839126587
0.072878934442996979,1.7656620740890503,1.7724542617797852,1.0855427980422974,1.1070412397384644
-0.049578778445720673,1.1512163877487183,1.1709579229354858,2.1493349075317383,1.3088712692260742
-0.0032349901739507914,1.9525597095489502,1.0753896236419678,2.2801709175109863,2.7183797359466553
-0.12496135383844376,2.1525623798370361,2.1554999351501465,2.26267409324646,0.97953248023986816
-0.07840476930141449,1.9613332748413086,1.299952507019043,2.1699197292327881,0.97952932119369507
-0.15606458485126495,1.5917260646820068,2.2118344306945801,1.5727661848068237,0.1611805260181427
-0.026913587003946304,1.1158381700515747,2.4720010757446289,2.1083004474639893,2.0521693229675293
-0.13214759528636932,1.976986289024353,2.2388200759887695,2.5945479869842529,0.96864974498748779
0.078701190650463104,1.3827950954437256,1.2851228713989258,1.4024454355239868,0.77511316537857056
0.026515867561101913,1.4590533971786499,2.1604790687561035,1.0818266868591309,1.7681958675384521
0.06606021523475647,2.6434919834136963,2.6881077289581299,1.2129678726196289,1.0642973184585571
-0.16522648930549622,2.0717775821685791,1.8851935863494873,2.499910831451416,0.85744690895080566
-0.1705382764339447,1.7201279401779175,1.4858909845352173,2.8330869674682617,0.7046196460723877
0.050419200211763382,2.1856949329376221,2.8309736251831055,1.4761289358139038,0.83257114887237549
0.10021376609802246,2.6485047340393066,1.6616592407226562,1.268939733505249,0.75140172243118286
-0.13558515906333923,1.4352108240127563,1.0373764038085938,2.800060510635376,0.7378125786781311
-0.010561450384557247,1.2713011503219604,1.1700210571289062,2.6058948040008545,2.0901510715484619
-0.045905556529760361,2.28000807762146,1.9183465242385864,2.4933514595031738,1.2817970514297485
-0.061085350811481476,1.398362398147583,2.425368070602417,2.4438104629516602,1.4943994283676147
-0.10093063861131668,2.3349077701568604,2.8985397815704346,2.3522214889526367,1.1365400552749634
-0.16208288073539734,2.4784502983093262,2.4776468276977539,1.7980631589889526,0.6862836480140686
0.051080696284770966,1.4854129552841187,1.9749740362167358,1.1524653434753418,1.32127845287323
