mom,B,theta,target
3.348505198139708,1.2737790039953991,2.466088852027452,3.328571479479816
3.6012695522766136,1.5640931299072602,4.573865063416031,0.7777735581047576
4.384515721836216,3.6803652745642816,4.6052298059356485,1.72587931287454
1.0982441992101502,3.2584928834710687,3.376854368308696,3.4800419599279584
4.7349406374106175,3.3072396652202305,1.4589525654062132,-1.7477775615780815
2.8534643177786294,4.088819324121602,3.8785064343288336,8.640172831728835
4.437914354762055,4.613091959533274,3.5629755519321167,18.68165760834572
4.735980544702179,1.9364623698498973,2.8986610687931926,8.901758224735211
2.2605317879103883,2.9049469148935243,2.609572003624608,5.659097114304602
4.625165743783992,3.1201386122872585,1.3713318088538502,-2.859454548272273
4.124975338729989,4.9436954175658565,1.5166291501994469,-1.1040706490695815
3.048778418025244,2.101010825863468,4.321397537386603,2.4411757779203738
2.943855228875752,3.3812618731286923,3.9273868822186886,7.035714065973196
4.6761789278693255,4.231168700152793,4.018781914125873,12.64929544069958
3.6022029577727683,1.9529364992641003,1.5266161237058684,-0.3107010471046347
3.471898460999588,2.7995282358821143,2.5029257855964566,7.803843607931851
2.7544157129085867,1.093650245203421,3.4764359913450003,2.8450659669037086
1.6883210713572203,1.6474523474856415,2.9468633268279825,2.7288597388040228
3.7457379169984617,1.469542520565709,2.901739455138621,5.346942439861787
4.869003157938497,4.742503419713964,3.649025950843243,20.181641016682445
3.641683952156857,3.4731992695149425,2.2720632398934257,8.160504245539201
1.7428311770646947,2.028435714367474,3.232013268925101,3.52077906241484
4.579521304979849,2.5834288476025566,1.7290826012539644,1.8648539317464536
3.4610026757434875,1.6585609414329987,2.7911760650968445,5.391445566677443
3.942154325099716,4.8814383599541165,1.979974038663172,7.656077352716043
3.732720418288764,3.9602447358785136,1.797045990888387,3.3160716915563144
3.0249424659654243,2.3255447134403484,4.8343420052220125,-0.8557705663791846
1.1654121561025246,1.566274318401228,2.239958485072276,1.1323208151915771
4.478434343998258,2.8161332703000115,2.871513590634522,12.15468527950559
3.995623196249989,4.245116533028369,3.027542982694225,16.851691209835533
1.2983855820794856,4.760652589475804,1.18559371185259,-2.3225527924163107
3.2616493784773137,4.0302487679141885,2.88856945552846,12.726713938765393
4.649930757145589,1.6959489623048591,4.047119955875207,4.867825536805364
4.47264394100441,1.926253968236632,2.7790550244797267,8.055442889971044
3.636024419437075,4.199296040230831,2.447492708008149,11.736010415352194
2.40080176228705,2.177650937652018,3.4077789058889665,5.043980152972252
3.934465156462562,4.967672680312235,1.9909846214324969,7.973093379913986
3.0208440970985166,1.5351938295699852,2.7851934659464064,4.3461520294028535
2.872213184072386,3.3528381471813296,3.026623323475008,9.566491154137728
1.4187306378198017,4.800134164611096,1.306452765165738,-1.7793128849433046
2.3042470906700534,3.5525173291383463,4.082847584168257,4.819633045526419
1.0626137826987674,3.8629139076441055,1.541645633367942,-0.1196403994231626
2.1535862461817707,3.911283053582001,2.4773573045016755,6.632397119863848
2.748516571293284,4.299063913391091,1.6768543455649645,1.2508386340447837
1.2802152434931386,4.0914378080940015,1.5346023017235777,-0.1895400563220714
2.9662900644898,3.0594433027596386,3.8887312513388337,6.657893537168675
4.380722004091203,4.963786983886381,1.9985379301927075,9.020182185435557
1.762418487443775,2.191965504017362,1.1813318704308284,-1.466815131960106
4.451547014843992,3.957881463599026,3.208101738507698,17.579741993728664
4.7390419029964175,2.5858969750985783,1.7836221374139196,2.5884665077607183
1.827341318121,2.4428986193320914,2.623932558354089,3.879132615060996
4.296090645201474,4.684646569940563,1.255187637815648,-6.246909273545349
3.700927421592208,2.1104497996010947,1.8814008061887897,2.3871934291341947
4.293944975977424,4.913736689129982,1.6115921685642922,0.8605255730326921
1.3304869250094402,3.165997970093392,3.479300897163496,3.9743922217982512
3.495017736532766,4.287510562037406,3.992979917258664,9.87417108530168
4.462751998847369,2.6954095753149057,1.9737390866865885,4.716875274647942
1.5420874116075045,1.9702045077158896,1.2609262375025674,-0.9264616673445992
2.4664355722266804,1.5366997688835276,3.5942956280044585,3.408379902258422
4.9770556916058935,3.0053434773565777,1.1830565312879455,-5.655484320125312
3.8485026134412887,3.2295050982898794,4.470938288085733,2.971859017356396
2.920167377142147,1.6932865399512464,2.6274547271598765,4.305417035583982
3.4505073495366414,4.0533180576369245,3.344876174816104,13.698017395816803
1.6084508559518909,4.450697779631874,3.5171969359414867,6.659665903018188
2.1579176604213126,2.676555285211792,1.8263999027596405,1.4602886094981236
1.6771602202891356,2.6121311636802966,3.850174501208868,3.3264013411667266
4.164341188880846,3.5322426242535383,4.136642108681674,8.008735179488875
4.831362631110019,1.4565184426630742,4.8090465982889095,-0.6791180199104303
2.282424541216212,3.508401848382314,1.6734968143110789,0.8209459231878591
4.864645035290849,1.4858112929777008,1.4615742866836032,-0.7878821637204959
1.7408602984820858,4.295576832814653,4.061442248501447,4.5312174119985285
3.8743967885223367,3.10167972524132,3.79098866665933,9.571039655338886
2.3911035585734504,3.6838514301427874,3.9891136847425983,5.829828937117488
2.394239691093302,2.008179507855916,1.165414927374211,-1.8961523615875089
1.1791392902171367,3.184029080777288,2.6786330952589834,3.3592042395798454
2.7796990089019213,4.896609120837836,3.3090639361932803,13.420672475301584
4.514960983486708,4.4365155902197655,1.5731536597517906,0.0472189732509654
2.4226394313911643,3.9053018037248814,4.814063121488684,-0.9602965648162834
2.6439271579988777,2.632531541782768,2.418897833754911,5.220347740857679
3.745822831722255,1.3997261061157276,2.672686957662416,4.677200547558484
4.425061232300578,4.563357005546552,2.531045912368989,16.544935229947985
3.693189916377969,1.3151321660761583,2.38526774169688,3.532825779945689
2.1042765440967224,3.129537503726754,2.0648094497985507,3.1225588770691366
3.92449860109296,2.956130212232819,1.9017456560745625,3.769747268497084
1.683268914372249,4.097758328164404,2.213249198450092,4.132790973884048
2.5394528466150934,3.2990234227781703,3.8707967551546494,6.247302919582169
1.5805772949945038,1.1339124639936722,1.8977017644517984,0.5755119765625473
2.074004896269844,4.280488381609522,3.9464213163264095,6.154367301426128
3.5967046032097563,4.996662221063978,2.9232568478265755,17.544861130763085
2.2951396443863965,3.65794924521634,3.142705376235829,8.39549913239593
4.696324403832738,1.58409739952973,1.862642233959085,2.1404785293831976
4.695520183056769,1.131997789483462,2.0360665344276483,2.384793652777544
4.631378630645272,4.10414403621067,2.22734349701592,11.602112849903795
4.466826909739941,1.5613858546072596,1.7949744684907518,1.5504539684210632
4.380679242796029,4.723275187595815,3.625689079002799,18.313653991631067
1.0790867490447793,2.8267710970327613,4.790720469300985,-0.2386927163415691
3.524587423716473,1.2625697616135474,2.1303198778756585,2.362001870312436
3.390897630470277,3.959159154648421,4.156093723789904,7.089041230207582
1.5775874526169995,4.528019213753092,4.746618467989236,-0.2444653387081424
1.4761692749188255,1.0179557577426133,1.7471294413966594,0.2636003564456061
3.718686976900415,4.2141455870734,4.530176679886949,2.8396903933232385
1.5192035965203718,3.471257538333868,4.846082787164741,-0.7029421216239216
3.0735486713185445,1.5417128437523142,4.568783412308019,0.6781427553152213
4.013099959511595,3.636251424764584,4.573531892664515,2.0197862429963505
2.278444929261761,3.1892642856435898,3.8907657157036297,5.320957437519592
4.112762392222728,2.7946955034621426,1.9413940914652537,4.162783286400757
1.3480180902426897,2.7712697798922483,2.1778377344390463,2.13100496231269
3.132205974056326,4.60976558370864,2.7805215020718443,13.50771045515048
4.181086469180991,1.0985328396222198,2.3884721491431407,3.350905407660335
3.4858601786869,3.779800771513704,1.4166359371752435,-2.0231594322898734
3.565239019930853,1.23505181428538,3.705704286764828,3.721031831409478
4.739717133106195,4.032510347664225,4.467781689139843,4.628686902179413
3.884890848697279,3.778688155512431,1.677270600125738,1.5600684899588395
3.837402339373602,2.152500927986684,3.0117676125056465,8.190500453651309
4.512728932548134,4.137335271595816,2.237054920141325,11.539391490014296
2.199982550682284,3.8288059076205583,4.562305395651454,1.2594592953659494
2.991047607900758,4.565880890962059,3.586460873161508,12.327518240215024
1.5036468856645548,2.7123304856759987,4.472481516157641,0.9690767859526486
1.870089366119944,3.2296446396639618,1.3263597881111535,-1.46167152361897
1.7754546198056516,3.801632758911233,3.2772210828375914,6.687641621774831
1.0058339788101671,2.673341811084815,3.5941611756616427,2.4182343429681312
2.580043643118385,4.379504572483508,1.2631229382496822,-3.4219076862309725
3.3084504783329542,3.227781265184324,2.0601523454318214,5.019723545711452
1.9110761267296708,4.055203789235463,4.190746202368166,3.861766441730886
3.3687206843455093,2.238392342768043,3.33963242439606,7.393132604324451
4.88108940896597,1.7650378471352752,3.509972364071219,8.037324161933448
2.807227612464502,1.4254619678561835,2.4589024856698374,3.1047518477394807
1.3316626979605275,4.124835845494282,4.543282112433634,0.9244645117716868
1.9245562513723269,4.643808969550194,2.135931039069772,4.786173364898465
3.7763347885904346,2.1865847833329104,3.180767382371037,8.250940942612676
4.74771093239429,4.944718710584791,2.652705507986058,20.72601257703688
1.6086268578891258,3.304997513758269,3.0574303043266733,5.297689665203132
3.8620773264474506,3.878151098839166,1.9685271623586265,5.801279665995233
4.929933448200758,3.780574968986708,2.617183777823876,16.13341213517215
4.351510283274093,3.268712016852521,2.338185560955944,9.875018644468543
3.7466808797840288,4.8833138497991975,1.7326363607746411,2.9481514488001657
1.969184632000284,1.3416126718470585,2.6267945205492387,2.29947422273238
4.610640675775368,2.322774601554228,3.497068348944723,10.039933518741089
2.8832612232107526,2.794168819225644,2.6665317053163267,7.164200925755424
4.167083187217154,3.586080933617754,4.765124969292842,-0.7876948957362974
4.236891136733364,1.3185424602015583,2.5196102811360417,4.540305336734762
3.4673560938326538,4.797426473667407,3.961502210260136,11.349430783593489
1.9365204059468564,4.476857278802573,1.4494721654899494,-1.0492444119190345
3.8978389274347927,4.6386660201387055,1.0644718341375825,-8.768563365740878
2.256200118268884,1.317944374407884,3.058463875263925,2.9632779808292296
1.4587664273107706,3.850331771289621,1.6150524782505802,0.2484939270138936
2.1020681141005007,2.3156033308489508,3.5257230599964764,4.5128311629176965
3.4825475720630217,4.254886176600504,3.662318975866712,12.853857732607231
4.3656758846423065,4.802971819734876,4.5287106457539865,3.829787619410941
4.371707811026523,1.4137782182797314,4.435968431680138,1.6867781439996363
2.1088835353042765,2.764355688384496,4.035422436799303,3.6519097713326745
4.1168128937678246,4.310954424138334,2.791214295514717,16.669112773581052
4.11911213503995,3.7952891398434585,2.033763610289532,6.981874761436792
4.733153756536058,3.3512313656906327,4.120379956560763,8.851400891194737
3.327192076201573,3.3565862654710448,2.7246297765815024,10.211167499235216
2.1618010429028645,2.611435074346645,3.814458447217604,4.414924420610988
4.319167434105768,1.6963070163824874,4.086595096453348,4.291509200121384
1.6968103047421028,2.6604281422242004,4.272180999347835,1.9236431830925431
4.987517598133857,3.7227987047842817,3.0484043082994368,18.48696156265305
4.312287189236078,1.0179767527547483,3.578344964574493,3.977737736915334
4.193021208714518,2.3021162258123464,4.832124119838754,-1.1530223408763067
1.7969946214001309,3.8481690192067286,1.6203343237714485,0.3424220448745344
2.6271473498296274,3.737579013417627,1.6444646205448374,0.7227074537432674
1.209236452173028,1.925465330934728,1.377376136022162,-0.4475457432953177
1.3024880546948516,4.530930553713583,4.528397679936611,1.079705529367256
4.027213244761591,2.033628177958499,4.532478822219511,1.4655022179090826
4.6507771521098205,3.668896799066723,4.529237284082365,3.1077152264853045
4.734647234207305,4.920200039434072,2.7152234043341266,21.209850404800715
4.7762670121497885,3.045174639856565,3.471054324622082,13.76231160506756
2.595962347149323,4.291934161198332,1.6120947286831666,0.4600035963060837
2.2897808676630755,1.7066777702669391,4.928797321266627,-0.8391204154867417
1.418261860885154,4.167463022248305,3.2474302330131186,5.877480940829482
1.072921268294616,4.036534314174313,1.1244714436033738,-1.869440403448274
1.525829679285054,3.310317118844247,4.8073510437498825,-0.4789309183432409
1.191812015580115,2.7997834928539245,3.5825628614112257,3.0176091119610486
4.870764764627396,1.9078888064551955,4.212869572181424,4.451322966838688
3.3278558042634283,2.4674297917500483,1.998571388097956,3.406415772309172
1.8748152285296669,2.439593098624476,3.690891212471085,3.900940920808501
4.632752130647288,4.384667518856833,2.6594562229811545,17.997515708911468
3.703527920782976,2.4432956150848373,3.59080863050832,8.15106127122916
4.000044521165616,3.589863665151906,1.193729025919529,-5.287143773350737
2.134100205094628,1.4174561294179702,3.0079288146560166,2.9980113250804856
1.904516308414021,3.0053168460659285,2.8066053082170046,5.405521439950171
4.839167186769946,1.874900967310547,4.457358349230537,2.288881238156044
4.56261794327988,2.034277898238168,1.4827655865320293,-0.8160141179594915
3.856603916551881,1.7864449607520236,2.036240396175464,3.092192811825723
2.679176340700648,1.6228595782615811,4.9234843474331615,-0.911025825952199
4.151308280828862,3.2913702743373707,4.6610280334038325,0.7014614249244528
1.86386981822218,1.4542329097299418,2.827523866506495,2.577915249170949
4.735896223809422,2.647731660205879,1.4469652713436787,-1.5487996118577303
4.961473964936748,2.5124661292049733,2.579305002176828,10.546313131125885
1.6064257471667809,1.7448706235084428,3.1121788338517464,2.8017926406264504
2.006373193285328,4.219282549566131,3.0351006541053485,8.417499305742059
4.092311228475478,4.34582054003292,3.107000903290868,17.773810913469163
2.9834086597523752,1.3778869961929727,2.0772195118644423,1.993953754444484
2.548874067026261,4.190326740970137,3.997035004587024,7.005251648135082
4.3345399311793305,3.181639534689193,2.1145472004942403,7.134738116760302
1.023497717994072,2.221062911027873,3.8357159565369714,1.7472558318589042
2.4185460797896545,2.7126878995550414,2.7777008933028813,6.131154024290974
3.1185376900133885,3.309245228595844,3.4412843947740925,9.860017922112268
3.4467410792784947,4.736485730245929,3.0054051574177687,16.174279540370332
4.82976237938505,3.6975765937842886,2.0629895554798,8.439171656079251
2.0850128571233983,1.89553522433154,4.664955034998181,0.1873988729753859
4.741617612493752,2.9245153971294657,3.2620703329908927,13.76641700694164
4.75728914675062,2.072894296846103,4.6458076897424885,0.656096907989394
2.33018994375541,2.771538124462191,2.490220519409332,5.135908844352182
1.1808444414672663,3.801077270226856,4.882980418000908,-0.7619880096182224
2.9304928150462723,1.7344936972927445,1.130942191664417,-2.16434596332094
2.836323932965004,3.1198243113903423,2.0715659976833627,4.248331905156443
2.3893478128201395,1.7523115108035885,2.057304421273028,1.957543041591536
1.8895158005564985,1.8428518779844727,3.886736190006296,2.55930904272592
2.7951850761262653,1.84769984175318,3.100435700541825,5.160289442368828
4.513435586836961,3.0987015477954167,1.0305194437764018,-7.193919067015597
3.3618110428272745,2.947222893678473,3.8648177794018026,7.427786973242501
2.166559775184506,3.964465705400277,2.390388090258312,6.277603031833153
2.9599703048807697,4.0116622180972525,2.420751724099528,8.920655267272922
1.006134429045228,3.5630980527896368,4.004786437348408,2.330270483425726
1.8335440796886813,1.925660195507163,2.4379127533714784,2.6921031384894256
4.213989716407573,4.439549261039634,4.720743807709437,-0.1563020868960928
1.0158787691636926,3.749615951317392,2.8428161413172472,3.640399525609967
4.559762089576877,2.003525076886275,2.3865940025588483,6.653204273639335
2.360102022028801,4.710267425683334,3.7623067136913857,9.043037578256714
4.211470405456957,2.6447839857540374,2.7952585589915024,10.477067734728353
3.5046226375993697,3.5328289934753228,3.335796156175181,12.148486254957335
3.708611737435184,4.746103224420349,3.7512094427436233,14.43085995553558
1.7310640338938366,1.5402232045705089,3.6007735557389413,2.3900463008298694
4.178140255172274,1.7141092932364852,3.208693469699432,7.145672040972168
2.7276739027238457,3.689220532119229,1.25144096385425,-3.1593220068458234
3.0908796839556087,1.1349649233056511,2.0571244082418447,1.6395978084126248
3.7715665290932217,2.2853962074902423,1.2406737505189491,-2.7940961282790204
4.253124437690868,2.700218824465952,4.2419559336285015,5.205545680837941
4.0038505530275925,3.7133360747636224,1.5916721163462402,0.3103512371390726
1.7045167572750013,2.3564640599005333,2.9518164155956645,3.944519746234867
1.6422162340137911,1.0641801110902374,2.1322293427078547,0.9304292353492948
1.6196551029476298,3.198773228002721,2.224167671703172,3.149302985561148
2.6170784814736083,3.4635643101637905,1.0083213945347491,-4.833887003939397
3.628027055606721,4.367459970419999,3.910614256563557,11.3862700343259
3.997570577444409,2.307600598082002,1.6029488335745448,0.2965492233538935
3.3777768701880624,1.775969684632421,2.7954436046650484,5.643016121620889
3.5878043550171905,3.675149460242736,3.234138570394553,13.12929136460918
2.9048880102739325,4.171283292637334,1.9136967325970728,4.074015688417284
3.760283501192508,2.121580677392829,2.0708405055401906,3.825043903443054
3.4850024492304734,4.685599086718853,1.5062478907855228,-1.0533005589590707
4.425486914065382,3.905709917689556,2.1844273691509577,9.953200768737611
1.4265750018187315,4.051484653149216,1.0335867755910133,-2.957731062930034
2.137308582117822,4.204817713595018,2.277997444253606,5.838927123585397
3.4051176539162453,1.6963256505958566,3.713733457230696,4.856294604661415
2.561689203156709,3.387649551012869,1.2550963204529677,-2.6943951253379894
1.7703454157612306,4.327212941846585,2.5712691418297995,6.448180751696465
1.3832047361487498,1.1874765436087689,3.1619044098312505,1.6421843650411647
1.2849195516471954,3.020181333244404,1.8484770536515445,1.063797873202052
2.9212997105373635,1.4932297164945745,3.1984412132233686,4.355124693695616
2.6050482678688485,1.886603162055049,3.0314029192089738,4.884885925969725
1.999699029996896,4.028687344279582,4.245194127785808,3.6283627289748335
2.3103651345794733,3.7092077301338704,2.884250974586574,8.287426194487333
4.019287481155948,2.146375926346121,4.592843411034091,1.0288532247722897
2.281557722656665,4.063346106018302,4.646654109054212,0.6089733385577577
3.9771535885783647,3.74027480892408,3.1448383320416986,14.875569025427756
3.6179801609894806,2.5532660957982145,4.766028800522127,-0.4952691667148131
3.1955063459958013,3.935980124066822,4.959649201537164,-3.0783109879127046
4.3241232676684,2.834198721840804,3.6584946300317593,10.654306831142936
1.5350933709767487,4.674924252880569,2.7439659006520647,6.616557526276695
3.891993250916249,3.5329833723722617,1.3744291912053392,-2.682796994759024
1.0291217378756596,4.013485117710172,4.668365827477235,0.1817729531486156
1.2223481067325634,3.11280321916256,1.5505801902741956,-0.0769157271808723
2.0829715283668926,4.286308274138096,4.1804095550776506,4.528771528659392
2.664332086399215,2.8616979108826124,2.885421489558309,7.3757044259612945
4.302911286666781,3.9937224563663993,2.7857973121601165,16.10835536079966
1.847621898963251,4.399117663088721,3.4239448415401275,7.806063316728332
2.6283731419802177,2.286764901587637,3.739582099704637,4.96746947102361
4.122414803046727,4.138643782578342,2.9406444618289127,16.71789671558846
3.8992670688147633,4.37685986532796,1.602637285851226,0.5433233590748162
3.9898316069721695,2.040521832983964,3.0558018476043567,8.111396495633603
4.345554145865719,3.877160687801653,2.278096485982644,10.947827363353651
2.0604424336580616,3.7810965219783688,1.9488493736042427,2.8756502368352086
2.147002243455141,1.4814206332791442,4.31759431661291,1.2233232602716797
2.857264353092236,2.345175326006008,1.5335156864144,-0.24975172581351
2.742483741897592,3.7899720265288095,2.9294290888729613,10.16087975832276
1.4661026123015386,1.3154676238833771,1.1475494644064097,-0.7921246457871288
3.024869096939604,4.6731893627333365,2.1620229443467065,7.879002336576558
3.3144294760103725,2.0220498137246468,3.6696173590975807,5.7891636371062285
2.9488977068979567,2.2368571608563097,4.225080338786915,3.088696912519791
3.0259870909643616,2.6172525256249624,3.740292061378113,6.542280697754209
1.864314084261736,3.997665183495577,1.7812920632890237,1.5572448349152264
4.930908715014688,1.2389730465543003,2.710540314579393,5.55042767304858
2.544959083306674,4.735562006027153,4.197706870143287,5.932602658729882
1.6426080959773688,1.9519659790916344,1.2344137721815098,-1.058323033564351
2.3051947963117723,3.4352024055234125,4.583735457120426,1.0159747863874038
3.7936235224135104,4.408277007570233,2.2704218399547984,10.768682864242765
4.769467865623718,4.72765701981605,1.5725528842884788,0.0396075550866207
2.525811403901656,3.536398323370304,2.3412814334518464,6.221181588902582
3.473176229816185,4.9684451645857415,2.9425458689374087,16.91556903735793
2.898214829125497,2.1308869580956142,1.0527728253743796,-3.0580176127256347
1.0374186309529176,4.521869440293562,1.1521560961309092,-1.907007326830592
1.1667049787081285,2.8803234554230137,2.1473644700759658,1.8319701983182644
4.950304676547443,1.163748412880056,2.715307366853887,5.24535409732247
3.8643231701860463,2.2488188168997554,4.301224220036767,3.4732606034500804
2.2026031168669986,2.3155847372529483,4.216329774921263,2.4275631351818387
1.7052242460659082,3.4812789728204843,3.3942967969032485,5.747821670547541
4.259840678027537,3.312929287928441,4.012764212592738,9.087504081016151
1.5089197017659304,4.95082748310557,1.1261345338743145,-3.2134123669980466
3.602934589931652,4.480207192148416,1.3038313172388405,-4.258315066319719
1.9005396768279128,1.706769187582176,1.357409983303194,-0.6869379311793702
3.5563791022598337,4.224049751338669,1.8285729117976173,3.829659125559276
3.931504945563328,2.6948889953539013,2.074396584015654,5.112940974245034
3.5996714899670224,4.929789858936599,2.424314992523496,13.373066931042686
3.387685936251501,2.2807174118040594,3.455123209726589,7.349699242631853
2.9266564875892587,4.692570041065076,3.382914980029992,13.335581075053376
2.1500992592608137,2.946866279717283,4.620524809416623,0.5812381207279724
3.080889802638872,3.644803870058568,2.631481258694216,9.799646016600892
1.0262177845840186,1.7753618916623362,3.6511019302432137,1.590496419188448
3.624752648008228,4.4582518843028085,4.306865936042296,6.375134711650219
2.8823246070719164,1.7689818616398585,2.066941749637416,2.4272195139642583
1.572315483822786,1.842465879123714,3.8894205500398256,2.1239411909334582
1.2463398326646191,1.5379664481501978,2.528526189171332,1.5677503318943489
3.6762045435890056,2.066219247866351,1.4528192549175247,-0.8940581253536176
4.405415265748103,4.9735212572935525,4.277071973328057,9.239580050869336
4.9923883162220415,4.798605459615327,3.738114980665413,19.819076499951965
3.840730354782095,1.8345554196863456,4.179810723497493,3.5776667599332868
2.641164285222916,3.944785439552001,1.3505734006082188,-2.2759631531055327
2.6567142464409748,1.3036447510888682,4.2619503042977644,1.5078325873886504
1.8790332233856484,4.181613545926424,1.9966190161290809,3.2456535408226794
2.8812921685749995,3.5602278532972504,4.07347174033265,6.1171521807310665
2.852899417841952,1.560585868658579,1.3809299055687525,-0.8402525127810522
4.29807267387263,3.7920627489969534,3.454525841597952,15.50701643652934
4.201273373052759,4.7664145458250085,4.060485504468375,12.149186592065474
3.987867519590092,4.5526171727746245,4.506798406109161,3.706306314533085
2.0862320972689536,2.9533828351480254,1.189262488152123,-2.294178783435177
2.314025010354136,3.0923229998100936,3.1270780065201698,7.154959010067191
1.8146956222240345,1.931050358800596,4.635249307599715,0.2700501260842275
3.2596504716722183,4.327354997161272,3.271612827051412,13.986602767592853
4.4761468099326125,3.679230806058212,3.189214709967063,16.450106321869725
1.7674813767952684,4.6412362033816015,4.6157519922230685,0.7915087769558579
4.721570693863433,4.863780321547285,2.845670860614625,21.96649362182189
3.8325373249271766,3.305302916419808,1.1981737684680915,-4.611792428932024
1.3078377732767972,3.344137562483229,3.905446281681,3.158500389062666
1.5260513576643024,2.519814659414967,4.2588900608051095,1.68470684732622
3.275411906711841,4.643213284035402,2.3604680805383613,10.7998480781541
2.0730174151887764,2.31570954035686,3.359559629629419,4.686921900212806
1.4299672241713957,2.271336382150621,1.0680307326210556,-1.5650206429705673
1.1375729255709162,2.1117207855379765,2.7391832590254643,2.210345890760105
4.0364838566784425,3.3314060577918148,3.8414217819862393,10.286440540837836
3.335320310999512,3.9361683631421776,2.749421085462976,12.131692239963256
3.2705642989205463,4.589971261249398,2.9877250202911507,14.834442459814593
1.0518138878056398,4.562462405773978,2.154635281511318,2.6452812825802203
1.2824831800146512,2.225533924001861,4.408792149970926,0.8532787880632882
2.8824728336481766,3.4763060153223533,3.315053690500582,9.869985336638011
2.511621111833995,2.25695932669426,4.1640033576073385,2.955113211436722
1.7951470535623109,2.695753441738072,4.540921790925507,0.8257166152057838
4.4266478983328055,3.29334536057432,4.151231320207149,7.758181401670054
3.079359684170464,1.3095861612281636,3.0460627381012864,4.014299738617953
4.9460775013104525,4.170009671607406,4.043981175361957,12.782198202899773
1.2774449736523086,3.3204354106116662,3.177653218812848,4.2389159639133664
1.7653141544772892,2.62361660730389,4.027270056418377,2.9306563457906387
1.7778521230573403,1.730429049275621,4.384117891675077,0.991867793586428
4.611604229795217,3.6395734476610686,4.356621846071545,5.846122563595913
1.1212837787785477,1.9244621722342008,4.290638688034291,0.8833406179270941
4.997978275057563,4.373323753986943,4.770898254830827,-1.2781531307121825
1.6242723820629146,2.669537982390206,2.922733301801596,4.232623380756151
3.215945967951237,1.7217439889623427,3.525280804159137,5.134439505852843
1.7471315397889278,2.2962652135132924,3.5858692270338333,3.6224116795179486
1.482756677348965,4.423000441629443,3.699330355187677,5.564363614604899
1.467511291293457,4.970100631171293,3.5504560899804183,6.692484740415566
3.5178008443054463,3.965221671691848,1.5746844802271962,0.0542351717952246
4.0024991271871375,3.502788715313013,2.3137505659517075,9.483999724004304
3.764993150617299,2.7844726449419235,2.275601183575598,6.792117670279505
3.5018620429390213,1.5387995415131916,2.2215585357965715,3.2644148178266548
2.3290255070243933,1.6157544778097082,1.440531109000068,-0.4888201819431547
1.4823915770584055,3.3688626914744604,4.711966622027576,0.0021092464554431
