mom,q,r,v
7.911843299865722,4.6218037605285645,4.213575839996338,0.812541127204895
55.2085075378418,3.3365633487701416,2.0726242065429688,15.966732025146484
19.59674072265625,3.9144163131713863,3.003671884536743,3.3334531784057617
30.836286544799805,2.168790102005005,2.619663953781128,10.854977607727053
41.42306137084961,3.0911905765533447,3.912998676300049,6.849150657653809
21.91987991333008,4.2594075202941895,2.4528403282165527,4.196137428283691
56.867671966552734,3.385308027267456,4.511199474334717,7.447409629821777
56.331241607666016,2.5142214298248287,2.8428196907043457,15.762551307678224
29.598358154296875,2.947624683380127,4.400758743286133,4.563498020172119
18.313844680786133,2.8727755546569824,2.2597622871398926,5.642155647277832
17.392223358154297,1.7261390686035156,2.9416849613189697,6.850356101989745
3.143446207046509,1.2805436849594116,2.6183881759643555,1.8750271797180176
36.052642822265625,3.03360366821289,4.946087837219238,4.805586814880371
29.910425186157227,2.327406883239746,2.870300769805908,8.954737663269043
3.981971740722656,1.857991337776184,2.3520946502685547,1.8223412036895752
17.036279678344727,1.3786275386810305,2.7938754558563232,8.846077919006348
53.217681884765625,4.351722240447998,1.6934638023376465,14.442715644836426
14.790265083312988,2.42044997215271,3.2923696041107178,3.711942672729492
9.35017681121826,4.307140350341797,3.87218713760376,1.1212551593780518
29.150371551513672,1.1038490533828735,4.570102214813232,11.55682373046875
57.66462326049805,1.008958339691162,4.1556410789489755,27.50605010986328
14.933548927307127,4.697670936584473,2.9384157657623287,2.163700580596924
39.64833068847656,3.695733070373535,2.2485518455505367,9.542263984680176
44.790576934814446,4.9792585372924805,3.781527757644653,4.757564544677734
14.679681777954102,2.918020009994507,3.318222045898437,3.03216552734375
42.87104415893555,1.636549949645996,2.558133363723755,20.480548858642575
22.1585636138916,4.809132099151611,2.8387176990509038,3.246255397796631
37.3594970703125,1.664280652999878,3.461542844772339,12.969842910766602
37.42982482910156,2.4771411418914795,1.515599012374878,19.939430236816406
31.81228446960449,4.738239765167236,3.357918500900269,3.998873233795166
6.212266445159912,1.3265645503997805,3.2082443237304688,2.919337272644043
49.02480316162109,2.8158483505249023,2.948481321334839,11.80968189239502
19.457508087158203,4.5491623878479,3.1976852416992188,2.675161838531494
11.742100715637209,2.277620315551758,4.915961265563965,2.0974230766296387
3.3668832778930664,4.850631713867188,1.6844441890716553,0.8241440057754515
34.97968292236328,4.989490509033203,3.110106945037842,4.508316040039063
39.96030044555664,2.9440619945526123,3.8252205848693848,7.096681118011475
1.9769470691680908,2.2851662635803223,3.154060125350952,0.5485765933990479
30.45140838623047,4.893755912780762,2.622281074523926,4.7458696365356445
14.039414405822754,4.994874000549316,4.036587238311768,1.392643928527832
38.09890365600586,2.7808523178100586,3.850419521331787,7.116336345672608
40.728809356689446,2.7882444858551025,4.930808544158936,5.9249229431152335
23.247663497924805,3.840699195861816,4.147045612335205,2.919175386428833
54.85338592529297,3.5042853355407715,1.0235322713851929,30.58668708801269
20.62327003479004,4.887675285339356,4.0498881340026855,2.0837335586547847
7.544532775878905,3.6478848457336426,1.975376844406128,2.0939738750457764
54.16170883178711,1.365800857543945,4.011623859405518,19.77037048339844
51.44047164916992,3.358924150466919,1.1141786575317385,27.490327835083008
15.846466064453123,1.8463239669799805,1.3159075975418093,13.044549942016602
38.9500389099121,4.180302619934082,4.074101448059082,4.574023246765137
47.98580932617188,2.40122389793396,4.926931381225586,8.112106323242188
32.92861557006836,3.0097458362579346,3.0374984741210938,7.203732490539551
31.460359573364254,3.8141565322875977,2.16797947883606,7.609217643737793
14.921884536743164,1.686510682106018,2.2089545726776123,8.010834693908691
52.58267974853516,1.6401383876800537,1.2116703987121582,52.91851806640625
52.766700744628906,4.306313514709473,4.879178524017334,5.022704124450684
37.405216217041016,2.3308064937591557,1.2939674854278564,24.804618835449215
20.50623893737793,3.18678879737854,3.043792963027954,4.228122711181641
21.09122467041016,4.322842597961426,2.6298685073852535,3.7104651927948
42.74113082885742,4.87626838684082,3.298535823822021,5.314558982849121
52.000591278076165,1.3534952402114868,1.5710214376449585,48.91019821166992
45.83966445922852,4.853956699371338,2.946004867553711,6.411241054534912
37.91839599609375,4.957213878631592,1.5197371244430542,10.066390991210938
5.858864784240723,4.676308155059815,2.1260378360748287,1.178607940673828
10.311795234680176,4.401942729949951,1.7053194046020508,2.7473511695861816
52.65959167480469,2.974771022796631,4.400701999664307,8.045110702514648
35.87247467041016,2.874466180801392,1.6533266305923462,15.096470832824709
1.552232265472412,3.235811233520508,4.233381748199463,0.2266293168067932
6.854833126068115,1.427608847618103,3.470255136489868,2.7672998905181885
39.1521873474121,4.5949482917785645,2.609654664993286,6.53013801574707
1.3145854473114014,3.460588932037353,3.7036426067352295,0.2051350027322769
10.264636039733888,4.9681830406188965,1.0892302989959717,3.7936408519744873
40.78382873535156,2.4189393520355225,2.3934130668640137,14.08884334564209
38.48900604248047,1.693853497505188,2.0431442260742188,22.242921829223636
13.911469459533691,1.184672236442566,1.7483173608779907,13.433355331420898
41.94945907592773,2.307158708572388,3.7234604358673096,9.76634693145752
14.65735912322998,2.423177719116211,4.514621734619141,2.6796562671661377
19.722978591918945,2.917548894882202,4.235033988952637,3.192474603652954
43.92122650146485,3.6359124183654794,1.7204264402389526,14.042840003967283
38.35520553588867,1.343768835067749,3.094199657440185,18.449363708496094
38.813777923583984,1.813692569732666,4.669798851013184,9.16545581817627
33.681861877441406,3.6086390018463135,3.5075833797454834,5.32199764251709
6.406787395477295,3.3086254596710205,4.73105525970459,0.8185866475105285
22.154695510864254,3.727208614349365,1.6626553535461426,7.150062561035156
16.263708114624023,1.8677198886871336,3.219919919967652,5.408698081970215
15.044708251953123,1.0890790224075315,2.9288899898529053,9.433032035827635
56.93826675415039,1.1558966636657717,2.634432077407837,37.396263122558594
52.28562927246094,4.510440349578857,2.405801296234131,9.636816978454588
37.292423248291016,3.1566288471221924,3.1583263874053955,7.481179714202882
46.69795608520508,3.101973056793213,3.0125107765197754,9.994503021240234
29.908016204833984,3.1769051551818848,4.947422981262207,3.805697917938232
34.17579650878906,3.065675973892212,1.5049291849136353,14.81515884399414
29.326499938964844,4.545409202575684,3.877817392349243,3.3275904655456543
12.243456840515137,2.640777587890625,2.2182824611663814,4.180087566375732
42.539798736572266,4.27808713912964,3.899603366851807,5.099825859069824
17.158445358276367,4.3288679122924805,2.560467481613159,3.0960955619812007
2.421048402786255,3.3767240047454834,4.265475273132324,0.3361788988113403
38.11611175537109,1.7936667203903198,2.7934601306915283,15.214384078979492
11.2014741897583,4.101217269897461,2.2336020469665527,2.4456067085266118
55.067649841308594,1.0217251777648926,2.688418388366699,40.095497131347656
55.84170913696289,1.2109854221343994,3.3398211002349854,27.613828659057617
53.596866607666016,3.3245997428894043,3.4138433933258057,9.444663047790527
22.295078277587887,2.0078938007354736,1.6025642156600952,13.857433319091797
1.9119412899017332,2.056687831878662,2.387653350830078,0.7786905765533447
54.37001800537109,1.1760530471801758,1.6556069850921633,55.847705841064446
25.629539489746094,4.587283611297608,3.9456865787506095,2.831995964050293
56.57303237915039,3.2297940254211426,1.7910254001617432,19.55973052978516
56.398632049560554,1.0944087505340576,4.343059539794922,23.73139190673828
50.04234313964844,3.2906174659729004,2.708324432373047,11.230253219604492
17.944374084472656,3.8120431900024414,3.4033987522125244,2.766226291656494
23.15355682373047,3.859022378921509,2.5374197959899902,4.729095935821533
49.93472290039063,2.7841286659240723,3.37527847290039,10.6275634765625
19.235803604125977,2.7002766132354736,4.6710052490234375,3.0501534938812256
10.763706207275392,2.1067719459533687,1.5554208755493164,6.56941032409668
33.02058792114258,4.7776780128479,4.086642265319824,3.3824491500854488
54.82033157348633,4.15783166885376,3.660844087600708,7.20316743850708
41.021427154541016,4.967592716217041,2.6232864856719966,6.2957725524902335
33.782573699951165,4.631630897521973,4.884396553039551,2.9866058826446533
6.608015537261962,2.629714250564575,4.1691527366638175,1.2054375410079956
36.365421295166016,2.7470574378967285,1.615264058113098,16.391071319580078
57.917667388916016,3.4942615032196045,2.8342199325561523,11.69639778137207
9.073718070983887,2.297151565551758,3.8474752902984615,2.0532877445220947
30.809797286987305,1.1303445100784302,4.692092418670654,11.618268966674805
51.44240951538086,1.6576685905456543,4.372131824493408,14.195816040039062
43.59236526489258,3.2252063751220703,4.826069355010985,5.601306915283203
41.07808303833008,3.148179531097412,2.1500258445739746,12.13771629333496
41.39232635498047,4.8872389793396,4.364187717437744,3.8813505172729488
21.682062149047848,3.1264302730560303,2.090318202972412,6.635435581207275
17.895124435424805,3.6698839664459224,2.252955436706543,4.328722953796387
47.5340690612793,2.085058212280273,3.682659387588501,12.380987167358398
47.57729721069336,2.571893215179444,1.861255884170532,19.877910614013672
50.85047149658203,1.280915141105652,2.537531852722168,31.28910255432129
53.5035514831543,2.7753946781158447,4.987916946411133,7.729806900024414
30.40826988220215,1.7952497005462646,4.407158851623535,7.686668872833252
29.84360885620117,1.250382900238037,3.7545762062072754,12.713859558105469
46.89815902709961,4.173257827758789,1.6182132959365845,13.889121055603027
38.37422943115234,1.561922550201416,4.102386951446533,11.977702140808104
41.36260223388672,4.572641372680664,2.9572794437408447,6.117561340332031
46.754348754882805,1.7301418781280518,3.5095729827880855,15.399832725524902
52.16833114624024,4.243609428405762,3.324814558029175,7.394930362701416
20.446783065795895,4.507321357727051,2.296741247177124,3.95024847984314
22.60678482055664,1.0354636907577517,1.8709887266159055,23.337953567504883
6.424438953399657,3.469804286956787,1.4948371648788452,2.4772300720214844
34.2548828125,4.239254474639893,4.542788028717041,3.557464122772217
3.0891599655151367,4.711852073669434,1.8615896701812744,0.7043601274490356
27.779546737670895,3.332282066345215,2.5342721939086914,6.579003810882568
32.207069396972656,4.134005546569824,1.7468420267105105,8.919829368591309
17.489957809448242,3.018716096878052,4.31441593170166,2.685805082321167
34.976253509521484,3.314784049987793,2.997084379196167,7.041238784790039
2.7764313220977783,1.9426145553588867,2.133399248123169,1.3398561477661133
3.169951677322388,2.7126123905181885,1.75636625289917,1.3306989669799805
48.29487991333008,3.600396156311035,3.5878593921661377,7.477309703826904
21.722257614135746,2.12976336479187,4.160904884338378,4.902480125427246
8.325316429138182,2.7540132999420166,4.368398189544678,1.384020447731018
31.034694671630856,4.77961015701294,4.556522369384766,2.850043535232544
45.27178955078125,1.4275611639022827,1.31042218208313,48.40070724487305
13.425984382629396,2.602501153945923,3.3629610538482666,3.06805682182312
36.81843948364258,4.179311752319336,1.5305112600326538,11.512086868286133
5.9282546043396,1.4112005233764648,1.1491917371749878,7.310980319976807
3.993635416030884,3.214357852935791,2.936556339263916,0.8461860418319702
31.558282852172848,2.403597593307495,4.523983955383301,5.804442882537842
32.091590881347656,3.114096403121948,4.255057334899902,4.843772888183594
37.653953552246094,2.3136026859283447,4.890288352966309,6.656061172485352
42.74892807006836,1.3064360618591309,4.820207118988037,13.576923370361328
57.10155487060546,4.578896522521973,4.67622709274292,5.333613395690918
30.69318199157715,4.934300422668457,4.467284202575684,2.784856081008911
19.582576751708984,2.703979253768921,4.350910663604736,3.32901930809021
46.71949768066406,3.820881366729736,1.5184684991836548,16.104928970336914
16.58723258972168,2.685652494430542,1.5861949920654297,7.787490844726562
26.249435424804688,4.053197383880615,4.669268608093262,2.773980140686035
2.480512380599976,2.231916904449463,2.504069566726685,0.8876606822013855
56.34280014038086,1.1736946105957031,2.93440580368042,32.718482971191406
49.063743591308594,4.981425285339356,2.655611276626587,7.417756080627441
41.018230438232415,3.81512975692749,1.0975533723831177,19.591693878173828
10.982165336608888,3.604984760284424,3.2468128204345703,1.8765376806259155
10.013453483581545,1.2619669437408447,3.417236328125,4.643985748291016
15.404054641723633,1.2081034183502195,1.8956170082092283,13.452728271484377
32.585308074951165,2.9594569206237797,2.214348077774048,9.944751739501951
42.08833694458008,4.2237725257873535,3.3446676731109615,5.958518505096436
38.962299346923835,4.916471004486084,4.572647571563721,3.4661977291107178
17.11026382446289,3.3282179832458496,4.968096733093262,2.0695924758911133
55.895538330078125,1.3735581636428833,1.4531530141830444,56.007827758789055
43.42734146118164,2.399700403213501,2.3877956867218018,15.1579008102417
32.87995529174805,4.771641731262207,1.4715973138809204,9.364927291870115
36.176563262939446,3.6230549812316895,4.106901168823241,4.862595081329346
25.136249542236328,2.733788251876831,3.4838674068450928,5.278420925140381
15.259706497192385,4.845701217651367,2.353909969329834,2.675652265548706
21.479869842529297,4.01930046081543,1.1794838905334473,9.061897277832031
44.57373046875,1.6565487384796145,2.0609290599823,26.11209487915039
1.850848197937012,1.5743160247802734,1.030068278312683,2.2826685905456543
7.69389247894287,3.6220531463623047,4.556789875030518,0.932314157485962
3.6672842502594,4.918961524963378,1.6729795932769775,0.891272485256195
3.3642203807830806,4.242055416107178,4.247924327850342,0.3733888268470764
50.183197021484375,3.8640420436859126,2.195545196533203,11.830527305603027
41.45977783203125,4.078962802886962,2.3002750873565674,8.837458610534668
28.27235984802246,1.6516635417938232,2.2318320274353027,15.339421272277832
6.645808696746825,2.9549920558929443,2.8949339389801025,1.5537562370300293
29.27467536926269,3.444629907608032,2.671233654022217,6.363083362579346
28.232015609741207,1.7574260234832764,3.7837531566619873,8.491257667541504
10.976852416992188,1.2158806324005127,1.116137146949768,16.17704963684082
25.955224990844727,2.046210289001465,2.6917078495025635,9.424897193908691
23.923995971679688,4.55047082901001,1.0563926696777344,9.95364189147949
36.41386032104492,1.1650468111038208,4.8946027755737305,12.771323204040527
37.51969909667969,2.1527304649353027,4.574904918670654,7.619344234466552
3.6271369457244873,1.3758374452590942,3.3527579307556152,1.5726230144500732
36.98907852172852,2.0080878734588623,2.707512378692627,13.606621742248535
29.936700820922848,2.979419946670532,4.476468086242676,4.489177227020264
50.24234390258789,2.1832761764526367,2.8228926658630367,16.304100036621094
38.875885009765625,4.526239395141602,1.985205054283142,8.653013229370117
10.386828422546388,3.88589859008789,3.2606518268585205,1.6395213603973389
5.078988075256348,1.790089130401611,3.667343616485596,1.5473228693008425
37.94067001342773,3.4784486293792725,2.315346956253052,9.421788215637209
2.547204971313477,1.5403742790222168,2.463817834854126,1.3423291444778442
34.68561172485352,2.191325664520264,4.570021152496338,6.927144527435304
55.05452728271485,2.4558000564575195,4.4310455322265625,10.118680000305176
34.09363555908203,2.637639284133911,4.864338874816895,5.314520359039307
23.330101013183597,4.74091339111328,1.8851072788238523,5.220937728881836
37.990604400634766,1.2018108367919922,4.193253517150879,15.077140808105469
27.35745429992676,4.23594856262207,2.5771937370300293,5.011963844299316
32.377864837646484,3.5014452934265137,4.479050636291504,4.129000186920166
55.12547302246094,4.275916576385498,4.944047927856444,5.215193271636962
23.2113037109375,2.0489182472229004,2.077378511428833,10.906598091125488
56.25902557373047,1.0715903043746948,3.3510642051696777,31.33362579345703
53.05015563964844,1.3180406093597412,1.3331968784332275,60.38006210327149
12.274956703186035,1.3214502334594729,4.6600542068481445,3.986650466918945
5.009601593017577,1.6772363185882568,2.181485652923584,2.7383348941802974
6.814978122711182,1.6954003572463987,2.575998306274414,3.1208765506744385
2.070845365524292,3.774236679077149,1.1472542285919187,0.9565086364746092
6.450932025909424,3.679881811141968,3.1174392700195312,1.124658226966858
40.273052215576165,1.1269798278808594,3.311925411224365,21.579822540283203
5.1146111488342285,3.2553884983062744,3.986138820648194,0.788292407989502
19.353816986083984,4.720564842224121,1.3269070386886597,6.179625034332275
49.57490921020508,3.2932019233703613,3.662677526473999,8.22005844116211
2.3610525131225586,2.720886707305908,2.495313882827759,0.695504605770111
47.82756423950195,1.5993001461029053,4.485313892364502,13.334768295288086
17.22064781188965,3.5480520725250244,2.7644567489624023,3.51139497756958
7.81412124633789,2.5482072830200195,3.8585741519927974,1.5894560813903809
41.06207656860352,2.2030203342437744,3.990310430526733,9.34212589263916
37.16624069213867,1.464290976524353,3.9937164783477774,12.710832595825195
51.44809722900391,2.2072939872741695,3.850955247879028,12.10516357421875
43.264949798583984,1.6788612604141235,3.1456127166748047,16.38498878479004
47.19615936279297,2.3840649127960205,3.680018901824951,10.758915901184082
17.230979919433594,1.7570160627365112,2.3084232807159424,8.496670722961428
11.220373153686523,3.6585729122161865,3.1743316650390625,1.9322942495346067
47.38888931274414,4.030603885650635,2.433001518249512,9.66482639312744
57.943603515625,2.6778802871704106,4.878177642822266,8.871288299560547
24.735004425048828,1.974657416343689,4.02099609375,6.230409145355225
22.401927947998047,3.2764408588409424,1.7024606466293335,8.0322265625
45.64068603515625,4.592623233795166,1.2993696928024292,15.296377182006836
20.60816764831543,3.9654684066772465,4.576014518737793,2.2713680267333984
54.510162353515625,3.7717981338500977,3.6775100231170654,7.85968542098999
25.67607879638672,1.7053074836730957,4.316555500030518,6.9761962890625
44.17290878295898,1.6827404499053955,1.4315289258956907,36.67488098144531
44.3839111328125,4.973011016845703,4.391632080078125,4.064528942108153
6.949784755706787,1.6561263799667358,1.9226915836334229,4.365140914916992
52.889381408691406,4.370688438415527,3.448963165283203,7.017138957977295
30.05830383300781,4.112415313720703,1.1297643184661863,12.939266204833984
19.415533065795895,4.65132474899292,3.554990530014038,2.3483574390411377
52.48541641235352,4.663073539733888,4.109226703643799,5.478179931640625
23.38939094543457,4.409063816070557,1.5536885261535645,6.828708648681641
1.646510124206543,1.642255425453186,2.993813991546631,0.6697749495506286
53.051956176757805,2.31504487991333,1.1308531761169434,40.52898788452149
6.269554615020752,2.955735683441162,1.0161842107772827,4.174732208251953
19.373239517211918,2.5796873569488525,4.810827255249024,3.1220898628234863
55.61951446533203,1.4027080535888672,3.496196746826172,22.682662963867188
55.65084457397461,4.391960144042969,2.27694034576416,11.129911422729492
33.976619720458984,2.1650643348693848,4.025957107543944,7.795971393585205
37.332565307617195,2.26928973197937,1.4956326484680176,21.999000549316406
26.793869018554688,4.107358455657959,2.2850844860076904,5.709532737731934
17.873226165771484,2.361246347427368,2.2946112155914307,6.59754753112793
19.910594940185547,4.255451202392577,4.7985663414001465,1.950101017951965
39.67033386230469,1.4692325592041016,1.1964579820632937,45.13441848754882
44.25930404663086,4.0884971618652335,2.8321216106414795,7.644674301147461
46.51221084594727,2.4575169086456294,3.9460744857788086,9.59257507324219
46.39952850341797,2.072333574295044,3.8741588592529297,11.558633804321287
6.264924049377441,3.368483304977417,2.187371730804444,1.700547695159912
29.43583297729492,2.2302796840667725,3.3926382064819336,7.780534744262694
4.331362247467041,3.5756285190582275,4.519012928009033,0.5361157059669494
32.60267639160156,3.8641746044158936,3.8039069175720215,4.436051845550537
26.396493911743164,4.571810722351073,4.879356384277344,2.3666033744812007
52.03609085083008,2.2787857055664062,3.223257780075073,14.168900489807127
21.18922996520996,4.7275238037109375,3.647384405136109,2.4577059745788574
7.751034736633299,4.94330644607544,4.079379558563232,0.7687374353408813
9.240808486938477,3.2726197242736816,3.571023464202881,1.5814363956451416
44.78431701660156,2.4776501655578613,3.3583757877349854,10.764321327209473
36.54993438720703,4.839456558227539,3.5128090381622314,4.2999701499938965
6.834784984588623,4.22447681427002,4.2841644287109375,0.7552935481071472
5.856959342956543,3.257109403610229,4.117795467376709,0.8733837008476257
41.305267333984375,3.716633319854736,4.469891548156737,4.972659587860107
5.205082416534424,4.342784881591797,3.5131750106811523,0.6823222041130065
48.25232696533203,2.175886631011963,4.5431127548217765,9.762441635131838
41.6082878112793,1.4797226190567017,4.568927764892577,12.308786392211914
5.698468208312988,3.079396963119507,4.926947593688965,0.75118088722229
5.898961544036865,2.789872646331787,2.5903146266937256,1.6325582265853882
57.721466064453125,1.7760978937149048,4.727461338043213,13.749042510986328
22.531381607055664,2.621786832809448,1.2501307725906372,13.748805046081545
22.322858810424805,3.003090143203736,4.457250118255615,3.3353734016418457
47.73165893554688,2.9653022289276123,4.6982903480529785,6.852163314819336
55.45783996582031,3.2266416549682617,2.4550657272338867,14.001646041870115
