x0,x1,x2,x3,y
7.518779189221712345e-02,6.103992991071633956e-01,1.254403862092157707e-01,7.933393839910256318e-02,-1.419163221366646345e-11
1.856805296993685461e-02,5.260346914016444941e-02,8.084876449436221302e-01,1.110316228538960406e-02,-5.790741537442341008e-12
2.964292532029720942e-02,3.139031612310164143e-02,5.719549612885893586e-01,4.603669842401336004e-02,-1.240437032927513615e-12
5.733250390666328605e-02,2.683277286706543460e-02,8.309238256338283279e-02,1.940063801304533347e-02,-4.056748718349839184e-12
1.678497452873545584e-02,4.155217258539388447e-02,1.942164051500658295e-02,2.212673249053986324e-01,2.186434230652159073e-12
3.270420133046346434e-02,2.816787140434165448e-02,2.380325501841825536e-02,1.176440580268205277e-01,2.060386378193938817e-12
2.877391543394885454e-01,2.118441112854599698e-02,1.458337313983336103e-01,9.092340571644132174e-02,-1.684773099471155597e-12
1.069398669681102948e-01,2.871947939984261233e-01,1.241016150951051028e-01,6.118761563189978325e-02,-1.698354151512443670e-11
1.150647018647022457e-01,1.056847974269319312e-01,1.061966721452983903e-01,1.229177386643274562e-02,-5.838793778590660986e-11
2.321808513459549736e-02,2.096026946951503322e-01,7.220633568737373498e-01,2.748468281585773540e-02,-1.136800861597880233e-11
3.206161582198770177e-02,4.075197774619903485e-02,2.043875404782560454e-02,2.449908256006704532e-01,3.910683302910350510e-12
1.495062701135361181e-02,4.005727478641086386e-02,1.355643610101411878e-01,1.042268011588685234e-02,-3.540165569133842416e-12
2.872643878486449628e-02,1.280666014136750200e-02,2.247245402911251383e-02,3.198286947393123164e-02,3.249039268907886221e-13
2.822146200715973732e-02,2.332839599676640729e-01,1.338498424021137279e-01,5.020277988642891237e-02,-5.469846953605444030e-12
4.836959188394460846e-02,1.064569502174478599e-01,7.567690419755018771e-02,8.664899996352973810e-01,4.144757318665611895e-12
6.611086923159467110e-01,5.948085912566165867e-02,2.068484634117399579e-01,4.990733862007754040e-01,7.429444899716375497e-12
4.587884589019967235e-02,1.434253861805884905e-02,7.726068352261979966e-01,1.013524046882871427e-01,-3.764773024257717029e-13
4.503097450746837427e-02,2.600257218718822483e-02,8.392695834130442512e-01,5.286382120457597811e-01,-5.471654386792538886e-14
1.678688856537863261e-02,3.457653787705575882e-02,5.666300415020633641e-02,1.653159539446672280e-02,-1.659691914743031561e-12
1.264685475905683032e-01,3.586449405296390780e-01,4.779705439443278636e-01,4.545282928287501245e-01,-3.266556860299989037e-13
1.066377734011210443e-01,1.105193713921734551e-02,5.935534207948680585e-01,2.047453846613226172e-02,-3.709331694326216798e-12
8.865575574692928507e-02,1.596506185511252507e-02,1.200582606397045289e-02,1.085595998701655712e-01,6.998294868400780990e-12
2.061882875964397288e-01,3.478906265507757944e-01,5.783128201163951765e-01,1.610189187050496962e-01,-2.145432003886732373e-11
7.529429773253484837e-02,1.102511796277176048e-01,1.759801756117774230e-01,3.224745311576084905e-01,1.430252713336694442e-12
1.021110126568467238e-02,1.819286041269872201e-01,5.594887121190806473e-02,3.649116926873964550e-02,-1.181657817074978231e-12
2.611648779322987488e-02,1.270473669422146346e-01,7.916958630448958645e-02,2.906372817713924195e-01,2.035262814224432027e-12
2.057464419437547432e-01,1.102833035561394046e-02,6.086392552709100900e-02,1.646099138160344311e-01,1.568206282113471459e-12
3.587485999088077526e-01,9.682950348917502836e-01,8.581285418941662912e-02,1.260848006077981420e-01,8.629610232657354303e-11
2.812889044928658655e-01,4.779189383070253094e-01,2.707523497640247911e-01,2.166848956722875266e-02,-3.809406160065972034e-10
1.116430818783366447e-01,1.083935427245939602e-02,7.346587147313295985e-01,1.479466766653993702e-02,-5.349344729211066846e-12
1.331382951335064770e-02,8.503034842417787065e-01,2.659728206390361560e-01,3.874323278376008012e-02,-1.666151312331260400e-11
1.306332231855434067e-01,3.255793438583675509e-02,2.300065543711020122e-01,7.808949024978589781e-01,8.706568006020978395e-13
1.914589310373387282e-02,2.074549330796564561e-01,1.133617691248108988e-01,4.493574107409344931e-01,1.748558797171135087e-12
2.941270310888799422e-01,2.284818333329478035e-01,1.019409724383860821e-02,3.009388211931671719e-01,4.250863824313695401e-10
1.008500981928198009e-01,1.387156293750483119e-02,4.233608255536415177e-01,2.515187619375278683e-01,-1.506800893800591467e-13
1.516815631285557964e-01,2.469379292167643292e-01,7.518289353143939313e-02,1.578872034345680797e-01,1.741760730183701122e-11
2.723812255258897252e-01,2.558948538862859667e-02,4.877001034707795224e-01,1.921338410070445868e-02,-2.325867749421549182e-11
1.735355524323661455e-02,3.257115258454126860e-01,5.067358736869550517e-01,1.935977291155673852e-01,-1.204152184517352636e-12
8.956998916233617491e-02,1.257451458093617955e-02,1.903329674531280269e-01,1.461517837702311085e-01,-1.193929498074526045e-13
6.277546411344948896e-02,6.575586117057787838e-01,3.502390137298821426e-01,3.053094735810755189e-01,-1.157596747097692203e-12
1.176765363693822591e-01,1.506823509295186596e-02,7.838825096774255929e-02,4.253536126564229358e-02,-1.272568160609228343e-12
1.305587225716514088e-01,5.958865162359860967e-02,3.303124207472954432e-01,1.170075928788057336e-02,-4.280533415197447537e-11
1.124031787432680507e-01,9.843176275817089316e-01,2.677578205416105139e-01,1.469352159769840745e-02,-4.749877408600106810e-10
1.787957020058353053e-01,3.517405214344752201e-02,4.112090064832644998e-02,1.490087352938355980e-02,-1.796155742652468308e-11
1.782180808970503308e-02,1.848024050527634354e-02,5.699998826528374085e-01,3.615425321818395710e-01,-2.223556438072533114e-14
1.637789514543923908e-01,1.058381397881817260e-01,4.957195856482337626e-01,2.315174744370331050e-01,-2.663314402060899901e-12
4.976459322770488553e-02,2.578259780278509966e-02,1.217768608078204605e-02,2.374935174803227134e-01,6.671569727889695146e-12
6.039671259200922737e-01,7.493047209905384642e-01,9.380766909509501150e-02,1.075933500919864540e-02,-2.485333324582944597e-09
2.291267080193617467e-01,1.164849223520744437e-01,4.047225043632658725e-02,2.841943761631071305e-02,-1.866666494851610339e-11
1.369541857573189358e-01,1.798097906241201416e-01,2.690987474018325942e-01,2.266899231180059537e-01,-1.142632862406367623e-12
2.388378333639382400e-01,1.475272376686445064e-01,3.405538471888170937e-01,6.443791858949819984e-01,3.255950196368420828e-12
4.979457664317257226e-01,4.999880375411517308e-01,4.117400035566066291e-02,4.690281133606716280e-01,3.681469053340733629e-10
1.470786585235692341e-02,3.465295218606893601e-01,7.441238618415982331e-02,5.360857536356669062e-01,3.936868855206707862e-12
3.065178914203953858e-02,1.945877717708214549e-01,3.646965832391602796e-02,6.090984365431854203e-02,4.379882033954190621e-12
3.881443040500705544e-01,3.113602723698311037e-01,1.956705032243644116e-02,6.604502206361241579e-02,2.900974127483034520e-10
3.353023991455540698e-02,2.747248344110528318e-01,1.147581702302466478e-01,2.345815895325606762e-02,-2.085132206106186051e-11
4.433803296874266192e-02,9.837156641379427580e-01,9.323678128340299187e-01,2.020308369709168314e-02,-1.409678488045326697e-10
1.106107089574374577e-02,3.297470928667913664e-02,6.394971313167747973e-02,1.845459999228060699e-02,-9.384375727145716607e-13
4.173281812816918568e-01,1.356311537300258219e-01,7.486147800026607957e-01,2.050691564949519777e-02,-1.791760144683842831e-10
1.150660341524577801e-01,6.763292857405180936e-01,8.805881986769268366e-01,7.110102233317693310e-01,-1.406798191807013316e-12
1.668344743602417357e-01,7.035158878929164139e-01,4.149520110684577490e-01,1.554772862414130659e-02,-4.849682672394310938e-10
1.347964068697673698e-02,5.055547777380670071e-01,9.615544081710991620e-01,7.967646206952795351e-01,-9.783148535875654904e-14
1.143499641360021801e-01,1.203755718685919074e-01,4.496937015128171233e-01,3.923119788941635544e-02,-2.137495630472437857e-11
2.682931666189621867e-01,1.027706573799423984e-01,3.075148597459935740e-01,6.020114442624111550e-01,2.927479604244044542e-12
2.356236561790028133e-02,2.094506377538622732e-01,1.059510090989718503e-02,6.533282158365597003e-02,2.604692732214043585e-11
7.517173327299826457e-01,5.573142015152867529e-02,3.352541004141957465e-02,1.067757651370918916e-02,-1.784672916313574144e-10
4.821079650091480984e-02,1.075765611536272023e-02,1.933901961829782509e-02,9.544042185464973738e-02,1.427228608362661665e-12
1.254551644518799580e-01,8.539119868092527599e-02,1.811174387041492861e-01,1.707588829731646329e-01,-2.394765603218818750e-13
2.126082690701008859e-01,1.486508841640506728e-01,8.269676880397864860e-01,2.874001215227880990e-02,-7.084425951831882363e-11
9.138427219443827354e-02,9.734876975946375743e-02,1.185926677364457574e-02,3.792320114490995708e-01,4.850111840846401568e-11
9.307839373872676125e-01,3.102422588916855031e-02,1.004777650204711180e-02,2.029181731910015274e-02,9.683580064413777362e-11
2.213300141373664501e-02,3.145980726853141174e-02,1.231512778558472437e-01,2.864351896213662013e-02,-1.245100087376141887e-12
5.454730295059177086e-02,1.937575147702166323e-01,6.270448933679705072e-02,4.131651483929184993e-02,-5.823511037141099222e-12
8.301156380798503376e-01,7.073681929775582633e-02,1.565033365334153603e-02,5.686103220895012689e-02,1.814936701224282855e-10
1.930597973346391896e-02,1.007283132198986825e-01,6.828808745445984207e-02,1.223278962619975263e-02,-8.709542420455039818e-12
3.098366681951544299e-01,7.221015616255287151e-02,9.950400862334771168e-02,1.557782015393801775e-02,-8.085130962332084893e-11
5.961612276092506102e-01,1.775038850557144818e-02,9.330299917878327742e-02,1.196955915251022851e-01,1.669112480320064372e-12
9.837938394989520496e-01,1.188202459263807895e-02,1.349178053966119256e-02,5.942752351201621014e-02,4.469861983764618149e-11
1.377971499404542222e-01,1.230835940641578502e-01,6.008881696407166739e-01,2.571148890456155869e-02,-4.214310382218474270e-11
2.170017363267840241e-02,1.513006206092586958e-01,1.791358816702078027e-01,3.104154277526600114e-01,5.173456777633856976e-13
5.339197514965301483e-01,8.411298953473532458e-02,3.586961351115732638e-02,2.978784176697992989e-02,-1.706118376744696815e-11
4.354084395637324856e-01,2.479926453694148158e-01,8.878777585608510492e-01,1.143465940186087632e-01,-5.490890375754509217e-11
4.003016858150714175e-01,3.151561060709947015e-01,3.273240787429414489e-01,1.058882550257771865e-01,-5.379488767112728322e-11
4.073034132485846559e-01,1.198225386611655521e-02,7.788973705970674011e-02,2.475936114691269785e-02,-8.973988449039117564e-12
2.113087700649599610e-01,3.859590118799213765e-01,2.124211305369255454e-01,1.544991084885718735e-01,-9.606926160196273263e-12
2.977746201735126039e-02,1.064748620893599465e-02,4.904419284260445183e-02,8.169941588862485171e-02,1.724592927571727342e-13
1.846430083075067258e-02,2.721026087238645128e-02,1.685477338615576914e-01,1.593444628403041241e-01,-1.149088858210266092e-14
1.210549298377639783e-02,2.780811280467688357e-02,2.546980840625083786e-01,7.938555221135601414e-02,-1.948074377289414852e-13
4.371581470549202458e-02,1.253447482827290196e-02,1.245088094110845256e-01,1.923538694359503212e-02,-1.607563650165383974e-12
3.447869039600964247e-01,2.794719026246835214e-01,6.480856295183398119e-01,4.689507663973714602e-02,-1.272175837596099168e-10
1.475574418123289967e-02,1.532143097308225586e-02,1.123431257040404321e-02,1.339690579962143913e-01,1.230503035432218503e-12
1.485968808932606466e-01,2.617969625173161008e-02,1.299472550281782247e-02,2.598550371989168939e-01,1.898160989523328516e-11
2.771779695844721059e-01,2.537005520181097040e-01,3.002743954388334413e-02,7.454872413860290370e-02,9.334585013058580265e-11
1.664130666633132846e-02,7.861513895792855700e-02,2.872670892351684296e-02,9.132320225103350841e-01,2.943965895887904716e-12
4.552427345854809931e-02,3.533262951961309295e-02,1.152545247045784829e-02,6.607261853131999318e-01,9.152172673083862058e-12
5.324870003561749804e-02,1.173876389598521308e-01,2.111743855876263565e-02,4.902346632879720639e-02,1.124578737461595756e-11
9.847898898950834257e-01,1.132965959362957076e-01,6.575800793182706716e-01,6.421278250046934533e-01,-2.725134086294598179e-13
1.094179313728414205e-01,1.994653446710238087e-01,3.143191511838441810e-01,1.131263471635518270e-01,-8.242130977126995079e-12
1.060511852444280187e-02,7.557938922700703499e-02,2.138363642029503589e-02,9.295298545625060860e-02,1.926224004578360410e-12
2.659878544722080740e-01,7.958864018249413308e-02,4.985130309572504553e-02,3.786532067896054565e-01,2.461131299794358193e-11
1.580441891856504411e-01,1.750146898209566440e-02,1.664685385881572444e-01,2.577786267290928246e-02,-6.052642214043099789e-12
3.680710990655942233e-02,1.782952956302488734e-02,4.926275241560025275e-01,1.046815519929315298e-02,-4.095237657761067821e-12
3.266887711517141857e-01,6.444277700439128564e-02,5.383530097772322165e-01,1.524021278475514440e-01,-6.609795750195556662e-12
4.957562658188225946e-01,4.954573361422387467e-02,9.276053371762062183e-02,1.790777282715521335e-01,8.518687764542105213e-12
7.928415068048365322e-02,9.471955258319683657e-02,4.074321172503390098e-01,8.692080942671446264e-01,6.535578764745088947e-13
3.071693925027841124e-02,1.928177779086513374e-02,4.761149083382791858e-01,1.837037256603098190e-01,-1.321584597928040691e-13
1.121488278091158641e-01,1.987401988535510838e-02,2.454370250010607518e-02,3.697139709929995188e-01,5.658660288180311431e-12
2.316287666796273126e-01,2.173459633088035969e-02,6.630047269535616072e-01,6.147692394215699407e-02,-4.958801783687512497e-12
2.485897764316853387e-01,7.396815536683584158e-01,2.942214437239285552e-01,3.506561075232200037e-02,-3.082755165581199724e-10
6.269019459569798169e-02,3.563867551432927661e-01,2.613719325150404629e-02,5.890963430265469536e-02,3.173879339552635507e-11
2.172445413351927757e-01,1.772154754728956158e-02,2.748260418211682238e-02,2.524281800338434856e-01,8.331783526097738024e-12
3.476977192494250524e-01,5.085386245108562686e-02,8.533474394796204676e-02,2.702404235311804959e-01,9.462492716613315087e-12
1.180177950519422508e-02,7.602395903579743930e-01,8.452375014120840080e-02,1.314640710636592880e-01,2.529670301869033815e-12
1.786277157876047655e-02,7.068830216634995889e-01,3.654009348571794491e-01,1.326019083065466120e-01,-4.049149862626043957e-12
2.797179654772473031e-02,2.687387794249776127e-02,3.907859525762193420e-01,1.286434977877818631e-01,-2.616176274742758781e-13
7.479449901087683594e-01,3.969857932114225219e-01,3.818194856294080397e-01,1.547333294426920525e-01,-7.617264685656591571e-11
7.967395079075193509e-01,4.207112100674087474e-02,7.811001491930487373e-02,5.615497816203576242e-01,2.465775590759259612e-11
3.213443158010774181e-01,4.081671963218520133e-02,1.993922645787399306e-02,5.099914604920240818e-02,2.673890148726459355e-11
1.511735770891086544e-02,3.277830093932698058e-02,1.590935037163355159e-01,1.747980821971636956e-01,1.867691858834992706e-14
9.168373157059320211e-02,1.958225176777813811e-02,6.588992501276706715e-02,3.383018017745950123e-01,1.464412235125077721e-12
1.168077865407568701e-02,1.587708518952082315e-01,5.273409996960833901e-01,1.853616196193769508e-02,-6.443000592402152460e-12
3.674864582356945908e-01,1.579109065647501392e-02,8.745971069244770635e-02,1.645470467842423679e-01,2.074646463157431102e-12
2.348064998615814747e-01,1.551833374625430084e-01,1.690881579826895575e-01,2.557480714030384017e-01,4.873641913905144909e-12
3.363083985581166724e-01,2.571184498493459328e-02,3.877378219273852067e-01,9.690681931332534305e-02,-4.467091749401406289e-12
1.440596578074925839e-02,9.442294848130525220e-02,1.775746858883354637e-02,5.322766267347537467e-02,3.406989334582977687e-12
1.702454403719099243e-02,8.261034806240538653e-02,4.043098103342409599e-01,3.623285777675214203e-02,-2.358508364182580361e-12
1.623798815897546932e-01,8.675627869083890609e-02,1.836879641315881662e-01,7.307714732893662024e-01,3.832041438013967461e-12
2.070451748756519383e-01,2.877324250269901462e-01,5.142298956489053247e-02,6.160562053001331778e-02,1.278032771203766079e-11
3.519713091467313593e-02,4.111359108519317407e-01,3.821532254960717800e-01,4.583498614553687539e-02,-1.854445976849405141e-11
1.519539359683438340e-01,7.891753954406843796e-01,4.156643685056068960e-02,4.002673011764686928e-01,1.725562629237379713e-10
9.445471398952852427e-02,7.182316440956539871e-01,1.488928508538882485e-02,2.187537996263879889e-02,9.711782000446393658e-11
6.534527330970242298e-01,1.751012688845477727e-01,7.293246209678874159e-01,7.176532557386004763e-02,-9.594195916978420416e-11
4.246258598677643548e-01,6.386950741162493728e-01,1.200099122317786343e-01,2.157218139509244903e-01,6.692070282962085164e-11
7.820964021647707209e-01,1.709977157528378561e-02,8.944362906824155912e-01,9.405957896550963815e-01,4.897393095399544090e-14
4.387992817873234003e-02,1.181142315293485096e-01,3.316186615421418127e-01,1.607185751531544082e-01,-1.109203182708837193e-12
1.652593246871996713e-01,5.197998706120799950e-01,5.091861282618505014e-01,2.554773455818366845e-02,-2.131570374947287686e-10
5.720951222643464451e-01,1.595978473775241935e-02,6.615617362620972164e-02,2.588106722668888082e-01,6.856896488304450096e-12
1.044870132503976021e-02,1.311225207826989536e-01,2.321435006350794014e-02,6.211188787285007451e-02,2.466812732147468173e-12
1.012790066021436730e-01,1.402136214926291875e-02,2.072992746982057488e-01,3.876283732129788273e-01,2.127001683288859185e-13
4.694652112763973012e-02,2.923185940946577688e-01,1.055483316792820980e-01,1.180626688563015114e-01,9.198340092604850852e-13
6.598578863241463810e-02,1.369748621553394941e-01,8.304040487677033511e-02,6.706164365414860606e-01,6.364985629511646849e-12
2.051753421935494648e-01,9.068442249491548424e-01,4.535091250164641902e-02,4.046685796517216493e-01,2.431401264054938964e-10
1.983407433034010611e-02,5.304274489434161743e-02,3.212653457010786195e-02,1.304435580889170936e-02,-3.197312549290029923e-12
2.155552201863808123e-02,1.811062708779040409e-02,6.369708197091845658e-01,9.817994356375771003e-01,1.436675680346768399e-14
2.131939264217500851e-01,4.461623393569253415e-01,9.163986648536189827e-01,4.252872926865545328e-02,-1.423486669279643473e-10
9.221687535125326629e-02,2.168468651255605825e-02,3.667725792024616460e-01,6.092593092126409593e-02,-1.826728341408552473e-12
2.094110221377478431e-01,2.799175894629439207e-02,2.562895394113116621e-01,9.819769854619064819e-02,-2.457608590068486334e-12
2.977899091474357496e-01,4.317479808681273096e-02,6.287251516882582658e-01,3.484655700326608208e-02,-2.326071068730459246e-11
1.131919771388794765e-01,3.951576927438079506e-02,1.510559325872612955e-02,1.211796944687264059e-02,-4.872480200861121240e-12
3.724036417580353642e-02,3.136321904048750692e-02,6.941459573834042607e-02,3.757952425511509875e-02,-9.513581150203001953e-13
1.230663354577281321e-02,4.504596967973538701e-01,1.293234561077919731e-01,6.711896134948064363e-01,2.309779011504831964e-12
9.698613527319085992e-02,1.047239660359808311e-01,3.953527007578069158e-02,5.646204741026766838e-01,1.594593197816439763e-11
1.895832500518078792e-02,1.039426931756011335e-01,6.579628782504900464e-01,1.721344443633651689e-02,-7.440784221927213191e-12
5.144800312546302795e-02,1.983578320714716181e-01,7.647611622464123293e-01,8.408571769422816811e-01,8.060044735433205344e-14
1.334439516741248687e-02,1.450908629860602449e-02,5.694241612963409777e-02,1.146604062859925416e-01,1.142369276442030054e-13
2.177969938425352581e-01,6.648470979471661491e-02,6.600499902488839166e-02,4.837903623459307023e-01,1.264440976651951627e-11
1.101627478771615570e-02,1.777566528761436934e-02,5.525218140880898410e-02,5.424359083633150530e-02,-4.398285249049010816e-15
6.153686872135903929e-01,3.782718774051895272e-01,2.026252271972290436e-02,6.065594674266928665e-01,7.411325755660637824e-10
6.814927842083179366e-01,7.689029188854303032e-02,2.556429212014403249e-02,1.354045980387257563e-02,-1.214826402674122432e-10
8.370737163579584639e-01,2.091913556339904945e-01,1.540301542205011094e-02,1.402094423790540938e-02,-7.479293281241178780e-11
4.012954839813794722e-02,2.754976503149423328e-01,4.093954574937204438e-02,3.198318146761868763e-01,1.571663940145689490e-11
5.898145498929409092e-01,2.633743239803527925e-02,6.532954437313418516e-01,3.161775809215195410e-01,-1.692137704890289946e-12
