x0,x1,y
7.360983309884635938e+13,4.298886302528399028e+02,4.368929882280472920e-07
8.711423318250368750e+13,1.269400660556582920e+02,1.526761221806151408e-07
1.701971099876814688e+14,2.687954353593337942e+02,6.316221524680732770e-07
4.034510682945305625e+14,6.705178579872394948e+02,3.734947498632356841e-06
5.273794615332031875e+14,3.787239672814247626e+01,2.757587394457584015e-07
5.693249377483366250e+14,1.378068434126823263e+02,1.083214026254469571e-06
3.518607423893429688e+13,5.344443146867765790e+02,2.596310076300970656e-07
1.992920187961067188e+14,7.922321720043258608e+01,2.179845252225190230e-07
9.722946429701645312e+13,5.780700714039910793e+01,7.759998918161870666e-08
8.380751887992530000e+14,6.019515865805113890e+02,6.965107595761632698e-06
1.093755920811863281e+13,8.853048504402034951e+02,1.336892673728366818e-07
6.898699844752400781e+13,1.345355864744544050e+01,1.281408819033050493e-08
8.085110225866983750e+14,1.788579330328420269e+02,1.996537332492011971e-06
2.849511842531589375e+14,1.161054121449049887e+02,4.567790882984374659e-07
9.050424859591946875e+13,3.932294901468394954e+01,4.913583377522074002e-08
1.037260845844057031e+14,7.779984028182236955e+01,1.114166183039738287e-07
4.257278016880470312e+13,4.391375719579795600e+02,2.581165734891234046e-07
1.306303995635717969e+14,6.128191713359212400e+01,1.105248365080976163e-07
6.686847342648607500e+14,5.525139735638817911e+02,5.100913482555315791e-06
1.242302514979125781e+13,1.731319144293518661e+02,2.969530419079082278e-08
2.533047026936684766e+13,1.774138284808354271e+01,6.204603066871827590e-09
4.648224929424867969e+13,1.070946369783231802e+02,6.872870189212357510e-08
4.204453502208471250e+14,1.754617230995409329e+02,1.018533286247236117e-06
2.264165608569980000e+14,1.801362884157707711e+01,5.631092770337920376e-08
1.038407576272115430e+13,5.176624382377344773e+02,7.421604114322156923e-08
8.721609692730952500e+14,1.492590539335184587e+02,1.797300166598181550e-06
6.889052093905803125e+13,8.494253254222193164e+02,8.079192513289399317e-07
9.567003515544385938e+13,4.440933637019163598e+02,5.865884394196185495e-07
3.542632189205185938e+13,5.441599045385687816e+01,2.661557698770190786e-08
5.406938097667813281e+13,5.211493652147215698e+02,3.890423619859651274e-07
1.681118116756645117e+13,3.564632727851195426e+01,8.273633925615825737e-09
5.107760907068034375e+14,3.260837135033734171e+02,2.299550495995590737e-06
7.476964997094810000e+14,6.228000619667593583e+02,6.429205052266255815e-06
1.130938276132154062e+14,1.844751334078845417e+01,2.880447861875739381e-08
9.109572446564923750e+14,2.090219140651457224e+02,2.628894132427278820e-06
5.321289869236648750e+14,3.762569390452758000e+01,2.764297098183275806e-07
1.495507392157093438e+14,6.400279538465358087e+01,1.321511020989220160e-07
5.722177190704014062e+13,3.572704286646145988e+02,2.822550075677314372e-07
5.138435974189026250e+14,4.093698561425421190e+01,2.904223882857279394e-07
1.321952569684540938e+14,2.327611078453917415e+01,4.248245163464645453e-08
1.976122168554404062e+14,8.657398422876789823e+01,2.362024932666516906e-07
8.220870066365507812e+13,2.710534432610311839e+01,3.076493454108699921e-08
1.384755796530245312e+14,4.829575741068171624e+02,9.233480914240333522e-07
1.544177188746006250e+14,2.911333499949579391e+02,6.206866049638679578e-07
7.084408819768528750e+14,1.137781524133833102e+02,1.112873433171238984e-06
1.910042779520860938e+14,4.563004417302635716e+02,1.203309280479564196e-06
9.357484761968295312e+13,1.223722192035258161e+01,1.580975890968165759e-08
3.166457256228267188e+13,1.544341796332011185e+01,6.751501026081412110e-09
7.276945364618268750e+14,1.291766501536135081e+01,1.297825834677293577e-07
1.020221994162578320e+13,1.342013535097494881e+01,1.890317959928571459e-09
3.417634439986000781e+13,4.477318683344062578e+01,2.112646806597204486e-08
1.284265175322393594e+14,2.665784129838903596e+02,4.726753636919463851e-07
7.361850553398766250e+14,4.013532339624121903e+01,4.079407089965688446e-07
2.183360838688379375e+14,5.757100672132476120e+02,1.735452066812102072e-06
4.260795007653881250e+13,8.706196391133656221e+01,5.121561386567443434e-08
3.344559699014271875e+14,2.158006381427440701e+01,9.964946229663844513e-08
7.484796861996604688e+13,2.321386733506255382e+02,2.398892567621271724e-07
2.351605177684546484e+13,3.590999964009750443e+02,1.165904802419025326e-07
4.204050249876309375e+13,8.389796071030336577e+01,4.869704245063086124e-08
1.065787446131805000e+14,2.177616667143646723e+01,3.204315827586738312e-08
1.671187730198546875e+14,7.818466857592038366e+01,1.803973363199009964e-07
4.412152047897729375e+14,5.283402110927047488e+02,3.218454830372455655e-06
1.162768319238518594e+14,4.710357351275736733e+02,7.561889542731781983e-07
7.968233927403931250e+13,7.082607474656241493e+02,7.791813186186589776e-07
6.074434313802231250e+14,4.241810749387598207e+02,3.557463158475346639e-06
3.296121061653397266e+13,1.519726342608471903e+01,6.915949740135132740e-09
3.607059440446137500e+13,8.011334758347450702e+01,3.989711211260187248e-08
4.765063308761297656e+13,7.517695470736337882e+01,4.945801556794474973e-08
9.767123299445015625e+13,4.456982860151221360e+01,6.010227577512087848e-08
2.310405993268067812e+14,1.612135631350277833e+02,5.142486520391288685e-07
4.496540501759003125e+13,1.602181754252240253e+01,9.946575280432607457e-09
1.519467172908157812e+14,6.106578929467833632e+02,1.281069169279478282e-06
2.785460124703138672e+13,2.024668365470767526e+02,7.786353658733603304e-08
9.058764789769821875e+13,1.842334594969354669e+02,2.304203188860702971e-07
9.779086612323251562e+13,3.725204050367894979e+02,5.029579090022662205e-07
2.204992015642297266e+13,2.582372386580728971e+02,7.861567959189891513e-08
7.077358954578548438e+13,4.041587182793863064e+01,3.949175711196334861e-08
2.533861417013827500e+14,1.912281053940011333e+01,6.689872850282394516e-08
5.947961283262228125e+13,6.226362513910824248e+01,5.113118034414589405e-08
8.386280521667295000e+14,7.150782914014483822e+02,8.279541016171168221e-06
1.063740796972708008e+13,2.540873621622614280e+02,3.731660822429439393e-08
7.233322340142062500e+13,2.015912502173808036e+02,2.013227156655337522e-07
1.123498121545679375e+14,2.908572811398963864e+01,4.511651790862489622e-08
9.470157604159181250e+13,1.108572706173237954e+01,1.449454781001893222e-08
2.100749124055583125e+14,3.731656577942387543e+01,1.082328620560895716e-07
2.439459839999952500e+14,1.718824874334970900e+02,5.789067128807868639e-07
5.812647632113611250e+14,1.916554639597360676e+02,1.538078439364249758e-06
4.873462184886812500e+13,2.716514161554104945e+01,1.827817607668758022e-08
1.403474326772445156e+14,1.481998606447117197e+02,2.871676740716979802e-07
5.470861588503248438e+13,7.129535442015378521e+02,5.385180225049460444e-07
9.610649301133753750e+14,5.630042745852505703e+01,7.470466193525827848e-07
1.188367931487958984e+13,1.379904383501873788e+01,2.264035335007638984e-09
7.625271264015378125e+13,1.249074174345641950e+02,1.315003200298691105e-07
1.344808411390368125e+14,1.083742089442415590e+01,2.012193028305709020e-08
2.744000492123331641e+13,2.885066564661753574e+01,1.093007911009531553e-08
1.401750918692589375e+14,9.628361290014144060e+02,1.863401798183863305e-06
3.738656817244118750e+13,6.282309663177796466e+01,3.242785511588684679e-08
1.380027572661012500e+13,1.187083770110716046e+02,2.261790697868064848e-08
4.686454006502396094e+13,4.700019474866443403e+01,3.041076178599444949e-08
3.862710338852403125e+13,5.324945564751551501e+02,2.839818585653718300e-07
5.328384317281424375e+14,1.677917563521672051e+01,1.234381613367133296e-07
1.798538022561607422e+13,1.218920087634269009e+02,3.026761077129140491e-08
1.684460661927500312e+14,1.849662041378508377e+02,4.301664544488726112e-07
