host_label,method,seed,task_key,dataset_name,dataset_dir,global_index,task_status,task_error,task_seconds,finished_at,log_path,experiment_dir,result_path,result_status,result_error,canonical_artifact_present,recovered_after_timeout,valid_r2,valid_rmse,valid_nmse,id_r2,id_rmse,id_nmse,ood_r2,ood_rmse,ood_nmse,is_formal200_candidate,candidate_pool,candidate_family,candidate_subgroup,candidate_basename,candidate_selection_mode,candidate_advantage_side,candidate_gap_score
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/bio_pop_growth/BPG18|seed=1314,BPG18,sim-datasets-data/llm-srbench/bio_pop_growth/BPG18,11,ok,,3609.834,2026-04-16 14:02:15,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/11_BPG18.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG18/experiments/BPG18_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG18/experiments/BPG18_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.04803016029966889,21.515842024522367,0.9391254362759469,0.051932913867296926,21.054748178363525,0.9389236053774418,-0.8265972785861131,24.93069652639602,1.4391135515531168,False,,,,,,,
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/bio_pop_growth/BPG19|seed=1314,BPG19,sim-datasets-data/llm-srbench/bio_pop_growth/BPG19,12,ok,,3610.561,2026-04-16 14:02:16,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/12_BPG19.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG19/experiments/BPG19_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG19/experiments/BPG19_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.9999991936970506,0.0023070791779764227,5.890119356873247e-07,0.9999993231526424,0.002144216835133936,4.992934320774311e-07,0.8498629828552863,0.003267612797532472,0.1434836295226795,False,,,,,,,
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/bio_pop_growth/BPG2|seed=1314,BPG2,sim-datasets-data/llm-srbench/bio_pop_growth/BPG2,13,ok,,3610.394,2026-04-16 14:02:15,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/13_BPG2.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG2/experiments/BPG2_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG2/experiments/BPG2_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.014062862491360573,2.3268653884670556,0.9521663291588813,0.003104305892234538,2.340764902976251,0.9650184900445951,-0.09151066415759712,5.811591414740993,1.088096309821786,False,,,,,,,
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20|seed=1314,BPG20,sim-datasets-data/llm-srbench/bio_pop_growth/BPG20,14,ok,,3610.137,2026-04-16 14:02:15,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/14_BPG20.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG20/experiments/BPG20_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG20/experiments/BPG20_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.9979545632029514,0.18246756963267552,0.0017565575119042485,0.9978821468776773,0.1690237862057945,0.001854276388045406,-12.395650846716357,0.2233885476461343,12.344366567135134,False,,,,,,,
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21|seed=1314,BPG21,sim-datasets-data/llm-srbench/bio_pop_growth/BPG21,15,ok,,3610.725,2026-04-16 14:02:16,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/15_BPG21.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG21/experiments/BPG21_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG21/experiments/BPG21_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.9977870424108237,0.0013305023590693486,0.0014762703688429443,0.999142264915817,0.0007781821750304611,0.0005880551961513524,-12795.07088984982,0.002031706009899694,681.999454961131,False,,,,,,,
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/bio_pop_growth/BPG22|seed=1314,BPG22,sim-datasets-data/llm-srbench/bio_pop_growth/BPG22,16,ok,,3609.965,2026-04-16 14:02:15,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/16_BPG22.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG22/experiments/BPG22_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG22/experiments/BPG22_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.9999930717915764,0.029992745765114442,5.204740419932748e-06,0.9999922592874797,0.029565861335346104,5.6056066990547395e-06,0.9623650856337417,3.4598623945557443,0.0019528806686617461,False,,,,,,,
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/bio_pop_growth/BPG23|seed=1314,BPG23,sim-datasets-data/llm-srbench/bio_pop_growth/BPG23,17,ok,,3610.759,2026-04-16 14:02:16,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/17_BPG23.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG23/experiments/BPG23_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG23/experiments/BPG23_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.9995891995490602,0.06727993470024032,0.0003740206181986107,0.9994724710475245,0.06806575593098936,0.00047594149797177386,-1.2240382452694334,0.035731783427228624,1.5809564730259933,False,,,,,,,
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/bio_pop_growth/BPG3|seed=1314,BPG3,sim-datasets-data/llm-srbench/bio_pop_growth/BPG3,18,ok,,3610.513,2026-04-16 14:02:16,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/18_BPG3.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG3/experiments/BPG3_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG3/experiments/BPG3_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.9999993499531705,6.773268128365847e-05,6.093614406331615e-07,0.9999991045500178,6.880406208963947e-05,8.444470033680351e-07,-276914.6116960264,0.0002187770205573584,241262.3599623973,True,C,llm-srbench,llm-srbench/bio_pop_growth,BPG3,mid-gap,llmsr,12.927114536885604
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/bio_pop_growth/BPG4|seed=1314,BPG4,sim-datasets-data/llm-srbench/bio_pop_growth/BPG4,19,ok,,3610.475,2026-04-16 14:02:16,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/19_BPG4.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG4/experiments/BPG4_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG4/experiments/BPG4_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.9999969548418035,0.004563492185405615,2.065451377643223e-06,0.9999969148703409,0.004557606511006907,2.1077655722208783e-06,0.07288690908366613,0.0009766176529052942,0.18916423950930986,False,,,,,,,
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/bio_pop_growth/BPG5|seed=1314,BPG5,sim-datasets-data/llm-srbench/bio_pop_growth/BPG5,20,ok,,3610.082,2026-04-16 14:02:15,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/20_BPG5.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG5/experiments/BPG5_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG5/experiments/BPG5_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.9999997969630955,0.0023423768913543607,1.7783261995022768e-07,0.9999998181493007,0.002294109264747603,1.6157141563321518e-07,0.999561643088707,0.0008941988876691121,0.00038053448491146095,False,,,,,,,
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/bio_pop_growth/BPG6|seed=1314,BPG6,sim-datasets-data/llm-srbench/bio_pop_growth/BPG6,21,ok,,3610.46,2026-04-16 14:02:15,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/21_BPG6.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG6/experiments/BPG6_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG6/experiments/BPG6_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.9994904322748561,0.000814908931453005,0.0005056418019488893,0.9997827880004271,0.0009330710857242262,0.00021657025633930595,-277.95504186070787,0.001289386100016405,261.4542935897083,False,,,,,,,
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/bio_pop_growth/BPG7|seed=1314,BPG7,sim-datasets-data/llm-srbench/bio_pop_growth/BPG7,22,ok,,3609.892,2026-04-16 14:02:15,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/22_BPG7.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG7/experiments/BPG7_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG7/experiments/BPG7_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.9917676712728957,0.06652727298771365,0.0077081892997744724,0.9930725647056386,0.07999816660768427,0.006216268872299162,-70.58320555820764,0.0611923412012941,66.99432369345232,True,A,llm-srbench,llm-srbench/bio_pop_growth,BPG7,strict,llmsr,7.896010938389898
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/bio_pop_growth/BPG8|seed=1314,BPG8,sim-datasets-data/llm-srbench/bio_pop_growth/BPG8,23,ok,,3610.207,2026-04-16 14:02:15,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/23_BPG8.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG8/experiments/BPG8_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG8/experiments/BPG8_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.9999946881266321,0.011576994064607564,5.115053027677178e-06,0.9999952480239253,0.013239687084417796,4.503580120345691e-06,0.9310656298793757,0.014571439661380046,0.06400199938434928,True,A,llm-srbench,llm-srbench/bio_pop_growth,BPG8,strict,llmsr,6.784704781851904
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/bio_pop_growth/BPG9|seed=1314,BPG9,sim-datasets-data/llm-srbench/bio_pop_growth/BPG9,24,ok,,3610.332,2026-04-16 14:02:16,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/24_BPG9.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG9/experiments/BPG9_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/BPG9/experiments/BPG9_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.9923383034346124,0.04606058701901798,0.007043329934148872,0.994563523273101,0.04610570480292382,0.004795298348833779,-39.086550469053854,0.05773548074510205,37.02240438464853,True,A,llm-srbench,llm-srbench/bio_pop_growth,BPG9,strict,llmsr,8.846522881499443
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/chem_react/CRK0|seed=1314,CRK0,sim-datasets-data/llm-srbench/chem_react/CRK0,25,ok,,3610.484,2026-04-16 14:02:16,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/25_CRK0.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/CRK0/experiments/CRK0_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/CRK0/experiments/CRK0_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.9998349584276022,0.00013357072521113353,0.00015256330112113243,0.9998578018080739,0.00014462323069053514,0.00012862070915657032,-2.6303984969349976,0.00033349344522380094,0.9561613161724694,True,C,llm-srbench,llm-srbench/chem_react,CRK0,mid-gap,llmsr,10.041890812049555
anon-node-05,llmsr,1314,sim-datasets-data/llm-srbench/chem_react/CRK1|seed=1314,CRK1,sim-datasets-data/llm-srbench/chem_react/CRK1,26,ok,,3610.515,2026-04-16 14:02:16,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/__launcher__/logs/26_CRK1.log,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/CRK1/experiments/CRK1_llmsr_seed1314_20260416-130205,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-05/llmsr/llmsr/CRK1/experiments/CRK1_llmsr_seed1314_20260416-130205/result.json,ok,,True,,0.9999964456509035,0.00012368674028478507,3.4806785689282504e-06,0.9999971138993535,0.00011117257375058412,2.8364036390380752e-06,0.8750211193583934,0.00010851062616010723,0.10845936592458862,False,,,,,,,
