x0,x1,x2,x3,x4,x5,y
1.086990594863891602e+00,4.134706854820251465e-01,2.013552919472884417e+21,1.180742830038070679e-01,6.184423923492431641e+00,1.575009219963152813e+22,-5.232465453445911407e-03
7.133562088012695312e+00,5.316379666328430176e-01,5.570751765923932144e+21,2.614747762680053711e+00,1.826102733612060547e+00,6.855609486724327644e+22,9.594929695129394531e+00
2.130167245864868164e+00,1.016066148877143860e-01,1.324656818837403363e+22,3.261106312274932861e-01,2.780622959136962891e+00,-4.813197894904220484e+21,2.492865547537803650e-02
7.056216239929199219e+00,1.930246591567993164e+00,-2.570791351551769811e+22,4.834117889404296875e+00,1.456605046987533569e-01,-4.652821334473836593e+21,9.556675910949707031e+00
4.890951812267303467e-01,1.957689672708511353e-01,2.138367199510704580e+22,3.684430718421936035e-01,2.435913801193237305e+00,-4.834197054066742264e+21,2.287976630032062531e-02
4.873096942901611328e+00,5.583860874176025391e+00,-1.192161593340107476e+22,1.220118880271911621e+00,5.580320835113525391e+00,-4.970544546095300189e+22,-2.146085929870605469e+01
1.546984434127807617e+00,3.375340938568115234e+00,-1.267336353860119901e+22,1.717330217361450195e+00,4.817327499389648438e+00,3.002855271917640745e+21,-8.917882919311523438e+00
1.015614792704582214e-01,3.527466535568237305e+00,2.537104426339038501e+22,1.067629456520080566e-01,7.378256320953369141e-01,-8.863508305750034429e+22,2.572890929877758026e-02
8.597587943077087402e-01,1.075538754463195801e+00,2.004946033930021319e+22,7.429726123809814453e+00,2.917263984680175781e+00,-5.942463116568397087e+21,1.528310656547546387e+00
1.385935992002487183e-01,3.506934940814971924e-01,3.175773850655293388e+22,4.618739187717437744e-01,2.050666809082031250e+00,3.145840000192031280e+22,1.991336792707443237e-02
3.178136587142944336e+00,2.841436862945556641e-01,1.853953961813161384e+22,1.541326791048049927e-01,2.247990846633911133e+00,-9.175756040944540975e+21,1.084747761487960815e-01
4.261267483234405518e-01,4.016418457031250000e-01,-2.020685889447699834e+22,1.006364375352859497e-01,1.188787937164306641e+00,4.247884396103469105e+21,1.598241925239562988e-02
3.353568911552429199e-01,3.517834186553955078e+00,-3.086693156680863056e+21,2.048788368701934814e-01,3.208480119705200195e+00,8.676670170169091083e+22,-1.615476608276367188e-02
6.553896069526672363e-01,5.798148512840270996e-01,2.270105257320648802e+21,7.662639617919921875e-01,6.051554679870605469e+00,2.436544225799426802e+21,-6.684558093547821045e-02
1.350072741508483887e+00,6.587539672851562500e+00,3.350075766313488220e+22,2.423935651779174805e+00,2.217259645462036133e+00,-1.910595143229149020e+21,1.720773315429687500e+01
1.018631383776664734e-01,7.717292904853820801e-01,4.944876392609092731e+21,1.548179149627685547e+00,2.228475570678710938e+00,-3.267673854291452992e+22,9.631776064634323120e-02
4.141875207424163818e-01,3.989103555679321289e+00,-5.928394434282445079e+21,1.794967174530029297e+00,1.568464040756225586e+00,-3.380917092101665482e+22,2.965703010559082031e+00
7.142726421356201172e+00,1.280294209718704224e-01,-9.719315183220255883e+21,9.601975679397583008e-01,5.937853813171386719e+00,-9.095340891898120241e+21,-2.972379624843597412e-01
6.241352558135986328e+00,1.227313131093978882e-01,-5.700499683058541344e+22,2.559719979763031006e-01,4.493930816650390625e+00,4.049196839542951248e+21,-1.914167553186416626e-01
1.322906166315078735e-01,1.298440814018249512e+00,5.576014785038467990e+21,2.736347913742065430e-01,5.106060504913330078e+00,-2.275397549832762556e+21,-4.340729489922523499e-02
5.258642196655273438e+00,7.580368518829345703e-01,2.657458622780887636e+22,1.713728606700897217e-01,6.204635143280029297e+00,4.344720288636231431e+22,-5.360502749681472778e-02
3.372664451599121094e+00,1.778668761253356934e+00,4.332690273311599362e+22,9.469001293182373047e-01,3.807245969772338867e+00,-1.690742638744826806e+21,-3.508009672164916992e+00
3.605093061923980713e-01,4.879913806915283203e+00,6.461964029634698805e+21,3.277151107788085938e+00,2.055116653442382812e+00,-2.191705187632499655e+21,5.102279663085937500e+00
2.487846136093139648e+00,2.609212398529052734e+00,-1.657170864945067826e+22,1.995468258857727051e+00,5.722577571868896484e+00,6.708825015149329279e+22,-6.887242794036865234e+00
3.552386462688446045e-01,1.334392189979553223e+00,3.939009462964895665e+22,6.080099344253540039e-01,1.054278373718261719e+00,-1.594517603206521946e+21,2.506143748760223389e-01
1.058443427085876465e+00,9.403967857360839844e+00,4.405025964626517426e+21,1.157428994774818420e-01,1.201698660850524902e+00,-1.296274176970793681e+21,1.074467658996582031e+00
5.921349525451660156e-01,3.178223967552185059e-01,-4.127263079908721558e+21,9.228287935256958008e-01,4.438025951385498047e+00,3.770547364943512155e+22,-1.671749949455261230e-01
3.780539929866790771e-01,3.777718782424926758e+00,8.135280749603852596e+22,6.990072131156921387e-01,3.350985765457153320e+00,-3.521276165498303676e+21,-2.075148224830627441e-01
7.592253684997558594e+00,3.460488319396972656e-01,-2.448736145530662840e+22,3.178077638149261475e-01,6.847341060638427734e-01,6.816616420430628415e+22,5.280931591987609863e-01
5.796959400177001953e+00,6.581889986991882324e-01,-3.064819567355691952e+22,5.434619188308715820e-01,1.611503005027770996e+00,7.126482539552190759e+22,2.071858406066894531e+00
1.598671525716781616e-01,4.820390224456787109e+00,3.524133417986893545e+21,3.402252197265625000e+00,3.961303234100341797e+00,-2.499237485132163265e+22,-1.916437149047851562e+00
3.976248204708099365e-01,7.653377056121826172e+00,-2.184196054498808116e+22,1.929976463317871094e+00,1.273261070251464844e+00,1.964480065378190570e+22,5.615192890167236328e+00
4.301327705383300781e+00,2.693675518035888672e+00,6.122654389459304317e+21,1.620370149612426758e-01,4.359859466552734375e+00,-1.172458612371589431e+21,-1.761965513229370117e+00
5.548228740692138672e+00,1.907384276390075684e+00,-4.386103246367190155e+21,1.949983000755310059e+00,5.657263398170471191e-01,5.193941777551330378e+21,1.106144332885742188e+01
6.486866474151611328e-01,5.409241914749145508e-01,-5.146835701708904569e+22,7.175174355506896973e-01,2.906346797943115234e+00,7.725393735998056169e+22,5.868303403258323669e-02
1.400060415267944336e+00,2.834307670593261719e+00,-9.730906322761200697e+21,1.055196896195411682e-01,4.014445781707763672e+00,7.415829808411490386e+21,-3.208115398883819580e-01
9.556762695312500000e+00,4.318563938140869141e+00,-2.948426455671101194e+21,1.736166477203369141e+00,3.533574342727661133e+00,3.384131423745710490e+21,-2.737337493896484375e+01
5.425488948822021484e+00,8.134320974349975586e-01,-2.536632223918108705e+22,1.546454071998596191e+00,7.075476646423339844e-01,-3.801946968200497332e+21,4.436003684997558594e+00
9.022094726562500000e+00,8.371536731719970703e-01,3.321264212877366841e+22,6.786186099052429199e-01,1.082170844078063965e+00,1.936615618943705206e+22,4.525730133056640625e+00
3.177309513092041016e+00,1.960507929325103760e-01,-8.669902160649078702e+22,2.264446735382080078e+00,3.352968692779541016e+00,-1.844158745213621240e+21,-2.959422171115875244e-01
5.589101910591125488e-01,6.345257759094238281e-01,7.497684082718837362e+22,3.252442479133605957e-01,6.567933559417724609e-01,-2.115788290188891914e+21,7.042775303125381470e-02
9.029040336608886719e-01,2.047374486923217773e+00,-1.871506628770847208e+22,1.330841779708862305e+00,5.611811161041259766e+00,5.205936552208878273e+21,-1.530379772186279297e+00
3.305456936359405518e-01,8.649211525917053223e-01,4.915152972838419510e+22,2.489345073699951172e+00,1.070389747619628906e+00,-5.166158508500128367e+21,6.244311928749084473e-01
4.855497837066650391e+00,2.799106121063232422e+00,1.528303570422595584e+21,2.374922990798950195e+00,2.068305462598800659e-01,-9.228974514791224705e+22,6.628518581390380859e+00
5.947444438934326172e-01,5.680680274963378906e+00,-2.228239795184612671e+21,4.196305871009826660e-01,4.072731733322143555e-01,8.380167019271871791e+21,5.615784525871276855e-01
1.432004123926162720e-01,7.419807434082031250e+00,-1.368073376980101235e+21,4.154802858829498291e-01,5.013520121574401855e-01,-3.347542491523092316e+22,2.121688276529312134e-01
8.924612998962402344e+00,9.547498226165771484e-01,1.703031695490525692e+22,1.337884962558746338e-01,1.799716830253601074e+00,1.321227918818611823e+21,1.110241413116455078e+00
5.295830965042114258e-01,8.260678291320800781e+00,1.684549767044727308e+21,1.545846462249755859e+00,6.032918095588684082e-01,-5.146851013947637629e+22,3.836825370788574219e+00
2.599280178546905518e-01,6.502162456512451172e+00,3.180751960798402707e+21,6.235634088516235352e-01,1.194682955741882324e+00,8.819146385750556148e+21,9.802138209342956543e-01
1.860183477401733398e+00,3.543286621570587158e-01,-1.021421011677246548e+22,1.370939970016479492e+00,2.910985469818115234e+00,4.163848634431619203e+21,2.065365910530090332e-01
3.221593141555786133e+00,4.916190147399902344e+00,-1.408946076873278882e+21,6.766030311584472656e+00,2.980228185653686523e+00,-1.208949239458591408e+21,1.721690177917480469e+01
9.568316459655761719e+00,1.174877658486366272e-01,4.542145486221197338e+22,1.202474236488342285e-01,3.858234882354736328e+00,1.887820130291062040e+22,-8.879213035106658936e-02
9.094654917716979980e-01,1.115733385086059570e+00,-3.189476559176526201e+21,6.146439552307128906e+00,5.702152252197265625e+00,4.699391087895637918e+21,-3.423370122909545898e+00
4.343981266021728516e+00,4.677400887012481689e-01,-6.019072611339699067e+22,6.513703823089599609e+00,4.689610481262207031e+00,3.693817511472168698e+21,-1.323146247863769531e+01
1.173300668597221375e-01,6.270509719848632812e+00,6.944188535995264244e+22,6.736175537109375000e+00,3.542227447032928467e-01,6.398385587795202671e+22,1.719022870063781738e+00
1.464411318302154541e-01,8.252302169799804688e+00,-1.631611248209879997e+22,1.187132149934768677e-01,1.862231850624084473e+00,-2.899815445718194192e+21,1.374126821756362915e-01
1.131554767489433289e-01,6.786600947380065918e-01,7.243876970318932004e+22,1.409898757934570312e+00,1.541772603988647461e+00,-8.178797231363282751e+22,1.082263141870498657e-01
1.584562301635742188e+00,8.682293295860290527e-01,5.618593617355479607e+22,2.744948863983154297e+00,5.452931880950927734e+00,-1.026993653266164115e+22,-2.787370681762695312e+00
9.207075119018554688e+00,1.252892732620239258e+00,-1.395497427666025107e+22,6.484890937805175781e+00,4.599704265594482422e+00,-1.213462155907691027e+22,-7.433187866210937500e+01
4.357558190822601318e-01,1.971099376678466797e+00,1.015338337430529271e+22,8.728870749473571777e-01,3.713173866271972656e-01,9.406561356017623577e+22,2.720375955104827881e-01
5.342110395431518555e-01,6.057384014129638672e-01,-7.548347664496913809e+21,4.058842957019805908e-01,3.781068563461303711e+00,3.488582846953360982e+21,-7.838100194931030273e-02
1.845185995101928711e+00,2.121725082397460938e+00,6.033419503492631888e+21,3.131016492843627930e+00,5.215348720550537109e+00,-2.639537899143654959e+22,-1.073984146118164062e+01
4.917350769042968750e+00,1.020054295659065247e-01,-2.137342405415496424e+22,9.191461801528930664e-01,5.282744169235229492e-01,-2.537969793007437742e+21,2.323845475912094116e-01
2.969200313091278076e-01,1.565043032169342041e-01,1.347921598234966884e+21,6.012861132621765137e-01,4.002718031406402588e-01,3.638896395491362210e+21,1.088785659521818161e-02
7.752866744995117188e-01,3.223561525344848633e+00,2.311712325428064551e+22,3.300152778625488281e+00,7.328655719757080078e-01,3.235372461504082215e+22,5.517723083496093750e+00
5.462766170501708984e+00,4.465369582176208496e-01,3.023302177175856218e+21,8.384501934051513672e-01,2.313280344009399414e+00,-2.429276541900757664e+22,1.506925582885742188e+00
4.047191619873046875e+00,6.591385841369628906e+00,-2.990678608130142424e+22,2.145017147064208984e+00,5.476805210113525391e+00,3.234137574486257225e+22,-4.130190277099609375e+01
4.570524394512176514e-01,1.239024996757507324e+00,-4.471942981164778652e+21,6.052337169647216797e+00,1.463042140007019043e+00,-7.993574987328639939e+22,3.407556295394897461e+00
1.311883091926574707e+00,1.504300087690353394e-01,-3.582978069963065210e+22,3.282241821289062500e-01,4.923058509826660156e+00,-5.886722626930385879e+22,-6.334184110164642334e-02
2.676937103271484375e+00,1.334330886602401733e-01,-1.702639741585456103e+21,7.196868419647216797e+00,7.293010950088500977e-01,-6.247527385177266323e+21,1.712958335876464844e+00
1.142107620835304260e-01,4.718130588531494141e+00,-1.106376309876763656e+21,6.947291851043701172e+00,7.454251646995544434e-01,5.961346372035989524e+22,2.539243221282958984e+00
6.955066680908203125e+00,4.038929045200347900e-01,-2.209857508880569860e+21,8.451010704040527344e+00,4.527555406093597412e-01,-3.944516464589244308e+22,1.038483905792236328e+01
5.187258243560791016e+00,1.741941094398498535e+00,-3.162545596354804056e+21,3.149025738239288330e-01,7.744996547698974609e-01,-2.642844273105084350e+21,1.989974021911621094e+00
5.062934875488281250e+00,1.442720144987106323e-01,3.757735412133577884e+21,5.042483806610107422e+00,4.843466758728027344e+00,2.058243658540156086e+22,-3.651635169982910156e+00
3.359141588211059570e+00,8.713082313537597656e+00,2.137798366730270015e+21,7.284796237945556641e+00,3.444867610931396484e+00,-2.440868807341609320e+22,-6.367607116699218750e+01
5.898923873901367188e+00,2.301114052534103394e-01,4.777930769172235551e+21,5.431166172027587891e+00,2.278527736663818359e+00,4.968460055007771754e+21,5.601771354675292969e+00
1.209076419472694397e-01,1.191498279571533203e+00,-2.145114464324933386e+21,6.757689476013183594e+00,5.861359596252441406e+00,-9.443215252664866570e+22,-3.985855579376220703e-01
1.488013625144958496e+00,1.669312596321105957e+00,2.198342536468322950e+22,6.810400485992431641e+00,4.788709163665771484e+00,5.032521733087284743e+22,-1.686751747131347656e+01
4.102078378200531006e-01,1.021593809127807617e-01,1.293993948184460657e+22,3.303695440292358398e+00,2.695893764495849609e+00,5.429745975620803546e+22,5.968274548649787903e-02
2.556355714797973633e+00,3.254114985466003418e-01,3.618818166157642354e+22,8.124579191207885742e-01,4.534742832183837891e+00,5.420504138825476551e+22,-6.652209758758544922e-01
8.159551024436950684e-01,3.126659989356994629e-01,8.619965122080887800e+21,2.035515785217285156e+00,2.250634908676147461e+00,5.673314154267882081e+22,4.038490355014801025e-01
6.278876781463623047e+00,1.450971961021423340e-01,-2.122341309121692697e+21,6.587507724761962891e-01,4.051678180694580078e+00,-6.446818987037805249e+21,-4.738546311855316162e-01
6.244341731071472168e-01,2.062300294637680054e-01,1.204973771330023116e+22,4.700723290443420410e-01,4.329672813415527344e+00,-4.654015801685005933e+22,-5.615508928894996643e-02
4.113832473754882812e+00,2.755171060562133789e+00,-2.701289906154270989e+22,4.770198822021484375e+00,2.425213336944580078e+00,3.791929555254341796e+22,3.550349044799804688e+01
6.284058094024658203e-01,5.573984384536743164e-01,2.568358112968096874e+21,1.149738192558288574e+00,8.397012948989868164e-01,-2.590827866293941148e+22,2.998035550117492676e-01
8.313297271728515625e+00,4.326234161853790283e-01,-1.981135868617583231e+21,5.901638865470886230e-01,1.272584050893783569e-01,4.356092328055304670e+22,2.693826556205749512e-01
7.326661586761474609e+00,3.677755594253540039e+00,5.319510466821730442e+22,4.042503237724304199e-01,3.451356172561645508e+00,2.117517785035792869e+22,-3.320487737655639648e+00
7.590371608734130859e+00,1.005715489387512207e+00,9.163063771294704075e+21,8.904443740844726562e+00,1.228271722793579102e+00,4.652914221216151110e+22,6.402568817138671875e+01
9.262562751770019531e+00,4.577723443508148193e-01,5.912057626634158604e+21,7.905377745628356934e-01,5.279568672180175781e+00,4.298907421426805060e+22,-2.827138185501098633e+00
4.242719173431396484e+00,3.037431538105010986e-01,-5.964767756672902889e+21,3.968616724014282227e+00,4.468650817871093750e+00,-1.168711575260370672e+22,-4.963177680969238281e+00
7.773859024047851562e+00,7.196939587593078613e-01,-1.269072435221475885e+21,1.635809689760208130e-01,1.061201617121696472e-01,5.086402010899210568e+21,9.693927317857742310e-02
7.234264612197875977e-01,1.485409289598464966e-01,1.196705500184142938e+21,1.244867220520973206e-01,4.731011390686035156e+00,-6.211586183171054712e+22,-1.337482966482639313e-02
4.245006144046783447e-01,1.252667307853698730e-01,3.323044035450103661e+21,7.017873525619506836e-01,3.668811619281768799e-01,-1.011056005282351022e+21,1.338622439652681351e-02
2.112265825271606445e-01,2.900786399841308594e+00,7.646003155866862223e+21,6.914581656455993652e-01,7.846362590789794922e-01,6.546377924790261803e+22,2.993533313274383545e-01
2.137466222047805786e-01,5.079218864440917969e+00,-1.088399488276672545e+21,4.877927780151367188e+00,4.682515144348144531e+00,1.880090151890643321e+21,-5.293436527252197266e+00
2.496008396148681641e+00,6.719558715820312500e+00,-3.549367705943999198e+22,9.419759750366210938e+00,2.672612667083740234e-01,2.455128048186794443e+21,4.172343826293945312e+01
3.232797682285308838e-01,2.012462615966796875e+00,1.029851074639740010e+22,1.011087298393249512e+00,8.257023692131042480e-01,1.144542135287659102e+21,4.835001826286315918e-01
5.969890594482421875e+00,4.501365184783935547e+00,1.218317993320917238e+21,7.456901550292968750e+00,5.115648269653320312e+00,-5.869735499495907105e+22,-1.843131256103515625e+02
6.044024229049682617e-01,2.055037498474121094e+00,-3.202851405644886442e+21,8.861467838287353516e-01,3.797898292541503906e+00,1.505085403281175347e+21,-6.716139912605285645e-01
1.323396414518356323e-01,3.813028931617736816e-01,-2.456463365476309795e+21,2.259394645690917969e+00,2.011740922927856445e+00,-3.892689940797390114e+22,1.031070128083229065e-01
8.787553906440734863e-01,5.583416461944580078e+00,-1.604577659611649147e+21,1.094789981842041016e+00,5.636980533599853516e+00,2.278874750957557645e+21,-3.234530448913574219e+00
3.518914461135864258e+00,3.914943933486938477e-01,-2.780133524110720788e+22,1.635089993476867676e+00,2.850231528282165527e-01,-1.689173837962129965e+21,6.333734393119812012e-01
3.833996772766113281e+00,1.229651495814323425e-01,-7.727122555305013019e+21,3.622025549411773682e-01,7.481815814971923828e-01,-2.479704472828331950e+22,1.161690130829811096e-01
2.381724834442138672e+00,4.519467353820800781e-01,-4.754690618835134212e+22,2.012233972549438477e+00,4.923069953918457031e+00,-6.988839474500829027e+22,-2.118101358413696289e+00
2.311782360076904297e+00,5.944424867630004883e-01,1.305434357875376914e+21,2.140054404735565186e-01,3.435024261474609375e+00,3.927645530025151693e+22,-8.506248891353607178e-02
2.039919137954711914e+00,5.996263623237609863e-01,-7.707996330637523943e+21,2.144377946853637695e+00,4.814285278320312500e+00,1.020976393804034395e+22,-2.609375000000000000e+00
1.371303081512451172e+00,4.862561523914337158e-01,2.067372680164817450e+22,8.526653289794921875e+00,3.104073524475097656e+00,7.212484966886318014e+21,2.132696509361267090e-01
2.867677807807922363e-01,8.364486694335937500e-01,-3.685907614266636527e+22,3.865141570568084717e-01,1.262669324874877930e+00,-1.721097885395722437e+22,8.834538608789443970e-02
1.852050423622131348e+00,3.630319535732269287e-01,4.209083126858900518e+22,2.140465736389160156e+00,6.045696258544921875e+00,4.743459992444360406e+22,-3.385786116123199463e-01
6.546551227569580078e+00,5.668062210083007812e+00,9.418339057173132214e+21,1.375487446784973145e-01,1.214540600776672363e+00,2.746581594296819909e+21,4.783440589904785156e+00
5.498206138610839844e+00,6.834263205528259277e-01,-2.775590686871596827e+21,1.294437408447265625e+00,3.580973148345947266e+00,-1.508144163705592375e+22,-2.069043636322021484e+00
1.529842615127563477e-01,4.030097961425781250e+00,1.350653847686399551e+22,2.514388561248779297e-01,5.218836784362792969e+00,-1.118362119556303317e+22,-1.355630159378051758e-01
6.264855861663818359e+00,3.994279801845550537e-01,-7.372280450374780427e+22,3.153489828109741211e+00,2.561258792877197266e+00,-1.096633475770389365e+21,4.326750278472900391e+00
6.996263980865478516e+00,1.957265436649322510e-01,2.181944902077569303e+21,2.740525007247924805e-01,2.354460358619689941e-01,6.372383492396625691e+21,8.754293620586395264e-02
4.362339675426483154e-01,1.872140616178512573e-01,5.122379579472413196e+21,1.145777329802513123e-01,4.692074775695800781e+00,1.555839845181733994e+21,-9.355532936751842499e-03
2.082480192184448242e+00,1.765775322914123535e+00,-3.128226196869403902e+21,4.381711781024932861e-01,2.805673122406005859e+00,1.930526076707556190e+22,5.311247110366821289e-01
3.598050475120544434e-01,7.649964690208435059e-01,-1.245482186308341832e+22,5.845709443092346191e-01,1.991243481636047363e+00,-3.535412120303689531e+21,1.468892991542816162e-01
1.092081516981124878e-01,2.236597537994384766e-01,-1.399365907155945678e+22,3.231709480285644531e+00,9.862586259841918945e-01,-5.665670757570299560e+21,6.583005934953689575e-02
3.126648962497711182e-01,9.347602725028991699e-01,1.851129078946893241e+22,5.998244285583496094e+00,1.968476533889770508e+00,1.238973021176912570e+22,1.616279482841491699e+00
2.076334804296493530e-01,1.486979603767395020e+00,4.187480992001269170e+21,3.023825407028198242e+00,4.270542144775390625e+00,-3.971712351659046522e+22,-8.439369201660156250e-01
4.200269222259521484e+00,1.651739180088043213e-01,2.575138282207103156e+21,3.764710724353790283e-01,2.677844762802124023e+00,-2.014998293478293635e+22,1.168294548988342285e-01
2.979381978511810303e-01,4.052551269531250000e+00,-2.808780696160443145e+22,1.305544376373291016e-01,6.205353736877441406e+00,-1.136867973375122106e+22,-1.225645281374454498e-02
3.926345825195312500e+00,3.176622152328491211e+00,4.724049928410356305e+22,5.093676090240478516e+00,3.774122238159179688e+00,1.078148380731102986e+21,-3.755867004394531250e+01
